電腦編號,類別,村里,地址,地下層數,容量,轄管所別,備註
HQA00231,公寓,成功里4鄰,苗栗縣頭份市成功里4鄰成功路39號,1.0,36,頭份派出所,
HQA00232,公寓,成功里4鄰,苗栗縣頭份市成功里4鄰山下街32號,1.0,54,頭份派出所,
HQA00233,公寓,成功里4鄰,苗栗縣頭份市成功里4鄰山下街35號,2.0,388,頭份派出所,
HQA00234,公寓,蟠桃里2鄰,苗栗縣頭份市蟠桃里2鄰建國路13號,1.0,34,頭份派出所,
HQA00235,公寓,蟠桃里6鄰,苗栗縣頭份市蟠桃里6鄰節約街28巷11號,1.0,20,頭份派出所,
HQA00236,公寓,成功里3鄰,苗栗縣頭份市成功里3鄰節約街28巷15號,1.0,22,頭份派出所,
HQA00237,公寓,成功里3鄰,苗栗縣頭份市成功里3鄰節約街28巷13號,1.0,20,頭份派出所,
HQA00238,公寓,蟠桃里5鄰,苗栗縣頭份市蟠桃里5鄰建國路193號,1.0,24,頭份派出所,
HQA00239,公寓,忠孝里2鄰,苗栗縣頭份市忠孝里2鄰建國路15號,1.0,34,頭份派出所,
HQA00240,公寓,忠孝里2鄰,苗栗縣頭份市忠孝里2鄰建國路17號,1.0,34,頭份派出所,
HQA00241,公寓,忠孝里2鄰,苗栗縣頭份市忠孝里2鄰建國路79號,1.0,40,頭份派出所,
HQA00242,公寓,忠孝里2鄰,苗栗縣頭份市忠孝里2鄰建國路77號,1.0,40,頭份派出所,
HQA00243,公寓,忠孝里2鄰,苗栗縣頭份市忠孝里2鄰建國路51號,1.0,164,頭份派出所,
HQA00244,公寓,忠孝里2鄰,苗栗縣頭份市忠孝里2鄰光大街46號,1.0,350,頭份派出所,
HQA00245,公寓,忠孝里2鄰,苗栗縣頭份市忠孝里2鄰建國路101號,1.0,382,頭份派出所,
HQA00246,大樓,成功里2鄰,苗栗縣頭份市成功里2鄰忠孝一路314號,2.0,1588,頭份派出所,
HQA00247,大樓,成功里1鄰,苗栗縣頭份市成功里1鄰忠孝一路306號,2.0,802,頭份派出所,
HQA00248,大樓,成功里2鄰,苗栗縣頭份市成功里2鄰節約街92巷1號之5,2.0,1362,頭份派出所,
HQA00255,公寓,後庄里8鄰,苗栗縣頭份市後庄里8鄰文化街115號,1.0,24,頭份派出所,
HQA00257,公寓,後庄里8鄰,苗栗縣頭份市後庄里8鄰文化街118號,1.0,33,頭份派出所,
HQA00259,公寓,合興里23鄰,苗栗縣頭份市合興里文化街29號,1.0,20,頭份派出所,
HQA00260,公寓,後庄里12鄰,苗栗縣頭份市後庄里後庄120號,1.0,28,頭份派出所,
HQA00262,大樓,後庄里20鄰,苗栗縣頭份市後庄里後庄130號,1.0,686,頭份派出所,
HQA00263,公寓,合興里23鄰,苗栗縣頭份市合興里信義路504弄41號,1.0,504,頭份派出所,
HQA00264,公寓,後庄里20鄰,苗栗縣頭份市後庄里20鄰文化街9號,1.0,30,頭份派出所,
HQA00265,公寓,合興里24鄰,苗栗縣頭份市合興里24鄰文化街32巷17號之1,1.0,66,頭份派出所,
HQA00266,公寓,田寮里14鄰,苗栗縣頭份市田寮里14鄰民族路409號,1.0,25,尖山派出所,
HQA00267,公寓,田寮里15鄰,苗栗縣頭份市田寮里15鄰田寮路49號,1.0,44,尖山派出所,
HQA00268,公寓,田寮里15鄰,苗栗縣頭份市田寮里15鄰田寮路49-51號,1.0,29,尖山派出所,
HQA00270,華夏塑膠,田寮里15鄰,苗栗縣頭份市田寮里15鄰民族路571號,1.0,53,尖山派出所,
HQA00271,華夏塑膠,田寮里15鄰,苗栗縣頭份市田寮里15鄰民族路571號,1.0,784,尖山派出所,
HQA00272,華夏塑膠,田寮里15鄰,苗栗縣頭份市田寮里15鄰民族路571號,1.0,181,尖山派出所,
HQA00273,華夏塑膠,田寮里15鄰,苗栗縣頭份市田寮里15鄰民族路571號,1.0,106,尖山派出所,
HQA00274,公寓,田寮里16鄰,苗栗縣頭份市田寮里16鄰民族路716號,1.0,22,尖山派出所,
HQA00275,公寓,田寮里16鄰,苗栗縣頭份市田寮里16鄰民族路718號,1.0,22,尖山派出所,
HQA00276,公寓,田寮里16鄰,苗栗縣頭份市田寮里16鄰民族路633巷90號,1.0,34,尖山派出所,
HQA00277,公寓,田寮里15鄰,苗栗縣頭份市田寮里15鄰民族路681號,1.0,138,尖山派出所,
HQA00278,公寓,田寮里15鄰,苗栗縣頭份市田寮里15鄰自強路1106號,1.0,104,尖山派出所,
HQA00279,公寓,田寮里14鄰,苗栗縣頭份市田寮里14鄰民族路405號,1.0,32,尖山派出所,
HQA00280,公寓,田寮里14鄰,苗栗縣頭份市田寮里14鄰民族路521號,1.0,112,尖山派出所,
HQA00282,公寓,田寮里14鄰,苗栗縣頭份市田寮里14鄰民族路525號,1.0,108,尖山派出所,
HQA00284,公寓,田寮里5鄰,苗栗縣頭份市田寮里5鄰民族路584號,1.0,100,尖山派出所,
HQA00286,公寓,自強里14鄰,苗栗縣頭份市自強里14鄰自強路55巷30號,1.0,26,頭份派出所,
HQA00287,公寓,忠孝里3鄰,苗栗縣頭份市忠孝里3鄰中華路13號之9,1.0,266,頭份派出所,
HQA00288,公寓,忠孝里3鄰,苗栗縣頭份市忠孝里3鄰中華路1101巷8號之10,1.0,240,頭份派出所,
HQA00289,公寓,自強里13鄰,苗栗縣頭份市自強里13鄰中華路1103號,1.0,80,頭份派出所,
HQA00290,公寓,自強里13鄰,苗栗縣頭份市自強里13鄰仁愛路75號,1.0,200,頭份派出所,
HQA00291,公寓,忠孝里11鄰,苗栗縣頭份市忠孝里11鄰中華路1119號之5,1.0,66,頭份派出所,
HQA00292,公寓,忠孝里11鄰,苗栗縣頭份市忠孝里11鄰中華路1175號,1.0,45,頭份派出所,
HQA00293,公寓,自強里14鄰,苗栗縣頭份市自強里14鄰自強路61號,1.0,29,頭份派出所,
HQA00294,公寓,自強里14鄰,苗栗縣頭份市自強里14鄰自強路35號,1.0,37,頭份派出所,
HQA00295,大樓,自強里14鄰,苗栗縣頭份市自強里14鄰中華路1095號,1.0,1608,頭份派出所,
HQA00296,公寓,自強里14鄰,苗栗縣頭份市自強里14鄰自強路2號,1.0,649,頭份派出所,
HQA00297,東園大飯店,忠孝里11鄰,苗栗縣頭份市忠孝里11鄰信東路115號,1.0,550,頭份派出所,
HQA00298,公寓,自強里14鄰,苗栗縣頭份市自強里14鄰自強路33號,1.0,26,頭份派出所,
HQA00299,公寓,自強里13鄰,苗栗縣頭份市自強里13鄰中華路1109號,1.0,65,頭份派出所,
HQA00300,公寓,東庄里2鄰,苗栗縣頭份市東庄里2鄰自強路119號,1.0,37,頭份派出所,
HQA00301,合作金庫,仁愛里8鄰,苗栗縣頭份市仁愛里8鄰仁愛路70號,1.0,450,頭份派出所,
HQA00302,公寓,忠孝里11鄰,苗栗縣頭份市忠孝里11鄰中華路1209號,1.0,193,頭份派出所,
HQA00303,大樓,自強里14鄰,苗栗縣頭份市自強里14鄰自強路75號,2.0,1096,頭份派出所,
HQA00305,公寓,忠孝里11鄰,苗栗縣頭份市忠孝里11鄰信東路88巷1號,1.0,33,頭份派出所,
HQA00306,公寓,自強里14鄰,苗栗縣頭份市自強里14鄰自強路55巷1號,1.0,26,頭份派出所,
HQA00308,公寓,自強里14鄰,苗栗縣頭份市自強里14鄰自強路55巷5號,1.0,26,頭份派出所,
HQA00309,公寓,自強里14鄰,苗栗縣頭份市自強里14鄰自強路55巷12號,1.0,26,頭份派出所,
HQA00310,公寓,忠孝里7鄰,苗栗縣頭份市忠孝里自強路55巷2號,1.0,26,頭份派出所,
HQA00311,公寓,自強里14鄰,苗栗縣頭份市自強里14鄰自強路55巷8號,1.0,26,頭份派出所,
HQA00312,公寓,自強里14鄰,苗栗縣頭份市自強里14鄰自強路55巷6號,1.0,26,頭份派出所,
HQA00313,公寓,忠孝里7鄰,苗栗縣頭份市忠孝里7鄰中華路982號,1.0,22,頭份派出所,
HQA00314,公寓,自強里14鄰,苗栗縣頭份市自強里14鄰自強路53號,1.0,38,頭份派出所,
HQA00315,公寓,忠孝里11鄰,苗栗縣頭份市中華路120號,1.0,524,頭份派出所,
HQA00316,公寓,自強里13鄰,苗栗縣頭份市自強里中華路1121號,1.0,56,頭份派出所,
HQA00318,公寓,山下里13鄰,苗栗縣頭份市山下里13鄰山下街304號,1.0,33,頭份派出所,
HQA00319,公寓,山下里13鄰,苗栗縣頭份市山下里13鄰山下街100號,1.0,30,頭份派出所,
HQA00320,公寓,山下里8鄰,苗栗縣頭份市山下里8鄰山下213號,1.0,33,頭份派出所,
HQA00321,公寓,山下里7鄰,苗栗縣頭份市山下里7鄰山下222號,1.0,44,頭份派出所,
HQA00322,頭份鎮農會,和平里9鄰,苗栗縣頭份市和平里9鄰中正路1號,1.0,133,頭份派出所,
HQA00323,公寓,和平里5鄰,苗栗縣頭份市和平里5鄰和平路79號,1.0,132,頭份派出所,
HQA00324,公寓,和平里9鄰,苗栗縣頭份市和平里9鄰中正路2號,1.0,160,頭份派出所,
HQA00325,公寓,和平里9鄰,苗栗縣頭份市和平里9鄰中正路6號,1.0,26,頭份派出所,
HQA00326,公寓,和平里9鄰,苗栗縣頭份市和平里9鄰中正路8號,1.0,26,頭份派出所,
HQA00327,公寓,和平里9鄰,苗栗縣頭份市和平里9鄰中正路10號,1.0,21,頭份派出所,
HQA00328,公寓,和平里9鄰,苗栗縣頭份市和平里9鄰東興路62號,1.0,33,頭份派出所,
HQA00329,公寓,和平里9鄰,苗栗縣頭份市和平里9鄰東興路64號,1.0,57,頭份派出所,
HQA00330,公寓,和平里11鄰,苗栗縣頭份市和平里11鄰東興路58號,1.0,26,頭份派出所,
HQA00331,頭份市公所,和平里11鄰,苗栗縣頭份市和平里中山路11號,1.0,1333,頭份派出所,
HQA00332,公寓,和平里11鄰,苗栗縣頭份市和平里11鄰民族路58號,1.0,26,頭份派出所,
HQA00333,公寓,和平里11鄰,苗栗縣頭份市和平里11鄰民族路39號,1.0,53,頭份派出所,
HQA00334,公寓,和平里11鄰,苗栗縣頭份市和平里11鄰民族路41號,1.0,53,頭份派出所,
HQA00335,公寓,和平里11鄰,苗栗縣頭份市和平里11鄰民族路43號,1.0,53,頭份派出所,
HQA00336,公寓,和平里11鄰,苗栗縣頭份市和平里11鄰民族路51號,1.0,25,頭份派出所,
HQA00337,公寓,和平里12鄰,苗栗縣頭份市和平里12鄰民族路46號,1.0,53,頭份派出所,
HQA00338,公寓,和平里12鄰,苗栗縣頭份市和平里12鄰民族路44號,1.0,38,頭份派出所,
HQA00339,公寓,和平里12鄰,苗栗縣頭份市和平里中山路25號,1.0,33,頭份派出所,
HQA00340,公寓,和平里13鄰,苗栗縣頭份市和平里13鄰東興路37巷43號,1.0,26,頭份派出所,
HQA00341,公寓,和平里13鄰,苗栗縣頭份市和平里13鄰東興路37巷45號,1.0,40,頭份派出所,
HQA00342,公寓,和平里13鄰,苗栗縣頭份市和平里13鄰東興路37巷47號,1.0,40,頭份派出所,
HQA00343,公寓,和平里13鄰,苗栗縣頭份市和平里13鄰東興路37巷55號,1.0,26,頭份派出所,
HQA00344,公寓,和平里13鄰,苗栗縣頭份市和平里13鄰東興路37巷56號,1.0,34,頭份派出所,
HQA00345,公寓,和平里14鄰,苗栗縣頭份市和平里14鄰東興路15巷8號,1.0,29,頭份派出所,
HQA00347,公寓,和平里14鄰,苗栗縣頭份市和平里14鄰東興路21號,1.0,28,頭份派出所,
HQA00348,公寓,和平里14鄰,苗栗縣頭份市和平里14鄰東興路23號,1.0,41,頭份派出所,
HQA00349,公寓,和平里14鄰,苗栗縣頭份市和平里14鄰東興路43號,1.0,50,頭份派出所,
HQA00350,公寓,和平里14鄰,苗栗縣頭份市和平里和平73號,1.0,24,頭份派出所,
HQA00351,公寓,和平里14鄰,苗栗縣頭份市和平里和平74號,1.0,21,頭份派出所,
HQA00352,公寓,和平里14鄰,苗栗縣頭份市和平里和平45號,1.0,21,頭份派出所,
HQA00353,公寓,成功里15鄰,"24.698108342986945, 120.91110553076466",1.0,36,頭份派出所,"24.698108342986945, 120.91110553076466"
HQA00354,公寓,成功里15鄰,苗栗縣頭份市成功里15鄰2號,1.0,32,頭份派出所,"24.698108342986945, 120.91110553076466"
HQA00355,公寓,成功里15鄰,"24.698108342986945, 120.91110553076466",1.0,32,頭份派出所,"24.698108342986945, 120.91110553076466"
HQA00356,公寓,成功里15鄰,苗栗縣頭份市成功里15鄰5號,1.0,32,頭份派出所,"24.698108342986945, 120.91110553076466"
HQA00357,公寓,成功里15鄰,"24.698108342986945, 120.91110553076466",1.0,32,頭份派出所,"24.698108342986945, 120.91110553076466"
HQA00358,公寓,成功里15鄰,"24.698108342986945, 120.91110553076466",1.0,28,頭份派出所,"24.698108342986945, 120.91110553076466"
HQA00359,公寓,成功里15鄰,"24.698108342986945, 120.91110553076466",1.0,36,頭份派出所,"24.698108342986945, 120.91110553076466"
HQA00360,公寓,成功里15鄰,苗栗縣頭份市成功里15鄰11號,1.0,48,頭份派出所,"24.698108342986945, 120.91110553076466"
HQA00361,公寓,成功里15鄰,"24.698108342986945, 120.91110553076466",1.0,36,頭份派出所,"24.698108342986945, 120.91110553076466"
HQA00362,公寓,成功里15鄰,苗栗縣頭份市成功里15鄰13號,1.0,36,頭份派出所,"24.698108342986945, 120.91110553076466"
HQA00363,公寓,成功里15鄰,苗栗縣頭份市成功里15鄰14號,1.0,34,頭份派出所,"24.698108342986945, 120.91110553076466"
HQA00364,公寓,建國里11鄰,苗栗縣頭份市建國里11鄰建國路128號,1.0,90,頭份派出所,
HQA00365,大樓,成功里13鄰,苗栗縣頭份市成功里江波庭園10號,2.0,2249,頭份派出所,
HQA00366,建國國小,建國里10鄰,苗栗縣頭份市建國里10鄰建國路80號,1.0,920,頭份派出所,
HQA00367,公寓,建國里7鄰,苗栗縣頭份市建國里7鄰大同路815號,1.0,34,頭份派出所,
HQA00368,公寓,建國里4鄰,苗栗縣頭份市建國里4鄰大同路30號,1.0,26,頭份派出所,
HQA00369,公寓,建國里7鄰,苗栗縣頭份市建國里7鄰大同路32號,1.0,25,頭份派出所,
HQA00370,公寓,建國里1鄰,苗栗縣頭份市建國里1鄰中華路1443號,1.0,85,頭份派出所,
HQA00371,公寓,建國里6鄰,苗栗縣頭份市建國里6鄰三民街43號,1.0,45,頭份派出所,
HQA00372,公寓,建國里1鄰,苗栗縣頭份市建國里1鄰中華路1471號,1.0,37,頭份派出所,
HQA00373,公寓,建國里1鄰,苗栗縣頭份市建國里1鄰中華路1383號,1.0,30,頭份派出所,
HQA00374,公寓,建國里7鄰,苗栗縣頭份市建國里7鄰建國路10號,1.0,33,頭份派出所,
HQA00375,公寓,建國里7鄰,苗栗縣頭份市建國里7鄰大同路56號,1.0,30,頭份派出所,
HQA00376,公寓,建國里7鄰,苗栗縣頭份市建國里7鄰中華路1404號,1.0,17,頭份派出所,
HQA00377,公寓,建國里1鄰,苗栗縣頭份市建國里1鄰中華路1394號,1.0,16,頭份派出所,
HQA00379,公寓,建國里8鄰,苗栗縣頭份市建國里8鄰建國路36號,1.0,20,頭份派出所,
HQA00380,公寓,建國里8鄰,苗栗縣頭份市建國里8鄰大同路3號,1.0,18,頭份派出所,
HQA00381,公寓,建國里1鄰,苗栗縣頭份市建國里1鄰中華路1398號,1.0,18,頭份派出所,
HQA00382,公寓,建國里8鄰,苗栗縣頭份市建國里8鄰建國路52號,1.0,77,頭份派出所,
HQA00383,公寓,建國里8鄰,苗栗縣頭份市建國里8鄰建國路42號,1.0,18,頭份派出所,
HQA00385,公寓,建國里6鄰,苗栗縣頭份市建國里6鄰大同路75號,1.0,50,頭份派出所,
HQA00386,公寓,建國里1鄰,苗栗縣頭份市建國里1鄰中華路1396號,1.0,18,頭份派出所,
HQA00387,公寓,建國里8鄰,苗栗縣頭份市建國里8鄰建國路50號,1.0,77,頭份派出所,
HQA00388,公寓,建國里8鄰,苗栗縣頭份市建國里8鄰建國路42號,1.0,18,頭份派出所,
HQA00389,公寓,建國里8鄰,苗栗縣頭份市建國里8鄰大同路1號,1.0,18,頭份派出所,
HQA00390,公寓,建國里8鄰,苗栗縣頭份市建國里8鄰大同路3號,1.0,44,頭份派出所,
HQA00391,公寓,建國里8鄰,苗栗縣頭份市建國里8鄰建國路8號,1.0,33,頭份派出所,
HQA00392,公寓,建國里7鄰,苗栗縣頭份市建國里7鄰中華路1417巷8號,1.0,50,頭份派出所,
HQA00393,公寓,建國里7鄰,苗栗縣頭份市建國里7鄰中華路1400號,1.0,18,頭份派出所,
HQA00394,公寓,建國里1鄰,苗栗縣頭份市建國里1鄰中華路1402號,1.0,18,頭份派出所,
HQA00395,公寓,建國里7鄰,苗栗縣頭份市建國里7鄰中華路1435號,1.0,18,頭份派出所,
HQA00396,公寓,建國里8鄰,苗栗縣頭份市建國里8鄰建國路34號,1.0,21,頭份派出所,
HQA00397,公寓,建國里7鄰,苗栗縣頭份市建國里7鄰大同路52號,1.0,37,頭份派出所,
HQA00398,公寓,建國里7鄰,苗栗縣頭份市建國里7鄰中華路1417巷6號,1.0,50,頭份派出所,
HQA00399,公寓,建國里7鄰,苗栗縣頭份市建國里7鄰建國路6號,1.0,37,頭份派出所,
HQA00400,大樓,建國里8鄰,苗栗縣頭份市建國里8鄰大同路55號,1.0,1860,頭份派出所,
HQA00401,公寓,建國里7鄰,苗栗縣頭份市建國里7鄰蟠桃20號,1.0,38,頭份派出所,
HQA00402,公寓,建國里7鄰,苗栗縣頭份市建國里7鄰大同路36號,1.0,41,頭份派出所,
HQA00403,大樓,建國里6鄰,苗栗縣頭份市建國里6鄰三民街30號,1.0,1166,頭份派出所,
HQA00404,公寓,廣興里,苗栗縣頭份市廣興里中華路200號,1.0,120,尖山派出所,
HQA00405,公寓,廣興里,苗栗縣頭份市廣興里中華路160號,1.0,93,尖山派出所,
HQA00406,公寓,蘆竹里16鄰,苗栗縣頭份市蘆竹里蘆竹路249之5號,1.0,80,尖山派出所,
HQA00407,公寓,蘆竹里16鄰,苗栗縣頭份市蘆竹里蘆竹路221號,1.0,106,尖山派出所,
HQA00408,大樓,蘆竹里16鄰,苗栗縣頭份市蘆竹里中華路260號,1.0,2666,尖山派出所,
HQA00409,公寓,蘆竹里16鄰,苗栗縣頭份市蘆竹里中華路213-31號,1.0,24,尖山派出所,
HQA00411,公寓,蘆竹里16鄰,苗栗縣頭份市蘆竹里中華路260號,1.0,446,尖山派出所,
HQA00413,公寓,濫坑里,苗栗縣頭份市濫坑里尖豐路729巷7號,1.0,29,尖山派出所,
HQA00414,公寓,濫坑里,苗栗縣頭份市濫坑里尖豐路729巷9弄9號,1.0,29,尖山派出所,
HQA00415,公寓,尖山里12鄰,苗栗縣頭份市尖山里12鄰尖豐路206巷87號,1.0,125,尖山派出所,
HQA00416,公寓,尖山里12鄰,苗栗縣頭份市尖山里12鄰尖豐路206巷89號,1.0,121,尖山派出所,
HQA00417,公寓,尖山里8鄰,苗栗縣頭份市尖山里8鄰尖豐路561號,1.0,36,尖山派出所,
HQA00418,公寓,尖下里15鄰,苗栗縣頭份市尖下里15鄰尖豐路631號,1.0,213,尖山派出所,
HQA00419,公寓,尖下里15鄰,苗栗縣頭份市尖下里15鄰尖豐路631號,1.0,348,尖山派出所,
HQA00421,公寓,濫坑里13鄰,苗栗縣頭份市濫坑里13鄰尖豐路932號,1.0,400,尖山派出所,
HQA00422,公寓,濫坑里13鄰,苗栗縣頭份市濫坑里13鄰尖豐路828號,1.0,66,尖山派出所,
HQA00423,公寓,濫坑里13鄰,苗栗縣頭份市濫坑里13鄰尖豐路828號,1.0,66,尖山派出所,
HQA00424,公寓,濫坑里13鄰,苗栗縣頭份市濫坑里13鄰尖豐路828號,1.0,121,尖山派出所,
HQA00425,公寓,濫坑里13鄰,苗栗縣頭份市濫坑里13鄰尖豐路828號,1.0,69,尖山派出所,
HQA00426,公寓,濫坑里13鄰,苗栗縣頭份市濫坑里13鄰尖豐路1034巷32號,1.0,324,尖山派出所,
HQA00427,公寓,濫坑里4鄰,苗栗縣頭份市濫坑里4鄰42號之1,1.0,69,尖山派出所,
HQA00429,公寓,蘆竹里5鄰,苗栗縣頭份市蘆竹里永貞路1段209號,1.0,64,尖山派出所,
HQA00434,公寓,蘆竹里4鄰,苗栗縣頭份市蘆竹里蘆竹路47之4號,1.0,48,尖山派出所,
HQA00435,公寓,蘆竹里5鄰,苗栗縣頭份市蘆竹里蘆竹路277號,1.0,40,尖山派出所,
HQA00436,公寓,蘆竹里2鄰,苗栗縣頭份市蘆竹里蘆竹路87號,1.0,65,尖山派出所,
HQA00437,公寓,蘆竹里4鄰,苗栗縣頭份市蘆竹里蘆竹路172號,1.0,93,尖山派出所,
HQA00438,公寓,蘆竹里5鄰,苗栗縣頭份市蘆竹里蘆竹路273號,1.0,29,尖山派出所,
HQA00439,公寓,蘆竹里5鄰,苗栗縣頭份市蘆竹里蘆竹路59-4號,1.0,57,尖山派出所,
HQA00440,公寓,蘆竹里4鄰,苗栗縣頭份市蘆竹里蘆竹路52-8號,1.0,101,尖山派出所,
HQA00441,公寓,蘆竹里4鄰,苗栗縣頭份市蘆竹里蘆竹路80號,1.0,192,尖山派出所,
HQA00442,公寓,蘆竹里2鄰,苗栗縣頭份市蘆竹里蘆竹路67巷36號,1.0,153,尖山派出所,
HQA00443,公寓,蘆竹里4鄰,苗栗縣頭份市蘆竹里蘆竹路47-9號,1.0,104,尖山派出所,
HQA00444,公寓,蘆竹里4鄰,苗栗縣頭份市蘆竹里蘆竹路53-2號,1.0,161,尖山派出所,
HQA00445,公寓,蘆竹里6鄰,苗栗縣頭份市蘆竹里蘆竹路76-30號,1.0,60,尖山派出所,
HQA00446,公寓,蘆竹里6鄰,苗栗縣頭份市蘆竹里蘆竹路76-29號,1.0,58,尖山派出所,
HQA00447,公寓,蘆竹里6鄰,苗栗縣頭份市蘆竹里蘆竹路76-7號,1.0,260,尖山派出所,
HQA00448,公寓,上埔里4鄰,苗栗縣頭份市上埔里4鄰中正一路173巷29號,1.0,112,斗坪派出所,
HQA00449,公寓,上埔里4鄰,苗栗縣頭份市上埔里4鄰中正一路173巷17號,1.0,160,斗坪派出所,
HQA00450,公寓,上埔里2鄰,苗栗縣頭份市上埔里2鄰中正一路369號,1.0,38,斗坪派出所,
HQA00451,公寓,上埔里2鄰,苗栗縣頭份市上埔里2鄰中正一路173巷17號,1.0,62,斗坪派出所,
HQA00452,公寓,斗煥里2鄰,苗栗縣頭份市斗煥里2鄰中正二路157號,1.0,125,斗坪派出所,
