編號,里別,地址,可容納人數,經度,緯度,避難所在之地下樓層數,轄管分局
1298.0,公平里,臺中市西區公平里13鄰精忠街50號,94.0,120.653521,24.152443,1.0,第一分局
1299.0,公正里,臺中市西區公正里1鄰公益路367號,424.0,120.654165,24.150532,1.0,第一分局
1300.0,公平里,臺中市西區公平里9鄰大隆路1號,126.0,120.65542,24.15471,1.0,第一分局
1301.0,公平里,臺中市西區公平里21鄰大業路1號,1104.0,120.654983,24.153451,1.0,第一分局
1302.0,公平里,臺中市西區公平里13鄰東興路三段246號,1440.0,120.6534924,24.15397882,1.0,第一分局
1303.0,公平里,臺中市西區公平里8鄰大業北路29號,378.0,120.654485,24.15400808,1.0,第一分局
1304.0,公平里,臺中市西區公平里15鄰精忠街27號,86.0,120.65424,24.152186,1.0,第一分局
1305.0,公平里,臺中市西區公平里14鄰東興路三段202號,102.0,120.653197,24.152024,1.0,第一分局
1306.0,公正里,臺中市西區公正里4鄰東興路三段136號,91.0,120.653245,24.149324,1.0,第一分局
1307.0,公正里,臺中市西區公正里4鄰東興路三段152號,414.0,120.653249,24.149678,1.0,第一分局
1308.0,公平里,臺中市西區公平里15鄰精忠街1號,97.0,120.654854,24.152176,1.0,第一分局
1309.0,公平里,臺中市西區公平里15鄰精誠路156號,101.0,120.654959,24.152201,1.0,第一分局
1310.0,公平里,臺中市西區公平里15鄰精誠路176號,403.0,120.654984,24.151776,1.0,第一分局
1311.0,公平里,臺中市西區公平里3鄰精誠路256號,406.0,120.654893,24.149468,1.0,第一分局
1312.0,公平里,臺中市西區公平里14鄰精美街42號,120.0,120.653756,24.151841,1.0,第一分局
1313.0,公正里,臺中市西區公正里1鄰公益路349號,1484.0,120.654591,24.15043,1.0,第一分局
1314.0,公正里,臺中市西區公正里1鄰公益路373號,204.0,120.653741,24.150651,1.0,第一分局
1315.0,公正里,臺中市西區公正里1鄰公益路375號,164.0,120.653699,24.150638,1.0,第一分局
1316.0,公正里,臺中市西區公正里1鄰公益路377號,202.0,120.653656,24.150638,1.0,第一分局
1317.0,公正里,臺中市西區公正里1鄰公益路381號,91.0,120.653569,24.150638,1.0,第一分局
1318.0,公正里,臺中市西區公正里1鄰公益路379號,86.0,120.653611,24.150638,1.0,第一分局
1319.0,公正里,臺中市西區公正里4鄰大墩十一街38號,114.0,120.653423,24.148997,1.0,第一分局
1320.0,公正里,臺中市西區公正里3鄰大墩十二街25號,91.0,120.654207,24.149833,1.0,第一分局
1321.0,公正里,臺中市西區公正里3鄰大墩十二街11號,130.0,120.654664,24.149792,1.0,第一分局
1322.0,公正里,臺中市西區公正里8鄰東興路三段70號,91.0,120.653203,24.147254,1.0,第一分局
1323.0,公正里,臺中市西區公正里7鄰精誠路332巷27號,95.0,120.654234,24.1471,1.0,第一分局
1324.0,公正里,臺中市西區公正里9鄰大同街200號,486.0,120.654066,24.145931,1.0,第一分局
1325.0,公正里,臺中市西區公正里6鄰大同街251號,397.0,120.65385,24.148547,1.0,第一分局
1326.0,公正里,臺中市西區公正里9鄰大同街210巷2號,901.0,120.654241,24.146142,1.0,第一分局
1327.0,公正里,臺中市西區公正里5鄰大墩十街32號,261.0,120.65412,24.147826,1.0,第一分局
1328.0,公正里,臺中市西區公正里7鄰精誠路332巷17號,136.0,120.654436,24.147099,1.0,第一分局
1329.0,公正里,臺中市西區公正里7鄰精誠路340號,191.0,120.654996,24.146892,1.0,第一分局
1330.0,公正里,臺中市西區公正里9鄰向上路一段417號,94.0,120.654776,24.146525,1.0,第一分局
1331.0,忠明里,臺中市西區忠明里25鄰長春街19號,134.0,120.6611442,24.15404199,1.0,第一分局
1332.0,忠明里,臺中市西區忠明里6鄰美村路一段70號,94.0,120.661466,24.15285,1.0,第一分局
1333.0,中興里,臺中市西區中興里8鄰中興四巷6號,90.0,120.6627312,24.14893682,1.0,第一分局
1334.0,中興里,臺中市西區中興里8鄰中興四巷4號,107.0,120.6628022,24.14890652,1.0,第一分局
1335.0,中興里,臺中市西區中興里4鄰向上北路137號,302.0,120.662946,24.147728,1.0,第一分局
1336.0,中興里,臺中市西區中興里25鄰向上北路103號,167.0,120.663976,24.147739,1.0,第一分局
1337.0,中興里,臺中市西區中興里7鄰中興四巷7號,90.0,120.662702,24.148479,1.0,第一分局
1338.0,中興里,臺中市西區中興里25鄰向上北路110號,161.0,120.66368,24.147991,1.0,第一分局
1339.0,中興里,臺中市西區中興里011鄰公益路161號,2297.0,120.6626024,24.15095827,234.0,第一分局
1340.0,中興里,臺中市西區中興里002鄰公正路89號,791.0,120.6634204,24.14913814,1.0,第一分局
1341.0,中興里,臺中市西區中興里8鄰中興街123號,207.0,120.6629407,24.14895813,1.0,第一分局
1342.0,昇平里,臺中市西區昇平里24鄰向上路一段105號,144.0,120.662583,24.146529,1.0,第一分局
1343.0,昇平里,臺中市西區昇平里1鄰向上路一段79巷34號,334.0,120.664165,24.145848,1.0,第一分局
1344.0,昇平里,臺中市西區昇平里1鄰向上路一段118號,212.0,120.662327,24.146533,1.0,第一分局
1345.0,昇平里,臺中市西區昇平里26鄰忠明南路301號,397.0,120.657557,24.145883,1.0,第一分局
1346.0,昇平里,臺中市西區昇平里1鄰向上路一段130號,94.0,120.664173,24.146467,1.0,第一分局
1347.0,昇平里,臺中市西區昇平里1鄰向上路一段132號,92.0,120.664173,24.146467,1.0,第一分局
1348.0,昇平里,臺中市西區昇平里1鄰向上路一段134號,86.0,120.664173,24.146467,1.0,第一分局
1349.0,昇平里,臺中市西區昇平里24鄰向上路一段95號,377.0,120.663348,24.146574,1.0,第一分局
1350.0,昇平里,臺中市西區昇平里6鄰向上南路一段93號,107.0,120.65814,24.145247,1.0,第一分局
1351.0,昇平里,臺中市西區昇平15鄰昇平街145巷9號,105.0,120.659544,24.144988,1.0,第一分局
1352.0,昇平里,臺中市西區昇平里6鄰昇平街167號,198.0,120.657878,24.145427,1.0,第一分局
1353.0,昇平里,臺中市西區昇平里19鄰向上路一段307巷14號,88.0,120.657787,24.146086,1.0,第一分局
1354.0,昇平里,臺中市西區昇平里19鄰向上路一段307巷18號,103.0,120.657788,24.146011,1.0,第一分局
1355.0,昇平里,臺中市西區昇平里19鄰向上路一段307巷13號,98.0,120.658024,24.146037,1.0,第一分局
1356.0,昇平里,臺中市西區昇平里6鄰忠明南路315號,166.0,120.657567,24.145009,1.0,第一分局
1357.0,昇平里,臺中市西區昇平里19鄰向上路一段307巷8號,91.0,120.657833,24.146198,1.0,第一分局
1358.0,忠誠里,臺中市西區忠誠里7鄰臺灣大道二段501號,686.0,120.65979,24.156234,1.0,第一分局
1359.0,忠誠里,臺中市西區忠誠里26鄰華美西街一段33號,812.0,120.6582999,24.15292367,1.0,第一分局
1360.0,忠誠里,臺中市西區忠誠里7鄰臺灣大道二段489號,840.0,120.660124,24.156274,1.0,第一分局
1361.0,忠誠里,臺中市西區忠誠里7鄰忠明南路33號,131.0,120.658859,24.155452,1.0,第一分局
1362.0,忠誠里,臺中市西區忠誠里11鄰臺灣大道二段570號,327.0,120.658305,24.158283,1.0,第一分局
1363.0,忠誠里,臺中市西區忠誠里11鄰臺灣大道二段556號,936.0,120.659128,24.1578,1.0,第一分局
1364.0,忠誠里,臺中市西區忠誠里8鄰華美西街一段84號,281.0,120.659204,24.154793,1.0,第一分局
1365.0,忠誠里,臺中市西區忠誠里2鄰忠明南路42號,939.0,120.658969,24.154425,1.0,第一分局
1366.0,忠誠里,臺中市西區忠誠里24鄰華美西街一段74號,94.0,120.659031,24.154546,1.0,第一分局
1367.0,公德里,臺中市西區公德里11鄰精誠路393號,102.0,120.655287,24.142695,1.0,第一分局
1368.0,公德里,臺中市西區公德里12鄰精誠路417號,521.0,120.655247,24.142011,1.0,第一分局
1369.0,公德里,臺中市西區公德里11鄰精誠路387號,191.0,120.655272,24.142845,1.0,第一分局
1370.0,公德里,臺中市西區公德里12鄰精誠31街13號,351.0,120.656282,24.144124,1.0,第一分局
1371.0,公德里,臺中市西區公德里20鄰精誠路345號,415.0,120.655264,24.143633,1.0,第一分局
1372.0,公德里,臺中市西區公德里19鄰向上南路一段125號,306.0,120.6562497,24.14500128,1.0,第一分局
1373.0,公德里,臺中市西區公德里8鄰向上南路一段131號,97.0,120.6559269,24.1449521,1.0,第一分局
1374.0,公德里,臺中市西區公德里20鄰大忠街6號,378.0,120.6559442,24.14324926,1.0,第一分局
1375.0,公德里,臺中市西區公德里11鄰精誠30街5號,153.0,120.655964,24.143626,1.0,第一分局
1376.0,公德里,臺中市西區公德里9鄰精誠28街7號,167.0,120.6558195,24.14399818,1.0,第一分局
1377.0,公德里,臺中市西區公德里11鄰精誠28街14號,105.0,120.655592,24.143583,1.0,第一分局
1378.0,公德里,臺中市西區公德里9鄰精誠28街17號,418.0,120.655665,24.143808,1.0,第一分局
1379.0,公德里,臺中市西區公德里12鄰精誠31街10號,588.0,120.655559,24.142506,1.0,第一分局
1380.0,公正里,臺中市西區公正里15鄰向上路一段496號,83.0,120.652004,24.146917,1.0,第一分局
1381.0,公正里,臺中市西區公正里16鄰向上南路一段184號,91.0,120.652517,24.145128,1.0,第一分局
1382.0,公正里,臺中市西區公正里16鄰大昌街222號,711.0,120.652413,24.146405,1.0,第一分局
1383.0,公正里,臺中市西區公正里18鄰向上二街2號,85.0,120.651893,24.146401,1.0,第一分局
1384.0,公正里,臺中市西區公正里19鄰大墩七街188號,138.0,120.650104,24.143909,1.0,第一分局
1385.0,公正里,臺中市西區公正里14鄰大墩11街103號,319.0,120.652073,24.148682,1.0,第一分局
1386.0,公正里,臺中市西區公正里14鄰大昌街245號,340.0,120.652088,24.148188,1.0,第一分局
1387.0,公正里,臺中市西區公正里18鄰大昌街207巷2號,449.0,120.651931,24.14598,1.0,第一分局
1388.0,公正里,臺中市西區公正里16鄰東興路三段11號,107.0,120.652815,24.145485,1.0,第一分局
1389.0,公正里,臺中市西區公正里17鄰向上南路一段200號,88.0,120.652058,24.145125,1.0,第一分局
1390.0,公正里,臺中市西區公正里14鄰大墩11街113號,613.0,120.651588,24.148665,1.0,第一分局
1391.0,公正里,臺中市西區公正里17鄰大進街132號,825.0,120.651516,24.145731,1.0,第一分局
1392.0,公正里,臺中市西區公正里15鄰大進街298號,305.0,120.651431,24.147323,1.0,第一分局
1393.0,忠明里,臺中市西區忠明里5鄰美村路一段65號,225.0,120.6620686,24.15389901,1.0,第一分局
1394.0,公正里,臺中市西區公正里11鄰東興路三段10號,142.0,120.6531843,24.14608344,1.0,第一分局
1395.0,昇平里,臺中市西區昇平里1鄰昇平街52號,431.0,120.662707,24.145602,1.0,第一分局
1396.0,公正里,臺中市西區公正里16鄰大昌街216號,335.0,120.652249,24.145914,1.0,第一分局
1397.0,公正里,臺中市西區公正里16鄰大墩11街99號,357.0,120.652401,24.148578,1.0,第一分局
1398.0,公平里,臺中市西區公平里10鄰向上南路一段162號,1330.0,120.654055,24.145077,1.0,第一分局
1399.0,忠明里,臺中市西區忠明里25鄰美村路一段36號,577.0,120.661513,24.153773,1.0,第一分局
1400.0,公正里,臺中市西區公正里6鄰大墩十街50號,465.0,120.6534645,24.14807047,1.0,第一分局
1401.0,忠明里,臺中市西區忠明里22鄰健行路1049號,3820.0,120.663199,24.155767,1.0,第一分局
1402.0,中興里,臺中市西區中興里2鄰公益路155巷90號,467.0,120.664227,24.147572,1.0,第一分局
1403.0,公正里,臺中市西區公正里8鄰精誠十六街2號,1148.0,120.653257,24.145591,1.0,第一分局
1404.0,忠誠里,臺中市西區忠誠里2鄰忠明南路58號,583.0,120.658182,24.15519,1.0,第一分局
1405.0,公平里,臺中市西區公平里12鄰公益路213號,1218.0,120.654993,24.150663,1.0,第一分局
1406.0,昇平里,臺中市西區昇平里5鄰忠明南路347號,706.0,120.657741,24.143557,1.0,第一分局
1407.0,公平里,臺中市西區公平里22鄰忠明南路122號,1629.0,120.657043,24.15142,1.0,第一分局
1408.0,忠明里,臺中市西區忠明里6鄰中興街245號,485.0,120.662788,24.152702,1.0,第一分局
1409.0,公正里,臺中市西區公正里10鄰向上一街13號,404.0,120.654471,24.145686,1.0,第一分局
1410.0,公正里,臺中市西區公正里7鄰精誠路422號,1022.0,120.654982,24.145223,1.0,第一分局
1411.0,公正里,臺中市西區公正里11鄰東興路三段46號,142.0,120.6532,24.146132,1.0,第一分局
1412.0,中興里,臺中市西區中興里2鄰公益路155巷92號,747.0,120.66422,24.147424,1.0,第一分局
1413.0,忠誠里,臺中市西區忠誠里22鄰忠明南路111號,381.0,120.657601,24.153234,1.0,第一分局
1414.0,忠誠里,臺中市西區忠誠里8鄰華美西街一段86號,506.0,120.659462,24.155218,1.0,第一分局
1415.0,中興里,臺中市西區中興里2鄰中興街125號,282.0,120.662946,24.148904,1.0,第一分局
1416.0,公正里,臺中市西區公正里16鄰大昌街232號,473.0,120.652424,24.148171,1.0,第一分局
1417.0,忠誠里,臺中市西區忠誠里4鄰精誠路19號,440.0,120.656073,24.155225,1.0,第一分局
1418.0,忠誠里,臺中市西區忠誠里2鄰臺灣大道二段573號,1795.0,120.658023,24.157501,1.0,第一分局
1419.0,公平里,臺中市西區公平里11鄰向上南路一段166號,1718.0,120.65382,24.145057,1.0,第一分局
1420.0,中興里,臺中市西區中興里2鄰公正路83號,1679.0,120.664052,24.148904,1.0,第一分局
1421.0,公德里,臺中市西區公德里1鄰公益路299號,965.0,120.654993,24.150663,1.0,第一分局
1422.0,公正里,臺中市西區公正里18鄰大進街202號,825.0,120.651484,24.145949,1.0,第一分局
1423.0,公德里,臺中市西區公德里18鄰向上南路一段120號之1,1413.0,120.6562736,24.1452679,1.0,第一分局
1424.0,公正里,臺中市西區公正里1鄰公益路361號,1561.0,120.654343,24.150542,1.0,第一分局
1425.0,公平里,臺中市西區公平里11鄰向上路一段451號,304.0,120.653857,24.146509,1.0,第一分局
1426.0,中興里,臺中市西區中興里25鄰向上北路123巷1號,547.0,120.663652,24.147611,1.0,第一分局
1427.0,中興里,臺中市西區中興里1鄰向上路一段110號,584.0,120.663676,24.146975,1.0,第一分局
1428.0,忠明里,臺中市西區忠明里23鄰博館路166號,2268.0,120.663721,24.157858,1.0,第一分局
1429.0,忠明里,臺中市西區忠明里1鄰明義街46號,165.0,120.660711,24.155117,1.0,第一分局
1430.0,忠誠里,臺中市西區忠誠里18鄰忠明路30號,744.0,120.660702,24.1582,1.0,第一分局
1431.0,公德里,臺中市西區公德里17鄰大忠街35號,955.0,120.656657,24.145128,1.0,第一分局
1432.0,公德里,臺中市西區公德里17鄰精誠23街30號,1416.0,120.656105,24.149121,1.0,第一分局
1433.0,昇平里,臺中市西區昇平里33鄰忠明南路351號,417.0,120.657746,24.143433,1.0,第一分局
1434.0,中興里,臺中市西區中興里25鄰向上北路120號,739.0,120.663588,24.147978,1.0,第一分局
1435.0,忠明里,臺中市西區忠明里23鄰博館三街86號,392.0,120.662716,24.157038,1.0,第一分局
1436.0,昇平里,臺中市西區昇平街3鄰昇平街48號,340.0,120.663031,24.145706,1.0,第一分局
1437.0,忠明里,臺中市西區忠明里1鄰臺灣大道二段461號,393.0,120.661334,24.155771,1.0,第一分局
1438.0,昇平里,臺中市西區昇平里22鄰美村路一段302號之1,378.0,120.6615453,24.14658043,1.0,第一分局
1439.0,忠明里,臺中市西區忠明里24鄰華美街522號之1,488.0,120.6614295,24.1575669,1.0,第一分局
1440.0,忠明里,臺中市西區忠明里4鄰美村路一段39號之1,916.0,120.66163,24.14367389,1.0,第一分局
1441.0,昇平里,臺中市西區昇平里1鄰向上路一段81號,893.0,120.664173,24.146543,1.0,第一分局
1442.0,公平里,臺中市西區公平里18鄰忠明南路116號,1672.0,120.6572783,24.15255494,1.0,第一分局
1443.0,公平里,臺中市西區公平里18鄰忠明南路118號,1452.0,120.657306,24.15241706,1.0,第一分局
1444.0,忠誠里,臺中市西區忠誠里11鄰臺灣大道二段556號,610.0,120.659128,24.1578,1.0,第一分局
1445.0,忠誠里,臺中市西區忠誠里11鄰臺灣大道二段556號,204.0,120.659128,24.1578,1.0,第一分局
1446.0,中興里,臺中市西區中興里1鄰向上路一段86號,481.0,120.664191,24.146917,1.0,第一分局
1447.0,公正里,臺中市西區公正里16鄰東興路三段23號,354.0,120.65276,24.145894,1.0,第一分局
1448.0,公正里,臺中市西區公正里3鄰大墩11街8號,856.0,120.650127,24.144036,1.0,第一分局
1449.0,忠明里,臺中市西區忠明里1鄰華美街480巷18號,526.0,120.6607211,24.15575708,1.0,第一分局
1450.0,忠明里,臺中市西區忠明里4鄰中興街289號,1972.0,120.663144,24.154019,1.0,第一分局
1451.0,公德里,臺中市西區公德里2鄰大忠街70號,568.0,120.656649,24.149647,1.0,第一分局
1452.0,公德里,臺中市西區公德里1鄰公益路335號,1080.0,120.655868,24.150715,1.0,第一分局
1453.0,中興里,臺中市西區中興里21鄰向上路一段174號,315.0,120.66101,24.146843,1.0,第一分局
1454.0,公德里,臺中市西區公德里1鄰精誠十六街26號,306.0,120.656415,24.150183,1.0,第一分局
1455.0,忠明里,臺中市西區忠明里30鄰中美街375號之3,489.0,120.6601088,24.15194656,1.0,第一分局
1456.0,昇平里,臺中市西區昇平里24鄰向上路一段107號,1149.0,120.6624165,24.14651882,1.0,第一分局
1457.0,公平里,臺中市西區公平里2鄰忠明南路139號,371.0,120.657535,24.151831,1.0,第一分局
1458.0,昇平里,臺中市西區昇平里15鄰中美街139號,900.0,120.660068,24.145302,1.0,第一分局
1459.0,公德里,臺中市西區公德里10鄰大忠街9號,1516.0,120.656524,24.14405558,1.0,第一分局
1460.0,昇平里,臺中市西區昇平里31鄰中興街33號,860.0,120.662997,24.145185,1.0,第一分局
1461.0,忠誠里,臺中市西區忠誠里2鄰臺灣大道二段525號之1,391.0,120.659088,24.15661233,1.0,第一分局
1462.0,公正里,臺中市西區公正里19鄰大進街151巷1號,181.0,120.6508746,24.14443306,1.0,第一分局
1463.0,公正里,臺中市西區公正里14鄰大墩十街92號,712.0,120.6519388,24.14871003,1.0,第一分局
1464.0,中興里,臺中市西區中興里21鄰美村路一段272號,694.0,120.6615921,24.14700004,1.0,第一分局
1465.0,昇平里,臺中市西區昇平里1鄰向上路一段79巷38號,484.0,120.6639528,24.14615459,1.0,第一分局
1466.0,昇平里,臺中市西區昇平里001鄰中興街38號,342.0,120.6632292,24.14546574,1.0,第一分局
1467.0,公益里,臺中市西區公益里8鄰忠明南路177號,159.0,120.6576077,24.14961908,1.0,第一分局
1468.0,公平里,臺中市西區公平里14鄰精美街26號,458.0,120.6536830177346,"24.151404858407552 ",1.0,第一分局
1469.0,公德里,臺中市西區公德里7鄰精誠24街32號,297.0,120.6559211497,24.1461741911134,1.0,第一分局
