電腦編號,里別,防空疏散避難設施地址,地下層數,可容納人數,轄管分局,備駐
QMA01772,安鎮里,屏東縣屏東市安鎮里20鄰大豐路48號,1,22.0,屏東分局,
QMA01773,安鎮里,屏東縣屏東市安鎮里20鄰大豐路50號,1,30.0,屏東分局,
QMA01774,安鎮里,屏東縣屏東市安鎮里20鄰大豐路52號之54,1,53.0,屏東分局,
QMA01775,安鎮里,屏東縣屏東市安鎮里20鄰大武路436號,1,50.0,屏東分局,
QMA01924,安鎮里,屏東縣屏東市安鎮里02鄰大同路20號,1,22.0,屏東分局,
QMA01776,安鎮里,屏東縣屏東市安鎮里17鄰大同路31號,1,60.0,屏東分局,
QMA01905,安鎮里,屏東縣屏東市安鎮里11鄰大同路81號,1,81.0,屏東分局,
QMA01900,安鎮里,屏東縣屏東市安鎮里11鄰和平路23-1號,1,40.0,屏東分局,
QMA01901,安鎮里,屏東縣屏東市安鎮里11鄰和平路53號,1,13.0,屏東分局,
QMA01911,安鎮里,屏東縣屏東市安鎮里11鄰大興路27號,1,13.0,屏東分局,
QMA01912,安鎮里,屏東縣屏東市安鎮里08鄰大興路28號,1,13.0,屏東分局,
QMA01923,安鎮里,屏東縣屏東市安鎮里06鄰大裕路6巷17號,1,26.0,屏東分局,
QMA01922,安鎮里,屏東縣屏東市安鎮里06鄰大裕路6巷19號,1,26.0,屏東分局,
QMA01921,安鎮里,屏東縣屏東市安鎮里06鄰大裕路6巷21號,1,26.0,屏東分局,
QMA01920,安鎮里,屏東縣屏東市安鎮里06鄰大裕路6巷23號,1,26.0,屏東分局,
QMA01913,安鎮里,屏東縣屏東市安鎮里06鄰大裕路24號,1,13.0,屏東分局,
QMA01914,安鎮里,屏東縣屏東市安鎮里06鄰大裕路24號之1,1,13.0,屏東分局,
QMA01916,安鎮里,屏東縣屏東市安鎮里06鄰大裕路24號之2,1,13.0,屏東分局,
QMA01917,安鎮里,屏東縣屏東市安鎮里06鄰大裕路26號,1,13.0,屏東分局,
QMA01918,安鎮里,屏東縣屏東市安鎮里06鄰大裕路26號之1,1,13.0,屏東分局,
QMA01915,安鎮里,屏東縣屏東市安鎮里06鄰大裕路26號之2,1,13.0,屏東分局,
QMA01782,安鎮里,屏東縣屏東市安鎮里17鄰大勇街2號,1,73.0,屏東分局,
QMA01781,安鎮里,屏東縣屏東市安鎮里17鄰大勇街4號,1,48.0,屏東分局,
QMA01779,安鎮里,屏東縣屏東市安鎮里17鄰大勇街6號,1,61.0,屏東分局,
QMA01777,安鎮里,屏東縣屏東市安鎮里17鄰大勇街14號之1,1,48.0,屏東分局,
QMA01780,安鎮里,屏東縣屏東市安鎮里17鄰大勇街16號,1,48.0,屏東分局,
QMA01783,安鎮里,屏東縣屏東市安鎮里17鄰大勇街18號,1,48.0,屏東分局,
QMA01919,安鎮里,屏東縣屏東市安鎮里10鄰大安街45號之1,1,50.0,屏東分局,
QMA01902,安鎮里,屏東縣屏東市安鎮里11鄰大安街57號,1,18.0,屏東分局,
QMA01903,安鎮里,屏東縣屏東市安鎮里11鄰大安街59號,1,18.0,屏東分局,
QMA01904,安鎮里,屏東縣屏東市安鎮里11鄰大安街61號,1,18.0,屏東分局,
QMA01925,安鎮里,屏東縣屏東市安鎮里02鄰大安街63號,1,18.0,屏東分局,
QMA01926,安鎮里,屏東縣屏東市安鎮里02鄰大安街65號,1,18.0,屏東分局,
QMA01797,大武里,屏東縣屏東市大武里23鄰永大路39號,1,48.0,屏東分局,
QMA01807,大武里,屏東縣屏東市大武里47鄰永大路51號,1,24.0,屏東分局,
QMA01806,大武里,屏東縣屏東市大武里47鄰永大路53號,1,24.0,屏東分局,
QMA01804,大武里,屏東縣屏東市大武里47鄰永大路55號,1,24.0,屏東分局,
QMA01805,大武里,屏東縣屏東市大武里47鄰永大路57號,1,24.0,屏東分局,
QMA01803,大武里,屏東縣屏東市大武里47鄰永大路61號,1,24.0,屏東分局,
QMA01802,大武里,屏東縣屏東市大武里47鄰永大路63號,1,24.0,屏東分局,
QMA01809,大武里,屏東縣屏東市大武里47鄰永大路63號,1,122.0,屏東分局,
QMA01801,大武里,屏東縣屏東市大武里47鄰永大路65號,1,24.0,屏東分局,
QMA01800,大武里,屏東縣屏東市大武里47鄰永大路67號,1,24.0,屏東分局,
QMA01798,大武里,屏東縣屏東市大武里47鄰永大路69號,1,24.0,屏東分局,
QMA01795,大武里,屏東縣屏東市大武里47鄰永大路101號,1,48.0,屏東分局,
QMA01796,大武里,屏東縣屏東市大武里47鄰永大路103號,1,48.0,屏東分局,
QMA01814,大武里,屏東縣屏東市大武里47鄰永大路114巷26號,1,162.0,屏東分局,
QMA02126,大武里,屏東縣屏東市大武里47鄰永大路114巷33號,1,33.0,屏東分局,
QMA01870,大武里,屏東縣屏東市大武里33鄰大武路2號,1,56.0,屏東分局,
QMA01869,大武里,屏東縣屏東市大武里33鄰大武路7號,1,56.0,屏東分局,
QMA01871,大武里,屏東縣屏東市大武里33鄰大武路25號,1,97.0,屏東分局,
QMA01872,大武里,屏東縣屏東市大武里33鄰大武路51號,1,56.0,屏東分局,
QMA01881,大武里,屏東縣屏東市大武里47鄰大武路55號,1,72.0,屏東分局,
QMA01799,大武里,屏東縣屏東市大武里23鄰大武路59號,1,24.0,屏東分局,共有2處、總計可容納人數77人
QMA01882,大武里,屏東縣屏東市大武里47鄰大武路59號,1,53.0,屏東分局,共有2處、總計可容納人數77人
QMA01883,大武里,屏東縣屏東市大武里47鄰大武路61號,1,42.0,屏東分局,
QMA01885,大武里,屏東縣屏東市大武里47鄰大武路67號,1,54.0,屏東分局,
QMA01884,大武里,屏東縣屏東市大武里47鄰大武路69號,1,54.0,屏東分局,
QMA01890,大武里,屏東縣屏東市大武里47鄰大武路70號,1,213.0,屏東分局,
QMA01889,大武里,屏東縣屏東市大武里47鄰大武路71號,1,246.0,屏東分局,
QMA01963,大武里,屏東縣屏東市大武里41鄰大武路103號,1,73.0,屏東分局,
QMA01794,大武里,屏東縣屏東市大武里41鄰大武路125號,1,101.0,屏東分局,
QMA01811,大武里,屏東縣屏東市大武里44鄰大武路146號,1,44.0,屏東分局,
QMA01810,大武里,屏東縣屏東市大武里44鄰大武路148號,1,110.0,屏東分局,
QMA01808,大武里,屏東縣屏東市大武里44鄰大武路208號,1,28.0,屏東分局,
QMA02016,大武里,屏東縣屏東市大武里44鄰大武路225號,1,1529.0,屏東分局,共有3處、總計可容納人數3269人
QMA02017,大武里,屏東縣屏東市大武里44鄰大武路225號,1,1530.0,屏東分局,共有3處、總計可容納人數3269人
QMA02018,大武里,屏東縣屏東市大武里44鄰大武路225號,1,210.0,屏東分局,共有3處、總計可容納人數3269人
QMA01816,大武里,屏東縣屏東市大武里44鄰大武路294號,1,1446.0,屏東分局,
QMA01940,大武里,屏東縣屏東市大武里32鄰建南路6號,1,830.0,屏東分局,
QMA02037,大武里,屏東縣屏東市大武里32鄰建南路8號,1,81.0,屏東分局,
QMA01943,大武里,屏東縣屏東市大武里32鄰建南路38號,1,30.0,屏東分局,
QMA01942,大武里,屏東縣屏東市大武里32鄰建南路39號,1,30.0,屏東分局,
QMA01939,大武里,屏東縣屏東市大武里32鄰建南路42號,1,24.0,屏東分局,
QMA01935,大武里,屏東縣屏東市大武里32鄰建南路50號,1,17.0,屏東分局,
QMA01930,大武里,屏東縣屏東市大武里32鄰建南路96號,1,122.0,屏東分局,
QMA01938,大武里,屏東縣屏東市大武里32鄰建南路103號,1,65.0,屏東分局,
QMA01936,大武里,屏東縣屏東市大武里32鄰建南路107號,1,56.0,屏東分局,
QMA01937,大武里,屏東縣屏東市大武里32鄰建南路108號,1,30.0,屏東分局,
QMA01929,大武里,屏東縣屏東市大武里32鄰建南路131號,1,89.0,屏東分局,
QMA01941,大武里,屏東縣屏東市大武里32鄰建南路162號,1,674.0,屏東分局,
QMA01873,大武里,屏東縣屏東市大武里35鄰和生路二段250號,1,864.0,屏東分局,
QMA01880,大武里,屏東縣屏東市大武里35鄰和生路二段310號,1,72.0,屏東分局,
QMA01879,大武里,屏東縣屏東市大武里35鄰和生路二段312號,1,90.0,屏東分局,
QMA02125,大武里,屏東縣屏東市大武里36鄰和生路二段320-1號,1,666.0,屏東分局,
QMA01951,大武里,屏東縣屏東市大武里36鄰和生路二段410號,1,44.0,屏東分局,
QMA01949,大武里,屏東縣屏東市大武里36鄰和生路二段420號,1,44.0,屏東分局,
QMA01950,大武里,屏東縣屏東市大武里36鄰和生路二段422號,1,44.0,屏東分局,
QMA01956,大武里,屏東縣屏東市大武里36鄰和生路二段430號,1,57.0,屏東分局,
QMA01752,大武里,屏東縣屏東市大武里31鄰武愛街2號,1,68.0,屏東分局,
QMA01813,大武里,屏東縣屏東市大武里42鄰武愛街41號,1,108.0,屏東分局,
QMA01875,大武里,屏東縣屏東市大武里31鄰武愛街68號,1,86.0,屏東分局,
QMA01812,大武里,屏東縣屏東市大武里42鄰武愛街71巷19號之21,1,306.0,屏東分局,
QMA01944,大武里,屏東縣屏東市大武里30鄰武愛街88巷4號,1,130.0,屏東分局,
QMA01961,大武里,屏東縣屏東市大武里43鄰武愛街103號之1,1,16.0,屏東分局,
QMA01964,大武里,屏東縣屏東市大武里41鄰武愛街171號,1,166.0,屏東分局,
QMA01965,大武里,屏東縣屏東市大武里41鄰武愛街179巷10號,1,117.0,屏東分局,
QMA01751,大武里,屏東縣屏東市大武里23鄰武愛街226號,1,78.0,屏東分局,
QMA02085,大武里,屏東縣屏東市大武里23鄰武林街2號,1,460.0,屏東分局,
QMA02086,大武里,屏東縣屏東市大武里23鄰武林街18號,1,406.0,屏東分局,
QMA01753,大武里,屏東縣屏東市大武里23鄰武林街26巷1號,1,206.0,屏東分局,
QMA01754,大武里,屏東縣屏東市大武里23鄰武林街30號,1,80.0,屏東分局,
QMA02087,大武里,屏東縣屏東市大武里44鄰武立街12號,1,550.0,屏東分局,
QMA01792,大武里,屏東縣屏東市大武里44鄰武立街30號,1,310.0,屏東分局,
QMA01815,大武里,屏東縣屏東市大武里44鄰武立街63號,1,101.0,屏東分局,
QMA01877,大武里,屏東縣屏東市大武里34鄰武安街6號,1,80.0,屏東分局,
QMA01878,大武里,屏東縣屏東市大武里34鄰武安街8號,1,53.0,屏東分局,
QMA01887,大武里,屏東縣屏東市大武里34鄰武安街21號,1,180.0,屏東分局,
QMA01876,大武里,屏東縣屏東市大武里34鄰武安街70號,1,86.0,屏東分局,
QMA01874,大武里,屏東縣屏東市大武里34鄰武安街90號,1,49.0,屏東分局,
QMA01886,大武里,屏東縣屏東市大武里34鄰武士街11號,1,26.0,屏東分局,
QMA01891,大武里,屏東縣屏東市大武里34鄰武士街90號,1,117.0,屏東分局,
QMA01954,大武里,屏東縣屏東市大武里36鄰武順街12號,1,33.0,屏東分局,
QMA01958,大武里,屏東縣屏東市大武里36鄰武順街32號,1,1473.0,屏東分局,
QMA01945,大武里,屏東縣屏東市大武里36鄰武順街77號,1,36.0,屏東分局,
QMA01947,大武里,屏東縣屏東市大武里36鄰武順街81號,1,36.0,屏東分局,
QMA01948,大武里,屏東縣屏東市大武里36鄰武順街83號,1,36.0,屏東分局,
QMA01946,大武里,屏東縣屏東市大武里36鄰武順街85號,1,36.0,屏東分局,
QMA01959,大武里,屏東縣屏東市大武里36鄰武順街98號,1,128.0,屏東分局,
QMA01952,大武里,屏東縣屏東市大武里36鄰武順街101號,1,108.0,屏東分局,
QMA01953,大武里,屏東縣屏東市大武里36鄰武順街103號,1,57.0,屏東分局,
QMA01955,大武里,屏東縣屏東市大武里36鄰武順街156號,1,44.0,屏東分局,
QMA01966,大武里,屏東縣屏東市大武里40鄰武成街5巷71弄8號,1,65.0,屏東分局,
QMA01957,大武里,屏東縣屏東市大武里40鄰武威街13～27號,1,282.0,屏東分局,
QMA01962,大武里,屏東縣屏東市大武里40鄰武威街26號,1,117.0,屏東分局,
QMA01960,大武里,屏東縣屏東市大武里40鄰武威街60號,1,40.0,屏東分局,
QMA01870,清溪里,屏東縣屏東市清溪里31鄰建國路171號,1,2098.0,屏東分局,
QMA01843,清溪里,屏東縣屏東市清溪里31鄰建國路185-1號,1,45.0,屏東分局,
QMA01852,清溪里,屏東縣屏東市清溪里31鄰建國路203號,1,13.0,屏東分局,
QMA01853,清溪里,屏東縣屏東市清溪里31鄰建國路203-1號,1,13.0,屏東分局,
QMA01854,清溪里,屏東縣屏東市清溪里31鄰建國路203-2號,1,13.0,屏東分局,
QMA01855,清溪里,屏東縣屏東市清溪里31鄰建國路205-1號,1,13.0,屏東分局,
QMA01862,清溪里,屏東縣屏東市清溪里31鄰建國路207-2號,1,12.0,屏東分局,
QMA01864,清溪里,屏東縣屏東市清溪里31鄰建國路213-6號,1,13.0,屏東分局,
QMA01865,清溪里,屏東縣屏東市清溪里31鄰建國路213-8號,1,260.0,屏東分局,
QMA01981,清溪里,屏東縣屏東市清溪里14鄰建國路241巷15號,1,33.0,屏東分局,
QMA01983,清溪里,"屏東縣屏東市清溪里14鄰建國路241巷19號 ",1,22.0,屏東分局,
QMA01989,清溪里,屏東縣屏東市清溪里15鄰建國路300-1號,1,820.0,屏東分局,
QMA01817,清溪里,屏東縣屏東市清溪里15鄰建國路316號,1,37.0,屏東分局,
QMA01830,清溪里,屏東縣屏東市清溪里15鄰建國路332巷10號,1,50.0,屏東分局,
QMA01831,清溪里,屏東縣屏東市清溪里15鄰建國路332巷15號,1,34.0,屏東分局,
QMA01820,清溪里,屏東縣屏東市清溪里15鄰建國路332巷16號,1,90.0,屏東分局,
QMA01832,清溪里,屏東縣屏東市清溪里15鄰建國路332巷25號,1,71.0,屏東分局,
QMA01834,清溪里,屏東縣屏東市清溪里15鄰建國路332巷29號,1,42.0,屏東分局,
QMA01829,清溪里,屏東縣屏東市清溪里15鄰建國路332巷32號,1,74.0,屏東分局,
QMA01827,清溪里,屏東縣屏東市清溪里15鄰建國路332巷33號,1,21.0,屏東分局,
QMA01821,清溪里,屏東縣屏東市清溪里15鄰建國路332巷36號,1,20.0,屏東分局,
QMA01824,清溪里,屏東縣屏東市清溪里15鄰建國路332巷39號,1,97.0,屏東分局,
QMA01823,清溪里,屏東縣屏東市清溪里15鄰建國路332巷41號,1,32.0,屏東分局,
QMA01833,清溪里,屏東縣屏東市清溪里15鄰建國路332巷43號,1,82.0,屏東分局,
QMA01828,清溪里,屏東縣屏東市清溪里15鄰建國路362號,1,216.0,屏東分局,
QMA01818,清溪里,屏東縣屏東市清溪里15鄰建國路374號,1,40.0,屏東分局,
QMA02107,清溪里,屏東縣屏東市清溪里15鄰建國路382-2號,1,160.0,屏東分局,
QMA01825,清溪里,屏東縣屏東市清溪里15鄰建國路384-2號,1,24.0,屏東分局,
QMA01819,清溪里,屏東縣屏東市清溪里15鄰建國路386號,1,132.0,屏東分局,
QMA01822,清溪里,屏東縣屏東市清溪里15鄰建國路386-1號,1,21.0,屏東分局,
QMA01825,清溪里,屏東縣屏東市清溪里15鄰建國路390號,1,52.0,屏東分局,
QMA02124,清溪里,屏東縣屏東市清溪里26鄰大武路299號,1,266.0,屏東分局,
QMA01868,清溪里,屏東縣屏東市清溪里26鄰大武路307～319號,1,670.0,屏東分局,
QMA01972,清溪里,屏東縣屏東市清溪里14鄰和生路二段462號,1,22.0,屏東分局,
QMA01970,清溪里,屏東縣屏東市清溪里14鄰和生路二段470號,1,40.0,屏東分局,
QMA01975,清溪里,屏東縣屏東市清溪里14鄰和生路二段538號,1,50.0,屏東分局,
QMA01847,清溪里,屏東縣屏東市清溪里24鄰清寧街4號,1,28.0,屏東分局,
QMA01846,清溪里,屏東縣屏東市清溪里24鄰清寧街6號,1,28.0,屏東分局,
QMA01844,清溪里,屏東縣屏東市清溪里24鄰清寧街12號,1,25.0,屏東分局,
QMA01845,清溪里,屏東縣屏東市清溪里24鄰清寧街16號,1,42.0,屏東分局,
QMA01867,清溪里,屏東縣屏東市清溪里27鄰清寧街26～34號,1,1794.0,屏東分局,
QMA01850,清溪里,屏東縣屏東市清溪里25鄰清寧街105號,1,50.0,屏東分局,
QMA01849,清溪里,屏東縣屏東市清溪里清寧路107號,1,50.0,屏東分局,
QMA01851,清溪里,屏東縣屏東市清溪里25鄰清寧街109號,1,50.0,屏東分局,
QMA02048,清溪里,屏東縣屏東市清溪里27鄰清寧街130巷2號,1,988.0,屏東分局,
QMA02045,清溪里,屏東縣屏東市清溪里27鄰清寧街130巷6～24號,1,600.0,屏東分局,
QMA01866,清溪里,屏東縣屏東市清溪里27鄰清寧街130巷7～11號,1,849.0,屏東分局,
QMA01848,清溪里,屏東縣屏東市清溪里16鄰清寧街178號,1,40.0,屏東分局,
QMA01863,清溪里,屏東縣屏東市清溪里28鄰清寧街200號,1.2,20.0,屏東分局,
QMA02044,清溪里,屏東縣屏東市清溪里32鄰清寧街213～227號,1,2154.0,屏東分局,
QMA01973,清溪里,屏東縣屏東市清溪里21鄰清世街205號,1,43.0,屏東分局,
QMA01985,清溪里,屏東縣屏東市清溪里21鄰清世街207號,1,43.0,屏東分局,
QMA01984,清溪里,屏東縣屏東市清溪里14鄰清世街241巷207號,1,50.0,屏東分局,
QMA01979,清溪里,屏東縣屏東市清溪里23鄰武威街129號,1,309.0,屏東分局,
QMA01980,清溪里,屏東縣屏東市清溪里23鄰武威街149號,1,41.0,屏東分局,
QMA01968,清溪里,屏東縣屏東市清溪里16鄰清進巷175號,1,16.0,屏東分局,
QMA01982,清溪里,屏東縣屏東市清溪里11鄰興中巷16-1號,1,40.0,屏東分局,
QMA01839,前進里,屏東縣屏東市前進里09鄰建國路405巷100弄29號,1,413.0,屏東分局,
QMA01837,前進里,屏東縣屏東市前進里09鄰建國路405巷100弄31號,1,20.0,屏東分局,
QMA01838,前進里,屏東縣屏東市前進里09鄰建國路405巷100弄36號,1,276.0,屏東分局,
QMA01967,前進里,屏東縣屏東市前進里16鄰路清進巷164號之19,1,16.0,屏東分局,
QMA01899,大洲里,屏東縣屏東市大洲里09鄰大成路201號,1,93.0,屏東分局,
QMA01897,大洲里,屏東縣屏東市大洲里08鄰清進街20號,1,78.0,屏東分局,
QMA01898,大洲里,屏東縣屏東市大洲里04鄰大洲32號,1,93.0,屏東分局,
QMA01991,崇蘭里,屏東縣屏東市崇蘭里12鄰博愛路335號,1,2629.0,屏東分局,
QMA01990,崇蘭里,屏東縣屏東市崇蘭里11鄰博愛路336號,1,10892.0,屏東分局,
QMA02051,崇蘭里,屏東縣屏東市崇蘭里15鄰博愛路351號,1,540.0,屏東分局,
QMA00464,崇蘭里,屏東縣屏東市崇蘭里04鄰博愛路388號,1,95.0,屏東分局,
QMA02052,崇蘭里,屏東縣屏東市崇蘭里19鄰自由路598號,1,645.0,屏東分局,
QMA00463,崇蘭里,屏東縣屏東市崇蘭里44鄰自由路736號,1,220.0,屏東分局,
QMA02053,崇蘭里,屏東縣屏東市崇蘭里20鄰中山路187號,1.2,1150.0,屏東分局,
QMA00445,崇蘭里,屏東縣屏東市崇蘭里22鄰中山路286號,1,24.0,屏東分局,
QMA00446,崇蘭里,屏東縣屏東市崇蘭里24鄰中山路341號,1,52.0,屏東分局,
QMA00457,崇蘭里,屏東縣屏東市崇蘭里45鄰廣東路1259號,1,2596.0,屏東分局,
QMA02088,崇蘭里,屏東縣屏東市崇蘭里45鄰廣東路1406號,1,983.0,屏東分局,
QMA02089,崇蘭里,屏東縣屏東市崇蘭里45鄰廣東路1430號,1,2282.0,屏東分局,
QMA00757,崇蘭里,屏東縣屏東市崇蘭里13鄰迪化二街64號,1,1536.0,屏東分局,
QMA00464,崇蘭里,屏東縣屏東市崇蘭里27鄰迪化二街71號,1,293.0,屏東分局,
QMA00465,崇蘭里,屏東縣屏東市崇蘭里12鄰迪化二街75號,1,293.0,屏東分局,
QMA00448,潭墘里,屏東縣屏東市潭墘里32鄰和平路429號,1,269.0,屏東分局,
QMA02065,潭墘里,屏東縣屏東市潭墘里32鄰和平路429號,1,1729.0,屏東分局,
QMA00453,潭墘里,屏東縣屏東市潭墘里05鄰大同北路111～233號,1,289.0,屏東分局,
QMA00461,潭墘里,屏東縣屏東市潭墘里44鄰廣東路1516～1526號,1,350.0,屏東分局,
QMA00460,潭墘里,屏東縣屏東市潭墘里44鄰廣東路1586巷1弄1號,1,276.0,屏東分局,
QMA00462,潭墘里,屏東縣屏東市潭墘里43鄰機場北路490號,1.2.3,95682.0,屏東分局,
QMA02066,潭墘里,屏東縣屏東市潭墘里43鄰機場北路500號,1,4802.0,屏東分局,
QMA00447,潭墘里,屏東縣屏東市潭墘里35鄰崇明四街1-3號,1,150.0,屏東分局,
QMA00456,潭墘里,屏東縣屏東市潭墘里29鄰崇陽街11號,1,67.0,屏東分局,
QMA00458,潭墘里,屏東縣屏東市潭墘里22鄰蘭州街142～148號,1,800.0,屏東分局,
QMA02090,潭墘里,屏東縣屏東市潭墘里35鄰迪化街75號,1,2228.0,屏東分局,
QMA02091,潭墘里,屏東縣屏東市潭墘里35鄰迪化街178號,1,1638.0,屏東分局,
QMA00459,潭墘里,屏東縣屏東市潭墘里54鄰古松西巷682～731號,1,400.0,屏東分局,
QMA02020,空翔里,屏東縣屏東市空翔里21鄰中山路119號,1,1426.0,屏東分局,
QMA02021,空翔里,屏東縣屏東市空翔里21鄰中山路123號,1,316.0,屏東分局,
QMA00455,空翔里,屏東縣屏東市空翔里15鄰博愛路263號之2,1,1845.0,屏東分局,
QMA00449,空翔里,屏東縣屏東市空翔里01鄰蘭州街33號,1,2806.0,屏東分局,
QMA01992,空翔里,屏東縣屏東市空翔里05鄰迪化街35號,1,2806.0,屏東分局,
QMA02092,空翔里,屏東縣屏東市空翔里24鄰迪化一街54號,1,426.0,屏東分局,
QMA00454,空翔里,屏東縣屏東市空翔里24鄰迪化一街59號,1,309.0,屏東分局,
QMA02022,廣興里,屏東縣屏東市廣興里09鄰忠孝路222號,1,1120.0,屏東分局,共有2處、總計可容納人數1382人
QMA02023,廣興里,屏東縣屏東市廣興里09鄰忠孝路222號,1,262.0,屏東分局,共有2處、總計可容納人數1382人
QMA00450,廣興里,屏東縣屏東市廣興里04鄰廣興96號,1,600.0,屏東分局,
QMA00451,永城里,屏東縣屏東市永城里06鄰博愛路180號,1,35.0,屏東分局,
QMA00452,永城里,屏東縣屏東市永城里22鄰勝利路219號,1,23.0,屏東分局,
QMA02068,永城里,屏東縣屏東市永城里22鄰勝利路249號,1,1008.0,屏東分局,
QMA00470,湖西里,屏東縣屏東市湖西里12鄰和生路一段55號,1,1408.0,屏東分局,
QMA00468,湖西里,屏東縣屏東市湖西里01鄰歸國巷1號,1,1390.0,屏東分局,
QMA00492,瑞光里,屏東縣屏東市瑞光里09鄰民生路2之25號,1,26.0,屏東分局,
QMA02010,瑞光里,屏東縣屏東市瑞光里09鄰民生路2之27號,1,3148.0,屏東分局,
QMA00493,瑞光里,屏東縣屏東市瑞光里09鄰民生路2之29號,1,26.0,屏東分局,
QMA00494,瑞光里,屏東縣屏東市瑞光里19鄰民生路3之13號,1,22.0,屏東分局,
QMA00567,瑞光里,屏東縣屏東市瑞光里04鄰民生路4之17號,1,7944.0,屏東分局,
QMA00538,瑞光里,屏東縣屏東市瑞光里04鄰民生路4之18號,1,10564.0,屏東分局,共有4處、總計可容納人數14505人
QMA00542,瑞光里,屏東縣屏東市瑞光里04鄰民生路4之18號,1,201.0,屏東分局,共有4處、總計可容納人數14505人
QMA00543,瑞光里,屏東縣屏東市瑞光里04鄰民生路4之18號,1,2956.0,屏東分局,共有4處、總計可容納人數14505人
QMA00540,瑞光里,屏東縣屏東市瑞光里04鄰民生路4之18號,1,784.0,屏東分局,共有4處、總計可容納人數14505人
QMA00529,瑞光里,屏東縣屏東市瑞光里19鄰民生路5號,1,666.0,屏東分局,
QMA00539,瑞光里,屏東縣屏東市瑞光里01鄰民生路6號之5,1,53.0,屏東分局,
QMA00495,瑞光里,屏東縣屏東市瑞光里19鄰民生路7之3號,1,22.0,屏東分局,
QMA00496,瑞光里,屏東縣屏東市瑞光里19鄰民生路7號之4,1,29.0,屏東分局,
QMA00497,瑞光里,屏東縣屏東市瑞光里19鄰民生路9號之1,1,64.0,屏東分局,
QMA00530,瑞光里,屏東縣屏東市瑞光里01鄰民生路10號,1,102.0,屏東分局,共有2處、總計可容納人數170人
QMA00531,瑞光里,屏東縣屏東市瑞光里01鄰民生路10號,1,68.0,屏東分局,共有2處、總計可容納人數170人
QMA00498,瑞光里,屏東縣屏東市瑞光里17鄰民生路11號,1,17.0,屏東分局,
QMA00499,瑞光里,屏東縣屏東市瑞光里28鄰民生路31號之11,1,49.0,屏東分局,
QMA00500,瑞光里,屏東縣屏東市瑞光里28鄰民生路31號之12,1,49.0,屏東分局,
QMA00501,瑞光里,屏東縣屏東市瑞光里28鄰民生路31號之13,1,49.0,屏東分局,
QMA00502,瑞光里,屏東縣屏東市瑞光里28鄰民生路31號之14,1,48.0,屏東分局,
QMA00503,瑞光里,屏東縣屏東市瑞光里28鄰民生路31號之15,1,50.0,屏東分局,
QMA00478,瑞光里,屏東縣屏東市瑞光里04鄰民生路49之5號,1,40.0,屏東分局,
QMA00477,瑞光里,屏東縣屏東市瑞光里04鄰民生路49之6號,1,41.0,屏東分局,
QMA00476,瑞光里,屏東縣屏東市瑞光里04鄰民生路49之7號,1,40.0,屏東分局,
QMA00487,瑞光里,屏東縣屏東市瑞光里04鄰民生路49之11號,1,21.0,屏東分局,
QMA00479,瑞光里,屏東縣屏東市瑞光里04鄰民生路49之13號,1,46.0,屏東分局,
QMA00466,瑞光里,屏東縣屏東市瑞光里33鄰民生路57之3號,1,16.0,屏東分局,
QMA00464,瑞光里,屏東縣屏東市瑞光里33鄰民生路57之5號,1,36.0,屏東分局,共有4處、總計可容納人數128人
QMA00465,瑞光里,屏東縣屏東市瑞光里33鄰民生路57之5號,1,16.0,屏東分局,共有4處、總計可容納人數128人
QMA00469,瑞光里,屏東縣屏東市瑞光里33鄰民生路57之5號,1,50.0,屏東分局,共有4處、總計可容納人數128人
QMA00470,瑞光里,屏東縣屏東市瑞光里33鄰民生路57之5號,1,26.0,屏東分局,共有4處、總計可容納人數128人
QMA00468,瑞光里,屏東縣屏東市瑞光里33鄰民生路57之10號,1,32.0,屏東分局,
QMA00488,瑞光里,屏東縣屏東市瑞光里33鄰民生路57之11號,1,34.0,屏東分局,
QMA00484,瑞光里,屏東縣屏東市瑞光里33鄰民生路57之22號,1,14.0,屏東分局,
QMA00481,瑞光里,屏東縣屏東市瑞光里33鄰民生路57之34號,1,42.0,屏東分局,
QMA00480,瑞光里,屏東縣屏東市瑞光里33鄰民生路57之35號,1,53.0,屏東分局,
QMA00482,瑞光里,屏東縣屏東市瑞光里33鄰民生路57之36號,1,53.0,屏東分局,
QMA00483,瑞光里,屏東縣屏東市瑞光里15鄰民生路63之1號,1,45.0,屏東分局,
QMA00554,瑞光里,屏東縣屏東市瑞光里13鄰民生東路3號,1,1966.0,屏東分局,
QMA02027,瑞光里,屏東縣屏東市瑞光里13鄰民生東路12號,1,297.0,屏東分局,共有2處、總計可容納人數1969人
QMA02028,瑞光里,屏東縣屏東市瑞光里13鄰民生東路12號,1,1672.0,屏東分局,共有2處、總計可容納人數1969人
QMA00466,瑞光里,屏東縣屏東市瑞光里13鄰民生東路12-2號,1,2249.0,屏東分局,
QMA00550,瑞光里,屏東縣屏東市瑞光里12鄰民生東路51號,1,1996.0,屏東分局,共有7處、總計可容納人數23015人
QMA00548,瑞光里,屏東縣屏東市瑞光里12鄰民生東路51號,1,2394.0,屏東分局,共有7處、總計可容納人數23015人
QMA00569,瑞光里,屏東縣屏東市瑞光里12鄰民生東路51號,1,954.0,屏東分局,共有7處、總計可容納人數23015人
