類別,建築物名稱,電腦編號,村里別,地址,"地下樓 層數","可容納 人數",派出所,備註,經度,緯度
大樓,大樓,D502000078,保新里,新北市汐止區保新里保長路428號,2,1190.0,長安派出所,,121.6843,25.072144
大樓,大樓,D502000079,長安里,新北市汐止區長安里忠孝東路520號,1,352.0,長安派出所,,121.6673,25.076212
大樓,大樓,D502000080,保新里,新北市汐止區保新里保長路431號,2,2837.0,長安派出所,,121.6832,25.073233
大樓,長安居,D502000081,長安里,新北市汐止區長安里長興街一段53號,1,195.0,長安派出所,,121.6704,25.079578
大樓,聯合科技中心A棟,D502000082,保新里,新北市汐止區保新里2鄰保長路427號,2,2858.0,長安派出所,,121.6833,25.073281
公寓,公寓,D502000083,保新里,新北市汐止區保新里2鄰保長路475號,1,3136.0,長安派出所,,121.6868,25.070717
大樓,大樓,D502000084,保長里,新北市汐止區保長里007鄰保一街9巷2號,1,101.0,長安派出所,,121.6738,25.081142
大樓,大樓,D502000085,茄苳里,新北市汐止區茄苳里24鄰新台五路2段238巷80號,1、2,1229.0,長安派出所,112,,
大樓,樺瑩科技股份有限公司,D502000086,長安里,新北市汐止區長安里14鄰大同路3段148號,1,805.0,長安派出所,,121.673,25.076183
公寓,山林溪社區,D503000002,烘內里,新北市汐止區烘內里汐萬路3段252巷7號,1,468.0,烘內派出所,,121.6441,25.104776
大樓,瑞松山莊,D503000003,烘內里,新北市汐止區烘內里瑞松街150巷20號,1,1037.0,烘內派出所,,121.6477,25.108986
大樓,雙璽帝寶社區,D503000004,拱北里,新北市汐止區拱北里汐萬路2段228巷31弄1號,1,1880.0,烘內派出所,,121.6475,25.091176
大樓,青山綠築社區,D503000005,拱北里,新北市汐止區拱北里汐萬路2段228巷18弄11號,1,2290.0,烘內派出所,,121.6491,25.090149
大樓,金龍特區社區,D503000006,拱北里,新北市汐止區拱北里汐萬路2段228巷31弄13號,1,1804.0,烘內派出所,,121.6472,25.091452
大樓,金龍特區社區,D503000007,拱北里,新北市汐止區拱北里汐萬路2段228巷31弄58號,1,3894.0,烘內派出所,,121.647,25.091969
公寓,伊頓飛瑞慕品公司,D503000008,拱北里,新北市汐止區拱北里汐萬路2段114號,1,709.0,烘內派出所,,121.6483,25.084841
大樓,金龍特區社區,D503000009,拱北里,新北市汐止區拱北里汐萬路2段228巷31弄10號,1,1226.0,烘內派出所,,121.6479,25.091291
大樓,金龍特區社區,D503000010,拱北里,新北市汐止區拱北里汐萬路2段228巷31弄5號,1,3139.0,烘內派出所,,121.6471,25.091652
大樓,金龍特區社區,D503000011,拱北里,新北市汐止區拱北里汐萬路2段228巷31弄141號,1,3744.0,烘內派出所,,121.6466,25.091933
公寓,北港國小,D503000013,拱北里,新北市汐止區拱北里汐萬路2段279號,1,154.0,烘內派出所,,121.6451,25.089142
公寓,基泰都鐸薔薇大廈,D503000014,烘內里,新北市汐止區烘內里汐萬路3段217巷1號,1,1883.0,烘內派出所,,121.6435,25.103184
大樓,雅典王朝C社區,D504000001,北山里,新北市汐止區北山里康寧街309號,3,686.0,社后派出所,,121.6273,25.067531
大樓,雅典王朝B社區,D504000002,北山里,新北市汐止區北山里康寧街301號,3,1768.0,社后派出所,,121.6267,25.067429
大樓,大樓,D504000003,北山里,新北市汐止區北山里明峰街29號,2,250.0,社后派出所,,121.6341,25.071336
大樓,大樓,D504000004,湖光里,新北市汐止區湖光里康寧街505號,2,210.0,社后派出所,,121.6329,25.068637
大樓,桃李天廈,D504000005,厚德里,新北市汐止區厚德里樟樹一路222號,2,543.0,社后派出所,,121.6424,25.066398
大樓,大湖翠亨村B區,D504000006,北山里,新北市汐止區北山里康寧街61巷25弄1號,2,803.0,社后派出所,,121.6192,25.067582
大樓,大湖翠亨村A區,D504000007,北山里,新北市汐止區北山里康寧街61巷51號,2,845.0,社后派出所,,121.6199,25.06771
大樓,東方巴黎社區,D504000008,福德里,新北市汐止區福德里福德一路201巷1號,3,4189.0,社后派出所,,121.6356,25.065498
大樓,大樓,D504000009,北山里,新北市汐止區北山里康寧街332號,2,801.0,社后派出所,,121.6276,25.067372
公寓,公寓,D504000010,湖光里,新北市汐止區湖光里明峰街12號之7,1,250.0,社后派出所,,121.6351,25.071528
大樓,大樓,D504000011,湖光里,新北市汐止區湖光里明峰街15號,1,78.0,社后派出所,,121.6348,25.071398
公寓,公寓,D504000012,北山里,新北市汐止區北山里明峰街297巷5弄1號,1,167.0,社后派出所,,121.6258,25.067614
公寓,公寓,D504000013,北山里,新北市汐止區北山里康寧街304號,1,218.0,社后派出所,,121.6263,25.067142
大樓,東方皇第,D504000014,中興里,新北市汐止區中興里福德二路181巷165號,2,766.0,社后派出所,,121.6305,25.064879
公寓,公寓,D504000015,樟樹里,新北市汐止區樟樹里中興路72號,1,179.0,社后派出所,,121.6352,25.061699
大樓,雅典王朝A社區,D504000016,北山里,新北市汐止區北山里明峰街307弄283號,2,2459.0,社后派出所,,121.6264,25.068364
公寓,生活大國,D504000017,康福里,新北市汐止區康福里福德一路83號,1,194.0,社后派出所,,121.6357,25.065865
公寓,公寓,D504000018,湖光里,新北市汐止區湖光里民族一街19號,1,67.0,社后派出所,,121.6341,25.070804
公寓,凱歌世界,D504000019,山光里,新北市汐止區山光里樟樹二路325號,2,1083.0,社后派出所,,121.6413,25.070212
大樓,大湖國家三期社區,D504000020,北山里,新北市汐止區北山里康寧街133號,2,1229.0,社后派出所,,121.621,25.066652
大樓,中興大道,D504000021,樟樹里,新北市汐止區樟樹里中興路96巷2號,2,1631.0,社后派出所,,121.6351,25.062397
大樓,大樓,D504000022,湖光里,新北市汐止區湖光里康寧街589號,2,589.0,社后派出所,,121.6351,25.070199
大樓,康寧郡社區,D504000023,北山里,新北市汐止區北山里康寧街281號,2,876.0,社后派出所,,121.6261,25.067256
公寓,公寓,D504000024,樟樹里,新北市汐止區樟樹里大同路一段336號,1,31.0,社后派出所,,121.6379,25.058901
公寓,公寓,D504000025,湖光里,新北市汐止區湖光里明峰街20號,1,147.0,社后派出所,,121.6346,25.071559
公寓,公寓,D504000026,湖光里,新北市汐止區湖光里明峰街28號,1,133.0,社后派出所,,121.6341,25.07151
大樓,情趣家社區,D504000027,興福里,新北市汐止區興福里福德一路152號,2,656.0,社后派出所,,121.6365,25.066827
大樓,康寧科技園區,D504000028,北山里,新北市汐止區北山里康寧街147號,2,1871.0,社后派出所,,121.6218,25.067162
公寓,公寓,D504000029,北峰里,新北市汐止區北峰里明峰街190號,1,462.0,社后派出所,,121.6281,25.069749
大樓,生產力大樓,D504000030,環河里,新北市汐止區環河里福德一路381巷25號,2,526.0,社后派出所,,121.6288,25.059762
公寓,人情味小鎮B區,D504000031,康福里,新北市汐止區康福里福德一路1號,1,126.0,社后派出所,,121.6357,25.066024
公寓,財團法人生物技術開發中心(A),D504000032,北山里,新北市汐止區北山里康寧街169巷101號,2,388.0,社后派出所,,121.6227,25.070097
大樓,經緯大樓,D504000033,樟樹里,新北市汐止區樟樹里大同路一段175號,3,2411.0,社后派出所,,121.6329,25.056973
大樓,北峰國小,D504000034,中興里,新北市汐止區中興里環河街1號,1,331.0,社后派出所,,121.6294,25.059377
公寓,濱湖雅士A社區,D504000035,金龍里,新北市汐止區金龍里湖前街77巷5弄2號,1,201.0,社后派出所,,121.6312,25.070272
公寓,公寓,D504000036,湖光里,新北市汐止區湖光里明峰街4號,1,112.0,社后派出所,,121.6356,25.071257
大樓,大樓,D504000037,湖光里,新北市汐止區湖光里明峰街84號,2,342.0,社后派出所,,121.6314,25.071221
公寓,公寓,D504000038,北山里,新北市汐止區北山里明峰293號之29,1,104.0,社后派出所,,121.6256,25.067407
大樓,新生大樓,D504000039,樟樹里,新北市汐止區樟樹里中興路86號,2,820.0,社后派出所,,121.6349,25.06207
大樓,陳光青年城,D504000040,興福里,新北市汐止區興福里福德二路18號,2,421.0,社后派出所,,121.635,25.068129
公寓,公寓,D504000041,中興里,新北市汐止區中興里福德一路233號,1,129.0,社后派出所,,121.6341,25.064851
大樓,楊桄有限公司,D504000042,環河里,新北市汐止區環河里南陽街117號,1,208.0,社后派出所,,121.6242,25.060705
公寓,公寓,D504000043,樟樹里,新北市汐止區樟樹里大同路1段235號,1,47.0,社后派出所,,121.6348,25.057974
大樓,大樓,D504000044,忠孝里,新北市汐止區忠孝里樟樹一路126號,2,620.0,社后派出所,,121.6422,25.064416
大樓,東之星大廈,D504000045,中興里,新北市汐止區中興里中興路150巷11號,2,567.0,社后派出所,,121.6328,25.064898
公寓,公寓,D504000046,福德里,新北市汐止區福德里福德一路179號,1,84.0,社后派出所,,121.6358,25.065945
公寓,百吉鮮花店,D504000047,福德里,新北市汐止區福德里福德路一段183號,1,75.0,社后派出所,,121.6357,25.065865
公寓,東築大樓B棟,D504000048,興福里,新北市汐止區興福里福德一路158號,1,484.0,社后派出所,,121.6363,25.066623
大樓,濱湖B社區,D504000049,金龍里,新北市汐止區金龍里湖前街55號,3,1593.0,社后派出所,,121.6319,25.07022
公寓,財團法人生物技術開發中心(B),D504000050,北山里,新北市汐止區北山里康寧街169巷102號,1,137.0,社后派出所,,121.623,25.070027
公寓,公寓,D504000051,湖興里,新北市汐止區湖興里康寧街753巷16號,1,86.0,社后派出所,,121.6384,25.075921
大樓,濱湖A社區,D504000052,金龍里,新北市汐止區金龍里明峰街109號,3,5170.0,社后派出所,,121.6313,25.070999
大樓,健弘新世界-哈佛,D504000053,厚德里,新北市汐止區厚德里樟樹二路254巷5號,2,802.0,社后派出所,,121.6418,25.070377
公寓,公寓,D504000054,湖光里,新北市汐止區湖光里民族二街32巷2號,1,65.0,社后派出所,,121.6348,25.071238
公寓,公寓,D504000055,北山里,新北市汐止區北山里康寧街141巷18號,1,200.0,社后派出所,,121.6215,25.067432
大樓,鶴之湖社區,D504000056,金龍里,新北市汐止區金龍里湖前街7號,3,2149.0,社后派出所,,121.632,25.070898
大樓,英郡A區,D504000057,忠孝里,新北市汐止區忠孝里樟樹一路1號,1,219.0,社后派出所,,121.6425,25.068495
大樓,世貿親家,D504000058,厚德里,新北市汐止區厚德里樟樹一路147號,3,2151.0,社后派出所,,121.6425,25.06775
大樓,歐香巴黎,D504000059,興福里,新北市汐止區興福里福德一路139號,3,1696.0,社后派出所,,121.6369,25.066985
大樓,台北新貴,D504000060,山光里,新北市汐止區山光里樟樹一路157號,2,1163.0,社后派出所,,121.6425,25.068495
大樓,大湖香榭社區,D504000061,北山里,新北市汐止區北山里汐止區康寧街141巷26號,2,574.0,社后派出所,,121.6212,25.068177
公寓,吉璞長虹企業總部,D504000062,中興里,新北市汐止區中興里福德二路215號,1,137.0,社后派出所,,121.6279,25.064557
大樓,理明大樓,D504000064,中興里,新北市汐止區中興里福德一路252號,2,977.0,社后派出所,,121.6334,25.064916
大樓,大樓,D504000065,忠孝里,新北市汐止區忠孝里樟樹一路152巷1號,2,659.0,社后派出所,,121.6427,25.06514
公寓,山水佳園,D504000066,湖光里,新北市汐止區湖光里明峰街2巷3號,1,94.0,社后派出所,,121.6357,25.071355
大樓,大山圓社區,D504000067,興福里,新北市汐止區興福里福德二路19巷2號,3,1497.0,社后派出所,,121.6355,25.068071
公寓,公寓,D504000068,康福里,新北市汐止區康福里福德一路2巷2號,1,122.0,社后派出所,,121.639,25.070198
大樓,城市公園社區,D504000069,山光里,新北市汐止區山光里樟樹二路330巷3號,2,1397.0,社后派出所,,121.6417,25.070318
大樓,紅綠社區,D504000070,厚德里,新北市汐止區厚德里樟樹一路145巷14號,2,1061.0,社后派出所,,121.6415,25.067968
大樓,香榭巴黎社區,D504000071,興福里,新北市汐止區興福里福德一路149號,2,2762.0,社后派出所,,121.6367,25.0667
大樓,大樓,D504000072,樟樹里,新北市汐止區樟樹里大同路一段156號之1,1,27.0,社后派出所,,121.6448,25.065231
大樓,百世可樂社區,D504000073,興福里,新北市汐止區興福里福德一路157號,2,3068.0,社后派出所,,121.6365,25.066514
公寓,香榭伯爵社區,D504000074,湖興里,新北市汐止區湖興里伯爵街35巷2號,1,148.0,社后派出所,,121.6389,25.078077
大樓,健弘新世界-牛津,D504000075,厚德里,新北市汐止區厚德里樟樹二路251巷12號,2,1230.0,社后派出所,,121.6401,25.068527
大樓,財團法人生物技術開發中心(C),D504000076,北山里,新北市汐止區北山里康寧街169巷103號,2,94.0,社后派出所,,121.623,25.070643
大樓,康福郡,D504000077,康福里,新北市汐止區康福里福德路一段10號,2,138.0,社后派出所,,121.6359,25.067362
大樓,都會巴黎,D504000078,興福里,新北市汐止區興福里福德一路175號,2,68.0,社后派出所,,121.636,25.066029
大樓,儷都臻邸,D504000079,忠孝里,新北市汐止區忠孝里樟樹一路106巷2號,2,740.0,社后派出所,,121.6421,25.065276
大樓,大樓,D504000080,湖光里,新北市汐止區湖光里民族二街3號,1,183.0,社后派出所,,121.6335,25.069867
大樓,大湖科學園區第三期,D504000081,北山里,新北市汐止區北山里康寧街169巷23號,3,2486.0,社后派出所,,121.6227,25.068212
大樓,綠百代社區,D504000082,興福里,新北市汐止區興福里福德一路167號,2,1647.0,社后派出所,,121.6362,25.066245
大樓,東湖麗池社區,D504000083,北山里,新北市汐止區北山里康寧街141巷53號之1,2,1816.0,社后派出所,,121.6208,25.067965
大樓,大湖科學園區第一期,D504000084,北山里,新北市汐止區北山里康寧街169巷31號之1,3,3194.0,社后派出所,,121.6221,25.069265
大樓,大樓,D504000085,康福里,新北市汐止區康福里福德三路75號,1,333.0,社后派出所,,121.6366,25.069211
大樓,東湖樂高社區,D504000086,北山里,新北市汐止區北山里康寧街113號,2,3622.0,社后派出所,,121.6207,25.066629
大樓,大樓,D504000087,湖光里,新北市汐止區湖光里明峰街19號,2,837.0,社后派出所,,121.6346,25.071368
大樓,湖堡社區,D504000088,湖光里,新北市汐止區湖光里湖前街60號,2,1561.0,社后派出所,,121.6321,25.070145
公寓,東方伯爵社區,D504000089,湖興里,新北市汐止區湖興里伯爵街47巷7號,1,265.0,社后派出所,,121.6373,25.079475
大樓,大湖科學園區第二期,D504000090,北山里,新北市汐止區北山里康寧街169巷27號,2,4185.0,社后派出所,,121.6227,25.068775
大樓,弘祥華廈(福德大廈),D504000091,福德里,新北市汐止區福德里福德一路187號,1,428.0,社后派出所,,121.6356,25.065809
大樓,翡翠晶鑽大樓,D504000092,北山里,新北市汐止區北山里康寧街141巷3號,2,1275.0,社后派出所,,121.6212,25.067075
大樓,世電你和我社區,D504000093,中興里,新北市汐止區中興里福德二路156巷12號,2,1136.0,社后派出所,,121.6302,25.065512
大樓,濱湖大城社區,D504000094,金龍里,新北市汐止區金龍里湖前街49號,2,1468.0,社后派出所,,121.6319,25.070094
大樓,康寧郡第八代社區,D504000095,金龍里,新北市汐止區金龍里康寧街474巷7號,2,2460.0,社后派出所,,121.6323,25.067998
大樓,健弘新世界-劍橋,D504000096,厚德里,新北市汐止區厚德里樟樹二路279號,2,1934.0,社后派出所,,121.641,25.069228
大樓,大樓,D504000097,湖光里,新北市汐止區湖光里明峰57號,1,104.0,社后派出所,,121.6332,25.071244
大樓,桃李天下社區,D504000098,厚德里,新北市汐止區厚德里樟樹一路220號,2,661.0,社后派出所,,121.6424,25.066305
大樓,紅對綠三期大廈,D504000099,山光里,新北市汐止區山光里樟樹一路187號,2,1302.0,社后派出所,,121.6423,25.069134
公寓,公寓,D504000100,康福里,新北市汐止區康福里民族一路20號,1,84.0,社后派出所,,121.6348,25.071
大樓,摩登寶貝大廈,D504000101,福德里,新北市汐止區福德里福德二路55巷6弄6號,1,229.0,社后派出所,,121.6342,25.066585
大樓,冰河市社區,D504000102,中興里,新北市汐止區中興里中興路110巷8弄2號,1,1238.0,社后派出所,,121.634,25.063989
大樓,日月光中心,D504000104,湖光里,新北市汐止區湖光里康寧街751巷3號,3,3365.0,社后派出所,,121.6379,25.075244
大樓,大樓,D504000105,湖興里,新北市汐止區湖興里伯爵街12巷18號,1,316.0,社后派出所,,121.6418,25.076857
大樓,亞太經貿大樓,D504000106,樟樹里,新北市汐止區樟樹里大同路一段306號,2,1613.0,社后派出所,,121.636,25.057929
大樓,大樓,D504000107,湖光里,新北市汐止區湖光里民族二街1號,1,362.0,社后派出所,,121.6359,25.071923
公寓,伯爵夫人第一期,D504000108,湖興里,新北市汐止區湖興里伯爵街45巷2號,1,809.0,社后派出所,,121.6377,25.079336
大樓,百世可樂社區,D504000109,興福里,新北市汐止區興福里福德一路155號,1,627.0,社后派出所,,121.6366,25.066567
大樓,大樓,D504000110,湖光里,新北市汐止區湖光里明峰街2巷14號,1,97.0,社后派出所,,121.636,25.07172
大樓,宏盛檳城社區,D504000111,金龍里,新北市汐止區金龍里明峰街118號,2,1293.0,社后派出所,,121.6302,25.071025
大樓,中興大觀,D504000112,樟樹里,新北市汐止區樟樹里中興路98號,2,613.0,社后派出所,,121.6346,25.062419
大樓,大樓,D504000113,湖光里,新北市汐止區湖光里明峰街2巷6號,2,305.0,社后派出所,,121.6359,25.071331
大樓,大樓,D504000114,湖光里,新北市汐止區湖光里明峰街24號,1,72.0,社后派出所,,121.6344,25.07153
大樓,台北東郡社區,D504000115,金龍里,新北市汐止區金龍里明峰街100號,1,684.0,社后派出所,,121.6309,25.071313
大樓,濱湖大第,D504000116,湖光里,新北市汐止區湖光里康寧街625號,2,1551.0,社后派出所,,121.6369,25.07203
大樓,親青湖畔社區,D504000117,金龍里,新北市汐止區金龍里明峰街125號,2,760.0,社后派出所,,121.6309,25.070854
大樓,堤都社區,D504000118,中興里,新北市汐止區中興里中興路110巷8弄1號,2,439.0,社后派出所,,121.6339,25.064084
大樓,伯爵夫人社區,D504000119,湖興里,新北市汐止區湖興里伯爵街59巷1號,2,1870.0,社后派出所,,121.6386,25.082064
大樓,路易市社區,D504000120,厚德里,新北市汐止區厚德里樟樹一路156號,2,1934.0,社后派出所,,121.6423,25.065428
大樓,文普湖前大地社區,D504000121,金龍里,新北市汐止區金龍里湖前街33號,2,1315.0,社后派出所,,121.6322,25.069535
大樓,伯爵夫人,D504000122,湖興里,新北市汐止區湖興里伯爵街61巷26號,2,896.0,社后派出所,,121.6377,25.08264
大樓,東湖麗都,D504000123,北山里,新北市汐止區北山里康寧街141巷46號,2,863.0,社后派出所,,121.6205,25.068293
大樓,台北水都,D504000124,忠孝里,新北市汐止區忠孝里工建路106號,2,4809.0,社后派出所,,121.6381,25.063739
大樓,新生活社區,D504000126,康福里,新北市汐止區康福里福德一路86巷41號,2,1190.0,社后派出所,,121.6371,25.068831
大樓,大湖芳鄰社區,D504000127,北山里,新北市汐止區北山里康寧街15號,2,232.0,社后派出所,,121.6181,25.067252
大樓,中興綠第社區,D504000128,中興里,新北市汐止區中興里福德二路125巷1號,2,836.0,社后派出所,,121.6313,25.065116
大樓,佳人綠園社區,D504000129,康福里,新北市汐止區康福里福德一路106巷18號,1,356.0,社后派出所,,121.6373,25.068472
大樓,大樓,D504000130,忠孝里,新北市汐止區忠孝里樟樹二路120號,1,244.0,社后派出所,,121.6399,25.065099
大樓,少年家社區,D504000133,山光里,新北市汐止區山光里樟樹二路339巷8號,2,1179.0,社后派出所,,121.6412,25.070768
大樓,新台北人社區,D504000134,中興里,新北市汐止區中興里福德二路132巷7號,2,1982.0,社后派出所,,121.6307,25.065601
大樓,青梅竹馬,D504000135,湖光里,新北市汐止區湖光里民族二街84巷2弄1號,2,1390.0,社后派出所,,121.6337,25.070253
大樓,新公園社區,D504000136,中興里,新北市汐止區中興里福德二路132巷8號,1,319.0,社后派出所,,121.6309,25.065581
大樓,英郡A區,D504000137,忠孝里,新北市汐止區忠孝里樟樹一路9號,2,4605.0,社后派出所,,121.6417,25.06189
大樓,英郡B區,D504000138,忠孝里,新北市汐止區忠孝里樟樹一路8號,2,2144.0,社后派出所,,121.6419,25.06209
大樓,摩登台北,D504000139,中興里,新北市汐止區中興里中興路160號,3,609.0,社后派出所,,121.6324,25.06524
大樓,萬世OK,D504000140,中興里,新北市汐止區中興里中興路168號,3,1925.0,社后派出所,,121.6322,25.065305
大樓,好家園社區,D504000141,福德里,新北市汐止區福德里福德一路213巷6號,1,443.0,社后派出所,,121.6348,25.065165
大樓,大樓,D504000142,湖光里,新北市汐止區湖光里民族二街82號,1,86.0,社后派出所,,121.6334,25.069997
大樓,大樓,D504000143,康福里,新北市汐止區康福里福德一路86巷8號,1,128.0,社后派出所,,121.6379,25.068864
大樓,台北爵士社區,D504000144,康福里,新北市汐止區康福里福德一路22號,1,1368.0,社后派出所,,121.6385,25.069316
公寓,櫻花大樓,D504000145,環河里,新北市汐止區環河里南陽街88號,1,419.0,社后派出所,,121.6232,25.06218
大樓,大湖科學園區第四期,D504000146,北山里,新北市汐止區北山里康寧街169巷1號,3,1375.0,社后派出所,,121.6228,25.067243
大樓,亞太經貿中心二期,D504000148,樟樹里,新北市汐止區樟樹里中興路22號,2,3693.0,社后派出所,,121.6312,25.066269
大樓,大樓,D504000149,北山里,新北市汐止區北山里康寧街61巷17號,1,353.0,社后派出所,,121.6187,25.067331
大樓,大樓,D504000150,湖光里,新北市汐止區湖光里明峰街5號,1,74.0,社后派出所,,121.6355,25.071084
大樓,大樓,D504000151,湖光里,新北市汐止區湖光里民族一路24號,1,97.0,社后派出所,,121.6347,25.070992
大樓,高登屋社區,D504000152,金龍里,新北市汐止區金龍里明峰街129之1,2,1454.0,社后派出所,,121.6303,25.07081
大樓,綠園道社區,D504000153,山光里,新北市汐止區山光里樟樹二路303巷18號,2,1534.0,社后派出所,,121.6419,25.069236
大樓,綠園道別墅,D504000154,山光里,新北市汐止區山光里樟樹一路155巷6號,1,405.0,社后派出所,,121.6422,25.068537
大樓,東湖畔,D504000155,湖光里,新北市汐止區湖光里民族二街21巷38弄13號,1,845.0,社后派出所,,121.6337,25.070199
大樓,大樓,D504000156,湖光里,新北市汐止區湖光里民族一街1號,1,372.0,社后派出所,,121.6352,25.070642
大樓,愛快台北B區,D504000157,忠孝里,新北市汐止區忠孝里工建路50號,1,948.0,社后派出所,,121.641,25.063192
大樓,大樓,D504000158,忠孝里,新北市汐止區忠孝里工建路159號,1,136.0,社后派出所,,121.6376,25.063089
大樓,東方黎明社區,D504000159,中興里,新北市汐止區中興里福德二路156巷25號,1,167.0,社后派出所,,121.6299,25.065602
大樓,社后消防分隊,D504000160,中興里,新北市汐止區中興里福德一路234巷1號,2,839.0,社后派出所,,121.6356,25.065498
大樓,大樓,D504000161,忠孝里,新北市汐止區忠孝里樟樹一路134號,1,54.0,社后派出所,,121.6422,25.064788
大樓,星喬科技公司,D504000162,北山里,新北市汐止區北山里康寧街165號,1,146.0,社后派出所,,121.6225,25.066867
大樓,宏盛大樓,D504000163,北峰里,新北市汐止區北峰里民族六街69號,1,367.0,社后派出所,,121.6282,25.068129
大樓,宏盛博第社區,D504000164,北峰里,新北市汐止區北峰里民族六街73號,1,367.0,社后派出所,,121.628,25.068074
公寓,樟樹國中,D504000165,忠孝里,新北市汐止區忠孝里樟樹二路135號,1,986.0,社后派出所,,121.6397,25.065826
大樓,麗湖山莊社區,D504000166,金龍里,新北市汐止區金龍里民族五街2號,3,1834.0,社后派出所,,121.6295,25.07156
大樓,台灣國際航電公司,D504000167,樟樹里,新北市汐止區樟樹里樟樹二路46號,2,2207.0,社后派出所,,121.64,25.06195
大樓,世代名門社區,D504000168,厚德里,新北市汐止區厚德里樟樹一路272號,2,3422.0,社后派出所,,121.643,25.068604
大樓,花東新村A社區,D504000169,厚德里,新北市汐止區厚德里樟樹二路251巷13號,1,881.0,社后派出所,,121.6402,25.067929
大樓,福寓新廈社區,D504000170,厚德里,新北市汐止區厚德里樟樹二路243號,1,250.0,社后派出所,,121.6406,25.068038
大樓,新城華府社區,D504000171,厚德里,新北市汐止區厚德里樟樹二路262號,1,662.0,社后派出所,,121.6409,25.068134
大樓,花東新村B社區,D504000172,厚德里,新北市汐止區厚德里樟樹二路251巷34號,1,383.0,社后派出所,,121.6399,25.067685
大樓,大樓,D504000173,湖光里,新北市汐止區湖光里康寧街519號,1,195.0,社后派出所,,121.6334,25.068735
大樓,福邸龍門A社區,D504000174,厚德里,新北市汐止區厚德里樟樹二路293巷2號,2,1273.0,社后派出所,,121.6409,25.069996
大樓,福邸龍門B社區,D504000175,厚德里,新北市汐止區厚德里樟樹二路289號,1,675.0,社后派出所,,121.6411,25.069586
大樓,東湖寧靜社區,D504000176,北山里,新北市汐止區北山里康寧街29號,2,520.0,社后派出所,,121.6182,25.067069
大樓,大景大樓,D504000177,樟樹里,新北市汐止區樟樹里大同路263號,1,209.0,社后派出所,,121.6534,25.065984
大樓,世紀風情社區,D504000178,康福里,新北市汐止區康福里福德一路86巷49號,2,2200.0,社后派出所,,121.6368,25.068501
公寓,公寓,D504000179,湖興里,新北市汐止區湖興里伯爵街9號,3,5904.0,社后派出所,,121.6414,25.076704
大樓,市民大第社區,D504000180,厚德里,新北市汐止區厚德里樟樹一路268號,2,1220.0,社后派出所,,121.6427,25.067883
大樓,大樓,D504000181,環河里,新北市汐止區環河里福德二路221號,2,157.0,社后派出所,,,
公寓,好市多股份有限公司,D504000183,樟樹里,新北市汐止區樟樹里大同路一段158號,1,9468.0,社后派出所,,121.6332,25.056172
大樓,水蓮山莊,D504000184,湖光里,新北市汐止區湖光里湖前街110巷97弄,5,13534.0,社后派出所,,121.632,25.076652
大樓,安邑社區,D504000185,康福里,新北市汐止區康福里福德三路99號,1,872.0,社后派出所,,121.636,25.068776
大樓,台北旺角,D504000186,中興里,新北市汐止區中興里中興路81號,1,61.0,社后派出所,,121.6327,25.064215
大樓,安家京采A社區,D504000187,康福里,新北市汐止區康福里福德一路99號,1,1079.0,社后派出所,,121.6383,25.067989
大樓,綠百代社區,D504000188,興福里,新北市汐止區興福里福德一路161號,3,1120.0,社后派出所,,121.6363,25.06636
大樓,台北旺角社區,D504000189,中興里,新北市汐止區中興里福德一路258號,2,515.0,社后派出所,,121.6333,25.064557
大樓,大樓,D504000190,湖光里,新北市汐止區湖光里康寧街611號,1,80.0,社后派出所,,121.636,25.071211
大樓,日成佳人社區,D504000191,山光里,新北市汐止區山光里樟樹二路253號,2,2458.0,社后派出所,,121.6427,25.069072
大樓,花好月圓,D504000192,湖光里,新北市汐止區湖光里民族二街86號,2,1468.0,社后派出所,,121.6331,25.069879
大樓,龍之鄉,D504000193,北峰里,新北市汐止區北峰里康寧街445號,2,1899.0,社后派出所,,121.6311,25.068239
大樓,經典伯爵二期社區,D504000194,湖興里,新北市汐止區湖興里伯爵街95巷2號,3,4373.0,社后派出所,,121.6366,25.083985
大樓,傳家寶社區,D504000195,北峰里,新北市汐止區北峰里中興路232號,2,785.0,社后派出所,,121.6302,25.067542
大樓,日成才子社區,D504000196,樟樹里,新北市汐止區樟樹里樟樹二路280號至298號,2,210.0,社后派出所,,121.6401,25.060873
大樓,奇摩市社區,D504000197,康福里,新北市汐止區康福里福德一路86巷12號,2,578.0,社后派出所,,121.6376,25.069055
大樓,大樓,D504000198,湖光里,新北市汐止區湖光里民族二街3號,1,59.0,社后派出所,,121.6335,25.069867
大樓,日溢企業,D504000199,環河里,新北市汐止區環河里環河路72號,1,49.0,社后派出所,,121.6234,25.063445
大樓,樟樹國小,D504000200,厚德里,新北市汐止區厚德里樟樹一路141巷2號,1,950.0,社后派出所,,121.6417,25.066528
大樓,大樓,D504000201,忠孝里,新北市汐止區忠孝里工建路40號,1,276.0,社后派出所,,121.6415,25.063206
大樓,大樓,D504000202,中興里,新北市汐止區中興里中興路135號,2,217.0,社后派出所,,121.6316,25.065435
大樓,好家園,D504000203,湖光里,新北市汐止區湖光里明峰街2號,1,97.0,社后派出所,,121.6358,25.07103
公寓,樟樹國中,D504000204,忠孝里,新北市汐止區忠孝里樟樹二路135號,1,1490.0,社后派出所,,121.6397,25.065826
