編號,里別,地址,避難所在之地下樓層數,可容納人數,轄區分局,經度,緯度
1054.0,忠明里,臺中市西區忠明里30鄰中美街375號之3,1.0,489.0,第一分局,120.6601088,24.15194656
1055.0,忠明里,臺中市西區忠明里30鄰華美街348巷8號,1.0,296.0,第一分局,120.659182,24.151508
1056.0,忠明里,臺中市西區忠明里30鄰華美路348巷7號,1.0,221.0,第一分局,120.659306,24.151647
1057.0,忠明里,臺中市西區忠明里3鄰中美街457號,1.0,101.0,第一分局,120.660664,24.154647
1058.0,忠明里,臺中市西區忠明里3鄰中美街461號,1.0,156.0,第一分局,120.66076,24.154813
1059.0,忠明里,臺中市西區忠明里3鄰長春街48號,1.0,327.0,第一分局,120.660352,24.154603
1060.0,忠明里,臺中市西區忠明里4鄰中興街289號,1.0,1972.0,第一分局,120.663144,24.154019
1061.0,忠明里,臺中市西區忠明里4鄰美村路一段39號之1,1.0,916.0,第一分局,120.66163,24.14367389
1062.0,忠明里,臺中市西區忠明里4鄰臺灣大道二段405號,1.0,719.0,第一分局,120.663394,24.154729
1063.0,忠明里,臺中市西區忠明里5鄰中興街271號,1.0,318.0,第一分局,120.662867,24.153372
1064.0,忠明里,臺中市西區忠明里5鄰美村路一段41號,1.0,668.0,第一分局,120.661927,24.154076
1065.0,忠明里,臺中市西區忠明里5鄰美村路一段63號,1.0,130.0,第一分局,120.661928,24.153623
1066.0,忠明里,臺中市西區忠明里5鄰美村路一段65號,1.0,225.0,第一分局,120.6620686,24.15389901
1067.0,忠明里,臺中市西區忠明里6鄰中興街229號,1.0,207.0,第一分局,120.662808,24.151924
1068.0,忠明里,臺中市西區忠明里6鄰中興街245號,1.0,485.0,第一分局,120.662788,24.152702
1069.0,忠明里,臺中市西區忠明里6鄰美村路一段70號,1.0,94.0,第一分局,120.661466,24.15285
1070.0,忠明里,臺中市西區忠明里9鄰中美街445號,1.0,153.0,第一分局,120.6604938,24.15465682
1071.0,中興里,臺中市西區中興里2鄰公正路83號,1.0,1679.0,第一分局,120.664052,24.148904
1072.0,忠誠里,臺中市西區忠誠7鄰臺灣大道二段501號,1.0,686.0,第一分局,120.65979,24.156234
1073.0,忠誠里,臺中市西區忠誠里11鄰臺灣大道二段556號,1.0,2099.0,第一分局,120.659128,24.1578
1074.0,忠誠里,臺中市西區忠誠里11鄰臺灣大道二段556號,1.0,1227.0,第一分局,120.659128,24.1578
1075.0,忠誠里,臺中市西區忠誠里11鄰臺灣大道二段556號,1.0,845.0,第一分局,120.659128,24.1578
1076.0,忠誠里,臺中市西區忠誠里11鄰臺灣大道二段556號,1.0,231.0,第一分局,120.659128,24.1578
1077.0,忠誠里,臺中市西區忠誠里11鄰臺灣大道二段562號,1.0,98.0,第一分局,120.658463,24.15821
1078.0,忠誠里,臺中市西區忠誠里11鄰臺灣大道二段566號,1.0,94.0,第一分局,120.65844,24.158234
1079.0,忠誠里,臺中市西區忠誠里11鄰臺灣大道二段568號,1.0,85.0,第一分局,120.658388,24.158262
1080.0,忠誠里,臺中市西區忠誠里11鄰臺灣大道二段570號,1.0,327.0,第一分局,120.658305,24.158283
1081.0,忠誠里,臺中市西區忠誠里15鄰明智街5號,1.0,97.0,第一分局,120.662007,24.162067
1082.0,忠誠里,臺中市西區忠誠里16鄰華美西街一段137號,1.0,811.0,第一分局,120.661146,24.1579
1083.0,忠誠里,臺中市西區忠誠里16鄰華美西街一段139號,1.0,247.0,第一分局,120.661081,24.158023
1084.0,忠誠里,臺中市西區忠誠里18鄰忠明路30號,1.0,744.0,第一分局,120.660702,24.1582
1085.0,忠誠里,臺中市西區忠誠里18鄰忠明路46號,1.0,512.0,第一分局,120.660298,24.157657
1086.0,忠誠里,臺中市西區忠誠里18鄰臺灣大道二段536號,1.0,836.0,第一分局,120.6605614,24.15756195
1087.0,忠誠里,臺中市西區忠誠里21鄰忠義街8巷28號,1.0,93.0,第一分局,120.661891,24.161142
1088.0,忠誠里,臺中市西區忠誠里22鄰忠明南路111號,1.0,381.0,第一分局,120.657601,24.153234
1089.0,忠誠里,臺中市西區忠誠里22鄰明禮街15號之2,1.0,304.0,第一分局,120.660678,24.16045
1090.0,忠誠里,臺中市西區忠誠里22鄰明禮街4-1號,1.0,122.0,第一分局,120.660495,24.159716
1091.0,忠誠里,臺中市西區忠誠里24鄰華美西街一段74號,1.0,94.0,第一分局,120.659031,24.154546
1092.0,忠誠里,臺中市西區忠誠里26鄰華美西街一段33號,1.0,812.0,第一分局,120.6582999,24.15292367
1093.0,忠誠里,臺中市西區忠誠里28鄰太原路一段98號,1.0,148.0,第一分局,120.659482,24.160399
1094.0,忠誠里,臺中市西區忠誠里29鄰大隆路18號之1,1.0,450.0,第一分局,120.655236,24.155204
1095.0,忠誠里,臺中市西區忠誠里29鄰大隆路20號,1.0,4386.0,第一分局,120.655069,24.155391
1096.0,忠誠里,臺中市西區忠誠里29鄰大隆路2號,1.0,227.0,第一分局,120.655593,24.155004
1097.0,忠誠里,臺中市西區忠誠里2鄰忠明南路16號,1.0,484.0,第一分局,120.658704,24.156116
1098.0,忠誠里,臺中市西區忠誠里2鄰忠明南路40號,1.0,939.0,第一分局,120.65848,24.155729
1099.0,忠誠里,臺中市西區忠誠里2鄰忠明南路42號,1.0,939.0,第一分局,120.658969,24.154425
1100.0,忠誠里,臺中市西區忠誠里2鄰忠明南路58號,1.0,583.0,第一分局,120.658182,24.15519
1101.0,忠誠里,臺中市西區忠誠里2鄰精誠五街33號,1.0,583.0,第一分局,120.6579472,24.15531867
1102.0,忠誠里,臺中市西區忠誠里2鄰臺灣大道二段525號之1,1.0,391.0,第一分局,120.659088,24.15661233
1103.0,忠誠里,臺中市西區忠誠里2鄰臺灣大道二段545號,1.0,207.0,第一分局,120.658908,24.15706
1104.0,忠誠里,臺中市西區忠誠里2鄰臺灣大道二段555號,1.0,97.0,第一分局,120.658649,24.15726
1105.0,忠誠里,臺中市西區忠誠里2鄰臺灣大道二段557號,1.0,97.0,第一分局,120.658614,24.157283
1106.0,忠誠里,臺中市西區忠誠里2鄰臺灣大道二段573號,1.0,1795.0,第一分局,120.658023,24.157501
1107.0,忠誠里,臺中市西區忠誠里33鄰太原路一段134號,1.0,115.0,第一分局,120.660047,24.161256
1108.0,忠誠里,臺中市西區忠誠里33鄰太原路一段156號,1.0,113.0,第一分局,120.660265,24.161617
1109.0,忠誠里,臺中市西區忠誠里33鄰太原路一段222號,1.0,1271.0,第一分局,120.662364,24.163281
1110.0,忠誠里,臺中市西區忠誠里33鄰忠義街52號,1.0,106.0,第一分局,120.660388,24.16104
1111.0,忠誠里,臺中市西區忠誠里33鄰忠義街64號,1.0,92.0,第一分局,120.660213,24.161159
1112.0,忠誠里,臺中市西區忠誠里3鄰精誠5街13號,1.0,86.0,第一分局,120.657185,24.155664
1113.0,忠誠里,臺中市西區忠誠里4鄰忠明南路98號,1.0,378.0,第一分局,120.657364,24.154036
1114.0,忠誠里,臺中市西區忠誠里4鄰精誠七街20號,1.0,145.0,第一分局,120.6574,24.154212
1115.0,忠誠里,臺中市西區忠誠里4鄰精誠路17號,1.0,178.0,第一分局,120.656228,24.155424
1116.0,忠誠里,臺中市西區忠誠里4鄰精誠路19號,1.0,440.0,第一分局,120.656073,24.155225
1117.0,忠誠里,臺中市西區忠誠里4鄰精誠路25號,1.0,90.0,第一分局,120.655743,24.154699
1118.0,忠誠里,臺中市西區忠誠里4鄰精誠路27號,1.0,102.0,第一分局,120.655707,24.154655
1119.0,忠誠里,臺中市西區忠誠里6鄰精誠九街14巷20號,1.0,394.0,第一分局,120.65567,24.153901
1120.0,忠誠里,臺中市西區忠誠里6鄰精誠九街7號,1.0,135.0,第一分局,120.6560398,24.15440569
1121.0,忠誠里,臺中市西區忠誠里7鄰忠明南路33號,1.0,131.0,第一分局,120.658859,24.155452
1122.0,忠誠里,臺中市西區忠誠里7鄰臺灣大道二段489號,1.0,840.0,第一分局,120.660124,24.156274
1123.0,忠誠里,臺中市西區忠誠里8鄰華美西街一段84號,1.0,281.0,第一分局,120.659204,24.154793
1124.0,忠誠里,臺中市西區忠誠里8鄰華美西街一段86號,1.0,506.0,第一分局,120.659462,24.155218
1125.0,忠誠里,臺中市西區昇平里15鄰中美街139號,1.0,900.0,第一分局,120.660068,24.145302
1126.0,昇平里,臺中市西區昇平15鄰昇平街145巷9號,1.0,105.0,第一分局,120.659544,24.144988
1127.0,昇平里,臺中市西區昇平里001鄰中興街３８號,1.0,342.0,第一分局,120.6632292,24.14546574
1128.0,昇平里,臺中市西區昇平里11鄰民生路390號,1.0,115.0,第一分局,120.661117,24.144438
1129.0,昇平里,臺中市西區昇平里11鄰民生路416號,1.0,186.0,第一分局,120.660551,24.144435
1130.0,昇平里,臺中市西區昇平里12鄰中美街92號,1.0,195.0,第一分局,120.660314,24.144528
1131.0,昇平里,臺中市西區昇平里12鄰昇平街109號,1.0,141.0,第一分局,120.660382,24.145423
1132.0,昇平里,臺中市西區昇平里13鄰民生路402巷2號,1.0,134.0,第一分局,120.6608812,24.14501952
1133.0,昇平里,臺中市西區昇平里14鄰中美街121巷6號,1.0,173.0,第一分局,120.65983,24.144774
1134.0,昇平里,臺中市西區昇平里19鄰向上路一段289巷1號,1.0,124.0,第一分局,120.65849,24.14635
1135.0,昇平里,臺中市西區昇平里19鄰向上路一段289巷39號,1.0,87.0,第一分局,120.658452,24.145945
1136.0,昇平里,臺中市西區昇平里19鄰向上路一段289巷9號,1.0,468.0,第一分局,120.6585488,24.14642847
1137.0,昇平里,臺中市西區昇平里19鄰向上路一段307巷13號,1.0,98.0,第一分局,120.658024,24.146037
1138.0,昇平里,臺中市西區昇平里19鄰向上路一段307巷14號,1.0,88.0,第一分局,120.657787,24.146086
1139.0,昇平里,臺中市西區昇平里19鄰向上路一段307巷18號,1.0,103.0,第一分局,120.657788,24.146011
1140.0,昇平里,臺中市西區昇平里19鄰向上路一段307巷8號,1.0,91.0,第一分局,120.657833,24.146198
1141.0,昇平里,臺中市西區昇平里1鄰向上路一段118號,1.0,212.0,第一分局,120.662327,24.146533
1142.0,昇平里,臺中市西區昇平里1鄰向上路一段130號,1.0,94.0,第一分局,120.664173,24.146467
1143.0,昇平里,臺中市西區昇平里1鄰向上路一段132號,1.0,92.0,第一分局,120.664173,24.146467
1144.0,昇平里,臺中市西區昇平里1鄰向上路一段134號,1.0,86.0,第一分局,120.664173,24.146467
1145.0,昇平里,臺中市西區昇平里1鄰向上路一段275號,1.0,83.0,第一分局,120.658525,24.146518
1146.0,昇平里,臺中市西區昇平里1鄰向上路一段79巷34號,1.0,334.0,第一分局,120.664165,24.145848
1147.0,昇平里,臺中市西區昇平里1鄰向上路一段79巷38號,1.0,484.0,第一分局,120.6639528,24.14615459
1148.0,昇平里,臺中市西區昇平里1鄰向上路一段79巷8號,1.0,1328.0,第一分局,120.664173,24.146543
1149.0,昇平里,臺中市西區昇平里1鄰昇平街52號,1.0,431.0,第一分局,120.662707,24.145602
1150.0,昇平里,臺中市西區昇平里20鄰向上路一段219號,1.0,266.0,第一分局,120.660049,24.14647
1151.0,昇平里,臺中市西區昇平里22鄰美村路一段302號之1,1.0,378.0,第一分局,120.6615453,24.14658043
1152.0,昇平里,臺中市西區昇平里24鄰向上路一段105號,1.0,144.0,第一分局,120.662583,24.146529
1153.0,昇平里,臺中市西區昇平里24鄰向上路一段111號,1.0,1149.0,第一分局,120.662522,24.146535
1154.0,昇平里,臺中市西區昇平里24鄰向上路一段95號,1.0,377.0,第一分局,120.663348,24.146574
1155.0,昇平里,臺中市西區昇平里26鄰忠明南路301號,1.0,397.0,第一分局,120.657557,24.145883
1156.0,昇平里,臺中市西區昇平里27鄰民生路474號,1.0,155.0,第一分局,120.65861,24.144434
1157.0,昇平里,臺中市西區昇平里27鄰民生路480號,1.0,102.0,第一分局,120.658424,24.144454
1158.0,昇平里,臺中市西區昇平里27鄰民生路482號,1.0,143.0,第一分局,120.658293,24.144434
1159.0,昇平里,臺中市西區昇平里28鄰向上路一段269號,1.0,388.0,第一分局,120.658651,24.146512
1160.0,昇平里,臺中市西區昇平里28鄰向上路一段277號,1.0,145.0,第一分局,120.658475,24.146515
1161.0,昇平里,臺中市西區昇平里28鄰向上路一段279號,1.0,97.0,第一分局,120.658418,24.146518
1162.0,昇平里,臺中市西區昇平里29鄰向上路一段185號,1.0,357.0,第一分局,120.660988,24.146505
1163.0,昇平里,臺中市西區昇平里31鄰中興街33號,1.0,860.0,第一分局,120.662997,24.145185
1164.0,昇平里,臺中市西區昇平里32鄰福人街60號,1.0,195.0,第一分局,120.659949,24.142823
1165.0,昇平里,臺中市西區昇平里32鄰福人街66號,1.0,361.0,第一分局,120.6602484,24.14314003
1166.0,昇平里,臺中市西區昇平里33鄰忠明南路351號,1.0,417.0,第一分局,120.657746,24.143433
1167.0,昇平里,臺中市西區昇平里3鄰昇平街48號,1.0,340.0,第一分局,120.663031,24.145706
1168.0,昇平里,臺中市西區昇平里4鄰昇平街66巷1號,1.0,208.0,第一分局,120.662063,24.145799
1169.0,昇平里,臺中市西區昇平里5鄰中美街82號,1.0,92.0,第一分局,120.660348,24.143895
1170.0,昇平里,臺中市西區昇平里5鄰民生路465號,1.0,97.0,第一分局,120.659935,24.144171
1171.0,昇平里,臺中市西區昇平里5鄰民生路489號,1.0,88.0,第一分局,120.659464,24.144183
1172.0,昇平里,臺中市西區昇平里5鄰忠明南路347號,1.0,706.0,第一分局,120.657741,24.143557
1173.0,昇平里,臺中市西區昇平里6鄰向上南路一段93號,1.0,107.0,第一分局,120.65814,24.145247
1174.0,昇平里,臺中市西區昇平里6鄰忠明南路315號,1.0,166.0,第一分局,120.657567,24.145009
1175.0,昇平里,臺中市西區昇平里6鄰昇平街167號,1.0,198.0,第一分局,120.657878,24.145427
1176.0,昇平里,臺中市西區昇平里8鄰中美街151號,1.0,92.0,第一分局,120.660064,24.14608
1177.0,昇平里,臺中市西區昇平里9鄰向上南路一段31號,1.0,258.0,第一分局,120.661051,24.146163
1178.0,昇平里,臺中市西區昇平里9鄰昇平街96巷14號,1.0,94.0,第一分局,120.660915,24.145721
1179.0,昇平里,臺中市西區昇平里9鄰昇平街96巷1弄2號,1.0,440.0,第一分局,120.660764,24.145949
1180.0,東昇里,臺中市西區東昇里013鄰貴和街３０號,1.0,785.0,第一分局,120.6709152,24.13711582
1181.0,東昇里,臺中市西區東昇里017鄰柳川東路二段100號,1.0,239.0,第一分局,120.6677202,24.13654597
1182.0,東昇里,臺中市西區東昇里017鄰樂群街２１６巷２９號,1.0,161.0,第一分局,120.6682905,24.13619596
1183.0,東昇里,臺中市西區東昇里019鄰大全街７４號,1.0,166.0,第一分局,120.6701587,24.13563698
1184.0,東昇里,臺中市西區東昇里01鄰林森路99號,1.0,266.0,第一分局,120.6710474,24.13835856
1185.0,東昇里,臺中市西區東昇里02鄰貴和街35號,1.0,216.0,第一分局,120.670343,24.136347
1186.0,東昇里,臺中市西區東昇里02鄰貴和街36號,1.0,191.0,第一分局,120.6704348,24.13689043
1187.0,東昇里,臺中市西區東昇里02鄰貴和街59號,1.0,160.0,第一分局,120.669656,24.136959
1188.0,東昇里,臺中市西區東昇里02鄰樂群街123號,1.0,230.0,第一分局,120.669904,24.136403
1189.0,東昇里,臺中市西區東昇里03鄰樂群街93號,1.0,93.0,第一分局,120.670627,24.137108
1190.0,東昇里,臺中市西區東昇里04鄰貴和街32號,1.0,771.0,第一分局,120.670452,24.136626
1191.0,東昇里,臺中市西區東昇里04鄰貴和街40號,1.0,411.0,第一分局,120.669799,24.137191
1192.0,東昇里,臺中市西區東昇里05鄰朝陽街92號,1.0,377.0,第一分局,120.669207,24.136312
1193.0,東昇里,臺中市西區東昇里07鄰朝陽街79號,1.0,1009.0,第一分局,120.669045,24.136154
1194.0,東昇里,臺中市西區東昇里08鄰樂群街200號,1.0,340.0,第一分局,120.66913,24.136004
1195.0,東昇里,臺中市西區東昇里08鄰樂群街222號,1.0,94.0,第一分局,120.6688,24.135688
1196.0,東昇里,臺中市西區東昇里09鄰大全街58巷12號,1.0,287.0,第一分局,120.6700716,24.13649609
1197.0,東昇里,臺中市西區東昇里10鄰朝陽街59之3號,1.0,172.0,第一分局,120.669779,24.135574
1198.0,東昇里,臺中市西區東昇里11鄰樂群街216巷3號,1.0,134.0,第一分局,120.668605,24.135767
1199.0,東昇里,臺中市西區東昇里11鄰樂群街216巷4號,1.0,123.0,第一分局,120.668761,24.136005
1200.0,東昇里,臺中市西區東昇里11鄰樂群街236號,1.0,200.0,第一分局,120.668589,24.135503
1201.0,東昇里,臺中市西區東昇里12鄰朝陽街63號,1.0,263.0,第一分局,120.6696544,24.13576158
1202.0,東昇里,臺中市西區東昇里12鄰朝陽街71號,1.0,212.0,第一分局,120.669403,24.13587
1203.0,東昇里,臺中市西區東昇里15鄰公館路162號,1.0,346.0,第一分局,120.669127,24.135085
1204.0,東昇里,臺中市西區東昇里16鄰柳川東路二段110號,1.0,197.0,第一分局,120.668192,24.136683
1205.0,東昇里,臺中市西區東昇里16鄰朝陽街123號,1.0,186.0,第一分局,120.668322,24.136804
1206.0,東昇里,臺中市西區東昇里17鄰柳川東路二段103號,1.0,95.0,第一分局,120.667907,24.136437
1207.0,後龍里,臺中市西後龍里1鄰向上路一段1號,1.0,423.0,第一分局,120.669804,24.146505
1208.0,後龍里,臺中市西區後龍里06鄰民權路217巷6號,1.0,482.0,第一分局,120.669045,24.148012
1209.0,後龍里,臺中市西區後龍里10鄰民生北路130號,1.0,302.0,第一分局,120.66826,24.149336
1210.0,後龍里,臺中市西區後龍里10鄰民生北路151號,1.0,330.0,第一分局,120.6681512,24.14993634
1211.0,後龍里,臺中市西區後龍里10鄰民生北路155號,1.0,408.0,第一分局,120.668097,24.149933
1212.0,後龍里,臺中市西區後龍里10鄰民權路229巷18號,1.0,1068.0,第一分局,120.668625,24.149125
1213.0,後龍里,臺中市西區後龍里10鄰民權路229巷30號,1.0,153.0,第一分局,120.667706,24.149162
1214.0,後龍里,臺中市西區後龍里13鄰民權路217巷12號,1.0,103.0,第一分局,120.668718,24.148045
1215.0,後龍里,臺中市西區後龍里13鄰民權路217巷16號,1.0,112.0,第一分局,120.668436,24.148043
1216.0,後龍里,臺中市西區後龍里14鄰民生北路146號,1.0,310.0,第一分局,120.668273,24.149965
1217.0,後龍里,臺中市西區後龍里16鄰民權路310號,1.0,329.0,第一分局,120.670016,24.148313
1218.0,後龍里,臺中市西區後龍里16鄰民權路312巷11-1號,1.0,117.0,第一分局,120.6716725,24.14873488
1219.0,後龍里,臺中市西區後龍里16鄰民權路312巷11-2號,1.0,101.0,第一分局,120.6716725,24.14873488
1220.0,後龍里,臺中市西區後龍里16鄰民權路312巷11號,1.0,153.0,第一分局,120.670664,24.148519
1221.0,後龍里,臺中市西區後龍里16鄰民權路312巷6號,1.0,105.0,第一分局,120.670464,24.14824
1222.0,後龍里,臺中市西區後龍里16鄰民權路312巷7號,1.0,145.0,第一分局,120.6708382,24.14878066
1223.0,後龍里,臺中市西區後龍里16鄰梅川西路一段130號,1.0,98.0,第一分局,120.6709291,24.14894143
1224.0,後龍里,臺中市西區後龍里17鄰民權路213巷19號之1,1.0,123.0,第一分局,120.668291,24.14722
1225.0,後龍里,臺中市西區後龍里17鄰民權路213巷1號,1.0,375.0,第一分局,120.669616,24.147238
1226.0,後龍里,臺中市西區後龍里17鄰民權路213巷7號,1.0,398.0,第一分局,120.669156,24.147224
1227.0,後龍里,臺中市西區後龍里17鄰民權路213巷9號,1.0,218.0,第一分局,120.668834,24.147213
1228.0,後龍里,臺中市西區後龍里18鄰民權路213巷16號,1.0,87.0,第一分局,120.668297,24.147402
1229.0,後龍里,臺中市西區後龍里18鄰民權路213巷2號,1.0,346.0,第一分局,120.669417,24.147466
1230.0,後龍里,臺中市西區後龍里18鄰民權路213巷4號,1.0,292.0,第一分局,120.669179,24.147452
1231.0,後龍里,臺中市西區後龍里18鄰民權路215號,1.0,472.0,第一分局,120.669602,24.147482
1232.0,後龍里,臺中市西區後龍里19鄰五權路79號,1.0,189.0,第一分局,120.67124,24.145734
1233.0,後龍里,臺中市西區後龍里19鄰民權路258號,1.0,285.0,第一分局,120.670771,24.146208
1234.0,後龍里,臺中市西區後龍里1鄰民權路290號,1.0,153.0,第一分局,120.670002,24.146822
1235.0,後龍里,臺中市西區後龍里1鄰向上路一段15號,1.0,590.0,第一分局,120.6693331,24.14658163
1236.0,後龍里,臺中市西區後龍里1鄰向上路一段23號,1.0,345.0,第一分局,120.6686067,24.14706187
1237.0,後龍里,臺中市西區後龍里1鄰向上路一段5號,1.0,290.0,第一分局,120.669478,24.146567
1238.0,後龍里,臺中市西區後龍里20鄰民族路325號,1.0,284.0,第一分局,120.671443,24.146574
1239.0,後龍里,臺中市西區後龍里20鄰民族路384號,1.0,203.0,第一分局,120.671631,24.146697
1240.0,後龍里,臺中市西區後龍里20鄰均安街82號,1.0,125.0,第一分局,120.671439,24.146923
1241.0,後龍里,臺中市西區後龍里23鄰臺灣大道二段35號,1.0,1281.0,第一分局,120.672161,24.14834
1242.0,後龍里,臺中市西區後龍里24鄰五權路92號,1.0,257.0,第一分局,120.6732372,24.14713191
1243.0,後龍里,臺中市西區後龍里24鄰臺灣大道一段703號,1.0,84.0,第一分局,120.6736431,24.14761466
1244.0,後龍里,臺中市西區後龍里25鄰民權路228號,1.0,319.0,第一分局,120.672081,24.145019
1245.0,後龍里,臺中市西區後龍里25鄰民權路234號,1.0,341.0,第一分局,120.671837,24.145247
1246.0,後龍里,臺中市西區後龍里26鄰福龍街58號,1.0,128.0,第一分局,120.673728,24.146598
1247.0,後龍里,臺中市西區後龍里27鄰中山路450號,1.0,96.0,第一分局,120.673655,24.146287
1248.0,後龍里,臺中市西區後龍里27鄰中山路470號,1.0,465.0,第一分局,120.673146,24.146702
1249.0,後龍里,臺中市西區後龍里2鄰中山路501號,1.0,497.0,第一分局,120.672178,24.147009
1250.0,後龍里,臺中市西區後龍里2鄰向上路一段4號,1.0,168.0,第一分局,120.669287,24.146816
1251.0,後龍里,臺中市西區後龍里30鄰中山路481號,1.0,104.0,第一分局,120.672929,24.146643
1252.0,後龍里,臺中市西區後龍里30鄰五權路72號,1.0,676.0,第一分局,120.672726,24.146525
1253.0,後龍里,臺中市西區後龍里31鄰中山路465號,1.0,252.0,第一分局,120.673383,24.14608
1254.0,後龍里,臺中市西區後龍里31鄰中山路467號,1.0,136.0,第一分局,120.673306,24.146236
1255.0,後龍里,臺中市西區後龍里31鄰五權路58號之3,1.0,104.0,第一分局,120.6723202,24.14643979
1256.0,後龍里,臺中市西區後龍里31鄰五權路60號,1.0,328.0,第一分局,120.6724088,24.14647369
1257.0,後龍里,臺中市西區後龍里31鄰福龍街37號,1.0,512.0,第一分局,120.672752,24.145975
1258.0,後龍里,臺中市西區後龍里31鄰福龍街41號,1.0,104.0,第一分局,120.673015,24.146274
1259.0,後龍里,臺中市西區後龍里3鄰民權路217巷17號,1.0,343.0,第一分局,120.668404,24.147798
1260.0,後龍里,臺中市西區後龍里3鄰民權路217巷1號,1.0,222.0,第一分局,120.669642,24.147738
1261.0,後龍里,臺中市西區後龍里3鄰民權路217巷7-1號,1.0,140.0,第一分局,120.669213,24.147711
1262.0,後龍里,臺中市西區後龍里4鄰民權路209巷15號,1.0,86.0,第一分局,120.670529,24.145821
1263.0,後龍里,臺中市西區後龍里4鄰民權路300號,1.0,693.0,第一分局,120.670129,24.147141
1264.0,後龍里,臺中市西區後龍里4鄰後龍街50號,1.0,311.0,第一分局,120.6706232,24.14771907
1265.0,後龍里,臺中市西區後龍里5鄰民權路302號之3,1.2,1614.0,第一分局,120.670011,24.147516
1266.0,後龍里,臺中市西區後龍里5鄰民權路304巷3號,1.0,165.0,第一分局,120.670441,24.148033
1267.0,後龍里,臺中市西區後龍里5鄰民權路304巷6號,1.0,437.0,第一分局,120.670537,24.147677
1268.0,後龍里,臺中市西區後龍里6鄰民權路219號,1.0,766.0,第一分局,120.669639,24.148026
1269.0,後龍里,臺中市西區後龍里6鄰民權路225巷11號,1.0,378.0,第一分局,120.6685877,24.14875384
1270.0,後龍里,臺中市西區後龍里6鄰民權路225巷12-2號,1.0,124.0,第一分局,120.6689603,24.14859482
1271.0,後龍里,臺中市西區後龍里6鄰民權路225巷4號,1.0,92.0,第一分局,120.669065,24.148543
1272.0,後龍里,臺中市西區後龍里7鄰民權路229巷17號,1.0,194.0,第一分局,120.668314,24.148935
1273.0,後龍里,臺中市西區後龍里7鄰民權路229巷1號,1.0,761.0,第一分局,120.669363,24.148889
1274.0,後龍里,臺中市西區後龍里7鄰民權路229巷21號,1.0,397.0,第一分局,120.667852,24.148871
1275.0,後龍里,臺中市西區後龍里8鄰民權路233巷11號,1.0,267.0,第一分局,120.66855,24.149411
1276.0,後龍里,臺中市西區後龍里8鄰民權路233巷15號,1.0,137.0,第一分局,120.668305,24.149452
1277.0,後龍里,臺中市西區後龍里8鄰民權路314巷9號,1.0,227.0,第一分局,120.670332,24.149141
1278.0,後龍里,臺中市西區後龍里8鄰臺灣大道二段99巷3號,1.0,115.0,第一分局,120.670638,24.149355
1279.0,後龍里,臺中市西區後龍里9鄰大和路21號,1.0,951.0,第一分局,120.668786,24.15013
1280.0,後龍里,臺中市西區後龍里9鄰民權路233巷2號,1.0,139.0,第一分局,120.669535,24.149678
1281.0,後龍里,臺中市西區後龍里9鄰民權路233巷4號,1.0,370.0,第一分局,120.66931,24.149833
1282.0,後龍里,臺中市西區後龍里9鄰民權路235號,1.0,255.0,第一分局,120.669606,24.149887
1283.0,後龍里,臺中市西區後龍里9鄰臺灣大道二段101號,1.0,888.0,第一分局,120.670775,24.149721
1284.0,柳川里,臺中市中區柳川里011鄰成功路２７０號,1.0,56.0,第一分局,120.6800246,24.14343915
1285.0,柳川里,臺中市中區柳川里014鄰吉祥街３號,1.0,74.0,第一分局,120.6794548,24.14462259
1286.0,柳川里,臺中市中區柳川里022鄰三民路二段１８３巷２３號,1.0,67.0,第一分局,120.680922,24.14732961
1287.0,柳川里,臺中市中區柳川里10鄰中山路272號,1.0,120.0,第一分局,120.677727,24.142706
1288.0,柳川里,臺中市中區柳川里11鄰吉祥街1號,1.0,120.0,第一分局,120.679474,24.144252
1289.0,柳川里,臺中市中區柳川里12鄰成功路300號,1.0,621.0,第一分局,120.679526,24.143929
1290.0,柳川里,臺中市中區柳川里13鄰臺灣大道一段400號,1.0,182.0,第一分局,120.67897,24.143132
1291.0,柳川里,臺中市中區柳川里13鄰臺灣大道一段410號,1.0,170.0,第一分局,120.678894,24.143194
1292.0,柳川里,臺中市中區柳川里13鄰興中街60號之13,1.0,110.0,第一分局,120.679402,24.143443
1293.0,柳川里,臺中市中區柳川里13鄰興中街66號,1.0,93.0,第一分局,120.679205,24.14366
1294.0,柳川里,臺中市中區柳川里14鄰光復路189號,1.0,34.0,第一分局,120.6802161,24.14453142
1295.0,柳川里,臺中市中區柳川里14鄰興中街92號,1.0,169.0,第一分局,120.6800642,24.14447926
1296.0,柳川里,臺中市中區柳川里15鄰光復路183號,1.0,185.0,第一分局,120.68028,24.144313
1297.0,柳川里,臺中市中區柳川里15鄰光復路215號,1.0,44.0,第一分局,120.679573,24.144919
1298.0,柳川里,臺中市中區柳川里15鄰吉祥街3號,1.0,74.0,第一分局,120.679443,24.144359
1299.0,柳川里,臺中市中區柳川里15鄰成功路290號,1.0,76.0,第一分局,120.6796879,24.14391189
1300.0,柳川里,臺中市中區柳川里15鄰興中街65號,1.0,79.0,第一分局,120.6795945,24.14449057
1301.0,柳川里,臺中市中區柳川里16鄰光復路136號,1.0,134.0,第一分局,120.679551,24.145275
1302.0,柳川里,臺中市中區柳川里16鄰光復路86號,1.0,122.0,第一分局,120.680623,24.144293
