類別,電腦編號,編號,村里別,地址,緯經度,地下樓層數,可容納人數,備註
大樓,WXA00105,14019.0,敦化里," 臺北市松山區八德路三段12巷16弄6號 ","25.047252,121.550327",1,"217 ",
大樓,WXA00106,14020.0,敦化里," 臺北市松山區八德路三段12巷16弄8號 ","25.047249,121.550209",1,"857 ",
大樓,WXA00191,14021.0,敦化里," 臺北市松山區八德路三段8巷3號 ","25.047546,121.549807",1,"305 ",
大樓,WXA00812,14022.0,敦化里," 臺北市松山區敦化南路一段1號 ","25.047673,121.549285",1,"118 ",
大樓,WXA00931,14023.0,敦化里," 臺北市松山區八德路三段12巷20弄6-18號 ","25.046569,121.550242",1,"273 ",
大樓,WXA00932,14024.0,敦化里," 臺北市松山區敦化南路一段5號 ","25.04707,121.549283",1,"262 ",
大樓,WXA01616,14025.0,敦化里," 臺北市松山區八德路三段12巷16弄9號 ","25.04707,121.55021",1,"218 ",
大樓,WXA01617,14026.0,敦化里," 臺北市松山區八德路三段12巷20弄3號 ","25.046728,121.550569",1,"202 ",
大樓,WXA01618,14027.0,敦化里," 臺北市松山區八德路三段8巷21號 ","25.046869,121.549768",1,"102 ",
大樓,WXA01714,14028.0,敦化里," 臺北市松山區八德路三段12巷20弄9-15號 ","25.046728,121.550327",1,"513 ",
大樓,WXA00024,14029.0,敦化里," 臺北市松山區八德路三段12巷20弄9-15號 ","25.046728,121.550327",1,"513 ",
大樓,WXA01715,14030.0,敦化里," 臺北市松山區敦化南路一段3號 ","25.047433,121.549291",1,"941 ",
大樓,WXA01740,14031.0,敦化里," 臺北市松山區八德路三段12巷16弄1號 ","25.0471,121.5506",1,"266 ",
大樓,WXA00014,14032.0,敦化里,"臺北市松山區八德路二段412號 ","25.048083,121.546897",1,"154 ",
大樓,WXA00016,14033.0,敦化里,"臺北市松山區八德路二段424號 ","25.048052,121.547276",1,"6392 ",
大樓,WXA00057,14034.0,敦化里,"臺北市松山區八德路二段410巷5弄2號 ","25.047065,121.546837",1,"157 ",
大樓,WXA00058,14035.0,敦化里,"臺北市松山區八德路二段410巷5弄6號 ","25.047118,121.547056",1,"490 ",
大樓,WXA00261,14036.0,敦化里,"臺北市松山區敦化南路一段100巷55號 ","25.046112,121.54682",1,"140 ",
大樓,WXA00371,14037.0,敦化里,"臺北市松山區敦化南路一段100巷17號 ","25.046119,121.547906",1,"132 ",
大樓,WXA00372,14038.0,敦化里,臺北市松山區敦化南路一段2號,"25.047891,121.548475",3,"9376 ",
大樓,WXA00373,14039.0,敦化里,"臺北市松山區敦化南路一段80巷16.26號 ","25.046578,121.546825",1,"852 ",
大樓,WXA00375,14040.0,敦化里,"臺北市松山區敦化南路一段100巷19-23號 ","25.046317,121.54776",1,"200 ",
大樓,WXA01233,14041.0,敦化里,"臺北市松山區敦化南路一段100巷39.41號 ","25.046112,121.54682",1,"313 ",
大樓,WXA01803,14042.0,敦化里,"臺北市松山區八德路二段426號 ","25.047488,121.547495",1,"3033 ",
大樓,WXA01826,14043.0,敦化里,臺北市松山區敦化南路一段66號,"25.047339,121.548458",5,"5782 ",
大樓,WXA00359,14044.0,敦化里,"臺北市松山區敦化南路一段102號 ","25.046106,121.548535",1,"373 ",
大樓,WXA00360,14045.0,敦化里,"臺北市松山區敦化南路一段100巷7弄18.20號 ","25.045667,121.547693",1,"229 ",
大樓,WXA00368,14046.0,敦化里,"臺北市松山區敦化南路一段100巷5弄29號 ","25.045273,121.547966",1,"200 ",
大樓,WXA01734,14047.0,敦化里,臺北市松山區敦化南路一段108號,"25.045582,121.548483",5,"4052 ",
大樓,WXA01880,14048.0,敦化里,"臺北市松山區敦化南路一段100巷7弄10號 ","25.045867,121.547843",1,"180 ",
大樓,WXA00357,14049.0,敦化里,"臺北市松山區敦化南路一段100巷7弄32號 ","25.04586,121.547165",1,"50 ",
大樓,WXA01919,14050.0,敦化里,臺北市松山區敦化南路一段3號,"25.047433,121.549291",1,"1512 ",
公寓,WXA00266,13190.0,慈祐里,臺北市松山區八德路四段767之1號,"25.051203,121.577973",1,"58 ",
公寓,WXA00267,13191.0,慈祐里,臺北市松山區松河街230號,"25.051687,121.578283",1,"46 ",
公寓,WXA00268,13192.0,慈祐里,臺北市松山區松河街232號,"25.051694,121.578316",1,"225 ",
公寓,WXA00269,13193.0,慈祐里,臺北市松山區松河街236號,"25.051711,121.578396",1,"201 ",
公寓,WXA00342,13194.0,慈祐里,臺北市松山區里松河街240號,"25.051789,121.578611",1,"132 ",
公寓,WXA00343,13195.0,慈祐里,臺北市松山區松河街246號,"25.051798,121.578793",1,"613 ",
公寓,WXA00345,13196.0,慈祐里,台北市松山區八德路四段829巷15號,"25.051836,121.579539",1,"32 ",
公寓,WXA00346,13197.0,慈祐里,臺北市松山區八德路四段829巷18號,"25.051756,121.579639",1,"46 ",
公寓,WXA00346,13198.0,慈祐里,臺北市松山區八德路四段829巷18號,"25.051756,121.579639",1,"46 ",
公寓,WXA00347,13199.0,慈祐里,臺北市松山區八德路四段829巷20號,"25.051793,121.579677",1,"61 ",
大樓,WXA00391,13200.0,慈祐里,臺北市松山區八德路四段765號,"25.051196,121.577937",2,"2140 ",
大樓,WXA00927,13201.0,慈祐里,臺北市松山區松河街264號,"25.051907,121.579278",1,"110 ",
大樓,WXA01735,13202.0,慈祐里,臺北市松山區八德路四段831號,"25.05161,121.579522",2,"738 ",
大樓,WXA01822,13203.0,慈祐里,臺北市松山區八德路四段777號,"25.051262,121.578216",4,"1359 ",
大樓,WXA01741,13204.0,慈祐里,臺北市松山區八德路四段795號,"25.051321,121.578621",1,"557 ",
大樓,WXA01736,13205.0,慈祐里,臺北市松山區八德路四段760號,"25.050151,121.579153",2,"3595 ",
大樓,WXA01789,13206.0,慈祐里,臺北市松山區八德路四段758號,"25.050089,121.578934",1,"1028 ",
大樓,WXA00255,13207.0,慈祐里,臺北市松山區八德路四段668號,"25.049865,121.576162",1,"426 ",
大樓,WXA00256,13208.0,慈祐里,臺北市松山區八德路四段674號,"25.049869,121.576328",3,"957 ",
大樓,WXA00257,13209.0,慈祐里,臺北市松山區八德路四段686號,"25.049876,121.576667",1,"345 ",
大樓,WXA00258,13210.0,慈祐里,臺北市松山區八德路四段687號,"25.050197,121.576344",1,"269 ",
大樓,WXA00259,13211.0,慈祐里,臺北市松山區八德路四段688號,"25.049859,121.576883",1,"454 ",
大樓,WXA00262,13212.0,慈祐里,臺北市松山區八德路四段697號,"25.050204,121.576578",1,"197 ",
大樓,WXA00263,13213.0,慈祐里,臺北市松山區八德路四段699號,"25.050207,121.576644",1,"321 ",
公寓,WXA01690,13214.0,慈祐里,臺北市松山區饒河街229號,"25.050895,121.576899",1,"161 ",
公寓,WXA01691,13215.0,慈祐里,臺北市松山區饒河街231號,"25.050903,121.576955",1,"40 ",
公寓,WXA01695,13216.0,慈祐里,臺北市松山區饒河街239號之1,"25.050933,121.577141",1,"76 ",
大樓,WXA01709,13217.0,慈祐里,臺北市松山區松河街184號,"25.051355,121.576803",1,"185 ",
大樓,WXA01753,13218.0,慈祐里,臺北市松山區八德路四段755號,"25.050644,121.577547",2,"526 ",
大樓,WXA01811,13219.0,慈祐里,臺北市松山區八德路四段666號,"25.049862,121.576115",1,"629 ",
大樓,WXA01901,13220.0,慈祐里,臺北市松山區市民大道六段131號,"25.0496,121.578755",1,"1576 ",
大樓,WXA01872,13221.0,慈祐里,臺北市松山區塔悠路19號,"25.050492,121.571864",1,"413 ",
公寓,WXA01657,13222.0,慈祐里,臺北市松山區饒河街137號之1,"25.050488,121.574712",1,"86 ",
公寓,WXA01659,13223.0,慈祐里,臺北市松山區饒河街143號,"25.050508,121.574845",1,"26 ",
公寓,WXA01660,13224.0,慈祐里,臺北市松山區饒河街145號,"25.050514,121.574873",1,"24 ",
公寓,WXA01663,13225.0,慈祐里,臺北市松山區饒河街151號,"25.050535,121.575005",1,"106 ",
公寓,WXA01664,13226.0,慈祐里,臺北市松山區饒河街151號之1,"25.050535,121.575005",1,"38 ",
公寓,WXA01666,13227.0,慈祐里,臺北市松山區饒河街153號,"25.05054,121.575034",1,"226 ",
公寓,WXA01668,13228.0,慈祐里,臺北市松山區饒河街157號,"25.050549,121.575087",1,"238 ",
公寓,WXA01669,13229.0,慈祐里,臺北市松山區饒河街161號,"25.050571,121.575152",1,"69 ",
公寓,WXA01670,13230.0,慈祐里,臺北市松山區饒河街163號,"25.050577,121.57519",1,"206 ",
公寓,WXA01671,13231.0,慈祐里,臺北市松山區饒河街167號,"25.050604,121.575343",1,"38 ",
公寓,WXA01672,13232.0,慈祐里,臺北市松山區饒河街169號,"25.050621,121.575441",1,"25 ",
公寓,WXA01673,13233.0,慈祐里,臺北市松山區饒河街169號,"25.050621,121.575441",1,"66 ",
公寓,WXA01675,13234.0,慈祐里,臺北市松山區饒河街171號,"25.05063,121.575501",1,"101 ",
公寓,WXA01677,13235.0,慈祐里,臺北市松山區饒河街173號,"25.050636,121.57553",1,"390 ",
公寓,WXA01680,13236.0,慈祐里,臺北市松山區饒河街181號,"25.050671,121.575734",1,"37 ",
公寓,WXA01681,13237.0,慈祐里,臺北市松山區饒河街183號,"25.05068,121.575787",1,"25 ",
公寓,WXA01683,13238.0,慈祐里,臺北市松山區饒河街189號,"25.050709,121.575954",1,"105 ",
大樓,WXA01684,13239.0,慈祐里,臺北市松山區饒河街191號,"25.050723,121.576038",1,"537 ",
公寓,WXA01686,13240.0,慈祐里,臺北市松山區饒河街197號,"25.050742,121.576115",1,"81 ",
公寓,WXA01687,13241.0,慈祐里,臺北市松山區饒河街199號,"25.05075,121.576184",1,"1245 ",
公寓,WXA01688,13242.0,慈祐里,臺北市松山區饒河街215號,"25.050913,121.576485",1,"16 ",
公寓,WXA01689,13243.0,慈祐里,臺北市松山區饒河街217號,"25.050922,121.576511",1,"45 ",
公寓,WXA01697,13244.0,慈祐里,臺北市松山區饒河街33號,"25.050187,121.572352",1,"260 ",
公寓,WXA01698,13245.0,慈祐里,臺北市松山區饒河街35號,"25.050163,121.572436",1,"264 ",
公寓,WXA01702,13246.0,慈祐里,臺北市松山區饒河街51號,"25.050293,121.57283",1,"25 ",
公寓,WXA01703,13247.0,慈祐里,臺北市松山區饒河街53號,"25.0503,121.572858",1,"37 ",
公寓,WXA01707,13248.0,慈祐里,臺北市松山區饒河街71號,"25.050381,121.573184",1,"44 ",
公寓,WXA01719,13249.0,慈祐里,臺北市松山區饒河街83號,"25.050433,121.573418",1,"14 ",
公寓,WXA01724,13250.0,慈祐里,臺北市松山區饒河街61巷8號,"25.05056,121.572909",1,"112 ",
公寓,WXA01725,13251.0,慈祐里,臺北市松山區饒河街61巷12弄1號,"25.050535,121.572646",1,"388 ",
公寓,WXA01726,13252.0,慈祐里,臺北市松山區饒河街61巷12弄10號,"25.05054,121.572677",1,"272 ",
大廈,WXA01747,13253.0,慈祐里,臺北市松山區松河街112號,"25.050982,121.575104",1,"272 ",
大廈,WXA01889,13254.0,慈祐里,臺北市松山區松河街38號,"25.050691,121.573238",1,"707 ",
大樓,WXA01542,13255.0,慈祐里,臺北市松山區塔悠路25號,"25.050605,121.571717",1,"106 ",
大樓,WXA01546,13256.0,慈祐里,臺北市松山區塔悠路27號,"25.05064,121.571672",1,"236 ",
公寓,WXA01563,13257.0,慈祐里,臺北市松山區塔悠路45號,"25.050875,121.571338",1,"902 ",
公寓,WXA01565,13258.0,慈祐里,臺北市松山區塔悠路47號,"25.050886,121.57132",1,"146 ",
公寓,WXA01567,13259.0,慈祐里,臺北市松山區塔悠路51號,"25.050915,121.571278",1,"44 ",
大樓,WXA01917,13260.0,慈祐里,臺北市松山區饒河街209號,"25.050888,121.576389",1,"2008 ",
公寓,WXA00228,13261.0,慈祐里,臺北市松山區八德路四段423號,"25.050004,121.569993",1,"14 ",
大樓,WXA01828,13262.0,慈祐里,臺北市松山區八德路四段445號,"25.049941,121.570345",1,"1414 ",
公寓,WXA00230,13263.0,慈祐里,臺北市松山區八德路四段435號,"25.049835,121.57013",1,"69 ",
公寓,WXA00231,13264.0,慈祐里,臺北市松山區八德路四段439號,"25.049872,121.570228",1,"192 ",
公寓,WXA00232,13265.0,慈祐里,臺北市松山區八德路四段464號,"25.049424,121.569749",1,"146 ",
大廈,WXA00233,13266.0,慈祐里,臺北市松山區八德路四段465號,"25.050049,121.570948",3,"416 ",
大樓,WXA00234,13267.0,慈祐里,臺北市松山區八德路四段472號,"25.049474,121.569863",1,"150 ",
公寓,WXA00235,13268.0,慈祐里,臺北市松山區八德路四段474號,"25.049507,121.569935",1,"149 ",
公寓,WXA00236,13269.0,慈祐里,臺北市松山區八德路四段478號,"25.049531,121.569985",1,"108 ",
公寓,WXA00238,13270.0,慈祐里,臺北市松山區八德路四段487號,"25.049976,121.571385",1,"53 ",
公寓,WXA00239,13271.0,慈祐里,臺北市松山區八德路四段492號,"25.04965,121.570271",1,"169 ",
公寓,WXA00240,13272.0,慈祐里,臺北市松山區八德路四段506號,"25.049704,121.57062",1,"52 ",
公寓,WXA00241,13273.0,慈祐里,臺北市松山區八德路四段510號,"25.049713,121.570712",1,"44 ",
公寓,WXA00242,13274.0,慈祐里,臺北市松山區八德路四段512號,"25.049717,121.57076",1,"326 ",
大廈,WXA00245,13275.0,慈祐里,臺北市松山區八德路四段602號,"25.049803,121.572643",1,"2041 ",
大廈,WXA00246,13276.0,慈祐里,臺北市松山區八德路四段610號,"25.049814,121.573341",1,"161 ",
大廈,WXA00247,13277.0,慈祐里,臺北市松山區八德路四段612號,"25.049817,121.573477",2,"561 ",
大廈,WXA00248,13278.0,慈祐里,臺北市松山區八德路四段616號,"25.049818,121.573605",1,"448 ",
大廈,WXA00249,13279.0,慈祐里,臺北市松山區八德路四段620號,"25.049821,121.57377",1,"185 ",
公寓,WXA00250,13280.0,慈祐里,臺北市松山區八德路四段622號,"25.049797,121.573939",1,"408 ",
大廈,WXA00335,13281.0,慈祐里,臺北市松山區八德路四段453巷10號,"25.050329,121.570367",1,"70 ",
公寓,WXA00336,13282.0,慈祐里,臺北市松山區八德路四段453巷7號,"25.050339,121.57051",1,"128 ",
公寓,WXA00338,13283.0,慈祐里,臺北市松山區八德路四段624巷4號,"25.04961,121.573901",1,"225 ",
公寓,WXA00544,13284.0,慈祐里,臺北市松山區塔悠路32號,"25.050439,121.571378",1,"33 ",
公寓,WXA01548,13285.0,慈祐里,臺北市松山區塔悠路34號,"25.05046,121.571348",1,"146 ",
大樓,WXA01770,13286.0,慈祐里,臺北市松山區八德路四段455-463號,"25.05016,121.57061",1,"720 ",
大樓,WXA01771,13287.0,慈祐里,臺北市松山區八德路四段520號,"25.049717,121.571118",1,"564 ",
大樓,WXA01909,13288.0,慈祐里,臺北市松山區八德路四段580號,"25.049703,121.571741",1,"2684 ",
公寓,WXA00243,13289.0,慈祐里,臺北市松山區八德路四段527號,"25.050124,121.573139",1,"22 ",
大樓,WXA01898,13290.0,慈祐里,臺北市松山區八德路四段640號,"25.04984,121.574764",1,"196 ",
公寓,WXA00252,13291.0,慈祐里,臺北市松山區八德路四段641號,"25.05017,121.575205",1,"98 ",
大樓,WXA00253,13292.0,慈祐里,臺北市松山區八德路四段656號,"25.049851,121.575418",1,"1041 ",
大廈,WXA00254,13293.0,慈祐里,臺北市松山區八德路四段660號,"25.049848,121.575841",1,"1170 ",
大廈,WXA00337,13294.0,慈祐里,臺北市松山區八德路四段624巷1號,"25.04961,121.574012",1,"310 ",
公寓,WXA01650,13295.0,慈祐里,臺北市松山區饒河街110號,"25.050329,121.574676",1,"37 ",
公寓,WXA01651,13296.0,慈祐里,臺北市松山區饒河街116號,"25.050357,121.574842",1,"64 ",
公寓,WXA01652,13297.0,慈祐里,臺北市松山區饒河街120號,"25.050374,121.574943",1,"156 ",
公寓,WXA01653,13298.0,慈祐里,臺北市松山區饒河街126號,"25.050397,121.575072",1,"160 ",
公寓,WXA01658,13299.0,慈祐里,臺北市松山區饒河街138號,"25.050409,121.575213",1,"141 ",
公寓,WXA01661,13300.0,慈祐里,臺北市松山區饒河街146號,"25.050436,121.575366",1,"72 ",
公寓,WXA01662,13301.0,慈祐里,臺北市松山區饒河街148號,"25.05045,121.575451",1,"54 ",
公寓,WXA01665,13302.0,慈祐里,臺北市松山區饒河街152號,"25.050473,121.57559",1,"64 ",
公寓,WXA01667,13303.0,慈祐里,臺北市松山區饒河街156號,"25.050491,121.57571",1,"272 ",
公寓,WXA01699,13304.0,慈祐里,臺北市松山區饒河街36號,"25.050176,121.572926",1,"61 ",
公寓,WXA01700,13305.0,慈祐里,臺北市松山區饒河街44號,"25.050215,121.57312",1,"165 ",
公寓,WXA01701,13306.0,慈祐里,臺北市松山區饒河街50號,"25.050245,121.573279",1,"54 ",
公寓,WXA01704,13307.0,慈祐里,臺北市松山區饒河街58號,"25.050291,121.573485",1,"24 ",
公寓,WXA01705,13308.0,慈祐里,臺北市松山區饒河街62號,"25.050317,121.573617",1,"217 ",
公寓,WXA01717,13309.0,慈祐里,臺北市松山區饒河街74號,"25.05039,121.573226",1,"42 ",
公寓,WXA01720,13310.0,慈祐里,臺北市松山區饒河街86號,"25.050359,121.574008",1,"13 ",
公寓,WXA01721,13311.0,慈祐里,臺北市松山區里饒河街88號,"25.050437,121.574098",1,"50 ",
公寓,WXA01722,13312.0,慈祐里,臺北市松山區里饒河街90號,"25.050402,121.574055",1,"56 ",
公寓,WXA01750,13313.0,慈祐里,臺北市松山區饒河街80號,"25.050359,121.573887",1,"200 ",
大樓,WXA01818,13314.0,慈祐里,臺北市松山區八德路四段650號,"25.049842,121.575044",2,"1742 ",
大樓,WXA01846,13315.0,慈祐里,臺北市松山區八德路四段660號,"25.049848,121.575841",1,"1169 ",
大樓,WXA01853,13316.0,慈祐里,臺北市松山區八德路四段638號,"25.049847,121.574685",1,"380 ",
大樓,WXA01875,13317.0,慈祐里,臺北市松山區八德路四段658號,"25.049849,121.575689",1,"684 ",
大樓,WXA01876,13318.0,慈祐里,臺北市松山區八德路四段636號,"25.049831,121.57449",1,"846 ",
大樓,WXA00251,13319.0,慈祐里,臺北市松山區八德路四段640號,"25.04984,121.574764",2,"498 ",
大樓,WXA01911,13320.0,慈祐里,台北市松山區松河街158號,"25.051217,121.576178",1,"1244 ",
松山國小,WXA00265,14687.0,慈祐里,臺北市松山區八德路四段746號,"25.051205,121.579269",1,"589 ",
松山國小,WXA00265,14688.0,慈祐里,臺北市松山區八德路四段746號,"25.051205,121.579269",3,"4562 ",
區公所,WXA00260,14689.0,慈祐里,臺北市松山區八德路四段692號,"25.049862,121.577251",2,"821 ",
公寓," WXA00417",14290.0,新東里,臺北市松山區民生東路五段256號,"25.058972,121.566976",1,"38 ",
公寓,WXA00418,14291.0,新東里,臺北市松山區民生東路五段258號,"25.058975,121.567027",1,"45 ",
公寓,WXA00478,14292.0,新東里,臺北市松山區民生東路五段260巷1號,"25.058924,121.567114",1,"121 ",
公寓,WXA01506,14293.0,新東里,臺北市松山區新東街20巷23號,"25.058524,121.567032",1,"120 ",
公寓,WXA01545,14294.0,新東里,臺北市松山區民生東路五段255號,"25.059401,121.568642",1,"60 ",
公寓,WXA01547,14295.0,新東里,臺北市松山區撫遠街197號,"25.059812,121.5681",1,"93 ",
大樓,WXA01802,14296.0,新東里,臺北市松山區塔悠路195號,"25.057379,121.569603",1,"596 ",
大樓,WXA00419,14297.0,新東里,臺北市松山區民生東路五段219號,"25.05931,121.56693",1,"1186 ",
大樓,WXA01490,14298.0,新東里,臺北市松山區新東街28號,"25.059239,121.566036",1,"1329 ",
大樓,WXA01508,14299.0,新東里,臺北市松山區新東街30巷36號,"25.05965,121.567376",1,"492 ",
大樓,WXA01510,14300.0,新東里,臺北市松山區新東街30巷42號,"25.059697,121.567645",1,"1744 ",
公寓,WXA00901,14301.0,新東里,臺北市松山區延壽街13號,"25.057375,121.568548",1,"136 ",
公寓,WXA00903,14302.0,新東里,臺北市松山區延壽街17號,"25.057418,121.568333",1,"129 ",
公寓,WXA00907,14303.0,新東里,臺北市松山區延壽街35號,"25.057365,121.567992",1,"376 ",
大樓,WXA01496,14304.0,新東里,臺北市松山區新東街12巷27號,"25.057956,121.567915",1,"69 ",
大樓,WXA01497,14305.0,新東里,臺北市松山區新東街12巷29號,"25.058053,121.567944",1,"220 ",
公寓,WXA01499,14306.0,新東里,臺北市松山區新東街12巷31號,"25.058038,121.568169",1,"458 ",
公寓,WXA01503,14307.0,新東里,臺北市松山區新東街20巷28號,"25.058396,121.567894",1,"258 ",
公寓,WXA01504,14308.0,新東里,臺北市松山區新東街20巷34號,"25.058409,121.56822",1,"574 ",
大樓,WXA01540,14309.0,新東里,臺北市松山區撫遠街109號,"25.059439,121.568456",2,"850 ",
大樓,WXA01543,14310.0,新東里,臺北市松山區撫遠街119號,"25.059439,121.568456",2,"1289 ",
公寓,WXA01549,14311.0,新東里,臺北市松山區撫遠街206號,"25.059989,121.567937",1,"386 ",
公寓,WXA01550,14312.0,新東里,臺北市松山區撫遠街216號,"25.060015,121.567914",1,"97 ",
公寓,WXA01551,14313.0,新東里,臺北市松山區撫遠街222號,"25.060015,121.567914",1,"113 ",
大樓,WXA01568,14314.0,新東里,臺北市松山區撫遠街51號,"25.059439,121.568456",3,"1298 ",
大樓,WXA01570,14315.0,新東里,臺北市松山區撫遠街99號,"25.059439,121.568456",2,"742 ",
大樓,WXA01903,14316.0,新東里,臺北市松山區南京東路五段415號,"25.051686,121.570725",1,"485 ",
民生國中,WXA01869,14711.0,新東里,臺北市松山區新東街30巷1號,"25.059828,121.567329",1,"1409 ",
民生國中,WXA01508,14712.0,新東里,臺北市松山區新東街30巷1號,"25.059828,121.567329",1,"1636 ",
公寓,WXA00640,14317.0,新益里,臺北市松山區民權東路五段50號,"25.062908,121.565088",1,"348 ",
公寓,WXA00641,14318.0,新益里,臺北市松山區民權東路五段58號,"25.062994,121.565442",1,"249 ",
公寓,WXA00884,14319.0,新益里,臺北市松山區三民路180巷56號,"25.062543,121.565782",1,"136 ",
公寓,WXA01515,14320.0,新益里,臺北市松山區新東街60巷15號,"25.062163,121.565963",1,"256 ",
公寓,WXA01516,14321.0,新益里,臺北市松山區新東街60巷7號之1,"25.062152,121.565701",1,"128 ",
公寓,WXA01517,14322.0,新益里,臺北市松山區新東街60巷9號,"25.062137,121.565777",1,"148 ",
大樓,WXA01564,14323.0,新益里,臺北市松山區撫遠街350號,"25.062573,121.565991",1,"518 ",
公寓,WXA00642,14324.0,新益里,臺北市松山區民權東路五段68號,"25.063054,121.566184",1,"193 ",
公寓,WXA00643,14325.0,新益里,臺北市松山區民權東路五段74號,"25.063088,121.566405",1,"120 ",
公寓,WXA00644,14326.0,新益里,臺北市松山區民權東路五段78號,"25.063105,121.56652",1,"253 ",
公寓,WXA00645,14327.0,新益里,臺北市松山區民權東路五段84號,"25.063141,121.566783",1,"317 ",
公寓,WXA00646,14328.0,新益里,臺北市松山區民權東路五段88號,"25.063172,121.566999",1,"152 ",
公寓,WXA00647,14329.0,新益里,臺北市松山區民權東路五段90號,"25.063186,121.567096",1,"156 ",
公寓,WXA00648,14330.0,新益里,臺北市松山區民權東路五段96號,"25.063237,121.567475",1,"148 ",
公寓,WXA01287,14331.0,新益里,臺北市松山區富錦街359巷3弄21號,"25.060834,121.55714",1,"52 ",
公寓,WXA01291,14332.0,新益里,臺北市松山區富錦街574巷1號,"25.062967,121.567381",1,"80 ",
大樓,WXA01292,14333.0,新益里,臺北市松山區富錦街574巷2號,"25.062767,121.567358",1,"661 ",
大樓,WXA01293,14334.0,新益里,臺北市松山區富錦街574巷9號,"25.06298,121.567656",1,"684 ",
公寓,WXA01294,14335.0,新益里,臺北市松山區富錦街581巷4號,"25.062897,121.567054",1,"162 ",
公寓,WXA01552,14336.0,新益里,臺北市松山區撫遠街247號,"25.060327,121.567657",1,"176 ",
公寓,WXA01572,14337.0,新益里,臺北市松山區撫遠街195巷5號,"25.059996,121.568375",1,"304 ",
公寓,WXA01573,14338.0,新益里,臺北市松山區撫遠街195巷6號,"25.059819,121.568473",1,"141 ",
公寓,WXA01576,14339.0,新益里,臺北市松山區撫遠街211巷10號,"25.060388,121.568423",1,"409 ",
公寓,WXA01577,14340.0,新益里,臺北市松山區撫遠街211巷2號,"25.060131,121.568085",1,"262 ",
公寓,WXA01579,14341.0,新益里,臺北市松山區撫遠街211巷53號,"25.060618,121.568445",1,"276 ",
公寓,WXA01580,14342.0,新益里,臺北市松山區撫遠街211巷6號,"25.060298,121.568312",1,"264 ",
公寓,WXA01582,14343.0,新益里,臺北市松山區撫遠街249巷2號,"25.060452,121.56777",1,"825 ",
公寓,WXA01583,14344.0,新益里,臺北市松山區撫遠街249巷20號,"25.060901,121.568361",1,"337 ",
公寓,WXA01586,14345.0,新益里,臺北市松山區撫遠街249巷33號,"25.061157,121.568389",1,"276 ",
大樓,WXA01587,14346.0,新益里,臺北市松山區塔悠路317號,"25.061257,121.568912",2,"1302 ",
公寓,WXA01590,14347.0,新益里,臺北市松山區撫遠街255巷18號,"25.061202,121.56796",1,"626 ",
公寓,WXA01807,14348.0,新益里,臺北市松山區塔悠路298號,"25.060213,121.568573",1,"342 ",
公寓,WXA01816,14349.0,新益里,臺北市松山區民生東路五段257號,"25.059404,121.568727",1,"104 ",
公寓,WXA01823,14350.0,新益里,臺北市松山區塔悠路288號,"25.05955,121.56873",1,"418 ",
大樓,WXA01282,14351.0,新益里,臺北市松山區富錦街548號,"25.061775,121.566672",1,"1246 ",
大樓,WXA01588,14352.0,新益里,臺北市松山區撫遠街255巷1號,"25.060934,121.567291",1,"1529 ",
大樓,WXA00327,13135.0,新聚里,臺北市松山區八德路四段389巷18號,"25.049945,121.568521",1,"234 ",
大樓,WXA00329,13136.0,新聚里,臺北市松山區基隆路一段32號,"25.050049,121.569496",1,"173 ",
大樓,WXA00330,13137.0,新聚里,臺北市松山區基隆路一段30號,"25.050152,121.569557",1,"670 ",
大樓,WXA00334,13138.0,新聚里,臺北市松山區基隆路一段40號,"25.049855,121.569381",1,"97 ",
大樓,WXA01053,13139.0,新聚里,臺北市松山區南京東路五段328號,"25.050995,121.568614",1,"284 ",
大樓,WXA01054,13140.0,新聚里,臺北市松山區南京東路五段332號,"25.051082,121.568856",1,"92 ",
大樓,WXA01057,13141.0,新聚里,臺北市松山區南京東路五段348號,"25.051076,121.569309",1,"498 ",
大樓,WXA01058,13142.0,新聚里,臺北市松山區南京東路五段352號,"25.051089,121.569483",1,"456 ",
大樓,WXA01060,13143.0,新聚里,臺北市松山區南京東路五段368號,"25.051058,121.569936",1,"124 ",
大樓,WXA01159,13144.0,新聚里,臺北市松山區基隆路一段8號,"25.050764,121.569933",3,"704 ",
大樓,WXA01619,13145.0,新聚里,臺北市松山區寶清街10號,"25.049948,121.568749",2,"249 ",
大樓,WXA01623,13146.0,新聚里,臺北市松山區寶清街21號,"25.050131,121.568934",1,"1136 ",
大樓,WXA01622,13147.0,新聚里,臺北市松山區寶清街18號,"25.050132,121.568691",1,"426 ",
大樓,WXA01627,13148.0,新聚里,臺北市松山區寶清街43號,"25.05077,121.568845",1,"190 ",
大樓,WXA01798,13149.0,新聚里,臺北市松山區南京東路五段328號,"25.050995,121.568614",1,"440 ",
大樓,WXA01048,13150.0,新聚里,臺北市松山區南京東路五段296號,"25.05111,121.567335",1,"410 ",
大樓,WXA01049,13151.0,新聚里,臺北市松山區南京東路五段308號,"25.051103,121.567764",1,"262 ",
大樓,WXA01051,13152.0,新聚里,臺北市松山區南京東路五段312-316號,"25.0511,121.567916",1,"540 ",
大樓,WXA01092,13153.0,新聚里,臺北市松山區南京東路五段250巷6號,"25.050542,121.566208",1,"1362 ",
大樓,WXA01094,13154.0,新聚里,臺北市松山區南京東路五段250巷2弄18號,"25.050599,121.567451",1,"1710 ",
