類別,村里別,地址,地下樓層數,可容納人數,轄管分局,備註
大樓,綠水里,新竹市東區綠水里博愛路75號 ,1,1614.0,第二分局,
國立陽明交通大學,光明里,新竹市東區光明里大學路1001號,2,4956.0,第二分局,
公寓,育賢里,新竹市東區育賢里東門街19號,1,89.0,第二分局,
大樓,龍山里,新竹市東區龍山里埔頂一路203號,1,249.0,第二分局,
大樓,建功里,新竹市東區建功里金城一路52巷2號,2,18537.0,第二分局,
大樓,復興里,新竹市東區復興里15鄰中華路一段384巷2號,1,786.0,第二分局,
公寓,東園里,新竹市東區東園里13鄰八德路19巷51號,1,4235.0,第二分局,
大樓,建功里,新竹市東區建功里12鄰金城三路119號 ,2,5422.0,第二分局,
公寓,光復里,新竹市東區光復里12鄰新光路42巷29號,1,574.0,第二分局,
大樓,仙水里,新竹市東區仙水里6鄰光復路一段335巷17弄15號,1,405.0,第二分局,
大樓,關新里,新竹市東區關新里6鄰關新路45號,2,3700.0,第二分局,
大樓,龍山里,新竹市東區龍山里11鄰埔頂一路252號,2,3687.0,第二分局,
大樓,東山里,新竹市東區東山里11鄰學府路115號,1,421.0,第二分局,
公寓,育賢里,新竹市東區育賢里東門街102號,1,45.0,第二分局,
大樓,龍山里,新竹市東區龍山里5鄰慈雲路76號,5,4083.0,第二分局,
大樓,建功里,新竹市東區建功里7鄰金城一路125巷8號,3,3415.0,第二分局,
公寓,光復里,新竹市東區光復里10鄰水源街71號,1,1648.0,第二分局,
大樓,關新里,新竹市東區關新里關新路225號,1,2240.0,第二分局,
大樓,立功里,新竹市東區立功里8鄰光復路二段194巷16號,1,1992.0,第二分局,
大樓,復興里,新竹市東區復興里15鄰中華路一段384巷2號,1,952.0,第二分局,
大樓,龍山里,新竹市東區龍山里18鄰龍山西路99號,1,3899.0,第二分局,
公寓,錦華里,新竹市東區錦華里3鄰東大路232巷8號,1,96.0,第二分局,
大樓,埔頂里,新竹市東區埔頂里17鄰埔頂一路103號,3,7642.0,第二分局,
大樓,親仁里,新竹市東區親仁里2鄰文化街12號,1,266.0,第二分局,
大樓,龍山里,新竹市東區龍山里18鄰龍山西路181巷23號,1,304.0,第二分局,
大樓,關東里,新竹市東區關東里08鄰關新北路168號,3,1998.0,第二分局,
大樓,金山里,新竹市東區金山里11鄰介壽路21號2樓之1 ,3,5741.0,第二分局,
大樓,金山里,新竹市東區金山里3鄰金山18街23號,1,73.0,第二分局,
大樓,金山里,新竹市東區金山里15鄰金山北一街116號,1,304.0,第二分局,
大樓,關東里,新竹市東區關東里22鄰關新一街6號,1,318.0,第二分局,
大樓,東園里,新竹市東區東園里3鄰光復路二段876號,1,426.0,第二分局,
財團法人工業技術研究院,綠水里,新竹市東區綠水里10鄰光復路二段321號,2,7895.0,第二分局,
大樓,東勢里,新竹市東區東勢里4鄰東新路82號,2,15045.0,第二分局,
大樓,埔頂里,新竹市東區埔頂里24鄰占梅路12號,4,13906.0,第二分局,
大樓,綠水里,新竹市東區綠水里05鄰綠水路66號,3,1835.0,第二分局,
大樓,東門里,新竹市東區東門里2鄰東前街43號,3,458.0,第二分局,
