編號,村里別,地址,可容納人數,地下樓層數,類別,備註,placemark_address
1126.0,新生里,彰化縣員林市新生里新生路563及莒光路676號,"144 ","1 ",大樓,,彰化縣員林市新生里新生路563及莒光路676號
1127.0,新生里,彰化縣員林市新生里新生路5號,"15 ","1 ",大樓,,彰化縣員林市新生里新生路5號
1128.0,新生里,彰化縣員林市新生里新生路75巷34至46號雙號,"508 ","1 ",大樓,,彰化縣員林市新生里新生路75巷34至46號雙號
1129.0,新生里,彰化縣員林市新生里新生路7之33號,"24 ","1 ",大樓,,彰化縣員林市新生里新生路7之33號
1130.0,新生里,彰化縣員林市新生里新生路8號,"15 ","1 ",大樓,,彰化縣員林市新生里新生路8號
1131.0,新生里,彰化縣員林市新生里新義街85號,"887 ","1 ",大樓,,彰化縣員林市新生里新義街85號
1132.0,新生里,彰化縣員林市新生里靜修路55號,"222 ","1 ",大樓,,彰化縣員林市新生里靜修路55號
1133.0,新生里,彰化縣員林市新生里靜修路60之1號,"29 ","1 ",大樓,,彰化縣員林市新生里靜修路60之1號
1134.0,新生里,彰化縣員林市新生里靜修路67之2號,"39 ","1 ",大樓,,彰化縣員林市新生里靜修路67之2號
1135.0,新生里,彰化縣員林市新生里靜修路71之3號,"75 ","1 ",大樓,,彰化縣員林市新生里靜修路71之3號
1136.0,新生里,彰化縣員林市新生里靜修路71號,"20 ","1 ",大樓,,彰化縣員林市新生里靜修路71號
1137.0,新生里,彰化縣員林市新生里靜修路79號,"543 ","1 ",員林高中,,彰化縣員林市新生里靜修路79號
1138.0,新生里,彰化縣員林市新生里靜修路79號,"713 ","1 ",員林高中,,彰化縣員林市新生里靜修路79號
1139.0,新生里,彰化縣員林市新生里靜修路79號,"208 ","1 ",員林高中,,彰化縣員林市新生里靜修路79號
1140.0,新生里,彰化縣員林市新生里靜修路79號,"915 ","1 ",員林高中,,彰化縣員林市新生里靜修路79號
1141.0,新生里,彰化縣員林市新生里雙景街29號,"31 ","1 ",大樓,,彰化縣員林市新生里雙景街29號
1142.0,溝皂里,彰化縣員林市溝皂里員集路2段331巷24號,"85 ","1 ",大樓,,彰化縣員林市溝皂里員集路2段331巷24號
1143.0,溝皂里,彰化縣員林市溝皂里員集路2段389巷100號,"135 ","1 ",大樓,,彰化縣員林市溝皂里員集路2段389巷100號
1144.0,溝皂里,彰化縣員林市溝皂里員集路2段389巷22號,"453 ","1 ",大樓,,彰化縣員林市溝皂里員集路2段389巷22號
1145.0,溝皂里,彰化縣員林市溝皂里員集路2段389巷25號,"500 ","1 ",大樓,,彰化縣員林市溝皂里員集路2段389巷25號
1146.0,溝皂里,彰化縣員林市溝皂里員集路2段547號,"27 ","1 ",大樓,,彰化縣員林市溝皂里員集路2段547號
1147.0,溝皂里,彰化縣員林市溝皂里溝皂巷1弄20號,"211 ","1 ",大樓,,彰化縣員林市溝皂里溝皂巷1弄20號
1148.0,溝皂里,彰化縣員林市溝皂里溝皂巷1弄55之1.之2號,"208 ","1 ",大樓,,彰化縣員林市溝皂里溝皂巷1弄55之1.之2號
1149.0,溝皂里,彰化縣員林市溝皂里溝皂巷1弄77之1.之2號,"208 ","1 ",大樓,,彰化縣員林市溝皂里溝皂巷1弄77之1.之2號
1150.0,溝皂里,彰化縣員林市溝皂里10鄰員集路2段501號,"346 ","1 ",常春醫院,110.05.12新增建檔,彰化縣員林市溝皂里10鄰員集路2段501號
1151.0,南東里,彰化縣員林市南東里山腳路4段212號,"177 ","1 ",東山國小,,彰化縣員林市南東里山腳路4段212號
1152.0,浮圳里,彰化縣員林市浮圳里員東路1段125號,"208 ","1 ",大樓,,彰化縣員林市浮圳里員東路1段125號
1153.0,浮圳里,彰化縣員林市浮圳里員東路1段513號,"221 ","1 ",大樓,,彰化縣員林市浮圳里員東路1段513號
1154.0,浮圳里,彰化縣員林市浮圳里員東路2段12號,"1,023 ","1 ",大樓,,彰化縣員林市浮圳里員東路2段12號
1155.0,浮圳里,彰化縣員林市浮圳里員東路2段12號,"37 ","1 ",大樓,,彰化縣員林市浮圳里員東路2段12號
1156.0,鎮興里,彰化縣員林市鎮興里山腳路3段2巷6號,"311 ","1 ",大樓,,彰化縣員林市鎮興里山腳路3段2巷6號
1157.0,鎮興里,彰化縣員林市鎮興里山腳路3段2巷6號,"524 ","1 ",大樓,,彰化縣員林市鎮興里山腳路3段2巷6號
1158.0,鎮興里,彰化縣員林市鎮興里山腳路3段2巷6號,"1,280 ","1 ",大樓,,彰化縣員林市鎮興里山腳路3段2巷6號
1159.0,鎮興里,彰化縣員林市鎮興里山腳路3段2巷6號,"1,836 ","1 ",大樓,,彰化縣員林市鎮興里山腳路3段2巷6號
1160.0,鎮興里,彰化縣員林市鎮興里山腳路3段45號,"77 ","1 ",大樓,,彰化縣員林市鎮興里山腳路3段45號
1161.0,三橋里,彰化縣員林市三橋里建國路129號,"118 ","1 ",大樓,,彰化縣員林市三橋里建國路129號
1162.0,三橋里,彰化縣員林市三橋里永安街14號,"165 ","1 ",大樓,,彰化縣員林市三橋里永安街14號
1163.0,三橋里,彰化縣員林市三橋里合作街202號,"123 ","1 ",大樓,,彰化縣員林市三橋里合作街202號
1164.0,三橋里,彰化縣員林市三橋里永安街12號,"169 ","1 ",大樓,,彰化縣員林市三橋里永安街12號
1165.0,三橋里,彰化縣員林市三橋里永興街11號,"21 ","1 ",大樓,,彰化縣員林市三橋里永興街11號
1166.0,三橋里,彰化縣員林市三橋里合作街218號,"41 ","1 ",大樓,,彰化縣員林市三橋里合作街218號
1167.0,三橋里,彰化縣員林市三橋里永興街64號,"28 ","1 ",大樓,,彰化縣員林市三橋里永興街64號
1168.0,三橋里,彰化縣員林市三橋里建國路125號,"53 ","1 ",大樓,,彰化縣員林市三橋里建國路125號
1169.0,三橋里,彰化縣員林市三橋里浮圳路2段192巷1號,"36 ","1 ",大樓,,彰化縣員林市三橋里浮圳路2段192巷1號
1170.0,三橋里,彰化縣員林市三橋里合作街246號,"60 ","1 ",大樓,,彰化縣員林市三橋里合作街246號
1171.0,三橋里,彰化縣員林市三橋里合作街248號,"60 ","1 ",大樓,,彰化縣員林市三橋里合作街248號
1172.0,三橋里,彰化縣員林市三橋里大榮街3號,"68 ","1 ",大樓,,彰化縣員林市三橋里大榮街3號
1173.0,三橋里,彰化縣員林市三橋里大榮街67號,"63 ","1 ",大樓,,彰化縣員林市三橋里大榮街67號
1174.0,三橋里,彰化縣員林市三橋里大榮街69號,"63 ","1 ",大樓,,彰化縣員林市三橋里大榮街69號
1175.0,三橋里,彰化縣員林市三橋里永興街215號,"41 ","1 ",大樓,,彰化縣員林市三橋里永興街215號
1176.0,三橋里,彰化縣員林市三橋里永興街7號,"28 ","1 ",大樓,,彰化縣員林市三橋里永興街7號
1177.0,三橋里,彰化縣員林市三橋里永興街9號,"28 ","1 ",大樓,,彰化縣員林市三橋里永興街9號
1178.0,三橋里,彰化縣員林市三橋里建國路92號,"120 ","1 ",大樓,,彰化縣員林市三橋里建國路92號
1179.0,三橋里,彰化縣員林市三橋里永興街2-1號,"115 ","1 ",大樓,,彰化縣員林市三橋里永興街2-1號
1180.0,三橋里,彰化縣員林市三橋里建國路105號,"301 ","1 ",大樓,,彰化縣員林市三橋里建國路105號
1181.0,大明里,彰化縣員林市大明里員集路1段336號,"327 ","1 ",大樓,,彰化縣員林市大明里員集路1段336號
1182.0,大饒里,彰化縣員林市大饒里中正路2巷100號,"1,929 ","1 ",大樓,,彰化縣員林市大饒里中正路2巷100號
1183.0,大饒里,彰化縣員林市大饒里中正路2巷999號,"7,497 ","1 ",大樓,,彰化縣員林市大饒里中正路2巷999號
1184.0,大饒里,彰化縣員林市大饒里中正路56號,"400 ","1 ",員林家商,,彰化縣員林市大饒里中正路56號
1185.0,大饒里,彰化縣員林市大饒里中正路56號,"311 ","1 ",員林家商,,彰化縣員林市大饒里中正路56號
1186.0,大饒里,彰化縣員林市大饒里中正路56號,"897 ","1 ",員林家商,,彰化縣員林市大饒里中正路56號
1187.0,大饒里,彰化縣員林市大饒里中正路56號,"628 ","1 ",員林家商,,彰化縣員林市大饒里中正路56號
1188.0,大饒里,彰化縣員林市大饒里萬年巷45之1號,"36 ","1 ",大樓,,彰化縣員林市大饒里萬年巷45之1號
1189.0,出水里,彰化縣員林市出水里泉州巷3號,"180 ","1 ",大樓,,彰化縣員林市出水里泉州巷3號
1190.0,振興里,彰化縣員林市振興里山腳路2段18巷1至14、20號,"648 ","1 ",大樓,,彰化縣員林市振興里山腳路2段18巷1至14、20號
1191.0,振興里,彰化縣員林市振興里山腳路2段206號,"2,626 ","1 ",大樓,,彰化縣員林市振興里山腳路2段206號
1192.0,崙雅里,彰化縣員林市崙雅里崙雅巷5號,"147 ","1 ",大樓,,彰化縣員林市崙雅里崙雅巷5號
1193.0,崙雅里,彰化縣員林市崙雅里崙雅巷5號,"168 ","1 ",大樓,,彰化縣員林市崙雅里崙雅巷5號
1194.0,萬年里,彰化縣員林市萬年里員水路1段580巷107號,"109 ","1 ",大樓,,彰化縣員林市萬年里員水路1段580巷107號
1195.0,萬年里,彰化縣員林市萬年里員水路2段135號,"64 ","1 ",大樓,,彰化縣員林市萬年里員水路2段135號
1196.0,萬年里,彰化縣員林市萬年里員水路2段137號,"43 ","1 ",大樓,,彰化縣員林市萬年里員水路2段137號
1197.0,萬年里,彰化縣員林市萬年里員水路2段203號,"51 ","1 ",大樓,,彰化縣員林市萬年里員水路2段203號
1198.0,萬年里,彰化縣員林市萬年里員水路2段203號,"51 ","1 ",廣婕通訊行,,彰化縣員林市萬年里員水路2段203號
1199.0,萬年里,彰化縣員林市萬年里員水路2段207號,"996 ","1 ",大樓,,彰化縣員林市萬年里員水路2段207號
1200.0,萬年里,彰化縣員林市萬年里員水路2段313號,"120 ","1 ",員林農工,,彰化縣員林市萬年里員水路2段313號
1201.0,萬年里,彰化縣員林市萬年里員水路2段313號,"427 ","1 ",員林農工,,彰化縣員林市萬年里員水路2段313號
1202.0,萬年里,彰化縣員林市萬年里員水路2段313號,"133 ","1 ",員林農工,,彰化縣員林市萬年里員水路2段313號
1203.0,萬年里,彰化縣員林市萬年里員水路2段313號,"333 ","1 ",員林農工,,彰化縣員林市萬年里員水路2段313號
1204.0,萬年里,彰化縣員林市萬年里員水路2段313號,"2,201 ","1 ",員林農工,,彰化縣員林市萬年里員水路2段313號
1205.0,萬年里,彰化縣員林市萬年里員水路2段313號,"783 ","1 ",員林農工,,彰化縣員林市萬年里員水路2段313號
1206.0,萬年里,彰化縣員林市萬年里員水路2段359巷2號,"79 ","1 ",大樓,,彰化縣員林市萬年里員水路2段359巷2號
1207.0,萬年里,彰化縣員林市萬年里員水路2段359巷82至64號,"964 ","1 ",大樓,,彰化縣員林市萬年里員水路2段359巷82至64號
1208.0,萬年里,彰化縣員林市萬年里員水路2段363號,"331 ","1 ",大樓,,彰化縣員林市萬年里員水路2段363號
1209.0,萬年里,彰化縣員林市萬年里員水路2段365號,"28 ","1 ",大樓,,彰化縣員林市萬年里員水路2段365號
1210.0,萬年里,彰化縣員林市萬年里員水路2段367號,"28 ","1 ",大樓,,彰化縣員林市萬年里員水路2段367號
1211.0,萬年里,彰化縣員林市萬年里員水路2段369號,"31 ","1 ",大樓,,彰化縣員林市萬年里員水路2段369號
1212.0,萬年里,彰化縣員林市萬年里員水路2段371號,"31 ","1 ",大樓,,彰化縣員林市萬年里員水路2段371號
1213.0,萬年里,彰化縣員林市萬年里員水路2段373號,"31 ","1 ",大樓,,彰化縣員林市萬年里員水路2段373號
1214.0,萬年里,彰化縣員林市萬年里員水路2段397.399.403.405號,"1,704 ","1 ",大樓,,彰化縣員林市萬年里員水路2段397.399.403.405號
1215.0,萬年里,彰化縣員林市萬年里員水路2段421巷23弄37號,"244 ","1 ",大樓,,彰化縣員林市萬年里員水路2段421巷23弄37號
1216.0,萬年里,彰化縣員林市萬年里員水路2段421巷25號,"97 ","1 ",大樓,,彰化縣員林市萬年里員水路2段421巷25號
1217.0,萬年里,彰化縣員林市萬年里員水路2段421巷55-69號,"172 ","1 ",住宅,,彰化縣員林市萬年里員水路2段421巷55-69號
1218.0,萬年里,彰化縣員林市萬年里員水路2段455巷31號,"103 ","1 ",大樓,,彰化縣員林市萬年里員水路2段455巷31號
1219.0,萬年里,彰化縣員林市萬年里員水路2段465巷15弄17號,"37 ","1 ",大樓,,彰化縣員林市萬年里員水路2段465巷15弄17號
1220.0,萬年里,彰化縣員林市萬年里員水路2段465巷15弄22號,"563 ","1 ",大樓,,彰化縣員林市萬年里員水路2段465巷15弄22號
1221.0,萬年里,彰化縣員林市萬年里員水路2段465巷15弄23號,"43 ","1 ",大樓,,彰化縣員林市萬年里員水路2段465巷15弄23號
1222.0,萬年里,彰化縣員林市萬年里員水路2段465巷15弄25號,"25 ","1 ",大樓,,彰化縣員林市萬年里員水路2段465巷15弄25號
1223.0,萬年里,彰化縣員林市萬年里員水路2段465巷33號,"83 ","1 ",大樓,,彰化縣員林市萬年里員水路2段465巷33號
1224.0,萬年里,彰化縣員林市萬年里萬年巷50之10號,"21 ","1 ",大樓,,彰化縣員林市萬年里萬年巷50之10號
1225.0,萬年里,彰化縣員林市萬年里萬年巷50之11號,"21 ","1 ",大樓,,彰化縣員林市萬年里萬年巷50之11號
1226.0,萬年里,彰化縣員林市萬年里萬年巷50之12號,"21 ","1 ",大樓,,彰化縣員林市萬年里萬年巷50之12號
1227.0,萬年里,彰化縣員林市萬年里萬年巷50之8號,"21 ","1 ",大樓,,彰化縣員林市萬年里萬年巷50之8號
1228.0,萬年里,彰化縣員林市萬年里萬年巷50之9號,"21 ","1 ",大樓,,彰化縣員林市萬年里萬年巷50之9號
1229.0,萬年里,彰化縣員林市萬年里萬年巷50弄23至47號,"220 ","1 ",大樓,,彰化縣員林市萬年里萬年巷50弄23至47號
1230.0,萬年里,彰化縣員林市萬年里1鄰明倫路2號,"819 ","1 ",明倫國中,110.08.12,彰化縣員林市萬年里1鄰明倫路2號
1231.0,三條里,彰化縣員林市三條里三民東街343號,"63 ","1 ",大樓,,彰化縣員林市三條里三民東街343號
1232.0,三條里,彰化縣員林市三條里三民東街345號,"65 ","1 ",大樓,,彰化縣員林市三條里三民東街345號
1233.0,三條里,彰化縣員林市三條里三民東街347號,"65 ","1 ",大樓,,彰化縣員林市三條里三民東街347號
1234.0,三條里,彰化縣員林市三條里三民東街349號,"65 ","1 ",大樓,,彰化縣員林市三條里三民東街349號
1235.0,三條里,彰化縣員林市三條里三民東街351號,"65 ","1 ",大樓,,彰化縣員林市三條里三民東街351號
1236.0,三條里,彰化縣員林市三條里三民東街353號,"65 ","1 ",大樓,,彰化縣員林市三條里三民東街353號
1237.0,三條里,彰化縣員林市三條里三民東街355號,"63 ","1 ",大樓,,彰化縣員林市三條里三民東街355號
1238.0,三條里,彰化縣員林市三條里三民東街359號,"60 ","1 ",大樓,,彰化縣員林市三條里三民東街359號
1239.0,三條里,彰化縣員林市三條里員水路2段414號,"33 ","1 ",大樓,,彰化縣員林市三條里員水路2段414號
1240.0,三條里,彰化縣員林市三條里員水路2段410號,"44 ","1 ",大樓,,彰化縣員林市三條里員水路2段410號
1241.0,三條里,彰化縣員林市三條里員東路2段376號,"25 ","1 ",大樓,,彰化縣員林市三條里員東路2段376號
1242.0,三條里,彰化縣員林市三條里員水路2段368號,"73 ","1 ",大樓,,彰化縣員林市三條里員水路2段368號
1243.0,三條里,彰化縣員林市三條里員東路2段33巷7弄5號,"37 ","1 ",大樓,,彰化縣員林市三條里員東路2段33巷7弄5號
1244.0,三條里,彰化縣員林市三條里員東路2段33巷7弄3號,"43 ","1 ",大樓,,彰化縣員林市三條里員東路2段33巷7弄3號
1245.0,三條里,彰化縣員林市三條里員東路2段33巷7弄1號,"40 ","1 ",大樓,,彰化縣員林市三條里員東路2段33巷7弄1號
1246.0,三條里,彰化縣員林市三條里三民東街268號,"41 ","1 ",大樓,,彰化縣員林市三條里三民東街268號
1247.0,三條里,彰化縣員林市三條里大同路1段206號,"43 ","1 ",大樓,,彰化縣員林市三條里大同路1段206號
1248.0,三條里,彰化縣員林市三條里員水路2段274號,"32 ","1 ",大樓,,彰化縣員林市三條里員水路2段274號
1249.0,三條里,彰化縣員林市三條里員水路2段272號,"17 ","1 ",大樓,,彰化縣員林市三條里員水路2段272號
1250.0,三條里,彰化縣員林市三條里員水路2段276號,"16 ","1 ",大樓,,彰化縣員林市三條里員水路2段276號
1251.0,三條里,彰化縣員林市三條里員東路2段351巷9弄35號,"197 ","1 ",大樓,,彰化縣員林市三條里員東路2段351巷9弄35號
1252.0,三條里,彰化縣員林市三條里大同路1段114巷30號,"32 ","1 ",大樓,,彰化縣員林市三條里大同路1段114巷30號
1253.0,三條里,彰化縣員林市三條里員東路2段351巷1號,"49 ","1 ",大樓,,彰化縣員林市三條里員東路2段351巷1號
1254.0,三條里,彰化縣員林市三條里員東路2段351巷9弄4號,"12 ","1 ",大樓,,彰化縣員林市三條里員東路2段351巷9弄4號
1255.0,三條里,彰化縣員林市三條里員東路2段351巷4弄12號,"19 ","1 ",大樓,,彰化縣員林市三條里員東路2段351巷4弄12號
1256.0,三條里,彰化縣員林市三條里大同路190巷7號,"41 ","1 ",大樓,,彰化縣員林市三條里大同路190巷7號
1257.0,三條里,彰化縣員林市三條里大同路190巷15號,"41 ","1 ",大樓,,彰化縣員林市三條里大同路190巷15號
1258.0,三條里,彰化縣員林市三條里大同路190巷7號,"41 ","1 ",大樓,,彰化縣員林市三條里大同路190巷7號
1259.0,三條里,彰化縣員林市三條里員東路2段306號,"60 ","1 ",大樓,,彰化縣員林市三條里員東路2段306號
1260.0,三條里,彰化縣員林市三條里員東路2段298號,"76 ","1 ",大樓,,彰化縣員林市三條里員東路2段298號
1261.0,三條里,彰化縣員林市三條里員東路2段308號,"64 ","1 ",大樓,,彰化縣員林市三條里員東路2段308號
1262.0,三條里,彰化縣員林市三條里員水路2段278號,"16 ","1 ",大樓,,彰化縣員林市三條里員水路2段278號
1263.0,三條里,彰化縣員林市三條里員東路2段288號,"53 ","1 ",大樓,,彰化縣員林市三條里員東路2段288號
1264.0,三條里,彰化縣員林市三條里員東路2段278號,"56 ","1 ",大樓,,彰化縣員林市三條里員東路2段278號
1265.0,三條里,彰化縣員林市三條里大同路1段180號,"31 ","1 ",大樓,,彰化縣員林市三條里大同路1段180號
1266.0,三條里,彰化縣員林市三條里大同路1段178號,"31 ","1 ",大樓,,彰化縣員林市三條里大同路1段178號
1267.0,三條里,彰化縣員林市三條里大同路1段176號,"31 ","1 ",大樓,,彰化縣員林市三條里大同路1段176號
1268.0,三條里,彰化縣員林市三條里大同路1段174號,"31 ","1 ",大樓,,彰化縣員林市三條里大同路1段174號
1269.0,三條里,彰化縣員林市三條里員東路2段328號,"60 ","1 ",大樓,,彰化縣員林市三條里員東路2段328號
1270.0,三條里,彰化縣員林市三條里員東路2段320號,"52 ","1 ",大樓,,彰化縣員林市三條里員東路2段320號
1271.0,三條里,彰化縣員林市三條里員東路2段324號,"60 ","1 ",大樓,,彰化縣員林市三條里員東路2段324號
1272.0,三條里,彰化縣員林市三條里大同路1段114巷32號,"75 ","1 ",大樓,,彰化縣員林市三條里大同路1段114巷32號
1273.0,三條里,彰化縣員林市三條里員水路2段366巷36號,"31 ","1 ",大樓,,彰化縣員林市三條里員水路2段366巷36號
1274.0,三條里,彰化縣員林市三條里員東路2段445號,"203 ","1 ",大樓,,彰化縣員林市三條里員東路2段445號
1275.0,三條里,彰化縣員林市三條里三民東街220號,"79 ","1 ",大樓,,彰化縣員林市三條里三民東街220號
1276.0,三條里,彰化縣員林市三條里員水路2段50號,"29 ","1 ",大樓,,彰化縣員林市三條里員水路2段50號
1277.0,三條里,彰化縣員林市三條里員東路2段332之1號,"292 ","1 ",大樓,,彰化縣員林市三條里員東路2段332之1號
1278.0,三條里,彰化縣員林市三條里大同路1段189號,"55 ","1 ",大樓,,彰化縣員林市三條里大同路1段189號
1279.0,三條里,彰化縣員林市三條里員東路2段268號,"45 ","1 ",大樓,,彰化縣員林市三條里員東路2段268號
1280.0,三條里,彰化縣員林市三條里員水路2段392號,"60 ","1 ",大樓,,彰化縣員林市三條里員水路2段392號
1281.0,三條里,彰化縣員林市三條里三民東街182-192號,"47 ","1 ",大樓,,彰化縣員林市三條里三民東街182-192號
1282.0,三條里,彰化縣員林市三條里三民東街178.180號,"69 ","1 ",大樓,,彰化縣員林市三條里三民東街178.180號
1283.0,三條里,彰化縣員林市三條里三民東街176巷3至17號,"53 ","1 ",大樓,,彰化縣員林市三條里三民東街176巷3至17號
1284.0,三條里,彰化縣員林市三條里大同路2段199巷201,"119 ","1 ",大樓,,彰化縣員林市三條里大同路2段199巷201
1285.0,三條里,彰化縣員林市三條里員水路2段62號,"41 ","1 ",大樓,,彰化縣員林市三條里員水路2段62號
1286.0,三條里,彰化縣員林市三條里員水路2段336.338號,"76 ","1 ",大樓,,彰化縣員林市三條里員水路2段336.338號
1287.0,三條里,彰化縣員林市三條里員東路2段351巷9弄14號,"49 ","1 ",大樓,,彰化縣員林市三條里員東路2段351巷9弄14號
1288.0,三條里,彰化縣員林市三條里員東路2段351巷9弄14號,"48 ","1 ",大樓,,彰化縣員林市三條里員東路2段351巷9弄14號
1289.0,三條里,彰化縣員林市三條里大同路1段200號,"20 ","1 ",大樓,,彰化縣員林市三條里大同路1段200號
1290.0,三條里,彰化縣員林市三條里大同路1段69巷47號,"1,464 ","1 ",大樓,,彰化縣員林市三條里大同路1段69巷47號
1291.0,三條里,彰化縣員林市三條里員水路2段358號,"2,606 ","1 ",大樓,,彰化縣員林市三條里員水路2段358號
1292.0,三條里,彰化縣員林市三條里員東路2段269號,"673 ","1 ",公寓大樓,,彰化縣員林市三條里員東路2段269號
1293.0,三條里,彰化縣員林市三條里員東路2段410號,"469 ","1 ",大樓,,彰化縣員林市三條里員東路2段410號
1294.0,三條里,彰化縣員林市三條里三民東街168號,"675 ","1 ",大樓,,彰化縣員林市三條里三民東街168號
1295.0,大村村,彰化縣大村鄉大村村大溪路45號,"23 ","1 ",旭聚公司,,彰化縣大村鄉大村村大溪路45號
1296.0,大村村,彰化縣大村鄉大村村田洋巷6之5號,"593 ","1 ",大樓,,彰化縣大村鄉大村村田洋巷6之5號
1297.0,加錫村,彰化縣大村鄉加錫村大崙路6之12號,"366 ","1 ",福盛製罐,,彰化縣大村鄉加錫村大崙路6之12號
1298.0,加錫村,彰化縣大村鄉加錫村加錫2巷46之3號,"44 ","1 ",旭野興業,,彰化縣大村鄉加錫村加錫2巷46之3號
1299.0,貢旗村,彰化縣大村鄉貢旗村大崙路4之18號,"93 ","1 ",大樓,,彰化縣大村鄉貢旗村大崙路4之18號
1300.0,貢旗村,彰化縣大村鄉貢旗村大崙路6之3號,"578 ","1 ",大樓,,彰化縣大村鄉貢旗村大崙路6之3號
1301.0,貢旗村,彰化縣大村鄉貢旗村大溪路5之13號,"296 ","1 ",大樓,,彰化縣大村鄉貢旗村大溪路5之13號
1302.0,大橋村,彰化縣大村鄉大橋村中山路3段101號,"153 ","1 ",大樓,,彰化縣大村鄉大橋村中山路3段101號
1303.0,大橋村,彰化縣大村鄉大橋村中山路3段158號,"132 ","1 ",美加美鞋業,110.11.01,彰化縣大村鄉大橋村中山路3段158號
1304.0,大橋村,彰化縣大村鄉大橋村中山路3段158號,"867 ","1 ",美加美鞋業,110.11.01,彰化縣大村鄉大橋村中山路3段158號
1305.0,大橋村,彰化縣大村鄉大橋村中山路3段174號,"150 ","1 ",大樓,,彰化縣大村鄉大橋村中山路3段174號
1306.0,大橋村,彰化縣大村鄉大橋村中山路3段59號,"69 ","1 ",大樓,,彰化縣大村鄉大橋村中山路3段59號
1307.0,平和村,彰化縣大村鄉平和村山腳路162之1號,"429 ","1 ",堡勝企業,110.11.01,彰化縣大村鄉平和村山腳路162之1號
1308.0,村上村,彰化縣大村鄉村上村中山路2段101號,"45 ","1 ",大樓,,彰化縣大村鄉村上村中山路2段101號
1309.0,村上村,彰化縣大村鄉村上村中山路2段111號,"109 ","1 ",大樓,,彰化縣大村鄉村上村中山路2段111號
1310.0,村上村,彰化縣大村鄉村上村中山路2段224之1號,"60 ","1 ",大樓,,彰化縣大村鄉村上村中山路2段224之1號
1311.0,村上村,彰化縣大村鄉村上村中山路2段242號,"1,444 ","1 ",大樓,,彰化縣大村鄉村上村中山路2段242號
1312.0,村上村,彰化縣大村鄉村上村中山路2段300號,"400 ","1 ",大樓,,彰化縣大村鄉村上村中山路2段300號
1313.0,美港村,彰化縣大村鄉美港村美港路116號,"532 ","1 ",大樓,,彰化縣大村鄉美港村美港路116號
1314.0,美港村,彰化縣大村鄉美港村美港路116號,"236 ","1 ",大樓,,彰化縣大村鄉美港村美港路116號
1315.0,美港村,彰化縣大村鄉美港村美港路116號,"1,037 ","1 ",大樓,,彰化縣大村鄉美港村美港路116號
1316.0,黃厝村,彰化縣大村鄉山腳路57號,"116 ","1 ",大樓,,彰化縣大村鄉山腳路57號
1317.0,黃厝村,彰化縣大村鄉黃厝村美港路215號,"97 ","1 ",正新輪胎,,彰化縣大村鄉黃厝村美港路215號
1318.0,黃厝村,彰化縣大村鄉黃厝村美港路215號,"467 ","1 ",正新輪胎,,彰化縣大村鄉黃厝村美港路215號
1319.0,黃厝村,彰化縣大村鄉黃厝村美港路215號,"40 ","1 ",正新輪胎,,彰化縣大村鄉黃厝村美港路215號
1320.0,黃厝村,彰化縣大村鄉黃厝村美港路215號,"300 ","1 ",正新輪胎,,彰化縣大村鄉黃厝村美港路215號
1321.0,黃厝村,彰化縣大村鄉黃厝村美港路215號,"1,589 ","1 ",正新輪胎,,彰化縣大村鄉黃厝村美港路215號
1322.0,黃厝村,彰化縣大村鄉黃厝村美港路215號,"1,741 ","1 ",正新輪胎,,彰化縣大村鄉黃厝村美港路215號
1323.0,黃厝村,彰化縣大村鄉黃厝村美港路215號,"832 ","1 ",正新輪胎,,彰化縣大村鄉黃厝村美港路215號
1324.0,黃厝村,彰化縣大村鄉黃厝村美港路215號,"2,116 ","1 ",正新輪胎,,彰化縣大村鄉黃厝村美港路215號
1325.0,黃厝村,彰化縣大村鄉黃厝村美港路215號,"363 ","1 ",正新輪胎,,彰化縣大村鄉黃厝村美港路215號
1326.0,黃厝村,彰化縣大村鄉黃厝村美港路336巷7號,"55 ","1 ",大樓,,彰化縣大村鄉黃厝村美港路336巷7號
1327.0,過溝村,彰化縣大村鄉過溝村中山路2段308號,"112 ","1 ",大樓,,彰化縣大村鄉過溝村中山路2段308號
1328.0,過溝村,彰化縣大村鄉過溝村中正西路222號,"677 ","1 ",大樓,,彰化縣大村鄉過溝村中正西路222號
1329.0,過溝村,彰化縣大村鄉過溝村櫻花路108巷30號等229戶,"5,137 ","1 ",大樓,,彰化縣大村鄉過溝村櫻花路108巷30號等229戶
1330.0,福興村,彰化縣大村鄉福興村山腳路108號,"104 ","1 ",大樓,,彰化縣大村鄉福興村山腳路108號
1331.0,福興村,彰化縣大村鄉福興村山腳路112號,"2,404 ","1 ",大樓,,彰化縣大村鄉福興村山腳路112號
1332.0,福興村,彰化縣大村鄉福興村山腳路112號,"2,253 ","1 ",大樓,,彰化縣大村鄉福興村山腳路112號
1333.0,福興村,彰化縣大村鄉福興村山腳路112號,"5,015 ","1 ",大樓,,彰化縣大村鄉福興村山腳路112號
1334.0,福興村,彰化縣大村鄉福興村山腳路113之6號,"1,583 ","1 ",大樓,,彰化縣大村鄉福興村山腳路113之6號
1335.0,福興村,彰化縣大村鄉福興村山腳路66號,"1,115 ","1 ",大樓,,彰化縣大村鄉福興村山腳路66號
1336.0,五汴村,彰化縣永靖鄉五汴村中山路3段191號,"261 ","1 ",大樓,,彰化縣永靖鄉五汴村中山路3段191號
