編號,村里別,地址,建築物名稱,類別,地下樓層數,可容納人數,電腦編號,備註,placemark_address
759.0,出水里,彰化縣員林市出水里泉州巷3號,青山國小,地下室,"1 ","150 ",JSA00644,,彰化縣員林市出水里泉州巷3號
760.0,振興里,彰化縣員林市山腳路2段18巷1至14、20號,鑫典建設,地下室,"1 ","337 ",JSA01519,,彰化縣員林市山腳路2段18巷1至14、20號
761.0,振興里,彰化縣員林市振興里山腳路2段206號,大慶商工,地下室,"1 ","2,188 ",JSA01606,,彰化縣員林市振興里山腳路2段206號
762.0,崙雅里,彰化縣員林市崙雅里崙雅巷5號,民宅,地下室,"1 ","122 ",JSA01362,,彰化縣員林市崙雅里崙雅巷5號
763.0,崙雅里,彰化縣員林市崙雅里崙雅巷5號,民宅,地下室,"1 ","140 ",JSA01426,,彰化縣員林市崙雅里崙雅巷5號
764.0,萬年里,彰化縣員林市萬年里員水路2段137號,民宅,地下室,"1 ","35 ",JSA00915,,彰化縣員林市萬年里員水路2段137號
765.0,萬年里,彰化縣員林市萬年里員水路2段203號,台灣大哥大,地下室,"1 ","42 ",JSA00715,,彰化縣員林市萬年里員水路2段203號
766.0,萬年里,彰化縣員林市萬年里員水路2段313號,員林農工,地下室,"1 ","100 ",JSA00013,,彰化縣員林市萬年里員水路2段313號
767.0,萬年里,彰化縣員林市萬年里員水路2段313號,員林農工,地下室,"1 ","355 ",JSA00038,,彰化縣員林市萬年里員水路2段313號
768.0,萬年里,彰化縣員林市萬年里員水路2段313號,員林農工,地下室,"1 ","111 ",JSA00083,,彰化縣員林市萬年里員水路2段313號
769.0,萬年里,彰化縣員林市萬年里員水路2段313號,員林農工,地下室,"1 ","277 ",JSA00697,,彰化縣員林市萬年里員水路2段313號
770.0,萬年里,彰化縣員林市萬年里員水路2段313號,員林農工,地下室,"1 ","1,146 ",JSA01599,,彰化縣員林市萬年里員水路2段313號
771.0,萬年里,彰化縣員林市萬年里員水路2段313號,員林農工,地下室,"1 ","407 ",JSA00676,,彰化縣員林市萬年里員水路2段313號
772.0,萬年里,彰化縣員林市萬年里員水路2段373號,民宅,地下室,"1 ","25 ",JSA00112,,彰化縣員林市萬年里員水路2段373號
773.0,萬年里,彰化縣員林市員水路2段397、399、403、405號,東門巨星,地下室,"1 ","887 ",JSA01421,,彰化縣員林市員水路2段397、399、403、405號
774.0,萬年里,彰化縣員林市萬年里員水路2段421巷63號,民宅,地下室,"1 ","143 ",JSA01222,,彰化縣員林市萬年里員水路2段421巷63號
775.0,萬年里,彰化縣員林市萬年里員水路2段455巷31號,民宅,地下室,"1 ","85 ",JSA01403,,彰化縣員林市萬年里員水路2段455巷31號
776.0,萬年里,彰化縣員林市萬年里員水路2段465巷15弄17號,民宅,地下室,"1 ","31 ",JSA01050,,彰化縣員林市萬年里員水路2段465巷15弄17號
777.0,萬年里,彰化縣員林市萬年里員水路2段465巷15弄22號,東門世家,地下室,"1 ","293 ",JSA01518,,彰化縣員林市萬年里員水路2段465巷15弄22號
778.0,萬年里,彰化縣員林市萬年里員水路2段465巷15弄23號,民宅,地下室,"1 ","35 ",JSA01157,,彰化縣員林市萬年里員水路2段465巷15弄23號
779.0,萬年里,彰化縣員林市萬年里員水路2段465巷15弄25號,民宅,地下室,"1 ","21 ",JSA01390,,彰化縣員林市萬年里員水路2段465巷15弄25號
780.0,萬年里,彰化縣員林市萬年里員水路2段465巷33號,民宅,地下室,"1 ","68 ",JSA01404,,彰化縣員林市萬年里員水路2段465巷33號
781.0,萬年里,彰化縣員林市萬年里萬年路一段302號,福泰開發原料有限公司,地下室,"1 ","17 ",JSA00518,,彰化縣員林市萬年里萬年路一段302號
782.0,三條里,彰化縣員林市三條里員水路2段274號,民宅,地下室,"1 ","13 ",JSA00566,,彰化縣員林市三條里員水路2段274號
783.0,三條里,彰化縣員林市三條里員水路2段62號,高尚企業股份有限公司,地下室,"1 ","34 ",JSA01202,,彰化縣員林市三條里員水路2段62號
784.0,三條里,彰化縣員林市三條里員東路2段269號,神龍西服,地下室,"1 ","350 ",JSA01525,,彰化縣員林市三條里員東路2段269號
785.0,大村村,彰化縣大村鄉大村村田洋巷6之5號,村溢建設,地下室,"1 ","309 ",JSA01594,,彰化縣大村鄉大村村田洋巷6之5號
786.0,大橋村,彰化縣大村鄉大橋村中山路3段158號,美加美鞋業,地下室,"1 ","110 ",JSA00096,,彰化縣大村鄉大橋村中山路3段158號
787.0,大橋村,彰化縣大村鄉大橋村中山路3段158號,美加美鞋業,地下室,"1 ","722 ",JSA00819,,彰化縣大村鄉大橋村中山路3段158號
788.0,村上村,彰化縣大村鄉村上村中山路2段242號,村上國小,地下室,"1 ","1,203 ",JSA01595,,彰化縣大村鄉村上村中山路2段242號
789.0,村上村,彰化縣大村鄉村上村中山路2段300號,華豐橡膠公司,地下室,"1 ","333 ",JSA00094,,彰化縣大村鄉村上村中山路2段300號
790.0,美港村,彰化縣大村鄉美港村美港路116號,美利達自行車,地下室,"1 ","443 ",JSA00908,,彰化縣大村鄉美港村美港路116號
791.0,美港村,彰化縣大村鄉美港村美港路116號,美利達自行車,地下室,"1 ","196 ",JSA01129,,彰化縣大村鄉美港村美港路116號
792.0,美港村,彰化縣大村鄉美港村美港路116號,美利達自行車,地下室,"1 ","864 ",JSA01429,,彰化縣大村鄉美港村美港路116號
793.0,黃厝村,彰化縣大村鄉黃厝村美港路215號,正新輪胎,地下室,"1 ","81 ",JSA00052,,彰化縣大村鄉黃厝村美港路215號
794.0,黃厝村,彰化縣大村鄉黃厝村美港路215號,正新輪胎,地下室,"1 ","388 ",JSA00053,,彰化縣大村鄉黃厝村美港路215號
795.0,黃厝村,彰化縣大村鄉黃厝村美港路215號,正新輪胎,地下室,"1 ","33 ",JSA00054,,彰化縣大村鄉黃厝村美港路215號
796.0,黃厝村,彰化縣大村鄉黃厝村美港路215號,正新輪胎,地下室,"1 ","250 ",JSA00085,,彰化縣大村鄉黃厝村美港路215號
797.0,黃厝村,彰化縣大村鄉黃厝村美港路215號,正新輪胎,地下室,"1 ","1,324 ",JSA00618,,彰化縣大村鄉黃厝村美港路215號
798.0,黃厝村,彰化縣大村鄉黃厝村美港路215號,正新輪胎,地下室,"1 ","1,451 ",JSA01219,,彰化縣大村鄉黃厝村美港路215號
799.0,黃厝村,彰化縣大村鄉黃厝村美港路215號,正新輪胎,地下室,"1 ","693 ",JSA01218,,彰化縣大村鄉黃厝村美港路215號
800.0,黃厝村,彰化縣大村鄉黃厝村美港路215號,正新輪胎,地下室,"1 ","1,763 ",JSA01358,,彰化縣大村鄉黃厝村美港路215號
801.0,黃厝村,彰化縣大村鄉黃厝村美港路215號,正新輪胎,地下室,"1 ","302 ",JSA00926,,彰化縣大村鄉黃厝村美港路215號
802.0,黃厝村,彰化縣大村鄉黃厝村美港路336巷7號,和盈印鐵廠,地下室,"1 ","45 ",JSA01128,,彰化縣大村鄉黃厝村美港路336巷7號
803.0,過溝村,彰化縣大村鄉過溝村中山路2段308號,中部豐田汽車,地下室,"1 ","93 ",JSA01356,,彰化縣大村鄉過溝村中山路2段308號
804.0,過溝村,彰化縣大村鄉過溝村櫻花路108巷30號等229戶,旭成營造,地下室,"1 ","2,675 ",JSA01607,,彰化縣大村鄉過溝村櫻花路108巷30號等229戶
805.0,福興村,彰化縣大村鄉福興村學府路168號,大葉大學,地下室,"1 ","2,003 ",JSA01582,,彰化縣大村鄉福興村學府路168號
806.0,福興村,彰化縣大村鄉福興村學府路168號,大葉大學,地下室,"1 ","1,173 ",JSA01591,,彰化縣大村鄉福興村學府路168號
807.0,福興村,彰化縣大村鄉福興村學府路168號,大葉大學,地下室,"1 ","2,612 ",JSA01614,,彰化縣大村鄉福興村學府路168號
808.0,福興村,彰化縣大村鄉福興村山腳路66號,摩特動力機車,地下室,"1 ","928 ",JSA00080,,彰化縣大村鄉福興村山腳路66號
809.0,五汴村,彰化縣永靖鄉五汴村中山路3段191號,普大應用材料,地下室,"1 ","217 ",JSA01053,,彰化縣永靖鄉五汴村中山路3段191號
810.0,永東村,彰化縣永靖鄉永東村中山路2段65號,永靖國小,地下室,"1 ","586 ",JSA01605,,彰化縣永靖鄉永東村中山路2段65號
811.0,永興村,彰化縣永靖鄉永興村九分路307巷1號,吉立製藥,地下室,"1 ","75 ",JSA01243,,彰化縣永靖鄉永興村九分路307巷1號
812.0,港西村,彰化縣永靖鄉港西村中山路2段60號,頂新製油實業,地下室,"1 ","1,088 ",JSA01593,,彰化縣永靖鄉港西村中山路2段60號
813.0,瑚璉村,彰化縣永靖鄉瑚璉村錫壽路123號,永靖國中,地下室,"1 ","1,065 ",JSA01584,,彰化縣永靖鄉瑚璉村錫壽路123號
814.0,瑚璉村,彰化縣永靖鄉瑚璉村新興路205號,叁佰媚小吃店,地下室,"1 ","1,105 ",JSA00919,,彰化縣永靖鄉瑚璉村新興路205號
815.0,永北村,彰化縣永靖鄉永北村永坡路101號,永靖高工,地下室,"1 ","220 ",JSA00089,,彰化縣永靖鄉永北村永坡路101號
816.0,永北村,彰化縣永靖鄉永北村永坡路101號,永靖高工,地下室,"1 ","302 ",JSA00090,,彰化縣永靖鄉永北村永坡路101號
817.0,永北村,彰化縣永靖鄉永北村永坡路101號,永靖高工,地下室,"1 ","56 ",JSA00646,
818.0,永北村,彰化縣永靖鄉永北村永坡路101號,永靖高工,地下室,"1 ","222 ",JSA00821,,彰化縣永靖鄉永北村永坡路101號
