行政區,電腦編號,村里別,地址,緯經度,地下樓層數,可容納人數,轄管分局,備註
士林區,WVA01557,永倫里,臺北市士林區延平北路六段447號,"25.091799,121.499562",1,"37 ",士林分局,
士林區,WVA01561,永倫里,臺北市士林區延平北路六段481號,"25.092524,121.498866",1,"49 ",士林分局,
士林區,WVA01563,永倫里,臺北市士林區延平北路六段483號,"25.092613,121.498662",1,"137 ",士林分局,
士林區,WVA01564,永倫里,臺北市士林區延平北路六段487號,"25.092755,121.498569",1,"69 ",士林分局,
士林區,WVA01598,永倫里,臺北市士林區延平北路六段368巷1號,"25.091184,121.500998",1,"140 ",士林分局,
士林區,WVA01599,永倫里,臺北市士林區延平北路六段368巷10號,"25.091063,121.501178",1,"126 ",士林分局,
士林區,WVA01600,永倫里,臺北市士林區延平北路六段368巷13號,"25.091189,121.501174",1,"52 ",士林分局,
士林區,WVA01601,永倫里,臺北市士林區延平北路六段368巷15號,"25.09127,121.501202",1,"405 ",士林分局,
士林區,WVA01602,永倫里,臺北市士林區延平北路六段368巷16號,"25.091201,121.50135",1,"202 ",士林分局,
士林區,WVA01603,永倫里,臺北市士林區延平北路六段511巷20號,"25.091896,121.4989",1,"193 ",士林分局,
士林區,WVA01604,永倫里,臺北市士林區延平北路六段511巷22號,"25.091757,121.499065",1,"260 ",士林分局,
士林區,WVA01762,永倫里,臺北市士林區倫等街30巷9號,"25.091764,121.501439",1,"157 ",士林分局,
士林區,WVA02326,永倫里,臺北市士林區倫等街42巷1號,"25.092718,121.501493",1,"24 ",士林分局,
士林區,WVA02876,永倫里,臺北市士林區延平北路六段429號,"25.091472,121.499889",1,"140 ",士林分局,
士林區,WVA02919,永倫里,臺北市士林區延平北路六段350號,"25.090675,121.501307",1,"490 ",士林分局,
士林區,WVA03031,永倫里,臺北市士林區延平北路六段384號,"25.091279,121.500793",2,"1690 ",士林分局,
士林區,WVA03041,永倫里,臺北市士林區倫等街22號,"25.091909,121.501138",1,"492 ",士林分局,
士林區,WVA03236,永倫里,臺北市士林區延平北路六段475號,"25.0922,121.498988",3,"3152 ",士林分局,
士林區,WVA03240,永倫里,臺北市士林區延平北路六段485號,"25.092701,121.498625",1,"540 ",士林分局,
士林區,WVA03243,永倫里,臺北市士林區延平北路六段419號,"25.091173,121.500148",1,"144 ",士林分局,
士林區,WVA03270,永倫里,臺北市士林區延平北路六段358號,"25.090921,121.50105",1,"382 ",士林分局,
士林區,WVA03299,永倫里,臺北市士林區社中街346巷1弄20號,"25.092746,121.503684",1,"851 ",士林分局,
士林區,WVA03314,永倫里,臺北市士林區社中街346巷1弄12號,"25.092701,121.50402",1,"318 ",士林分局,
士林區,WVA03324,永倫里,臺北市士林區社中街346巷1弄8號,"25.092673,121.504222",1,"782 ",士林分局,
士林區,WVA03326,永倫里,臺北市士林區延平北路六段228號,"25.089468,121.504431",1、2,"168 ",士林分局,
士林區,WVA01551,永倫里,臺北市士林區延平北路六段308號,"25.089803,121.502942",1,"772 ",士林分局,
士林區,WVA01552,永倫里,臺北市士林區延平北路六段308號,"25.089803,121.502942",1,"813 ",士林分局,
士林區,WVA01553,永倫里,臺北市士林區延平北路六段308號,"25.089803,121.502942",1,"1321 ",士林分局,
士林區,WVA01554,永倫里,臺北市士林區延平北路六段308號,"25.089803,121.502942",1,"248 ",士林分局,
士林區,WVA02828,永倫里,臺北市士林區延平北路六段308號,"25.089803,121.502942",1,"1030 ",士林分局,
士林區,WVA01355,永福里,臺北市士林區仰德大道二段131巷5-1號,"25.109373,121.545644",1,"69 ",士林分局,
士林區,WVA01356,永福里,臺北市士林區仰德大道二段70巷12號,"25.105754,121.545769",1,"173 ",士林分局,
士林區,WVA01357,永福里,臺北市士林區仰德大道二段70巷3號,"25.105954,121.545593",1,"136 ",士林分局,
士林區,WVA03249,永福里,臺北市士林區仰德大道二段70巷51號,"25.105695,121.54824",1,"80 ",士林分局,
士林區,WVA02351,永福里,臺北市士林區莊頂路2號,"25.110768,121.54948",1,"696 ",士林分局,
士林區,WVA03181,永福里,臺北市士林區莊頂路2號,"25.110768,121.54948",1,"15 ",士林分局,
士林區,WVA02915,永福里,臺北市士林區仰德大道二段100巷20號,"25.107392,121.547732",1,"481 ",士林分局,
士林區,WVA02352,永福里,臺北市士林區莊頂路80巷64號,"25.109313,121.553265",1,"172 ",士林分局,
