類別,電腦編號,村里別,地址,"地下樓 層數",可容納人數,派出所,備註,經度,緯度
私人住宅大樓,D202000227,店街里,新北市永和區店街里中正路465巷26號,1,113.0,永和派出所,,121.51624,25.005969
漢皇極品,D202000228,店街里,新北市永和區店街里中正路465巷21號,1,629.0,永和派出所,,121.5161,25.005861
永安一品社區,D202000229,水源里,新北市永和區水源里水源街2巷9號,1,234.0,永和派出所,,121.51218,25.005617
大新里活動中心,D202000230,大新里,新北市永和區大新里大新街45巷1號,1,152.0,永和派出所,,121.51559,25.008636
銀河星光大廈,D202000231,店街里,新北市永和區店街里福和路343號,3,264.0,永和派出所,,121.51546,25.007121
私人住宅大樓,D202000232,店街里,新北市永和區店街里福和路309巷14弄20號,1,76.0,永和派出所,,121.51569,25.006706
御極賞社區,D202000233,和平里,新北市永和區和平里中山路一段269號,1,427.0,永和派出所,,121.50732,25.007207
私人住宅大樓,D202000234,協和里,新北市永和區協和里保平路33號,1,194.0,永和派出所,,121.51213,25.007268
私人住宅大樓,D202000235,雙和里,新北市永和區雙和里雙和街7巷7號,1,182.0,永和派出所,,121.50956,25.001488
私人住宅大樓,D202000236,雙和里,新北市永和區雙和里雙和街17巷6號,1,137.0,永和派出所,,121.50921,25.001824
私人住宅大樓,D202000237,雙和里,新北市永和區雙和里雙和街17巷6號,1,42.0,永和派出所,,121.50921,25.001824
同國富大廈,D202000238,前溪里,新北市永和區前溪里中山路一段1號,1,309.0,永和派出所,,121.51431,25.010202
私人住宅大樓,D202000239,永安里,新北市永和區永安里安樂路272巷9弄2號,1,135.0,永和派出所,,121.51511,25.004456
私人住宅大樓,D202000240,潭墘里,新北市永和區潭墘里安樂路194巷13號,1,89.0,永和派出所,,121.51565,25.001072
私人住宅大樓,D202000241,前溪里,新北市永和區前溪里中山路一段19號,1,73.0,永和派出所,,121.51375,25.010344
私人住宅大樓,D202000242,和平里,新北市永和區和平里中山路1段191巷9弄2號,1,52.0,永和派出所,,121.50973,25.008035
私人住宅大樓,D202000243,潭墘里,新北市永和區潭墘里9鄰得和路23號,1,337.0,永和派出所,,121.51562,25.000439
私人住宅大樓,D202000244,店街里,新北市永和區店街里004鄰自由街15號,1,369.0,永和派出所,,121.51478,25.006722
見，築家,D202000245,保平里,新北市永和區保平里永貞路380號,,916.0,永和派出所,,121.50991,25.007027
統領心鑽,D203000110,豫溪里,新北市永和區豫溪里中正路641號,2,733.0,中正橋派出所,,121.51531,25.010031
私人住宅大樓,D203000111,河堤里,新北市永和區河堤里環河西路一段85巷4弄13號,1,111.0,中正橋派出所,,121.51235,25.017131
私人住宅大樓,D203000112,勵行里,新北市永和區勵行里竹林路4號,2,249.0,中正橋派出所,,121.5162,25.014844
仰德大廈,D203000113,桂林里,新北市永和區桂林里竹林路91巷60弄14號,2,1137.0,中正橋派出所,,121.52202,25.012598
私人住宅大樓,D203000114,頂溪里,新北市永和區頂溪里永和路二段285號,2,237.0,中正橋派出所,,121.51592,25.015857
公寓,D203000115,上溪里,新北市永和區上溪里文化路113巷13弄1號,1,72.0,中正橋派出所,,121.5131,25.014401
私人住宅大樓,D203000116,復興里,新北市永和區復興里博愛街38號,1,73.0,中正橋派出所,,121.51985,25.015938
私人住宅大樓,D203000117,勵行里,新北市永和區勵行里14鄰復興街59號,1,372.0,中正橋派出所,,121.51721,25.013721
私人住宅大樓,D203000118,光明里,新北市永和區光明里福和路280巷11號,1,143.0,中正橋派出所,,121.5176,25.008034
私人住宅大樓,D203000119,上溪里,新北市永和區上溪里文化路113巷35號,1,165.0,中正橋派出所,,121.5132,25.013542
竹林風情,D203000120,桂林里,新北市永和區桂林里竹林路109巷2號,1,217.0,中正橋派出所,,121.52009,25.011858
銀河摘星大樓,D203000121,光明里,新北市永和區光明里中正路644號,1,293.0,中正橋派出所,,121.51698,25.008349
公寓,D203000122,正興里,新北市永和區正興里中正路702巷6弄5號,1,27.0,中正橋派出所,,121.51675,25.010264
私人住宅大樓,D203000123,中興里,新北市永和區中興里中興街133巷21號,1,118.0,中正橋派出所,,121.51769,25.012355
百威天廈,D203000124,光明里,新北市永和區光明里中正路638號,2,352.0,中正橋派出所,,121.51702,25.008278
私人住宅大樓,D203000125,竹林里,新北市永和區竹林里竹林路133號,1,166.0,中正橋派出所,,121.52026,25.01116
中正翡翠大廈,D203000126,光明里,新北市永和區光明里中正路626號,2,302.0,中正橋派出所,,121.517,25.008001
竹林雅築,D203000127,竹林里,新北市永和區竹林里竹林路179巷16號,1,263.0,中正橋派出所,,121.52132,25.00986
公寓,D203000128,正興里,新北市永和區正興里永和路二段74號,1,94.0,中正橋派出所,,121.51497,25.011201
私人住宅大樓,D203000129,竹林里,新北市永和區竹林里竹林路179巷21號,1,348.0,中正橋派出所,,121.52141,25.01004
私人住宅大樓,D203000130,河堤里,新北市永和區河堤里文化路144巷31弄12號,1,203.0,中正橋派出所,,121.51233,25.016862
翠提香榭大廈,D203000131,上林里,新北市永和區上林里竹林路39巷36號,3,1600.0,中正橋派出所,,121.51978,25.015024
私人住宅大樓,D203000132,竹林里,新北市永和區竹林里豫溪街136巷1號,1,122.0,中正橋派出所,,121.52119,25.010305
私人住宅大樓,D203000133,豫溪里,新北市永和區豫溪里豫溪街28巷15號,1,63.0,中正橋派出所,,121.51521,25.00921
私人住宅大樓,D203000134,豫溪里,新北市永和區豫溪里豫溪街57巷21號,1,121.0,中正橋派出所,,121.51727,25.010538
私人住宅大樓,D203000136,光明里,新北市永和區光明里福和路186號,2,516.0,中正橋派出所,,121.52034,25.007843
私人住宅大樓,D203000137,上溪里,新北市永和區上溪里文化路19號,1,67.0,中正橋派出所,,121.51502,25.014924
網溪國小,D203000138,上林里,新北市永和區上林里竹林路79號,1,452.0,中正橋派出所,,121.51934,25.012936
私人住宅大樓,D203000139,正興里,新北市永和區正興里永和路二段28號,1,213.0,中正橋派出所,,121.51476,25.010416
捷運新宿大廈,D203000140,正興里,新北市永和區正興里永和路二段94號,2,1268.0,中正橋派出所,,121.51509,25.011671
薪傳世家,D203000141,福和里,新北市永和區福和里福和路154號,3,563.0,中正橋派出所,,121.51906,25.007486
竹林逸境,D203000142,光明里,新北市永和區光明里國光路61號,1,137.0,中正橋派出所,,121.51867,25.008295
私人住宅大樓,D203000143,河堤里,新北市永和區河堤里永和路二段425巷37弄1號,1,130.0,中正橋派出所,,121.5142,25.017305
私人住宅大樓,D203000144,竹林里,新北市永和區竹林里豫溪街136巷3號,1,111.0,中正橋派出所,,121.52121,25.010195
公寓,D203000145,勵行里,新北市永和區勵行里勵行街44號,1,139.0,中正橋派出所,,121.51645,25.013626
私人住宅大樓,D203000146,正興里,新北市永和區正興里中正路700號,2,186.0,中正橋派出所,,121.51638,25.009927
私人住宅大樓,D203000147,上溪里,新北市永和區上溪里仁愛路8號,3,333.0,中正橋派出所,,121.51513,25.013646
私人住宅大樓,D203000148,豫溪里,新北市永和區豫溪里豫溪74巷7弄1號,1,54.0,中正橋派出所,,121.51742,25.00976
桂林公寓,D203000149,桂林里,新北市永和區桂林里竹林路95號,1,138.0,中正橋派出所,,121.51978,25.012153
私人住宅大樓,D203000150,新?里,新北市永和區新?里文化路144巷33號,2,509.0,中正橋派出所,,121.5126,25.016826
中正秀彥,D203000151,豫溪里,新北市永和區豫溪里豫溪50號,1,108.0,中正橋派出所,,121.51586,25.009833
私人住宅大樓,D203000152,光明里,新北市永和區光明里福和路278號,2,285.0,中正橋派出所,,121.51788,25.007583
福和麗園,D203000153,光明里,新北市永和區光明里大新街73巷1號,1,191.0,中正橋派出所,,121.51775,25.008418
中正秀彥,D203000154,豫溪里,新北市永和區豫溪里中正路617號,2,408.0,中正橋派出所,,121.51607,25.009812
鴻運金碧大樓,D203000155,光明里,新北市永和區光明里福和路178號,1,159.0,中正橋派出所,,121.52061,25.007868
中正嘉園,D203000156,光明里,新北市永和區光明里中正路654巷39號,1,11.0,中正橋派出所,,121.51768,25.008635
私人住宅大樓,D203000157,光明里,新北市永和區光明里大新街84號,1,40.0,中正橋派出所,,121.51778,25.008098
台大綠灣,D203000158,桂林里,新北市永和區桂林里環河東路二段56號,3,1751.0,中正橋派出所,,121.52335,25.011387
銀河國寶,D203000159,光明里,新北市永和區光明里國光路12巷1號,2,637.0,中正橋派出所,,121.51917,25.008517
銀河竹林庭,D203000160,桂林里,新北市永和區桂林里竹林路119巷59號,1,363.0,中正橋派出所,,121.52248,25.012048
台大公館,D203000161,福和里,新北市永和區福和里福和路48號,3,443.0,中正橋派出所,,121.51906,25.007486
都市天地,D203000162,復興里,新北市永和區復興里環河東路106號,2,464.0,中正橋派出所,,121.51998,25.015962
竹友大廈,D203000163,上林里,新北市永和區上林里環河東路一段158號,2,177.0,中正橋派出所,,121.52118,25.014542
崇合大樓,D203000164,光明里,新北市永和區光明里中正路654巷1號,1,281.0,中正橋派出所,,121.51697,25.008623
景新大樓,D203000165,竹林里,新北市永和區竹林里豫溪街169巷2號,1,240.0,中正橋派出所,,121.52196,25.010801
私人住宅大樓,D203000166,豫溪里,新北市永和區豫溪里豫溪街36號,1,125.0,中正橋派出所,,121.51537,25.009837
綠茵河畔,D203000167,上林里,新北市永和區上林里環河東路一段162號,2,291.0,中正橋派出所,,121.5213,25.014419
私人住宅大樓,D203000168,上溪里,新北市永和區上溪里仁愛路42號,1,91.0,中正橋派出所,,121.51419,25.013545
私人住宅大樓,D203000169,上林里,新北市永和區上林里竹林路81號,2,247.0,中正橋派出所,,121.51962,25.012457
私人住宅大樓,D203000170,上林里,新北市永和區上林里環河東路一段140號,1,76.0,中正橋派出所,,121.52083,25.014981
私人住宅大樓,D203000171,河堤里,新北市永和區河堤里環河西路一段19號,3,388.0,中正橋派出所,,121.51442,25.018022
濤園,D203000172,光復里,新北市永和區光復里環河東路一段64號,3,1163.0,中正橋派出所,,121.51905,25.016689
私人住宅大樓,D203000173,勵行里,新北市永和區勵行里竹林路30號,2,177.0,中正橋派出所,,121.51702,25.014741
莊敬高中,D203000174,復興里,新北市永和區復興里博愛街36號,1,1940.0,中正橋派出所,,121.51929,25.015778
中正都星,D203000175,豫溪里,新北市永和區豫溪里中正路611號,2,283.0,中正橋派出所,,121.51618,25.009742
私人住宅大樓,D203000176,上溪里,新北市永和區上溪里仁愛路50號,1,223.0,中正橋派出所,,121.51396,25.0135
私人住宅大樓,D203000177,光明里,新北市永和區光明里國光路89號,1,57.0,中正橋派出所,,121.51827,25.008857
私人住宅大樓,D203000178,竹林里,新北市永和區竹林里竹林路119巷18弄2號,1,40.0,中正橋派出所,,121.52101,25.01133
私人住宅大樓,D203000179,頂溪里,新北市永和區頂溪里忠孝街36號,2,2260.0,中正橋派出所,,121.51472,25.015835
竹林明爐大廈,D203000180,竹林里,新北市永和區竹林里竹林路167號,1,240.0,中正橋派出所,,121.52054,25.01015
私人住宅大樓,D203000181,河堤里,新北市永和區河堤里永和路二段425巷70號,1,182.0,中正橋派出所,,121.51351,25.017186
帝王大廈,D203000182,豫溪里,新北市永和區豫溪里中正路657號,3,764.0,中正橋派出所,,121.51493,25.010136
私人住宅大樓,D203000183,光明里,新北市永和區光明里中正路666巷8號,1,175.0,中正橋派出所,,121.51711,25.009021
私人住宅大樓,D203000184,網溪里,新北市永和區網溪里光復街16巷40號,1,256.0,中正橋派出所,,121.51759,25.016959
私人住宅大樓,D203000185,復興里,新北市永和區復興里環河東路一段114號,3,804.0,中正橋派出所,,121.52018,25.015755
音悅河大廈,D203000186,桂林里,新北市永和區桂林里環河東路二段6號,2,559.0,中正橋派出所,,121.52197,25.013436
永和世家,D203000187,竹林里,新北市永和區竹林里竹林路193號,2,374.0,中正橋派出所,,121.52078,25.009403
私人住宅大樓,D203000188,正興里,新北市永和區正興里中正路702巷19號,1,54.0,中正橋派出所,,121.51633,25.010715
尊邸大廈,D203000189,豫溪里,新北市永和區豫溪里永和路一段212號,2,131.0,中正橋派出所,,121.51444,25.009494
築鄰書香,D203000190,復興里,新北市永和區復興里竹林路21號,2,463.0,中正橋派出所,,121.517,25.014943
私人住宅大樓,D203000191,光復里,新北市永和區光復里環河東路一段76號,2,294.0,中正橋派出所,,121.5194,25.016496
廣冠大砌,D203000192,豫溪里,新北市永和區豫溪里永和路一段224號,3,342.0,中正橋派出所,,121.51453,25.01004
私人住宅大樓,D203000193,桂林里,新北市永和區桂林里竹林路105號,1,51.0,中正橋派出所,,121.51984,25.011912
私人住宅大樓,D203000194,中興里,新北市永和區中興里復興街76號,1,76.0,中正橋派出所,,121.51707,25.013411
陽光花園,D203000195,河堤里,新北市永和區河堤里環河西路一段51巷10弄1號,2,1238.0,中正橋派出所,,121.51398,25.017864
臻璽名宅,D203000196,豫溪里,新北市永和區豫溪里竹林路168號,3,1299.0,中正橋派出所,,121.52029,25.010217
詠河大廈,D203000197,網溪里,新北市永和區網溪里環河東路一段42號,2,461.0,中正橋派出所,,121.51854,25.017041
峰閣公寓大廈,D203000198,頂溪里,新北市永和區頂溪里永和路二段279號,2,200.0,中正橋派出所,,121.51588,25.015656
國光大樓,D203000199,光明里,新北市永和區光明里國光路8號,3,2997.0,中正橋派出所,,121.51938,25.008568
私人住宅大樓,D203000200,竹林里,新北市永和區竹林里環河東路二段92號,1,221.0,中正橋派出所,,121.52393,25.010773
忠孝活動中心,D203000201,頂溪里,新北市永和區頂溪里忠孝街26巷8號,1,359.0,中正橋派出所,,121.51531,25.016856
台鳳天璽大樓,D203000202,河堤里,新北市永和區河堤里環河西路一段87號,1,1627.0,中正橋派出所,,121.51259,25.017915
德堡社區,D203000203,中興里,新北市永和區中興里竹林路60號,3,700.0,中正橋派出所,,121.51809,25.013772
保強卡地雅大廈,D203000204,上溪里,新北市永和區上溪里永和路永和路二段233號,2,186.0,中正橋派出所,,121.51547,25.014173
私人住宅大樓,D203000205,永興里,新北市永和區永興里國光路123號,3,754.0,中正橋派出所,,121.51747,25.011213
時尚頂曦大廈,D203000206,上溪里,新北市永和區上溪里文化路9巷16弄2號,1,154.0,中正橋派出所,,121.51509,25.014749
幸福達人大廈,D203000207,桂林里,新北市永和區桂林里竹林路119巷29號,1,99.0,中正橋派出所,,121.52147,25.011881
懷石社區,D203000208,豫溪里,新北市永和區豫溪里中正路680巷8號,1,82.0,中正橋派出所,,121.51742,25.009335
竹林富軒,D203000209,桂林里,新北市永和區桂林里竹林路109巷7號,1,69.0,中正橋派出所,,121.52028,25.012022
詠荷甲天下,D203000210,上林里,新北市永和區上林里竹林路39巷12號,1,575.0,中正橋派出所,,121.51842,25.014453
樺福水悅,D203000211,河堤里,新北市永和區河堤里環和西路一段83號,1,801.0,中正橋派出所,,121.51275,25.017976
頂溪捷運站,D203000212,勵行里,新北市永和區勵行里永和路二段168號,2,2572.0,中正橋派出所,,121.51551,25.013014
私人住宅大樓,D203000213,上林里,新北市永和區上林里竹林路75巷17號,1,73.0,中正橋派出所,,121.51988,25.013902
私人住宅大樓,D203000214,光明里,新北市永和區光明里中正路654巷43號,1,157.0,中正橋派出所,,121.51806,25.008898
私人住宅大樓,D203000217,光明里,新北市永和區光明里中正路614號,1,86.0,中正橋派出所,,121.51704,25.007619
私人住宅大樓,D203000218,頂溪里,新北市永和區頂溪里永和二段293號,2,98.0,中正橋派出所,,121.51593,25.015964
私人住宅大樓,D203000219,頂溪里,新北市永和區頂溪里忠孝街11號,1,116.0,中正橋派出所,,121.51471,25.015703
私人住宅大樓,D203000220,河堤里,新北市永和區河堤里永和路二段419號,1,40.0,中正橋派出所,,121.51516,25.017547
捷洋天湛,D203000221,河堤里,新北市永和區河堤里環河西一段11號,1,690.0,中正橋派出所,,121.51457,25.017998
台北U2社區,D203000222,中興里,新北市永和區中興里復興街102號,1,259.0,中正橋派出所,,121.51745,25.013756
首曜社區,D203000223,桂林里,新北市永和區桂林里豫溪街189巷2號,1,180.0,中正橋派出所,,121.52288,25.010378
樹琴公寓大廈,D203000224,正興里,新北市永和區正興里中正路738號,1,180.0,中正橋派出所,,121.51524,25.01027
博愛麗苑,D203000225,光復里,新北市永和區光復里博愛街19-1號,1,72.0,中正橋派出所,,121.51755,25.015887
私人住宅大樓,D203000226,竹林里,新北市永和區竹林里竹林119巷12號,2,126.0,中正橋派出所,,121.52089,25.01156
私人住宅大樓,D203000227,復興里,新北市永和區復興里博愛街32巷12號,1,79.0,中正橋派出所,,121.51876,25.015347
吉美一品花園,D203000228,中興里,新北市永和區中興里竹林路68號,1,2036.0,中正橋派出所,,121.51847,25.013349
網溪國小,D203000229,上林里,新北市永和區上林里竹林路79號,1,1136.0,中正橋派出所,,121.51934,25.012936
私人住宅大樓,D203000230,光明里,新北市永和區光明里中正路618號,2,40.0,中正橋派出所,,121.51706,25.00774
私人住宅大樓,D203000233,頂溪里,新北市永和區頂溪里忠孝街34巷9弄9號,1,24.0,中正橋派出所,,121.51432,25.016251
日景頂曦大廈,D203000234,中興里,新北市永和區中興里復興街32巷16號,1,189.0,中正橋派出所,,121.51623,25.012643
私人住宅大樓,D203000236,豫溪里,新北市永和區豫溪里14鄰中正路668號,1,88.0,中正橋派出所,,121.51688,25.009116
私人住宅大樓,D203000238,復興里,新北市永和區復興里竹林路11號,2,84.0,中正橋派出所,,121.5167834,25.01526152
嘉新皇邸大廈,D204000076,仁愛里,新北市永和區仁愛里仁愛路128號,2,2798.0,新生派出所,,121.51134,25.013138
私人住宅大樓,D204000078,保安里,新北市永和區保安里中山路一段168號,2,635.0,新生派出所,,121.50939,25.009268
豪泰大樓,D204000079,信義里,新北市永和區信義里永和路二段57號,2,608.0,新生派出所,,121.51461,25.01098
私人住宅大樓,D204000080,保順里,新北市永和區保順里保順路45號,2,3822.0,新生派出所,,121.50297,25.010942
私人住宅大樓,D204000081,信義里,新北市永和區信義里保福路二段16巷27號,1,95.0,新生派出所,,121.51158,25.011319
永平國小,D204000082,保安里,新北市永和區保安里保生路25號,1,2639.0,新生派出所,,121.50572,25.008053
經貿王朝,D204000083,保生里,新北市永和區保生里中山路一段320號,2,1804.0,新生派出所,,121.50656,25.006965
私人住宅大樓,D204000084,信義里,新北市永和區信義里保福路二段16巷1號,1,140.0,新生派出所,,121.51111,25.01145
私人住宅大樓,D204000085,下溪里,新北市永和區下溪里保福路二段155號,1,185.0,新生派出所,,121.50942,25.014535
私人住宅大樓,D204000086,下溪里,新北市永和區下溪里保福路二段135號,1,153.0,新生派出所,,121.50963,25.01399
私人住宅大樓,D204000087,信義里,新北市永和區信義里保福路二段26巷18號,1,92.0,新生派出所,,121.51151,25.011506
私人住宅大樓,D204000088,下溪里,新北市永和區下溪里保福路二段121號,1,145.0,新生派出所,,121.50993,25.013619
頂溪菁品,D204000089,中溪里,新北市永和區中溪里仁愛路224巷1號,1,484.0,新生派出所,,121.5087,25.012131
私人住宅大樓,D204000090,文化里,新北市永和區文化里文化路137巷5弄1號,1,265.0,新生派出所,,121.51019,25.015987
私人住宅大樓,D204000091,信義里,新北市永和區信義里保福路二段28號,1,142.0,新生派出所,,121.51108,25.011708
私人住宅大樓,D204000092,新?里,新北市永和區新?里文化路192巷4弄8號,1,120.0,新生派出所,,121.51155,25.01628
私人住宅大樓,D204000093,保安里,新北市永和區保安里中山路一段328巷9號,1,63.0,新生派出所,,121.50525,25.006396
永和世家,D204000094,信義里,新北市永和區信義里中山路一段60巷9弄7號,1,695.0,新生派出所,,121.51258,25.011161
私人住宅大樓,D204000095,仁愛里,新北市永和區仁愛里文化路113巷40號,1,254.0,新生派出所,,121.51299,25.013784
私人住宅大樓,D204000096,下溪里,新北市永和區下溪里保福路三段1號,3,528.0,新生派出所,,121.51011,25.013414
私人住宅大樓,D204000097,信義里,新北市永和區信義里信義路17巷16號,2,811.0,新生派出所,,121.5136,25.011434
私人住宅大樓,D204000098,新?里,新北市永和區新?里文化路144巷31弄5號,1,524.0,新生派出所,,121.51197,25.016646
私人住宅大樓,D204000099,中溪里,新北市永和區中溪里保福路二段23巷12號,1,131.0,新生派出所,,121.5102,25.01137
私人住宅大樓,D204000100,中溪里,新北市永和區中溪里保福路二段55號,1,109.0,新生派出所,,121.51088,25.012104
吉祥貴族綠鑽大廈,D204000101,中溪里,新北市永和區中溪里永平路284巷1號,3,567.0,新生派出所,,121.5078,25.012096
私人住宅大樓,D204000102,中溪里,新北市永和區中溪里永平路290巷2弄29號,2,396.0,新生派出所,,121.50811,25.012738
闔家歡大廈,D204000103,保安里,新北市永和區保安里中山路一段186號,3,386.0,新生派出所,,121.50905,25.00899
私人住宅大樓,D204000104,中溪里,新北市永和區中溪里保福路二段23巷17號,1,105.0,新生派出所,,121.51027,25.01116
私人住宅大樓,D204000105,信義里,新北市永和區信義里中山路一段90號,1,145.0,新生派出所,,121.51176,25.010931
好望角社區,D204000106,中溪里,新北市永和區中溪里中山路一段102號,2,488.0,新生派出所,,121.51113,25.010659
私人住宅大樓,D204000107,中溪里,新北市永和區中溪里永平路218巷14號,2,284.0,新生派出所,,121.5098,25.010904
私人住宅大樓,D204000108,信義里,新北市永和區信義里信義路25巷19弄47號,1,259.0,新生派出所,,121.51296,25.011681
私人住宅大樓,D204000109,仁愛里,新北市永和區仁愛里保福路二段46號,2,399.0,新生派出所,,121.5111,25.012131
永平家園,D204000110,中溪里,新北市永和區中溪里永平路218巷7號,2,1117.0,新生派出所,,121.50964,25.011222
私人住宅大樓,D204000111,下溪里,新北市永和區下溪里保福路二段159巷2號,2,160.0,新生派出所,,121.50921,25.014647
私人住宅大樓,D204000115,保安里,新北市永和區保安里中山路一段322號,3,484.0,新生派出所,,121.50637,25.00678
私人住宅大樓,D204000116,保安里,新北市永和區保安里保生路24號,4,6338.0,新生派出所,,121.50654,25.00778
私人住宅大樓,D204000117,中溪里,新北市永和區中溪里仁愛路186巷1號,1,1316.0,新生派出所,,121.50971,25.012689
私人住宅大樓,D204000118,保順里,新北市永和區保順里仁愛路306巷13號,2,1012.0,新生派出所,,121.5027,25.008093
私人住宅大樓,D204000119,新?里,新北市永和區新?里文化路188號,1,117.0,新生派出所,,121.51119,25.016124
私人住宅大樓,D204000120,中溪里,新北市永和區中溪里永平路280號,1,225.0,新生派出所,,121.50798,25.011788
永貞仁愛大廈,D204000121,保安里,新北市永和區保安里仁愛路263號,3,275.0,新生派出所,,121.50641,25.010062
私人住宅大樓,D204000122,仁愛里,新北市永和區仁愛里仁愛路141巷8號,2,429.0,新生派出所,,121.51147,25.012519
凱旋門紅鑽社區,D204000123,保順里,新北市永和區保順里保順路33號,2,2901.0,新生派出所,,121.50341,25.010523
私人住宅大樓,D204000124,保順里,新北市永和區保順里仁愛路308號,2,893.0,新生派出所,,121.50306,25.008005
凱旋門翡翠社區,D204000125,保順里,新北市永和區保順里保順路41號,2,813.0,新生派出所,,121.50318,25.010794
私人住宅大樓,D204000126,中溪里,新北市永和區中溪里仁愛路216號,1,198.0,新生派出所,,121.50897,25.012183
私人住宅大樓,D204000127,後溪里,新北市永和區後溪里信義路12巷1號,1,255.0,新生派出所,,121.51447,25.012295
私人住宅大樓,D204000128,保順里,新北市永和區保順里環河西路二段247號,1,169.0,新生派出所,,121.49998,25.009079
私人住宅大樓,D204000129,新生里,新北市永和區新生里新生路210巷6號,1,113.0,新生派出所,,121.50539,25.013284
私人住宅大樓,D204000130,中溪里,新北市永和區中溪里永平路284巷30號,1,59.0,新生派出所,,121.50837,25.012393
甜園大樓,D204000131,保安里,新北市永和區保安里中山路一段214號,2,211.0,新生派出所,,121.50849,25.00854
私人住宅大樓,D204000132,仁愛里,新北市永和區仁愛里文化路113巷46號,2,525.0,新生派出所,,121.51299,25.013625
私人住宅大樓,D204000133,信義里,新北市永和區信義里信義路25巷19弄19號,1,322.0,新生派出所,,121.51296,25.011681
私人住宅大樓,D204000134,信義里,新北市永和區信義里信義路25巷19弄10號,1,56.0,新生派出所,,121.51293,25.011816
私人住宅大樓,D204000135,後溪里,新北市永和區後溪里信義路25巷26號,1,356.0,新生派出所,,121.5129,25.011952
私人住宅大樓,D204000137,文化里,新北市永和區文化里文化路149巷6號,1,134.0,新生派出所,,121.51043,25.015983
長隄社區,D204000138,保順里,新北市永和區保順里環河西路二段203號,3,3822.0,新生派出所,,121.50195,25.010795
私人住宅大樓,D204000139,信義里,新北市永和區信義里信義路25巷19弄1517號,1,165.0,新生派出所,,121.51296,25.011681
私人住宅大樓,D204000140,信義里,新北市永和區信義里信義路25巷19弄6號,1,100.0,新生派出所,,121.51307,25.011861
永和捷運雙星大廈,D204000141,信義里,新北市永和區信義里中山路一段24號,3,657.0,新生派出所,,121.51384,25.010608
永平中學,D204000142,保安里,新北市永和區保安里永平路205號,1,1531.0,新生派出所,,121.50863,25.010751
私人住宅大樓,D204000143,中溪里,新北市永和區中溪里保福路二段23巷2號,1,86.0,新生派出所,,121.51064,25.011283
私人住宅大樓,D204000144,信義里,新北市永和區保順里環河西路二段219號,1,146.0,新生派出所,,121.51287,25.011513
私人住宅大樓,D204000145,新?里,新北市永和區新?里保安路21號,1,117.0,新生派出所,,121.5104,25.016759
家福社區,D204000146,保順里,新北市永和區保順里仁愛路306巷5號,2,695.0,新生派出所,,121.50309,25.00797
吉祥新貴族金鑽,D204000147,保安里,新北市永和區保安里保生路54號,3,594.0,新生派出所,,121.50556,25.008751
私人住宅大樓,D204000148,文化里,新北市永和區文化里保安路132號,2,138.0,新生派出所,,121.50887,25.015394
萬象之都,D204000149,後溪里,新北市永和區後溪里永和路二段147號,3,377.0,新生派出所,,121.51507,25.012679
私人住宅大樓,D204000150,後溪里,新北市永和區後溪里信義路43巷２號,1,404.0,新生派出所,,121.51296,25.012267
信義綠社區,D204000151,仁愛里,新北市永和區仁愛里信義路95號,1,539.0,新生派出所,,121.51227,25.013939
綠寶石社區,D204000152,保順里,新北市永和區保順里環河西路二段219號,4,1498.0,新生派出所,,121.49908,25.008647
永平高中,D204000153,保安里,新北市永和區保安里永平路205號,1,1682.0,新生派出所,,121.50863,25.010751
亞特蘭大,D204000154,下溪里,新北市永和區下溪里保安路270號,4,1197.0,新生派出所,,121.50563,25.012258
仁愛寶第,D204000155,中溪里,新北市永和區中溪里保福路二段61號,2,1189.0,新生派出所,,121.51081,25.012268
私人住宅大樓,D204000156,保順里,新北市永和區保順里保順路53號,3,1770.0,新生派出所,,121.50274,25.01112
仁愛春天公寓,D204000157,保安里,新北市永和區保安里仁愛路301號,2,910.0,新生派出所,,121.5038,25.008
私人住宅大樓,D204000158,中溪里,新北市永和區中溪里保福路二段19號,1,71.0,新生派出所,,121.51083,25.011172
比漾廣場,D204000159,保安里,新北市永和區保安里中山路一段236號,5,4802.0,新生派出所,,121.50798,25.008101
仁愛狀元邸,D204000160,中溪里,新北市永和區中溪里保福路二段95號,2,601.0,新生派出所,,121.51045,25.012973
龐畢度大廈,D204000161,中溪里,新北市永和區中溪里中山路一段142號,2,136.0,新生派出所,,121.51007,25.009817
私人住宅大樓,D204000162,中溪村,新北市永和區中溪村中溪村12鄰保福路二段25號,1,61.0,新生派出所,,121.51083,25.01127
私人住宅大樓,D204000163,保順里,新北市永和區保順里保順路11號,3,479.0,新生派出所,,121.50435,25.009563
桂閣櫻花,D204000164,中溪里,新北市永和區中溪里中山路一段128巷1號,2,588.0,新生派出所,,121.51028,25.010122
私人住宅大樓,D204000165,保順里,新北市永和區保順里保順路19號,2,165.0,新生派出所,,121.50357,25.010349
太平洋時代,D204000166,保安里,新北市永和區保安里仁愛路309號,4,3576.0,新生派出所,,121.50349,25.007721
私人住宅大樓,D204000167,保順里,新北市永和區保順里環河西路二段213號,2,209.0,新生派出所,,121.50137,25.01044
私人住宅大樓,D204000168,中溪里,新北市永和區中溪里中山路一段120號,2,476.0,新生派出所,,121.51066,25.010279
私人住宅大樓,D204000169,保安里,新北市永和區保安里中山路一段220號,2,297.0,新生派出所,,121.50823,25.0083
