類別,建築物名稱,電腦編號,村里別,地址,緯經度,地下樓層數,可容納人數,備註
一般建築,,MMA1208,導明里,嘉義市西區導明里新榮路28號,"23.47239,120.44496",1.0,4.0,
一般建築,,MMA1209,導明里,嘉義市西區導明里成功街42號,"23.47238,120.44521",1.0,42.0,
學校,大同國小,MMA1210,導明里,嘉義市西區導明里成功街15號,"23.47214,120.44563",1.0,136.0,
一般建築,,MMA1211,導明里,嘉義市西區導明里民生南路64巷10號,"23.47177,120.44646",1.0,54.0,
一般建築,,MMA1212,導明里,嘉義市西區導明里民生南路64巷11號,"23.47173,120.4464",1.0,26.0,
一般建築,,MMA1213,導明里,嘉義市西區導明里民生南路64巷9號,"23.47192,120.44644",1.0,72.0,
一般建築,,MMA1214,導明里,嘉義市西區導明里民生南路64巷6號,"23.47186,120.4466",1.0,85.0,
一般建築,,MMA1215,導明里,嘉義市西區導明里垂楊路377號,"23.47322,120.44541",1.0,36.0,
一般建築,,MMA1216,導明里,嘉義市西區導明里垂楊路365號,"23.47328,120.44597",1.0,50.0,
一般建築,,MMA1217,導明里,嘉義市西區導明里西榮街6號,"23.47277,120.44588",1.0,36.0,
一般建築,,MMA1218,導明里,嘉義市西區導明里西榮街1號之1,"23.47289,120.44545",1.0,164.0,
一般建築,,MMA1219,導明里,嘉義市西區導明里西榮街1號之4,"23.47258,120.44542",1.0,156.0,
一般建築,,MMA1220,導明里,嘉義市西區導明里西榮街14號,"23.47306,120.44584",1.0,292.0,
大樓,,MMA1221,導明里,嘉義市西區導明里西榮街1號之16,"23.47293,120.44574",1.0,164.0,
大樓,,MMA1222,導明里,嘉義市西區導明里西榮街1號之7,"23.47282,120.44563",1.0,1233.0,
大樓,,MMA1223,導明里,嘉義市西區導明里西榮街1號之10,"23.4728,120.44538",1.0,264.0,
大樓,,MMA1224,導明里,嘉義市西區導明里西榮街1號之13,"23.4729,120.4455",1.0,161.0,
一般建築,,MMA1225,導明里,嘉義市西區導明里成功街30號,"23.47242,120.44568",1.0,634.0,
學校,大同國小,MMA1226,導明里,嘉義市西區導明里成功街15號,"23.47214,120.44563",1.0,700.0,
一般建築,,MMA1227,導明里,嘉義市西區導明里成功街14號,"23.47249,120.44634",1.0,5.0,
學校,大同國小,MMA1228,導明里,嘉義市西區導明里成功街15號,"23.47214,120.44563",1.0,330.0,
大樓,,MMA1229,新富里,嘉義市西區新富里西榮街30號之1,"23.47399,120.44572",1.0,330.0,
一般建築,,MMA1231,致遠里,嘉義市西區致遠里興業西路94號,"23.46851,120.44421",1.0,5.0,
一般建築,,MMA1232,致遠里,嘉義市西區致遠里興業西路92號,"23.46851,120.44426",1.0,5.0,
一般建築,,MMA1233,致遠里,嘉義市西區致遠里興業西路90號,"23.46851,120.44431",1.0,5.0,
一般建築,,MMA1234,致遠里,嘉義市西區致遠里興業西路72號,"23.46854,120.44468",1.0,5.0,
一般建築,,MMA1235,培元里,嘉義市西區培元里新興街29號,"23.47168,120.44409",1.0,37.0,
一般建築,,MMA1236,培元里,嘉義市西區培元里成功街43號,"23.47213,120.44407",1.0,58.0,
一般建築,,MMA1237,培元里,嘉義市西區培元里仁愛路344號,"23.47219,120.44266",1.0,54.0,
一般建築,,MMA1238,培元里,嘉義市西區培元里新榮路91號,"23.47214,120.44482",1.0,66.0,
一般建築,,MMA1239,培元里,嘉義市西區培元里仁愛路346號,"23.47222,120.44265",1.0,56.0,
一般建築,,MMA1240,培元里,嘉義市西區培元里仁愛路348號,"23.47223,120.44265",1.0,85.0,
一般建築,,MMA1241,培元里,嘉義市西區培元里新興街64號,"23.47165,120.44293",1.0,42.0,
一般建築,,MMA1242,培元里,嘉義市西區培元里仁愛路342號,"23.47215,120.44266",1.0,93.0,
一般建築,,MMA1243,培元里,嘉義市西區培元里新興街49號,"23.47158,120.44324",1.0,25.0,
一般建築,,MMA1244,培元里,嘉義市西區培元里新興街49號之2,"23.47157,120.44317",1.0,29.0,
一般建築,,MMA1245,培元里,嘉義市西區培元里新興街27號,"23.47168,120.44413",1.0,44.0,
一般建築,,MMA1246,培元里,嘉義市西區培元里新興街39號,"23.4716,120.44343",1.0,29.0,
一般建築,,MMA1247,培元里,嘉義市西區培元里新興街41號,"23.47159,120.44339",1.0,29.0,
一般建築,,MMA1248,培元里,嘉義市西區培元里新興街43號,"23.47159,120.44335",1.0,29.0,
一般建築,,MMA1249,培元里,嘉義市西區培元里新興街45號,"23.47159,120.44332",1.0,29.0,
一般建築,,MMA1250,培元里,嘉義市西區培元里新興街47號,"23.47158,120.44328",1.0,29.0,
一般建築,,MMA1252,培元里,嘉義市西區培元里新興街35號,"23.4716,120.4435",1.0,28.0,
一般建築,,MMA1253,培元里,嘉義市西區培元里新興街37號,"23.4716,120.44346",1.0,29.0,
一般建築,,MMA1254,培元里,嘉義市西區培元里成功街98號,"23.47219,120.44353",1.0,28.0,
一般建築,,MMA1255,培元里,嘉義市西區培元里仁愛路316號,"23.47152,120.44274",1.0,62.0,
一般建築,,MMA1256,培元里,嘉義市西區培元里賢雅街31號,"23.47117,120.44413",1.0,181.0,
一般建築,,MMA1257,培元里,嘉義市西區培元里成功街45號,"23.47212,120.44399",1.0,64.0,
一般建築,,MMA1258,培元里,嘉義市西區培元里仁愛路330號,"23.47182,120.44268",1.0,24.0,
一般建築,,MMA1259,培元里,嘉義市西區培元里成功街122號,"23.47215,120.443",1.0,44.0,
一般建築,,MMA1260,培元里,嘉義市西區培元里成功街77號,"23.47204,120.44304",1.0,30.0,
一般建築,,MMA1261,培元里,嘉義市西區培元里新榮路75號,"23.47163,120.4449",1.0,130.0,
一般建築,,MMA1262,培元里,嘉義市西區培元里垂楊路479號,"23.473,120.44297",1.0,174.0,
一般建築,,MMA1263,導明里,嘉義市西區導明里民生南路61號,"23.47186,120.44719",1.0,101.0,
一般建築,,MMA1264,垂楊里,嘉義市西區垂楊里新民路860號,"23.47195,120.4398",1.0,5.0,
一般建築,,MMA1265,垂楊里,嘉義市西區垂楊里新民路862號,"23.47199,120.4398",1.0,5.0,
一般建築,,MMA1266,垂楊里,嘉義市西區垂楊里垂楊路525號,"23.47285,120.44146",1.0,4.0,
一般建築,,MMA1267,垂楊里,嘉義市西區垂楊里垂楊路527號,"23.47285,120.44141",1.0,5.0,
一般建築,,MMA1268,垂楊里,嘉義市西區垂楊里垂楊路521號,"23.47285,120.44156",1.0,5.0,
一般建築,,MMA1269,垂楊里,嘉義市西區垂楊里垂楊路523號,"23.47285,120.4415",1.0,4.0,
一般建築,,MMA1270,垂楊里,嘉義市西區垂楊里仁愛路283號,"23.4722,120.44243",1.0,4.0,
一般建築,,MMA1271,垂楊里,嘉義市西區垂楊里仁愛路293巷11號,"23.47237,120.44213",1.0,1.0,
一般建築,,MMA1272,垂楊里,嘉義市西區垂楊里建成街22巷27號,"23.47222,120.4412",1.0,4.0,
百貨公司(遠東百貨),,MMA1273,垂楊里,嘉義市西區垂楊里建成街22巷30號,"23.47231,120.44122",1.0,8.0,
百貨公司(遠東百貨),,MMA1274,垂楊里,嘉義市西區垂楊里建成街22巷32號,"23.47231,120.44122",1.0,8.0,
百貨公司(遠東百貨),,MMA1275,垂楊里,嘉義市西區垂楊里建成街22巷34號,"23.47231,120.44122",1.0,8.0,
一般建築,,MMA1276,垂楊里,嘉義市西區垂楊里建成街22巷31號,"23.47216,120.44111",1.0,4.0,
一般建築,,MMA1277,垂楊里,嘉義市西區垂楊里建成街34號之3,"23.47206,120.44116",1.0,4.0,
學校,垂楊國小,MMA1278,垂楊里,嘉義市西區垂楊里垂楊路605號,"23.47228,120.43871",1.0,5.0,
學校,垂楊國小,MMA1279,垂楊里,嘉義市西區垂楊里垂楊路605號,"23.47228,120.43871",1.0,5.0,
學校,垂楊國小,MMA1280,垂楊里,嘉義市西區垂楊里垂楊路605號,"23.47228,120.43871",1.0,496.0,
學校,垂楊國小,MMA1281,垂楊里,嘉義市西區垂楊里垂楊路605號,"23.47228,120.43871",1.0,4.0,
一般建築,,MMA1282,垂楊里,嘉義市西區垂楊里建成街58巷73號,"23.47228,120.44051",1.0,156.0,
百貨公司,遠東百貨,MMA1283,垂楊里,嘉義市西區垂楊里垂楊路537號,"23.47286,120.44116",1.0,1948.0,
一般建築,,MMA1284,垂楊里,嘉義市西區垂楊里新民路858號,"23.47191,120.43981",1.0,5.0,
大樓,,MMA1285,垂楊里,嘉義市西區垂楊里新民路707巷11號,"23.46891,120.43938",1.0,597.0,
一般建築,,MMA1286,垂楊里,嘉義市西區垂楊里建成街33號,"23.47191,120.44158",1.0,4.0,
一般建築,,MMA1287,垂楊里,嘉義市西區垂楊里仁愛路249號,"23.47152,120.44251",1.0,4.0,
一般建築,,MMA1288,垂楊里,嘉義市西區垂楊里新民路781號,"23.47055,120.43959",1.0,4.0,
一般建築,,MMA1289,垂楊里,嘉義市西區垂楊里仁愛路247號,"23.47149,120.4425",1.0,76.0,
一般建築,,MMA1291,垂楊里,嘉義市西區垂楊里建成街22巷29號,"23.47221,120.44116",1.0,4.0,
一般建築,,MMA1292,垂楊里,嘉義市西區垂楊里仁愛路251號,"23.47155,120.4425",1.0,6.0,
一般建築,,MMA1293,垂楊里,嘉義市西區垂楊里仁愛路253號,"23.47158,120.4425",1.0,6.0,
一般建築,,MMA1294,垂楊里,嘉義市西區垂楊里建成街65號,"23.47156,120.44087",1.0,6.0,
一般建築,,MMA1295,垂楊里,嘉義市西區垂楊里建成街35號,"23.47191,120.44154",1.0,4.0,
一般建築,,MMA1296,垂楊里,嘉義市西區垂楊里建成街25號,"23.47193,120.44173",1.0,4.0,
一般建築,,MMA1297,垂楊里,嘉義市西區垂楊里建成街27號,"23.47193,120.44168",1.0,4.0,
一般建築,,MMA1299,垂楊里,嘉義市西區垂楊里建成街22巷21號,"23.47222,120.44131",1.0,4.0,
大樓,,MMA1300,自強里,嘉義市西區自強里興業西路145號,"23.46811,120.44284",1.0,268.0,
一般建築,,MMA1301,自強里,嘉義市西區自強里興業西路147號,"23.4681,120.44277",1.0,84.0,
一般建築,,MMA1302,自強里,嘉義市西區自強里興業西路149號,"23.46809,120.44273",1.0,84.0,
一般建築,,MMA1303,自強里,嘉義市西區自強里興業西路151號,"23.46809,120.44268",1.0,86.0,
一般建築,,MMA1304,自強里,嘉義市西區自強里永安街340號,"23.47012,120.44245",1.0,73.0,
一般建築,,MMA1305,自強里,嘉義市西區自強里仁愛路179號,"23.47,120.44267",1.0,68.0,
一般建築,,MMA1306,自強里,嘉義市西區自強里永安街342號,"23.47011,120.44238",1.0,5.0,
一般建築,,MMA1307,自強里,嘉義市西區自強里永安街395號,"23.46999,120.44229",1.0,6.0,
一般建築,,MMA1308,自強里,嘉義市西區自強里永安街382號,"23.47003,120.44139",1.0,6.0,
一般建築,,MMA1309,自強里,嘉義市西區自強里永安街384號,"23.47002,120.44135",1.0,8.0,
一般建築,,MMA1310,自強里,嘉義市西區自強里永安街388巷8號,"23.47026,120.44129",1.0,4.0,
一般建築,,MMA1311,自強里,嘉義市西區自強里永安街388巷6號,"23.47024,120.4413",1.0,4.0,
一般建築,,MMA1314,自強里,嘉義市西區自強里新民路786號,"23.47001,120.44005",1.0,4.0,
一般建築,,MMA1315,自強里,嘉義市西區自強里新民路696號,"23.46832,120.44021",1.0,5.0,
一般建築,,MMA1316,自強里,嘉義市西區自強里新民路698號,"23.46836,120.4402",1.0,5.0,
一般建築,,MMA1318,自強里,嘉義市西區自強里新民路702號,"23.46847,120.4402",1.0,73.0,
一般建築,,MMA1319,自強里,嘉義市西區自強里新民路700號,"23.4684,120.4402",1.0,5.0,
一般建築,,MMA1320,自強里,嘉義市西區自強里新民路704號,"23.4685,120.44019",1.0,5.0,
一般建築,,MMA1321,自強里,嘉義市西區自強里興業西路244號,"23.46817,120.44073",1.0,21.0,
一般建築,,MMA1322,自強里,嘉義市西區自強里興業西路242號,"23.46818,120.44077",1.0,4.0,
一般建築,,MMA1323,自強里,嘉義市西區自強里興業西路240號,"23.46819,120.44081",1.0,68.0,
一般建築,,MMA1324,自強里,嘉義市西區自強里興業西路238號,"23.46818,120.44085",1.0,5.0,
大樓,,MMA1325,自強里,嘉義市西區自強里永安街389號,"23.46997,120.44238",1.0,278.0,
一般建築,,MMA1326,育英里,嘉義市西區育英里崇文街205巷1號,"23.47158,120.4508",1.0,8.0,
一般建築,,MMA1327,育英里,嘉義市西區育英里永安街52號,"23.47103,120.4512",1.0,5.0,
一般建築,,MMA1328,育英里,嘉義市西區育英里崇文街203號,"23.47179,120.45072",1.0,4.0,
一般建築,,MMA1329,育英里,嘉義市西區育英里崇文街205巷3號,"23.47152,120.45076",1.0,4.0,
大樓,,MMA1330,育英里,嘉義市西區育英里國華街16巷36號,"23.47064,120.45129",1.0,237.0,
學校,嘉義女中,MMA1331,育英里,嘉義市西區育英里垂楊路243號,"23.4736,120.45033",1.0,1049.0,
一般建築,,MMA1332,育英里,嘉義市西區育英里國華街31號,"23.47097,120.44929",1.0,4.0,
一般建築,,MMA1333,育英里,嘉義市西區育英里國華街31號之1,"23.47111,120.44928",1.0,33.0,
一般建築,,MMA1334,育英里,嘉義市西區育英里國華街46號之4,"23.47138,120.44962",1.0,4.0,
一般建築,,MMA1335,育英里,嘉義市西區育英里國華街52號,"23.47148,120.44944",1.0,4.0,
一般建築,,MMA1336,育英里,嘉義市西區育英里國華街29號,"23.47093,120.44932",1.0,4.0,
一般建築,,MMA1337,育英里,嘉義市西區育英里嘉女新村7號,"23.47337,120.44926",1.0,5.0,
學校,嘉義女中,MMA1338,育英里,嘉義市西區育英里垂楊路243號,"23.4736,120.45033",1.0,916.0,
一般建築,,MMA1339,育英里,嘉義市西區育英里國華街27號,"23.47087,120.44933",1.0,4.0,
大樓,,MMA1340,育英里,嘉義市西區育英里興業東路13號至45號,"23.46887,120.44795",1.0,1438.0,
一般建築,,MMA1343,育英里,嘉義市西區育英里永安街54號,"23.47103,120.45118",1.0,4.0,
一般建築,,MMA1344,美源里,嘉義市西區美源里仁愛路22號,"23.46643,120.44107",1.0,4.0,
一般建築,,MMA1345,美源里,嘉義市西區美源里杭州一街36號,"23.46789,120.44506",1.0,70.0,
一般建築,,MMA1346,美源里,嘉義市西區美源里杭州一街38號,"23.46789,120.44502",1.0,70.0,
一般建築,,MMA1347,美源里,嘉義市西區美源里杭州一街40號,"23.46788,120.44498",1.0,70.0,
一般建築,,MMA1348,美源里,嘉義市西區美源里興業西路65號,"23.46832,120.44488",1.0,73.0,
一般建築,,MMA1349,美源里,嘉義市西區美源里興業西路67號,"23.46831,120.44485",1.0,73.0,
一般建築,,MMA1350,美源里,嘉義市西區美源里興業西路69號,"23.46831,120.44483",1.0,73.0,
一般建築,,MMA1351,美源里,嘉義市西區美源里興業西路71號,"23.4683,120.44479",1.0,73.0,
一般建築,,MMA1352,美源里,嘉義市西區美源里興業西路73號,"23.4683,120.44475",1.0,73.0,
一般建築,,MMA1353,美源里,嘉義市西區美源里興業西路75號,"23.4683,120.44471",1.0,73.0,
一般建築,,MMA1354,美源里,嘉義市西區美源里仁愛路88號,"23.46633,120.44196",1.0,57.0,
一般建築,,MMA1356,美源里,嘉義市西區美源里仁愛路84號,"23.46634,120.44185",1.0,5.0,
一般建築,,MMA1357,美源里,嘉義市西區美源里仁愛路82號,"23.46635,120.44179",1.0,5.0,
一般建築,,MMA1358,美源里,嘉義市西區美源里仁愛路134號,"23.46631,120.44217",1.0,57.0,
一般建築,,MMA1359,美源里,嘉義市西區美源里仁愛路132號,"23.46631,120.44212",1.0,57.0,
一般建築,,MMA1360,美源里,嘉義市西區美源里仁愛路130號,"23.46632,120.44207",1.0,57.0,
一般建築,,MMA1361,美源里,嘉義市西區美源里杭州一街82號,"23.46781,120.44412",1.0,52.0,
一般建築,,MMA1362,美源里,嘉義市西區美源里杭州一街84號,"23.4678,120.44408",1.0,52.0,
一般建築,,MMA1363,美源里,嘉義市西區美源里杭州三街30號,"23.46678,120.44456",1.0,52.0,
一般建築,,MMA1364,美源里,嘉義市西區美源里杭州三街32號,"23.4668,120.44452",1.0,52.0,
一般建築,,MMA1365,美源里,嘉義市西區美源里興業西路103號,"23.46824,120.44409",1.0,66.0,
一般建築,,MMA1366,美源里,嘉義市西區美源里興業西路105號,"23.46824,120.44405",1.0,66.0,
一般建築,,MMA1367,美源里,嘉義市西區美源里興業西路107號,"23.46822,120.444",1.0,66.0,
一般建築,,MMA1368,美源里,嘉義市西區美源里興業西路109號,"23.46822,120.44396",1.0,66.0,
一般建築,,MMA1369,美源里,嘉義市西區美源里興業西路111號,"23.46821,120.44393",1.0,66.0,
一般建築,,MMA1370,美源里,嘉義市西區美源里興業西路113號,"23.46821,120.44389",1.0,66.0,
大樓,,MMA1371,美源里,嘉義市西區美源里民生南路312號,"23.46566,120.44508",1.0,129.0,
一般建築,,MMA1372,美源里,嘉義市西區美源里興業西路133號,"23.46816,120.44335",1.0,25.0,
一般建築,,MMA1373,美源里,嘉義市西區美源里興業西路135號,"23.46816,120.44326",1.0,33.0,
大樓,,MMA1374,美源里,嘉義市西區美源里興業西路27號,"23.46839,120.44568",1.0,122.0,
一般建築,,MMA1375,美源里,嘉義市西區美源里興業西路125號,"23.46817,120.44349",1.0,82.0,
公寓大廈,三貴銀座,MMA1376,美源里,嘉義市西區美源里杭州四街50號,"23.46737,120.44517",1.0,5392.0,
大樓,,MMA1377,美源里,嘉義市西區美源里民生南路294號,"23.46596,120.44515",1.0,1788.0,
一般建築,,MMA1378,美源里,嘉義市西區美源里仁愛路28號,"23.46642,120.44119",1.0,32.0,
一般建築,,MMA1379,美源里,嘉義市西區美源里仁愛路30號,"23.46641,120.44124",1.0,32.0,
飯店,洄嘉居行旅,MMA1380,美源里,嘉義市西區美源里興業西路121號,"23.46819,120.44365",1.0,672.0,
大樓,,MMA1381,美源里,嘉義市西區美源里仁愛路12號,"23.46634,120.4408",1.0,738.0,
大樓,,MMA1382,美源里,嘉義市西區美源里仁愛路10號,"23.46642,120.44066",1.0,124.0,
大樓,,MMA1383,美源里,嘉義市西區美源里興業西路87號,"23.46825,120.44434",1.0,865.0,
一般建築,,MMA1384,美源里,嘉義市西區美源里杭州一街42號,"23.46788,120.44494",1.0,70.0,
一般建築,,MMA1385,美源里,嘉義市西區美源里杭州一街44號,"23.46787,120.44486",1.0,70.0,
一般建築,,MMA1386,美源里,嘉義市西區美源里杭州一街46號,"23.46787,120.44486",1.0,70.0,
一般建築,,MMA1387,美源里,嘉義市西區美源里杭州一街48號,"23.46787,120.44483",1.0,70.0,
一般建築,,MMA1388,美源里,嘉義市西區美源里杭州一街50號,"23.46787,120.44479",1.0,70.0,
大樓,,MMA1389,美源里,嘉義市西區美源里民生南路309號之1至8,"23.46332,120.44486",1.0,938.0,
大樓,,MMA1390,美源里,嘉義市西區美源里世賢路四段350巷16弄10號,"23.46249,120.44936",1.0,102.0,
公寓大廈,嘉元學府大樓,MMA1397,美源里,嘉義市西區美源里世賢路四段350巷21弄16號,"23.46288,120.45042",1.0,1620.0,
