編號,地址,可容納人數,經度,緯度,里別,避難所在之地下樓層數,轄管分局
707.0,臺中市豐原區西勢里2鄰中山路423號,127.0,"120.714409 ","24.250734 ",西勢里,1,豐原分局
708.0,臺中市豐原區西勢里2鄰中山路353號,46.0,"120.714951 ","24.249184 ",西勢里,1,豐原分局
709.0,臺中市豐原區西勢里10鄰西勢路111號,46.0,"120.708607 ","24.245266 ",西勢里,1,豐原分局
710.0,臺中市豐原區西勢里10鄰西勢路113號,46.0,"120.708578 ","24.245239 ",西勢里,1,豐原分局
711.0,臺中市豐原區西勢里10鄰西勢路115號,46.0,"120.708543 ","24.245211 ",西勢里,1,豐原分局
712.0,臺中市豐原區西勢里10鄰西勢路119號,46.0,"120.708466 ","24.245142 ",西勢里,1,豐原分局
713.0,臺中市豐原區西勢里10鄰西勢路121號,46.0,"120.708434 ","24.245113 ",西勢里,1,豐原分局
714.0,臺中市豐原區西勢里10鄰西勢路123號,46.0,"120.708406 ","24.245086 ",西勢里,1,豐原分局
715.0,臺中市豐原區西勢里10鄰西勢路125號,46.0,"120.708374 ","24.245059 ",西勢里,1,豐原分局
716.0,臺中市豐原區西勢里10鄰西勢路127號,46.0,"120.708339 ","24.245030 ",西勢里,1,豐原分局
717.0,臺中市豐原區西勢里10鄰西勢路129號,46.0,"120.708309 ","24.245000 ",西勢里,1,豐原分局
718.0,臺中市豐原區西勢里10鄰西勢路131號,46.0,"120.708276 ","24.244973 ",西勢里,1,豐原分局
719.0,臺中市豐原區西勢里10鄰西勢路133號,46.0,"120.708242 ","24.244945 ",西勢里,1,豐原分局
720.0,臺中市豐原區西勢里10鄰西勢路135號,46.0,"120.708213 ","24.244916 ",西勢里,1,豐原分局
721.0,臺中市豐原區西勢里10鄰西勢路137號,46.0,"120.708183 ","24.244886 ",西勢里,1,豐原分局
722.0,臺中市豐原區西勢里10鄰西勢路139號,46.0,"120.708150 ","24.244861 ",西勢里,1,豐原分局
723.0,臺中市豐原區西勢里10鄰西勢路141號,46.0,"120.708118 ","24.244833 ",西勢里,1,豐原分局
724.0,臺中市豐原區西勢里10鄰西勢路143號,46.0,"120.708087 ","24.244804 ",西勢里,1,豐原分局
725.0,臺中市豐原區西勢里10鄰西勢路145號,46.0,"120.708055 ","24.244776 ",西勢里,1,豐原分局
726.0,臺中市豐原區西勢里10鄰西勢路147號,46.0,"120.708025 ","24.244748 ",西勢里,1,豐原分局
727.0,臺中市豐原區西勢里10鄰西勢路149號,46.0,"120.707992 ","24.244717 ",西勢里,1,豐原分局
728.0,臺中市豐原區西勢里10鄰西勢路151號,46.0,"120.707961 ","24.244686 ",西勢里,1,豐原分局
729.0,臺中市豐原區西勢里10鄰西勢路153號,46.0,"120.707925 ","24.244655 ",西勢里,1,豐原分局
730.0,臺中市豐原區西勢里10鄰西勢路155號,46.0,"120.707880 ","24.244615 ",西勢里,1,豐原分局
731.0,臺中市豐原區西勢里10鄰西勢路157號,46.0,"120.707880 ","24.244615 ",西勢里,1,豐原分局
732.0,臺中市豐原區西勢里10鄰西勢路159號,46.0,"120.707753 ","24.244503 ",西勢里,1,豐原分局
733.0,臺中市豐原區西勢里10鄰西勢路161號,46.0,"120.707723 ","24.244467 ",西勢里,1,豐原分局
734.0,臺中市豐原區西勢里10鄰西勢路163號,46.0,"120.707684 ","24.244429 ",西勢里,1,豐原分局
735.0,臺中市豐原區西勢里10鄰西勢路165號,46.0,"120.707642 ","24.244391 ",西勢里,1,豐原分局
736.0,臺中市豐原區西勢里10鄰西勢路167號,46.0,"120.707642 ","24.244391 ",西勢里,1,豐原分局
737.0,臺中市豐原區西勢里10鄰西勢路169號,46.0,"120.707642 ","24.244391 ",西勢里,1,豐原分局
738.0,臺中市豐原區西勢里10鄰西勢路171號,46.0,"120.707441 ","24.244192 ",西勢里,1,豐原分局
739.0,臺中市豐原區西勢里10鄰西勢路173號,46.0,"120.707441 ","24.244192 ",西勢里,1,豐原分局
740.0,臺中市豐原區西勢里10鄰西勢路175號,46.0,"120.707441 ","24.244192 ",西勢里,1,豐原分局
741.0,臺中市豐原區西勢里10鄰西勢路177號,46.0,"120.708607 ","24.245266 ",西勢里,1,豐原分局
742.0,臺中市豐原區西勢里10鄰西勢路179號,46.0,"120.708607 ","24.245266 ",西勢里,1,豐原分局
743.0,臺中市豐原區西勢里10鄰西勢路181號,46.0,"120.708607 ","24.245266 ",西勢里,1,豐原分局
744.0,臺中市豐原區西勢里10鄰西勢路183號,46.0,"120.708607 ","24.245266 ",西勢里,1,豐原分局
745.0,臺中市豐原區西勢里10鄰西勢路185號,27.0,"120.708607 ","24.245266 ",西勢里,1,豐原分局
746.0,臺中市豐原區民生里2鄰市前街14號,32.0,"120.715568 ","24.248563 ",民生里,1,豐原分局
747.0,臺中市豐原區民生里2鄰市前街22號,18.0,"120.715616 ","24.248736 ",民生里,1,豐原分局
748.0,臺中市豐原區民生里2鄰市前街30號,26.0,"120.715644 ","24.248913 ",民生里,1,豐原分局
749.0,臺中市豐原區民生里2鄰市前街38號,54.0,"120.715691 ","24.249085 ",民生里,1,豐原分局
750.0,臺中市豐原區民生里5鄰府前街119號,25.0,"120.716808 ","24.249345 ",民生里,1,豐原分局
751.0,臺中市豐原區民生里5鄰府前街125號,125.0,"120.716655 ","24.249327 ",民生里,1,豐原分局
752.0,臺中市豐原區民生里4鄰府前街137巷6號,94.0,"120.716447 ","24.249092 ",民生里,1,豐原分局
753.0,臺中市豐原區民生里6鄰府前街99號,22.0,"120.717307 ","24.249410 ",民生里,1,豐原分局
754.0,臺中市豐原區民生里4鄰府前街145號,73.0,"120.716196 ","24.249271 ",民生里,1,豐原分局
755.0,臺中市豐原區民生里13鄰中興路35號,33.0,"120.717634 ","24.248145 ",民生里,1,豐原分局
756.0,臺中市豐原區民生里2鄰中興路110號,23.0,"120.715727 ","24.248300 ",民生里,1,豐原分局
757.0,臺中市豐原區民生里2鄰中興路98號,22.0,"120.715924 ","24.248301 ",民生里,1,豐原分局
758.0,臺中市豐原區民生里13鄰中興路45號,26.0,"120.717380 ","24.248163 ",民生里,1,豐原分局
759.0,臺中市豐原區民生里13鄰中興路44號,32.0,"120.717541 ","24.248297 ",民生里,1,豐原分局
760.0,臺中市豐原區民生里13鄰中興路39號,35.0,"120.717521 ","24.248158 ",民生里,1,豐原分局
761.0,臺中市豐原區民生里3鄰中興路84號,75.0,"120.716331 ","24.248305 ",民生里,1,豐原分局
762.0,臺中市豐原區民生里12鄰市前街12號,94.0,"120.715559 ","24.248525 ",民生里,1,豐原分局
763.0,臺中市豐原區民生里12鄰市前街2號,71.0,"120.715515 ","24.248317 ",民生里,1,豐原分局
764.0,臺中市豐原區下街里1鄰源豐路90號,16.0,"120.720590 ","24.265826 ",下街里,1,豐原分局
765.0,臺中市豐原區下街里1鄰源豐路102號,16.0,"120.720585 ","24.266020 ",下街里,1,豐原分局
766.0,臺中市豐原區下街里1鄰源豐路104號,31.0,"120.720585 ","24.266020 ",下街里,1,豐原分局
767.0,臺中市豐原區下街里1鄰源豐路108號,25.0,"120.720626 ","24.266155 ",下街里,1,豐原分局
768.0,臺中市豐原區下街里1鄰源豐路114號,26.0,"120.720703 ","24.266646 ",下街里,1,豐原分局
769.0,臺中市豐原區下街里1鄰源豐路122號,17.0,"120.720678 ","24.266449 ",下街里,1,豐原分局
770.0,臺中市豐原區下街里1鄰源豐路130號,42.0,"120.720673 ","24.266566 ",下街里,1,豐原分局
771.0,臺中市豐原區下街里2鄰源豐路141號,23.0,"120.720613 ","24.267552 ",下街里,1,豐原分局
772.0,臺中市豐原區下街里2鄰源豐路143號,26.0,"120.721517 ","24.257566 ",下街里,1,豐原分局
773.0,臺中市豐原區下街里1鄰源豐路109號,17.0,"120.722108 ","24.256858 ",下街里,1,豐原分局
774.0,臺中市豐原區下街里1鄰源豐路117號,56.0,"120.720489 ","24.266825 ",下街里,1,豐原分局
775.0,臺中市豐原區下街里1鄰源豐路123號,44.0,"120.721887 ","24.257159 ",下街里,1,豐原分局
776.0,臺中市豐原區下街里11鄰中正路258號,66.0,"120.716397 ","24.251846 ",下街里,1,豐原分局
777.0,臺中市豐原區下街里4鄰忠孝街74號,60.0,"120.716440 ","24.253468 ",下街里,1,豐原分局
778.0,臺中市豐原區下街里4鄰忠孝街78號,16.0,"120.716409 ","24.253537 ",下街里,1,豐原分局
779.0,臺中市豐原區下街里6鄰仁愛街23巷10號,60.0,"120.717125 ","24.252816 ",下街里,1,豐原分局
780.0,臺中市豐原區下街里7鄰仁愛街17號,60.0,"120.717386 ","24.253061 ",下街里,1,豐原分局
781.0,臺中市豐原區下街里7鄰仁愛街19號,14.0,"120.717401 ","24.253080 ",下街里,1,豐原分局
782.0,臺中市豐原區下街里6鄰仁愛街23巷3號,14.0,"120.717252 ","24.252593 ",下街里,1,豐原分局
783.0,臺中市豐原區下街里6鄰仁愛街23巷5號,14.0,"120.717227 ","24.252661 ",下街里,1,豐原分局
784.0,臺中市豐原區下街里6鄰仁愛街23巷7號,26.0,"120.717158 ","24.252688 ",下街里,1,豐原分局
785.0,臺中市豐原區下街里9鄰中正路222號,23.0,"120.717384 ","24.251968 ",下街里,1,豐原分局
786.0,臺中市豐原區下街里9鄰中正路224號,71.0,"120.717350 ","24.251968 ",下街里,1,豐原分局
787.0,臺中市豐原區下街里9鄰中正路226號,71.0,"120.717305 ","24.251964 ",下街里,1,豐原分局
788.0,臺中市豐原區下街里9鄰中正路228號,30.0,"120.717260 ","24.251961 ",下街里,1,豐原分局
789.0,臺中市豐原區下街里9鄰中正路230號,30.0,"120.717231 ","24.251960 ",下街里,1,豐原分局
790.0,臺中市豐原區下街里10鄰中正路232號,23.0,"120.717184 ","24.251957 ",下街里,1,豐原分局
791.0,臺中市豐原區下街里10鄰中正路236號,23.0,"120.717079 ","24.251950 ",下街里,1,豐原分局
792.0,臺中市豐原區下街里10鄰中正路238號,23.0,"120.717032 ","24.251949 ",下街里,1,豐原分局
793.0,臺中市豐原區下街里10鄰中正路240號,36.0,"120.716987 ","24.251944 ",下街里,1,豐原分局
794.0,臺中市豐原區下街里10鄰中正路246號,26.0,"120.716854 ","24.251933 ",下街里,1,豐原分局
795.0,臺中市豐原區下街里10鄰中正路244號,36.0,"120.716894 ","24.251937 ",下街里,1,豐原分局
796.0,臺中市豐原區下街里10鄰中正路248號,86.0,"120.716808 ","24.251930 ",下街里,1,豐原分局
797.0,臺中市豐原區下街里10鄰中正路250號,66.0,"120.716705 ","24.251954 ",下街里,1,豐原分局
798.0,臺中市豐原區下街里11鄰中正路256號,20.0,"120.716452 ","24.251854 ",下街里,1,豐原分局
799.0,臺中市豐原區下街里11鄰忠孝街13號,42.0,"120.716524 ","24.252160 ",下街里,1,豐原分局
800.0,臺中市豐原區下街里12鄰中正路264號,30.0,"120.716255 ","24.251771 ",下街里,1,豐原分局
801.0,臺中市豐原區下街里13鄰源豐路10號,30.0,"120.720384 ","24.264479 ",下街里,1,豐原分局
802.0,臺中市豐原區下街里13鄰源豐路12號,26.0,"120.720384 ","24.264550 ",下街里,1,豐原分局
803.0,臺中市豐原區下街里14鄰源豐路62號,21.0,"120.722689 ","24.255469 ",下街里,1,豐原分局
804.0,臺中市豐原區下街里15鄰源豐路173號,60.0,"120.721074 ","24.258177 ",下街里,1,豐原分局
805.0,臺中市豐原區下街里15鄰源豐路191號,54.0,"120.720795 ","24.258524 ",下街里,1,豐原分局
806.0,臺中市豐原區豐榮里18鄰三民路152號,166.0,"120.719278 ","24.253579 ",豐榮里,1,豐原分局
807.0,臺中市豐原區豐榮里18鄰三民路150巷13號,23.0,"120.719206 ","24.254121 ",豐榮里,1,豐原分局
808.0,臺中市豐原區豐榮里18鄰三民路158號,24.0,"120.719143 ","24.253553 ",豐榮里,1,豐原分局
809.0,臺中市豐原區豐榮里18鄰三民路156號,75.0,"120.719187 ","24.253557 ",豐榮里,1,豐原分局
810.0,臺中市豐原區豐榮里13鄰三民路190巷21號,16.0,"120.717935 ","24.254104 ",豐榮里,1,豐原分局
811.0,臺中市豐原區豐榮里17鄰三民路190巷1弄3號,21.0,"120.717823 ","24.253653 ",豐榮里,1,豐原分局
812.0,臺中市豐原區豐榮里17鄰三民路190巷1弄4號,33.0,"120.717906 ","24.253646 ",豐榮里,1,豐原分局
813.0,臺中市豐原區豐榮里13鄰三民路190巷18號,25.0,"120.718062 ","24.254102 ",豐榮里,1,豐原分局
814.0,臺中市豐原區豐榮里13鄰三民路190巷16號,33.0,"120.718064 ","24.254059 ",豐榮里,1,豐原分局
815.0,臺中市豐原區豐榮里13鄰三民路190巷6-1號,16.0,"120.718065 ","24.253848 ",豐榮里,1,豐原分局
816.0,臺中市豐原區豐榮里13鄰三民路135號,33.0,"120.719483 ","24.253430 ",豐榮里,1,豐原分局
817.0,臺中市豐原區豐榮里15鄰仁愛街24號,46.0,120.717737,24.252922,豐榮里,1,豐原分局
818.0,臺中市豐原區豐榮里15鄰仁愛街16號,33.0,120.717913,24.252563,豐榮里,1,豐原分局
819.0,臺中市豐原區豐榮里15鄰仁愛街14號,21.0,120.717815,24.252594,豐榮里,1,豐原分局
820.0,臺中市豐原區豐榮里15鄰三民路173號,21.0,"120.717913 ","24.253233 ",豐榮里,1,豐原分局
821.0,臺中市豐原區豐榮里13鄰三民路190巷22號,21.0,"120.718061 ","24.254187 ",豐榮里,1,豐原分局
822.0,臺中市豐原區豐榮里13鄰三民路178號,54.0,"120.718408 ","24.253453 ",豐榮里,1,豐原分局
823.0,臺中市豐原區豐榮里12鄰三民路134號,50.0,"120.719476 ","24.253596 ",豐榮里,1,豐原分局
824.0,臺中市豐原區豐榮里12鄰三民路128號,50.0,"120.719565 ","24.253606 ",豐榮里,1,豐原分局
825.0,臺中市豐原區豐榮里12鄰三民路132號,42.0,"120.719476 ","24.253596 ",豐榮里,1,豐原分局
826.0,臺中市豐原區豐榮里12鄰三民路124號,86.0,"120.719652 ","24.253616 ",豐榮里,1,豐原分局
827.0,臺中市豐原區豐榮里12鄰三民路120號,86.0,"120.719746 ","24.253627 ",豐榮里,1,豐原分局
828.0,臺中市豐原區豐榮里12鄰三民路122號,83.0,"120.719699 ","24.253623 ",豐榮里,1,豐原分局
829.0,臺中市豐原區豐榮里12鄰三民路114號,58.0,"120.719877 ","24.253647 ",豐榮里,1,豐原分局
830.0,臺中市豐原區豐榮里12鄰三民路112號,75.0,"120.719925 ","24.253651 ",豐榮里,1,豐原分局
831.0,臺中市豐原區豐榮里12鄰三民路98號,250.0,"120.720426 ","24.253717 ",豐榮里,1,豐原分局
832.0,臺中市豐原區豐榮里12鄰三民路106號,75.0,"120.720183 ","24.253686 ",豐榮里,1,豐原分局
833.0,臺中市豐原區豐榮里12鄰三民路104號,75.0,"120.720286 ","24.253703 ",豐榮里,1,豐原分局
834.0,臺中市豐原區豐榮里12鄰三民路102號,75.0,"120.720335 ","24.253709 ",豐榮里,1,豐原分局
835.0,臺中市豐原區豐榮里12鄰三民路100號,75.0,"120.720382 ","24.253713 ",豐榮里,1,豐原分局
836.0,臺中市豐原區豐榮里11鄰三民路151號,63.0,"120.718345 ","24.253281 ",豐榮里,1,豐原分局
837.0,臺中市豐原區豐榮里11鄰三民路145號,44.0,"120.718436 ","24.253291 ",豐榮里,1,豐原分局
838.0,臺中市豐原區豐榮里11鄰信義街157巷10號,20.0,"120.718214 ","24.253022 ",豐榮里,1,豐原分局
839.0,臺中市豐原區豐榮里11鄰信義街157巷17號,25.0,"120.717934 ","24.252766 ",豐榮里,1,豐原分局
840.0,臺中市豐原區豐榮里11鄰信義街157巷2號,142.0,"120.718537 ","24.253130 ",豐榮里,1,豐原分局
841.0,臺中市豐原區豐榮里9鄰中正路212巷13號,27.0,"120.718048 ","24.252374 ",豐榮里,1,豐原分局
842.0,臺中市豐原區豐榮里9鄰中正路218號,33.0,"120.717742 ","24.251975 ",豐榮里,1,豐原分局
843.0,臺中市豐原區豐榮里5鄰和平街45巷23號,108.0,"120.719129 ","24.253052 ",豐榮里,1,豐原分局
844.0,臺中市豐原區豐榮里7鄰信義街148號,16.0,"120.718847 ","24.253011 ",豐榮里,1,豐原分局
845.0,臺中市豐原區豐榮里7鄰信義街158號,25.0,"120.718834 ","24.253263 ",豐榮里,1,豐原分局
846.0,臺中市豐原區豐榮里5鄰和平街45巷9號,58.0,"120.719421 ","24.253060 ",豐榮里,1,豐原分局
847.0,臺中市豐原區豐榮里5鄰和平街45巷7號,250.0,"120.719465 ","24.253063 ",豐榮里,1,豐原分局
848.0,臺中市豐原區豐榮里5鄰和平街45巷10號,16.0,"120.719544 ","24.253145 ",豐榮里,1,豐原分局
849.0,臺中市豐原區豐榮里5鄰和平街45巷8號,13.0,"120.719544 ","24.253145 ",豐榮里,1,豐原分局
850.0,臺中市豐原區豐榮里5鄰和平街45巷6號,42.0,"120.719588 ","24.253149 ",豐榮里,1,豐原分局
851.0,臺中市豐原區豐榮里4鄰三民路95號,66.0,"120.719728 ","24.253464 ",豐榮里,1,豐原分局
852.0,臺中市豐原區豐榮里2鄰和平街46號,13.0,"120.719962 ","24.252955 ",豐榮里,1,豐原分局
853.0,臺中市豐原區豐榮里2鄰和平街37號,42.0,"120.719815 ","24.252969 ",豐榮里,1,豐原分局
854.0,臺中市豐原區豐榮里4鄰三民路108號,20.0,"120.720028 ","24.253668 ",豐榮里,1,豐原分局
855.0,臺中市豐原區圳寮里4鄰豐洲路73巷62號,20.0,"120.713911 ","24.255261 ",圳寮里,1,豐原分局
856.0,臺中市豐原區圳寮里4鄰豐洲路73巷54號,20.0,"120.713911 ","24.255261 ",圳寮里,1,豐原分局
857.0,臺中市豐原區圳寮里4鄰豐洲路73巷46號,20.0,"120.713911 ","24.255261 ",圳寮里,1,豐原分局
858.0,臺中市豐原區圳寮里4鄰豐洲路73巷48號,20.0,"120.713911 ","24.255261 ",圳寮里,1,豐原分局
859.0,臺中市豐原區圳寮里4鄰豐洲路73巷83號,20.0,"120.714815 ","24.255549 ",圳寮里,1,豐原分局
860.0,臺中市豐原區圳寮里4鄰豐洲路73巷76號,20.0,"120.713911 ","24.255261 ",圳寮里,1,豐原分局
861.0,臺中市豐原區圳寮里4鄰豐洲路73巷77號,20.0,"120.714815 ","24.255549 ",圳寮里,1,豐原分局
862.0,臺中市豐原區圳寮里4鄰豐洲路73巷84號,20.0,"120.713911 ","24.255261 ",圳寮里,1,豐原分局
863.0,臺中市豐原區圳寮里4鄰豐洲路73巷79號,20.0,"120.714815 ","24.255549 ",圳寮里,1,豐原分局
864.0,臺中市豐原區圳寮里4鄰豐洲路73巷44號,20.0,"120.713911 ","24.255261 ",圳寮里,1,豐原分局
865.0,臺中市豐原區圳寮里4鄰豐洲路73巷81號,20.0,"120.714815 ","24.255549 ",圳寮里,1,豐原分局
866.0,臺中市豐原區圳寮里4鄰豐洲路73巷42號,20.0,"120.713911 ","24.255261 ",圳寮里,1,豐原分局
867.0,臺中市豐原區圳寮里4鄰豐洲路73巷63號,20.0,"120.714815 ","24.255549 ",圳寮里,1,豐原分局
868.0,臺中市豐原區圳寮里4鄰豐洲路73巷75號,20.0,"120.714815 ","24.255549 ",圳寮里,1,豐原分局
869.0,臺中市豐原區圳寮里4鄰豐洲路73巷90號,20.0,"120.713911 ","24.255261 ",圳寮里,1,豐原分局
870.0,臺中市豐原區圳寮里4鄰豐洲路73巷70號,20.0,"120.713911 ","24.255261 ",圳寮里,1,豐原分局
871.0,臺中市豐原區圳寮里4鄰豐洲路73巷72號,20.0,"120.713911 ","24.255261 ",圳寮里,1,豐原分局
872.0,臺中市豐原區圳寮里4鄰豐洲路73巷52號,20.0,"120.713911 ","24.255261 ",圳寮里,1,豐原分局
873.0,臺中市豐原區圳寮里4鄰豐洲路73巷60號,20.0,"120.713911 ","24.255261 ",圳寮里,1,豐原分局
874.0,臺中市豐原區圳寮里4鄰豐洲路73巷50號,20.0,"120.713911 ","24.255261 ",圳寮里,1,豐原分局
875.0,臺中市豐原區圳寮里4鄰豐洲路73巷88號,20.0,"120.713911 ","24.255261 ",圳寮里,1,豐原分局
876.0,臺中市豐原區圳寮里4鄰豐洲路73巷86號,20.0,"120.713911 ","24.255261 ",圳寮里,1,豐原分局
877.0,臺中市豐原區圳寮里4鄰豐洲路73巷69號,20.0,"120.714815 ","24.255549 ",圳寮里,1,豐原分局
878.0,臺中市豐原區圳寮里4鄰豐洲路73巷67號,30.0,"120.714815 ","24.255549 ",圳寮里,1,豐原分局
879.0,臺中市豐原區圳寮里1鄰圓環北路一段122號,24.0,"120.715725 ","24.256095 ",圳寮里,1,豐原分局
880.0,臺中市豐原區圳寮里4鄰豐洲路73巷8號,24.0,"120.713911 ","24.255261 ",圳寮里,1,豐原分局
881.0,臺中市豐原區圳寮里4鄰豐洲路100號,20.0,"120.716098 ","24.255344 ",圳寮里,1,豐原分局
882.0,臺中市豐原區圳寮里4鄰豐洲路73巷58號,20.0,"120.713911 ","24.255261 ",圳寮里,1,豐原分局
883.0,臺中市豐原區圳寮里4鄰豐洲路73巷73號,20.0,"120.714815 ","24.255549 ",圳寮里,1,豐原分局
884.0,臺中市豐原區圳寮里4鄰豐洲路73巷65號,20.0,"120.714815 ","24.255549 ",圳寮里,1,豐原分局
885.0,臺中市豐原區圳寮里4鄰豐洲路73巷82號,20.0,"120.713911 ","24.255261 ",圳寮里,1,豐原分局
886.0,臺中市豐原區圳寮里4鄰豐洲路73巷78號,20.0,"120.713911 ","24.255261 ",圳寮里,1,豐原分局
887.0,臺中市豐原區圳寮里4鄰豐洲路73巷80號,17.0,"120.713911 ","24.255261 ",圳寮里,1,豐原分局
888.0,臺中市豐原區圳寮里3鄰忠孝街105巷50弄26號之2,17.0,"120.714712 ","24.253489 ",圳寮里,1,豐原分局
889.0,臺中市豐原區圳寮里3鄰忠孝街105巷50弄26號之4,17.0,"120.714712 ","24.253489 ",圳寮里,1,豐原分局
890.0,臺中市豐原區圳寮里3鄰忠孝街105巷50弄26號之3,17.0,"120.714712 ","24.253489 ",圳寮里,1,豐原分局
891.0,臺中市豐原區圳寮里3鄰忠孝街105巷50弄26號之1,20.0,"120.714712 ","24.253489 ",圳寮里,1,豐原分局
892.0,臺中市豐原區圳寮里4鄰豐洲路73巷71號,20.0,"120.714815 ","24.255549 ",圳寮里,1,豐原分局
893.0,臺中市豐原區圳寮里4鄰豐洲路73巷68號,20.0,"120.713911 ","24.255261 ",圳寮里,1,豐原分局
894.0,臺中市豐原區圳寮里4鄰豐洲路73巷66號,20.0,"120.713911 ","24.255261 ",圳寮里,1,豐原分局
895.0,臺中市豐原區圳寮里4鄰豐洲路73巷74號,52.0,"120.713911 ","24.255261 ",圳寮里,1,豐原分局
896.0,臺中市豐原區東勢里1鄰中山路418號,95.0,"120.715226 ","24.247223 ",東勢里,1,豐原分局
897.0,臺中市豐原區東勢里1鄰中山路442號,250.0,"120.715458 ","24.248125 ",東勢里,1,豐原分局
898.0,臺中市豐原區東勢里1鄰中山路448號,62.0,"120.715425 ","24.248025 ",東勢里,1,豐原分局
899.0,臺中市豐原區東勢里1鄰中山路450號,35.0,"120.715435 ","24.248065 ",東勢里,1,豐原分局
900.0,臺中市豐原區東勢里2鄰中興路61號,48.0,"120.716697 ","24.248144 ",東勢里,1,豐原分局
901.0,臺中市豐原區東勢里2鄰中興路73號,75.0,"120.716378 ","24.248163 ",東勢里,1,豐原分局
902.0,臺中市豐原區東勢里2鄰中興路79巷5弄2號,35.0,"120.716084 ","24.247985 ",東勢里,1,豐原分局
903.0,臺中市豐原區東勢里5鄰育才街46號,45.0,"120.716032 ","24.247118 ",東勢里,1,豐原分局
904.0,臺中市豐原區東勢里5鄰育才街48巷1號,32.0,"120.715897 ","24.247194 ",東勢里,1,豐原分局
905.0,臺中市豐原區東勢里5鄰育才街42號,45.0,"120.716091 ","24.247012 ",東勢里,1,豐原分局
906.0,臺中市豐原區東勢里5鄰中山路384巷1弄10號,52.0,"120.715096 ","24.246507 ",東勢里,1,豐原分局
907.0,臺中市豐原區東勢里6鄰民生街50巷26號,23.0,"120.716302 ","24.247302 ",東勢里,1,豐原分局
908.0,臺中市豐原區東勢里6鄰府前街156號,27.0,"120.716589 ","24.249442 ",東勢里,1,豐原分局
909.0,臺中市豐原區東勢里6鄰府前街152號,104.0,"120.716665 ","24.249451 ",東勢里,1,豐原分局
910.0,臺中市豐原區富春里18鄰富春街9號,200.0,"120.717333 ","24.249769 ",富春里,1,豐原分局
911.0,臺中市豐原區富春里17鄰富春街23巷23號,90.0,"120.716686 ","24.249965 ",富春里,1,豐原分局
912.0,臺中市豐原區富春里14鄰復興路169號,60.0,"120.716378 ","24.250561 ",富春里,1,豐原分局
913.0,臺中市豐原區富春里14鄰復興路155號,67.0,"120.716634 ","24.250540 ",富春里,1,豐原分局
914.0,臺中市豐原區富春里14鄰復興路153號,54.0,"120.716676 ","24.250539 ",富春里,1,豐原分局
915.0,臺中市豐原區富春里14鄰復興路151號,56.0,"120.716716 ","24.250536 ",富春里,1,豐原分局
916.0,臺中市豐原區富春里14鄰復興路147號,56.0,"120.716753 ","24.250533 ",富春里,1,豐原分局
917.0,臺中市豐原區富春里14鄰復興路145號,21.0,"120.716787 ","24.250532 ",富春里,1,豐原分局
918.0,臺中市豐原區富春里14鄰復興路143號,63.0,"120.716814 ","24.250529 ",富春里,1,豐原分局
919.0,臺中市豐原區富春里14鄰復興路131號,26.0,"120.717102 ","24.250499 ",富春里,1,豐原分局
920.0,臺中市豐原區富春里13鄰復興路29號,67.0,"120.716425 ","24.250550 ",富春里,1,豐原分局
921.0,臺中市豐原區富春里8鄰富春街73巷23號,83.0,"120.716759 ","24.251190 ",富春里,1,豐原分局
922.0,臺中市豐原區富春里8鄰富春街73巷27號,106.0,"120.716658 ","24.251197 ",富春里,1,豐原分局
923.0,臺中市豐原區富春里7鄰中正路261號,76.0,"120.716635 ","24.251719 ",富春里,1,豐原分局
924.0,臺中市豐原區富春里7鄰中正路253號,56.0,"120.716842 ","24.251742 ",富春里,1,豐原分局
925.0,臺中市豐原區富春里7鄰中正路251號,56.0,"120.716883 ","24.251746 ",富春里,1,豐原分局
926.0,臺中市豐原區富春里7鄰中正路249號,103.0,"120.716921 ","24.251747 ",富春里,1,豐原分局
927.0,臺中市豐原區富春里7鄰中正路239號,103.0,"120.717166 ","24.251766 ",富春里,1,豐原分局
928.0,臺中市豐原區富春里7鄰中正路237號,128.0,"120.717213 ","24.251771 ",富春里,1,豐原分局
929.0,臺中市豐原區富春里7鄰中正路235號,218.0,"120.717260 ","24.251778 ",富春里,1,豐原分局
930.0,臺中市豐原區富春里7鄰中正路231號,218.0,"120.717354 ","24.251781 ",富春里,1,豐原分局
931.0,臺中市豐原區富春里7鄰中正路227號,218.0,"120.717451 ","24.251791 ",富春里,1,豐原分局
932.0,臺中市豐原區富春里7鄰中正路225號,218.0,"120.717487 ","24.251791 ",富春里,1,豐原分局
933.0,臺中市豐原區富春里5鄰富春街89號,218.0,"120.717616 ","24.251436 ",富春里,1,豐原分局
934.0,臺中市豐原區富春里5鄰富春街87號,218.0,"120.717611 ","24.251401 ",富春里,1,豐原分局
935.0,臺中市豐原區富春里5鄰富春街85號,218.0,"120.717603 ","24.251367 ",富春里,1,豐原分局
936.0,臺中市豐原區富春里5鄰富春街83號,218.0,"120.717592 ","24.251334 ",富春里,1,豐原分局
937.0,臺中市豐原區富春里5鄰富春街81號,218.0,"120.717583 ","24.251297 ",富春里,1,豐原分局
938.0,臺中市豐原區富春里5鄰富春街79號,218.0,"120.717578 ","24.251269 ",富春里,1,豐原分局
939.0,臺中市豐原區富春里5鄰富春街77號,218.0,"120.717575 ","24.251242 ",富春里,1,豐原分局
940.0,臺中市豐原區富春里5鄰富春街75號,218.0,"120.717561 ","24.251183 ",富春里,1,豐原分局
