類別,編號,里別,地址,Location,地下層數位址,可容納人數,備註
學校,NS062,大華里,高雄市鳥松區大埤路31號,"22.648406154890353, 120.35359435247668",1,2409.0,
一般建築,NS063,鳥松里,高雄市鳥松區鳥松里大埤路23巷11號,"22.658106413694906, 120.36179782041233",1,1545.0,
一般建築,NS064,大華里,高雄市鳥松區大華里圓山北路13號,"22.658208572319214, 120.34157798159872",2,2650.0,
一般建築,NS065,大華里,高雄市鳥松區大華里和盛東街13號,"22.652823646423993, 120.34271395921098",1.2.,2054.0,
一般建築,NS066,大華里,高雄市鳥松區大華村和盛街28號,"22.652459900286427, 120.34177292548114",1,1069.0,
一般建築,NS067,大華里,高雄市鳥松區大華村和盛東街21號,"22.65371178007711, 120.3429395386528",1,2741.0,
一般建築,NS068,大華里,高雄市鳥松區圓山路31號,"22.6569512874327, 120.34344339872214",1.2.3.,1556.0,
一般建築,NS069,大華里,高雄市鳥松區大華里圓山北路9號,"22.658013558237062, 120.34196285896635",2,1743.0,
一般建築,NS070,大華里,高雄市鳥松區澄清路840號,"22.651477735901672, 120.34957358081776",1,1892.0,
一般建築,NS071,大華里,高雄市鳥松區大華里本館路76之1號,"22.652634874178254, 120.34007495444627",1,1029.0,
一般建築,NS072,夢裡里,高雄市鳥松區夢裡里明湖路82號,"22.66540815997807, 120.35498922007751",1,2374.0,
一般建築,NS073,鳥松里,高雄市鳥松區鳥松村4大埤路127號,"22.64945479636894, 120.35286892491959",2,11125.0,
一般建築,NS074,夢裡里,高雄市鳥松區夢裡村2澄湖路192號,"22.66734457084613, 120.35488974894822",1,2423.0,
一般建築,NS075,大華里,高雄市鳥松區大華路37號,"22.651727695482275, 120.34352431682092",1.2.,9267.0,
一般建築,NS076,大華里,高雄市鳥松區澄明街208號之1,"22.651357099078933, 120.33855484300925",1,6026.0,
一般建築,NS077,鳥松里,高雄市鳥松區公園路1號,"22.65710120756931, 120.35949701484584",1.2.3.,3322.0,
