"建築物名稱the names of the buildings","電腦編號 serial number",村里別village,"地址 address","緯經度 latitude and longitude","地下樓層數number of basement levels",可容納人數capacity,轄管分局jurisdiction,"備駐 notes"
屏東大學/屏師校區/科學樓,QMA00817,長春里,屏東縣屏東市長春里15鄰林森路1號,"22.66779898678122, 120.50273706780482",1,377.0,屏東分局,共有5處、總計可容納人數2814人
屏東大學/屏師校區/理學大樓,QMA00818,長春里,屏東縣屏東市長春里15鄰林森路1號,"22.66779898678122, 120.50273706780482",1,1385.0,屏東分局,共有5處、總計可容納人數2814人
屏東大學/屏師校區/音樂館,QMA00819,長春里,屏東縣屏東市長春里15鄰林森路1號,"22.66779898678122, 120.50273706780482",1,432.0,屏東分局,共有5處、總計可容納人數2814人
屏東大學/屏師校區/至善樓,QMA00820,長春里,屏東縣屏東市長春里15鄰林森路1號,"22.66779898678122, 120.50273706780482",1,262.0,屏東分局,共有5處、總計可容納人數2814人
屏東大學/屏師校區/游泳池暨體適能館,QMA00821,長春里,屏東縣屏東市長春里15鄰林森路1號,"22.66779898678122, 120.50273706780482",1,358.0,屏東分局,共有5處、總計可容納人數2814人
翠笛大廈,QMA00839,長春里,屏東縣屏東市長春里15鄰林森路12號之19,"22.670002683620822, 120.50364499664092",1,2990.0,屏東分局,
屏東公賣分局,QMA00789,長春里,屏東縣屏東市長春里26鄰林森路17號,"22.67093268270876, 120.4994883984934",1,85.0,屏東分局,
師範清境大廈,QMA00840,長春里,屏東縣屏東市長春里15鄰林森路121號,"22.673568579282794, 120.49069366728007",1,744.0,屏東分局,
民和基督教長老教會,QMA00837,長春里,屏東縣屏東市長春里07鄰民教路90號,"22.66828933414376, 120.50015212401189",1,222.0,屏東分局,
—,QMA00836,長春里,屏東縣屏東市長春里07鄰民教路92號,"22.66812902992768, 120.50002336310281",1,24.0,屏東分局,
—,QMA00832,長春里,屏東縣屏東市長春里13鄰民教路109號之2,"22.670104883582386, 120.50077182732937",1,88.0,屏東分局,
長春華廈,QMA02001,長春里,屏東縣屏東市長春里15鄰民教路119號,"22.670532482837288, 120.50072605431303",1,1082.0,屏東分局,
—,QMA00834,長春里,屏東縣屏東市長春里13鄰汕頭街4號,"22.67016288349446, 120.50032999664099",1,138.0,屏東分局,
—,QMA00830,長春里,屏東縣屏東市長春里13鄰汕頭街6號,"22.67025008321004, 120.50025549664083",1,145.0,屏東分局,
—,QMA00831,長春里,屏東縣屏東市長春里13鄰汕頭街12號,"22.670290082988586, 120.50000226780485",1,136.0,屏東分局,
—,QMA00833,長春里,屏東縣屏東市長春里13鄰汕頭街16號,"22.67041008251872, 120.49990995431317",1,94.0,屏東分局,
—,QMA00827,長春里,屏東縣屏東市長春里13鄰汕頭街20號,"22.67046778248995, 120.49977839664096",1,94.0,屏東分局,
屏東大學/屏師校區/單身教職員宿舍,QMA00838,長春里,屏東縣屏東市長春里12鄰師校巷22號,"22.670218483189842, 120.49998481198519",1,122.0,屏東分局,
—,QMA01126,華山里,屏東縣屏東市華山里11鄰廣東路461號,"22.68313336181201, 120.49882381013305",1,17.0,屏東分局,
—,QMA01128,華山里,屏東縣屏東市華山里11鄰廣東路465號,"22.683188760710884, 120.49875138129704",1,18.0,屏東分局,
—,QMA01127,華山里,屏東縣屏東市華山里11鄰廣東路467號,"22.68311795882781, 120.49880495431336",1,18.0,屏東分局,
—,QMA01118,華山里,屏東縣屏東市華山里01鄰廣東路546巷之3,"22.68362557130863, 120.49910191299185",1,17.0,屏東分局,
—,QMA01123,華山里,屏東縣屏東市華山里11鄰廣東路560號,"22.683364062451112, 120.49899409664124",1,76.0,屏東分局,
—,QMA01130,華山里,屏東縣屏東市華山里11鄰廣東路564號之1,"22.68345565819364, 120.4988603966413",1,69.0,屏東分局,
—,QMA01122,華山里,屏東縣屏東市華山里11鄰廣東路566號,"22.68357836003541, 120.49885042547729",1,36.0,屏東分局,
—,QMA01121,華山里,屏東縣屏東市華山里11鄰廣東路574號,"22.683692857748138, 120.4986417678052",1,20.0,屏東分局,
—,QMA01129,華山里,屏東縣屏東市華山里11鄰廣東路576號,"22.683674655699043, 120.49856198129699",1,28.0,屏東分局,
—,QMA01125,華山里,屏東縣屏東市華山里11鄰廣東路580號,"22.683742258702974, 120.49849929664127",1,20.0,屏東分局,
—,QMA01124,華山里,屏東縣屏東市華山里11鄰廣東路582號,"22.68377205864913, 120.49847658129701",1,20.0,屏東分局,
—,QMA01119,華山里,屏東縣屏東市華山里11鄰廣東路584號,"22.683798965982554, 120.49849156780516",1,20.0,屏東分局,
—,QMA01120,華山里,屏東縣屏東市華山里11鄰廣東路586號,"22.683854158500893, 120.49829306595272",1,20.0,屏東分局,
—,QMA01169,華山里,屏東縣屏東市華山里27鄰大連路6號之4,"22.68443545964863, 120.51060235431338",1,37.0,屏東分局,
—,QMA01173,華山里,屏東縣屏東市華山里08鄰大連路12號之2,"22.684788856812947, 120.51011152547733",1,32.0,屏東分局,
中華電信/機房,QMA01172,華山里,屏東縣屏東市華山里08鄰大連路12號之3,"22.68480865452867, 120.51012225431337",1,838.0,屏東分局,
—,QMA01171,華山里,屏東縣屏東市華山里08鄰大連路12號之5,"22.684778957954027, 120.51010079664127",1,118.0,屏東分局,
—,QMA01170,華山里,屏東縣屏東市華山里22鄰大連路20巷1號之2,"22.68452636171111, 120.50849962547744",1,16.0,屏東分局,
—,QMA01174,華山里,屏東縣屏東市華山里22鄰大連路20巷27號,"22.685776059815154, 120.50861393896912",1,32.0,屏東分局,
—,QMA01166,華山里,屏東縣屏東市華山里26鄰大連路24號之1,"22.68430355877821, 120.50827526780523",1,12.0,屏東分局,
—,QMA01167,華山里,屏東縣屏東市華山里26鄰大連路24號之2,"22.68433325545587, 120.50828599664135",1,12.0,屏東分局,
—,QMA01168,華山里,屏東縣屏東市華山里26鄰大連路24號之3,"22.684263963198035, 120.50828599664135",1,12.0,屏東分局,
—,QMA01156,華山里,屏東縣屏東市華山里26鄰大連路24號之5,"22.684303558778225, 120.50830745431344",1,12.0,屏東分局,
—,QMA01157,華山里,屏東縣屏東市華山里26鄰大連路24號之6,"22.684263963198035, 120.50828599664135",1,12.0,屏東分局,
—,QMA01158,華山里,屏東縣屏東市華山里26鄰大連路24號之7,"22.684303558778225, 120.50827526780526",1,12.0,屏東分局,
—,QMA01159,華山里,屏東縣屏東市華山里26鄰大連路24號之8,"22.684273862094155, 120.50828599664135",1,12.0,屏東分局,
—,QMA01160,華山里,屏東縣屏東市華山里26鄰大連路24號之9,"22.684303558778225, 120.50825381013316",1,12.0,屏東分局,
—,QMA01161,華山里,屏東縣屏東市華山里26鄰大連路24號之10,"22.684283760989565, 120.5082967254774",1,12.0,屏東分局,
—,QMA01162,華山里,屏東縣屏東市華山里26鄰大連路24號之11,"22.684303558778225, 120.50823235246102",1,12.0,屏東分局,
—,QMA01163,華山里,屏東縣屏東市華山里26鄰大連路24號之12,"22.684303558778225, 120.5082967254774",1,12.0,屏東分局,
—,QMA01164,華山里,屏東縣屏東市華山里26鄰大連路24號之13,"22.684303558778225, 120.5083181831495",1,12.0,屏東分局,
—,QMA01165,華山里,屏東縣屏東市華山里26鄰大連路24號之14,"22.68429365988425, 120.50825381013316",1,12.0,屏東分局,
—,QMA01145,華山里,屏東縣屏東市華山里26鄰大連路28號,"22.68401295928197, 120.50735253896913",1,12.0,屏東分局,
—,QMA01146,華山里,屏東縣屏東市華山里26鄰大連路28號之1,"22.68408005809301, 120.50754809664134",1,12.0,屏東分局,
—,QMA01147,華山里,屏東縣屏東市華山里26鄰大連路28號之2,"22.684010765707182, 120.50756955431342",1,12.0,屏東分局,
—,QMA01148,華山里,屏東縣屏東市華山里26鄰大連路28號之3,"22.684070159182884, 120.50753736780523",1,12.0,屏東分局,
—,QMA01149,華山里,屏東縣屏東市華山里26鄰大連路28號之4,"22.684040462448255, 120.50754809664132",1,12.0,屏東分局,
—,QMA01150,華山里,屏東縣屏東市華山里26鄰大連路28號之5,"22.68408005809301, 120.50754809664132",1,12.0,屏東分局,
—,QMA01151,華山里,屏東縣屏東市華山里26鄰大連路28號之6,"22.684060260272066, 120.50759101198555",1,12.0,屏東分局,
—,QMA01152,華山里,屏東縣屏東市華山里26鄰大連路28號之7,"22.684050361360512, 120.50759101198555",1,12.0,屏東分局,
—,QMA01153,華山里,屏東縣屏東市華山里26鄰大連路28號之8,"22.684070159182884, 120.50754809664132",1,12.0,屏東分局,
—,QMA01154,華山里,屏東縣屏東市華山里26鄰大連路28號之9,"22.684060260272066, 120.50754809664132",1,12.0,屏東分局,
—,QMA01155,華山里,屏東縣屏東市華山里26鄰大連路28號之10,"22.684099855911093, 120.50758028314947",1,12.0,屏東分局,
—,QMA01255,華山里,屏東縣屏東市華山里24鄰大連路58號,"22.68347975814833, 120.50458726780528",1,28.0,屏東分局,
基督教醫院/韓偉大樓,QMA02035,華山里,屏東縣屏東市華山里21鄰大連路60號,"22.681997264623188, 120.50203086780519",1.2,1861.0,屏東分局,共有3處、總計可容納人數9958人
基督教醫院路加/馬可/約翰大樓,QMA01258,華山里,屏東縣屏東市華山里21鄰大連路60號,"22.681997264623188, 120.50203086780519",1.2,5433.0,屏東分局,共有3處、總計可容納人數9958人
基督教醫院,QMA02664,華山里,屏東縣屏東市華山里21鄰大連路60號,"22.681997264623188, 120.50203086780519",1.2,2664.0,屏東分局,共有3處、總計可容納人數9958人
—,QMA01221,華山里,屏東縣屏東市華山里16鄰大連路60號之4,"22.682056658971266, 120.5020094101331",1,20.0,屏東分局,
—,QMA01222,華山里,屏東縣屏東市華山里16鄰大連路60號之5,"22.682026961800446, 120.50205232547734",1,20.0,屏東分局,
—,QMA01223,華山里,屏東縣屏東市華山里16鄰大連路60號之6,"22.682007163682982, 120.50199868129705",1,13.0,屏東分局,
—,QMA01224,華山里,屏東縣屏東市華山里16鄰大連路60號之7,"22.682007163682982, 120.50205232547734",1,13.0,屏東分局,
—,QMA012258,華山里,屏東縣屏東市華山里16鄰大連路60號之8,"22.682007163682982, 120.50205232547734",1,18.0,屏東分局,
—,QMA01226,華山里,屏東縣屏東市華山里16鄰大連路60號之9,"22.682046759915046, 120.50204159664129",1,18.0,屏東分局,
—,QMA01227,華山里,屏東縣屏東市華山里16鄰大連路60號之10,"22.68197746650144, 120.5020630543134",1,20.0,屏東分局,
—,QMA01228,華山里,屏東縣屏東市華山里16鄰大連路60號之11,"22.682017062742062, 120.5020308678052",1,20.0,屏東分局,
—,QMA01229,華山里,屏東縣屏東市華山里16鄰大連路60號之12,"22.681997264623188, 120.5020094101331",1,20.0,屏東分局,
—,QMA01230,華山里,屏東縣屏東市華山里16鄰大連路60號之13,"22.682026961800446, 120.5020308678052",1,20.0,屏東分局,
—,QMA01231,華山里,屏東縣屏東市華山里16鄰大連路60號之14,"22.682026961800446, 120.50202013896916",1,24.0,屏東分局,
—,QMA01233,華山里,屏東縣屏東市華山里16鄰大連路60號之16,"22.682026961800446, 120.50204159664129",1,20.0,屏東分局,
—,QMA01234,華山里,屏東縣屏東市華山里16鄰大連路60號之17,"22.682046759915046, 120.50204159664129",1,20.0,屏東分局,
—,QMA01235,華山里,屏東縣屏東市華山里16鄰大連路60號之18,"22.682017062742062, 120.5020094101331",1,20.0,屏東分局,
—,QMA01236,華山里,屏東縣屏東市華山里16鄰大連路60號之19,"22.682017062742062, 120.50204159664129",1,20.0,屏東分局,
—,QMA01237,華山里,屏東縣屏東市華山里16鄰大連路60號之20,"22.682007163682982, 120.50202013896916",1,20.0,屏東分局,
—,QMA01257,華山里,屏東縣屏東市華山里16鄰大連路60號之30,"22.682007163682982, 120.50205232547734",1,41.0,屏東分局,
—,QMA01175,華山里,屏東縣屏東市華山里14鄰瑞光路三段34號,"22.684391760817913, 120.50487518314944",1,28.0,屏東分局,
—,QMA01176,華山里,屏東縣屏東市華山里14鄰瑞光路三段36號,"22.684477156275122, 120.5048709678052",1,58.0,屏東分局,
六合養護中心,QMA02677,華山里,屏東縣屏東市華山里25鄰瑞光路三段96號,"22.68661565476957, 120.50516086780516",1,2009.0,屏東分局,
優生醫院,QMA01201,華山里,屏東縣屏東市華山里25鄰瑞光路三段103號,"22.686267157837353, 120.5038552966414",1,186.0,屏東分局,
—,QMA01183,華山里,屏東縣屏東市華山里38鄰華正路75號,"22.686735950769663, 120.50180785431344",1,42.0,屏東分局,
屏東縣社會福利綜合館,QMA02061,華山里,屏東縣屏東市華山里38鄰華正路95號,"22.684904153212283, 120.50122649664125",1,1141.0,屏東分局,
—,QMA01137,華山里,屏東縣屏東市華山里31鄰華二街8號,"22.682879161247566, 120.5016419678051",1,50.0,屏東分局,
—,QMA01138,華山里,屏東縣屏東市華山里31鄰華二街10號,"22.682848559333735, 120.50159702547731",1,50.0,屏東分局,
—,QMA01139,華山里,屏東縣屏東市華山里31鄰華二街12號,"22.682813961360544, 120.50155905431328",1,48.0,屏東分局,
—,QMA01142,華山里,屏東縣屏東市華山里31鄰華二街14號,"22.68275576048438, 120.50139311198542",1,50.0,屏東分局,
—,QMA01141,華山里,屏東縣屏東市華山里31鄰華二街16號,"22.68274316050712, 120.50132172547734",1,50.0,屏東分局,
—,QMA01140,華山里,屏東縣屏東市華山里31鄰華二街20號,"22.682748357572333, 120.50122942547729",1,69.0,屏東分局,
—,QMA01143,華山里,屏東縣屏東市華山里12鄰華二街39號,"22.68248296193437, 120.50098036780518",1,46.0,屏東分局,
—,QMA01132,華山里,屏東縣屏東市華山里01鄰華二街84號,"22.68319426070127, 120.49971406780513",1,18.0,屏東分局,
—,QMA01131,華山里,屏東縣屏東市華山里01鄰華二街86號,"22.683272754489426, 120.49965538129712",1,36.0,屏東分局,
—,QMA01134,華山里,屏東縣屏東市華山里02鄰華二街108巷1號,"22.683656459900096, 120.49940246780521",1,12.0,屏東分局,
—,QMA01133,華山里,屏東縣屏東市華山里02鄰華二街108巷3號,"22.68363226411074, 120.49942779664129",1,14.0,屏東分局,
—,QMA01135,華山里,屏東縣屏東市華山里02鄰華二街108巷5號,"22.683643858880654, 120.49950265431333",1,14.0,屏東分局,
—,QMA01136,華山里,屏東縣屏東市華山里02鄰華二街110號,"22.68356216421194, 120.49928478129698",1,13.0,屏東分局,
—,QMA01196,華山里,屏東縣屏東市華山里05鄰華山街1號,"22.68344425514101, 120.50170908129707",1,21.0,屏東分局,
—,QMA01193,華山里,屏東縣屏東市華山里05鄰華山街3號,"22.68344375821597, 120.50164171013314",1,18.0,屏東分局,
—,QMA01194,華山里,屏東縣屏東市華山里05鄰華山街13號,"22.683586355877527, 120.50154199478881",1,20.0,屏東分局,
—,QMA01195,華山里,屏東縣屏東市華山里05鄰華山街15號,"22.683577560036824, 120.50160888314949",1,18.0,屏東分局,
—,QMA01192,華山里,屏東縣屏東市華山里05鄰華山街17號,"22.68361995684699, 120.5016023119855",1,18.0,屏東分局,
—,QMA01190,華山里,屏東縣屏東市華山里05鄰華山街21號,"22.683663757802744, 120.50153078314938",1,18.0,屏東分局,
—,QMA01189,華山里,屏東縣屏東市華山里05鄰華山街23號,"22.683621864125683, 120.50148649664128",1,18.0,屏東分局,
—,QMA02104,華山里,屏東縣屏東市華山里05鄰華山街32號,"22.684288160982536, 120.5010357966413",1,306.0,屏東分局,
國宅社區,QMA01184,華山里,屏東縣屏東市華山里29鄰華山街86號,"22.68500845641641, 120.50024291198551",1,560.0,屏東分局,
國宅社區,QMA01182,華山里,屏東縣屏東市華山里09鄰華山街99號,"22.684518657300842, 120.50038839664121",1,302.0,屏東分局,
國宅社區,QMA01202,華山里,屏東縣屏東市華山里29鄰華山街126號,"22.68551565432469, 120.49957088129703",1,310.0,屏東分局,
—,QMA01185,華山里,屏東縣屏東市華山里09鄰華山街141號,"22.68491625884985, 120.49999995431345",1,61.0,屏東分局,
—,QMA01186,華山里,屏東縣屏東市華山里09鄰華山街143號,"22.684939557675584, 120.49999338314952",1,60.0,屏東分局,
—,QMA011897,華山里,屏東縣屏東市華山里09鄰華山街145號,"22.68489136342639, 120.50001584082158",1,60.0,屏東分局,
—,QMA01188,華山里,屏東縣屏東市華山里09鄰華山街147號,"22.685052350633118, 120.49989959664131",1,60.0,屏東分局,
—,QMA01240,華山里,屏東縣屏東市華山里17鄰莊敬街一段12號,"22.682420759185707, 120.50247881013301",1,49.0,屏東分局,
—,QMA01253,華山里,屏東縣屏東市華山里17鄰莊敬街一段29號,"22.68282795741137, 120.50207385431337",1,12.0,屏東分局,
—,QMA01191,華山里,屏東縣屏東市華山里10鄰莊敬街一段53號,"22.683369965514714, 120.5017597831494",1,18.0,屏東分局,
屏東市社區長照服務中心,QMA02111,華山里,屏東縣屏東市華山里10鄰莊敬街一段99號,"22.684683752544665, 120.50241139664138",1,947.0,屏東分局,
當代鉅座大樓/A棟,QMA02646,華山里,屏東縣屏東市華山里25鄰莊敬街一段148號,"22.68517785726246, 120.50334735431346",1,1318.0,屏東分局,
當代鉅座大樓/B棟,QMA01200,華山里,屏東縣屏東市華山里35鄰莊敬街一段151號,"22.685280352451414, 120.50311866780527",1,494.0,屏東分局,
—,QMA02632,華山里,屏東縣屏東市華山里35鄰莊敬街一段157號,"22.68532695003805, 120.50323398129704",1,593.0,屏東分局,
—,QMA01198,華山里,屏東縣屏東市華山里35鄰莊敬街一段173號,"22.685551456614682, 120.50341912547731",1,58.0,屏東分局,
—,QMA01197,華山里,屏東縣屏東市華山里35鄰莊敬街一段175號,"22.68553305311577, 120.50336559664127",1,58.0,屏東分局,
