電腦編號,建築物名稱,類別,鄉鎮市區,村里別,地址,經緯度,避難樓層,容量（自動計算）,轄區派出所,備註
HNP00007,"內思高工 禮堂",公寓,新埔鎮,四座里,新竹縣新埔鎮四座里楊新路一段40號,"24.828444,121.0824601",1,195.0,新埔派出所,
HNP00008,新星國小,公寓,新埔鎮,新民里,新竹縣新埔鎮新民里民生街28號,"24.8299935,121.0733143",1,335.0,新埔派出所,
HNP00009,"站旁新廈 ",大樓,新埔鎮,四座里,新竹縣新埔鎮四座里4鄰文化街106巷55號,"24.8267378,121.0810559",1,557.0,新埔派出所,
HNP00010,新民家園,大樓,新埔鎮,新民里,新竹縣新埔鎮新民里7鄰和平街292巷1號,"24.8272396,121.0737415",1,336.0,新埔派出所,
HNP00011,中正伯爵社區,大樓,新埔鎮,四座里,新竹縣新埔鎮四座里7鄰中正路170巷10號,"24.826992,121.083182",1,1121.0,新埔派出所,
HNP00012,弘觀國際股份有限公司,公寓,新埔鎮,田新里,新竹縣新埔鎮田新里文德路三段10巷11號,"24.8206893,121.0779153",1,70.0,新埔派出所,
HNP00013,順進橡膠工業股份有限公司,公寓,新埔鎮,旱坑里,新竹縣新埔鎮旱坑里上樟路一段250號,"24.8362956,121.0837789",1,88.0,新埔派出所,
HNP00014,豪泰洋傘有限公司,公寓,新埔鎮,田新里,新竹縣新埔鎮田新里9鄰文德路三段146號,"24.8245144,121.0777728",1,57.0,新埔派出所,
HNP00015,利光工業社,公寓,新埔鎮,田新里,新竹縣新埔鎮田新里文德路三段205號,"24.8245407,121.0775948",1,95.0,新埔派出所,
HNP00016,富全橡膠工業股份有限公司,公寓,新埔鎮,五埔里,新竹縣新埔鎮五埔里新關路五埔段737號,"24.8224427,121.0926447",1,57.0,新埔派出所,
HNP00019,田園新家,大樓,新埔鎮,下寮里,新竹縣新埔鎮下寮里義民路三段113巷10弄25號,"24.8413514,121.0411286",1,1015.0,褒忠派出所,
HNP00020,大同磁器新埔廠,公寓,新埔鎮,南平里,新竹縣新埔鎮南平里義民路二段10號,"24.8356697,121.0582424",1,396.0,褒忠派出所,
HNP00021,文山國民小學,公寓,新埔鎮,文山里,新竹縣新埔鎮文山里國校街160號,"24.8255196,121.0479429",1,337.0,寶石派出所,
HNP00022,日日春社區,公寓,新埔鎮,文山里,新竹縣新埔鎮文山里文山路亞東段41巷80弄1號,"24.8252027,121.0645074",1,406.0,寶石派出所,
HNP00023,盛都伯爵社區,大樓,新埔鎮,文山里,新竹縣新埔鎮文山里22鄰文山路犂頭山段盛都巷439號,"24.8340449,121.0267845",1,2497.0,寶石派出所,
HNP00024,大冶電子股份有限公司,公寓,新埔鎮,內立里,新竹縣新埔鎮內立里7鄰關埔路內立段01號,"24.8141658,121.0906481",1,55.0,寶石派出所,
HNP00025,台灣日蓄股份有限公司,公寓,新埔鎮,文山里,新竹縣新埔鎮文山里1鄰台蓄街18號,"24.81765,121.07019",1,50.0,寶石派出所,
HNP00026,舜全電子股份有限公司,公寓,新埔鎮,內立里,新竹縣新埔鎮內立里8鄰關埔路內立段263號,"24.81641,121.078693",1,429.0,寶石派出所,
HNP00027,遠東新世紀股份有限公司（餐廳）,大樓,新埔鎮,文山里,新竹縣新埔鎮文山里3鄰文山路亞東段369號,"24.8252445,121.0573227",1,733.0,寶石派出所,
HNP00028,聯茂電子股份有限公司,公寓,新埔鎮,內立里,新竹縣新埔鎮內立里8鄰大魯閣路17號,"24.8154518,121.084318",1,2224.0,寶石派出所,
HNP00029,進猷塑膠股份有限公司,公寓,新埔鎮,內立里,新竹縣新埔鎮內立里8鄰進高路13號,"24.8140971,121.0860859",1,78.0,寶石派出所,
HNP00030,遠東新世紀股份有限公司（廠房）,大樓,新埔鎮,文山里,新竹縣新埔鎮文山里3鄰文山路亞東段369號,"24.8252445,121.0573227",1,1313.0,寶石派出所,
HNP00031,大享容器股份有限公司（宿舍）,公寓,新埔鎮,文山里,新竹縣新埔鎮文山里27鄰文山路犁頭山段1118號,"24.8342906,121.0268722",1,53.0,寶石派出所,
HNP00032,東昀綠能再生股份有限公司,公寓,新埔鎮,內立里,新竹縣新埔鎮內立里8鄰關埔路內立段239號,"24.81641,121.078693",1,60.0,寶石派出所,
HNP00033,琉明光電股份有限公司,公寓,新埔鎮,文山里,新竹縣新埔鎮文山里27鄰文山路犁頭山段988號,"24.83347,121.0289755",1,1447.0,寶石派出所,
HNP00034,北莊福園,大樓,新埔鎮,清水里,新竹縣新埔鎮清水里汶水坑97號,"24.8788236,121.1522902",1,808.0,照門派出所,
HNP00035,南海精密工業股份有限公司,公寓,關西鎮,石光里,新竹縣關西鎮石光里3鄰石岡子56巷1號,"24.8134745,121.1284394",非地下室,98.0,石光派出所,
HNP00036,三晏企業股份有限公司,公寓,關西鎮,東平里,新竹縣關西鎮東平里大東坑63-5號,"24.828578,121.163205",2,102.0,石光派出所,
HNP00037,東庚實業股份有限公司,公寓,關西鎮,大同里,新竹縣關西鎮大同里13鄰水坑37號,"24.8272033,121.1752232",1,963.0,石光派出所,
HNP00038,"台灣眾鑫企業股份有限公司 廠房",公寓,關西鎮,大同里,新竹縣關西鎮大同里水坑38號,"24.8251,121.172777",1,90.0,石光派出所,
HNP00039,利汎科技股份有限公司,公寓,關西鎮,大同里,新竹縣關西鎮大同里水坑40號,"24.826122,121.172964",1,508.0,石光派出所,
HNP00040,"台灣眾鑫企業股份有限公司 辦公室",公寓,關西鎮,大同里,新竹縣關西鎮大同里13鄰水坑38號,"24.8251,121.172777",1,904.0,石光派出所,
HNP00042,關西鎮公所,公寓,關西鎮,西安里,新竹縣關西鎮西安里正義路51之1號,"24.7924113,121.1758511",1,160.0,關西分駐所,
HNP00043,"明德大樓 ",大樓,關西鎮,北斗里,新竹縣關西鎮北斗里明德路76號,"24.793421,121.1771256",1,245.0,關西分駐所,
HNP00044,公寓,公寓,關西鎮,北斗里,新竹縣關西鎮北斗里民享街10巷9號,"24.7950498,121.1713359",1,31.0,關西分駐所,
HNP00045,大樓,大樓,關西鎮,北斗里,新竹縣關西鎮北斗里光復路27號,"24.7925028,121.1773251",1,54.0,關西分駐所,
HNP00046,大樓,大樓,關西鎮,西安里,新竹縣關西鎮西安里中山路197號,"24.7918744,121.1728648",1,1268.0,關西分駐所,
HNP00047,"全家福社區 ",大樓,關西鎮,南雄里,新竹縣關西鎮南雄里中正路70號,"24.7892223,121.1764397",1,244.0,關西分駐所,
HNP00048,河濱大廈,大樓,關西鎮,南雄里,新竹縣關西鎮南雄里博愛路15巷1-11號,"24.7900773,121.1772827",2,402.0,關西分駐所,
HNP00049,豪門世家,大樓,關西鎮,西安里,新竹縣關西鎮西安里中央街87號,"24.7945693,121.1732618",1,392.0,關西分駐所,
HNP00050,大樓,大樓,關西鎮,西安里,新竹縣關西鎮西安里北平路158-168號,"24.7937074,121.1726107",1,781.0,關西分駐所,
HNP00051,國昌綜合市場,公寓,關西鎮,北斗里,新竹縣關西鎮北斗里光復路4號,"24.7926801,121.1775385",1,884.0,關西分駐所,
HNP00052,華光智能發展中心,公寓,關西鎮,北斗里,新竹縣關西鎮北斗里正義路126號,"24.7944072,121.1762193",1,537.0,關西分駐所,
HNP00057,關西高中-綜合大樓,公寓,關西鎮,東安里,新竹縣關西鎮東安里中山東路2號,"24.7884622,121.1857264",1,62.0,東安派出所,
HNP00058,關西高中-活動中心,公寓,關西鎮,東安里,新竹縣關西鎮東安里中山東路2號,"24.7884622,121.1857264",1,1267.0,東安派出所,
HNP00059,仁鈺企業股份有限公司,公寓,關西鎮,東光里,新竹縣關西鎮東光里中豐路一段77巷9號,"24.7826247,121.1788058",1,77.0,東安派出所,
HNP00060,恆堡電機有限公司,公寓,關西鎮,東光里,新竹縣關西鎮東光里中豐新路35號,"24.783301,121.180774",1,88.0,東安派出所,
HNP00061,樺龍織造有限公司,公寓,關西鎮,東光里,新竹縣關西鎮東光里中豐路一段101巷11號,"24.7834528,121.1786816",1,16.0,東安派出所,
HNP00063,佛陀世界,公寓,關西鎮,東山里,新竹縣關西鎮東山里15鄰大竹坑23號,"24.8029381,121.23612",1,471.0,東安派出所,
HNP00064,東安零售市場,公寓,關西鎮,東安里,新竹縣關西鎮東安里中山東路33號,"24.789335,121.1830626",1,889.0,東安派出所,
HNP00065,原林電子股份有限公司,公寓,關西鎮,東光里,新竹縣關西鎮東光里2鄰中豐新路25號,"24.7836119,121.1820242",1,70.0,東安派出所,
HNP00066,立益球場,公寓,關西鎮,東山里,新竹縣關西鎮東山里3鄰湖肚55號,"24.788418,121.189399",1,2077.0,東安派出所,
HNP00067,大興電線電纜股份有限公司,公寓,關西鎮,東光里,新竹縣關西鎮東光里中豐路一段29號,"24.7815322,121.1787651",1,187.0,東安派出所,
HNL00001,"明新科技大學 圖書館",公寓,新豐鄉,松柏村,新竹縣新豐鄉松柏村9鄰新興路1號,"24.8638512,120.9912167",1,555.0,山崎派出所,
HNL00002,大樓,大樓,新豐鄉,山崎村,新竹縣新豐鄉山崎村8鄰學府路130號,"24.8713886,120.9964371",1,2621.0,山崎派出所,
HNL00004,"明新科技大學 立緒樓",公寓,新豐鄉,松柏村,新竹縣新豐鄉松柏村9鄰新興路1號,"24.8638512,120.9912167",1,27.0,山崎派出所,
HNL00005,南港輪胎,公寓,新豐鄉,忠孝村,新竹縣新豐鄉忠孝村1鄰新興路399號,"24.8779631,121.0049504",1,500.0,山崎派出所,
HNL00006,"明新科技大學 鴻超樓",公寓,新豐鄉,松柏村,新竹縣新豐鄉松柏村9鄰新興路1號,"24.8638512,120.9912167",1,243.0,山崎派出所,
HNL00007,城市綠洲股份有限公司,公寓,新豐鄉,松柏村,新竹縣新豐鄉松柏村8鄰康樂路1段169-1號,"24.8678773,120.9882147",1,2504.0,山崎派出所,
HNL00008,山崎國小-活動中心,公寓,新豐鄉,山崎村,新竹縣新豐鄉山崎村17鄰新興路291號,"24.8718997,120.9986242",1,908.0,山崎派出所,
HNL00009,超級大院社區,大樓,新豐鄉,員山村,新竹縣新豐鄉員山村10鄰忠信街176巷2弄1號,"24.8800301,121.0037433",1,1321.0,山崎派出所,
HNL00010,天主教博愛幼稚園,公寓,新豐鄉,山崎村,新竹縣新豐鄉山崎村9鄰新興路289-1號,"24.8710035,120.9976695",1,418.0,山崎派出所,
HNL00011,矽碁科技,公寓,新豐鄉,松柏村,新竹縣新豐鄉松柏村康樂路一段169-3號,"24.8673604,120.9870885",1,572.0,山崎派出所,
HNL00012,忠孝國中-活動中心,公寓,新豐鄉,忠孝村,新竹縣新豐鄉忠孝村5鄰忠孝六街1號,"24.8790533,120.9996157",1,1159.0,山崎派出所,
HNL00013,松柏秋賞社區,大樓,新豐鄉,松柏村,新竹縣新豐鄉松柏村16鄰潤泰街9號,"24.8710859,120.9922897",2,3085.0,山崎派出所,
HNL00014,寶佳富邑社區,大樓,新豐鄉,松柏村,新竹縣新豐鄉松柏村14鄰康泰路242號,"24.8721143,120.9918072",2,1960.0,山崎派出所,
HNL00015,"仰德高級中學 體育館",公寓,新豐鄉,員山村,新竹縣新豐鄉員山村10鄰員山133號,"24.8806909,121.0066066",1,354.0,山崎派出所,
HNL00016,忠信高中-綜合大樓,大樓,新豐鄉,員山村,新竹縣新豐鄉員山村10鄰忠信街178號,"24.8810776,121.001876",2,2622.0,山崎派出所,
HNL00017,"明新科技大學 明道樓 管理學院",大樓,新豐鄉,松柏村,新竹縣新豐鄉松柏村9鄰新興路1號,"24.8638512,120.9912167",2,2303.0,山崎派出所,
HNL00018,新竹貨運,公寓,新豐鄉,松柏村,"新竹縣新豐鄉松柏村7鄰德昌街228 號","24.866564,120.9796737",1,284.0,山崎派出所,
HNL00019,康泰大道社區,大樓,新豐鄉,松柏村,"新竹縣新豐鄉松柏村18鄰保康街53 號","24.8715808,120.9898727",1,227.0,山崎派出所,
HNL00020,盤古大地,公寓,新豐鄉,福興村,新竹縣新豐鄉福興村7鄰員山子116號,"24.9305413,121.0345955",1,83.0,後湖派出所,
HNL00021,財團法人香園教養院,公寓,新豐鄉,福興村,新竹縣新豐鄉福興村2鄰圓山子36號,"24.9405601,121.0397696",1,686.0,後湖派出所,
HNL00022,金山實業,公寓,湖口鄉,中正村,新竹縣湖口鄉中正村中正路二段211號,"24.8918466,121.0507367",1,292.0,湖口派出所,
HNL00023,祺驊股份有限公司,公寓,湖口鄉,和興村,新竹縣湖口鄉和興村德興路231號,"24.9116819,121.043676",1,106.0,湖口派出所,
HNL00024,新亞洲製刀,公寓,湖口鄉,中勢村,新竹縣湖口鄉中勢村中平路50號,"24.8991097,121.0550093",1,41.0,湖口派出所,
HNL00026,湖口鄉農會碾米廠,公寓,湖口鄉,中勢村,新竹縣湖口鄉中勢村13鄰民族街143號,"24.904315,121.0461278",1,37.0,湖口派出所,
HNL00027,湖口鄉農會倉庫,公寓,湖口鄉,中勢村,新竹縣湖口鄉中勢村13鄰民族街143號,"24.904315,121.0461278",1,49.0,湖口派出所,
HNL00030,北美大樓,大樓,湖口鄉,仁勢村,新竹縣湖口鄉仁勢村6鄰達生路15號,"24.9033557,121.0455025",1,563.0,湖口派出所,
HNL00032,台灣山葉工業股份有限公司,公寓,湖口鄉,東興村,新竹縣湖口鄉東興村山葉路81號,"24.9200368,121.0536942",1,1351.0,湖口派出所,
HNL00033,湖口老人服務中心,公寓,湖口鄉,信勢村,新竹縣湖口鄉信勢村德興路15巷32號,"24.9046874,121.0447706",1,174.0,湖口派出所,
HNL00034,祺驊股份有限公司,公寓,湖口鄉,和興村,新竹縣湖口鄉和興村德興路231號,"24.9116819,121.043676",1,106.0,湖口派出所,
HNL00036,湖口國民中學-行政大樓,公寓,湖口鄉,中正村,新竹縣湖口鄉中正村11鄰中正路263巷21號,"24.8905671,121.0523323",1,73.0,湖口派出所,
HNL00037,新湖中學圖書館,公寓,湖口鄉,信勢村,新竹縣湖口鄉信勢村新湖路200號,"24.9027351,121.0357297",1,66.0,湖口派出所,
HNL00039,新湖國小-東側教室,公寓,湖口鄉,愛勢村,新竹縣湖口鄉愛勢村民族街222號,"24.9057738,121.0473458",1,137.0,湖口派出所,
HNL00041,"信勢國小 至善樓",公寓,湖口鄉,信勢村,新竹縣湖口鄉信勢村成功路360號,"24.8991651,121.0386613",1,378.0,湖口派出所,
HNL00042,燦坤3C,公寓,湖口鄉,孝勢村,新竹縣湖口鄉孝勢村忠孝路5號,"24.9013381,121.0440617",1,63.0,湖口派出所,
HNL00044,民族保齡球館,大樓,湖口鄉,孝勢村,新竹縣湖口鄉孝勢村7鄰忠孝路12之1號B1,"24.9010759,121.0449953",1,2158.0,湖口派出所,
HNL00045,民生花園,公寓,湖口鄉,愛勢村,新竹縣湖口鄉愛勢村9鄰民生街270巷1號,"24.9048817,121.0499252",1,680.0,湖口派出所,
HNL00046,龍興石業,公寓,湖口鄉,中勢村,新竹縣湖口鄉中勢村中平路362號,"24.8984198,121.0592118",1,171.0,湖口派出所,
HNL00047,大樓,大樓,湖口鄉,愛勢村,新竹縣湖口鄉愛勢村20鄰信義街5號,"24.9053342,121.0500518",1,292.0,湖口派出所,
HNL00048,新湖地政事務所,公寓,湖口鄉,信勢村,新竹縣湖口鄉信勢村成功路105號,"24.9050114,121.0437448",1,454.0,湖口派出所,
HNL00049,新湖國小-禮堂,公寓,湖口鄉,愛勢村,新竹縣湖口鄉愛勢村民族街222號,"24.9057738,121.0473458",1,162.0,湖口派出所,
HNL00050,"新湖國中 活動中心",公寓,湖口鄉,信勢村,新竹縣湖口鄉信勢村新湖路200號,"24.9027351,121.0357297",1,441.0,湖口派出所,
HNL00051,"許煥章 成功明園社區",大樓,湖口鄉,德盛村,新竹縣湖口鄉德盛村龍江街133巷12號,"24.9060182,121.0426336",1,1175.0,湖口派出所,
HNL00052,新湖國小-中央教室,公寓,湖口鄉,愛勢村,新竹縣湖口鄉愛勢村民族街222號,"24.9057738,121.0473458",1,363.0,湖口派出所,
HNL00053,范國明-竹提華廈,大樓,湖口鄉,愛勢村,新竹縣湖口鄉愛勢村和愛路72號,"24.9043313,121.0466943",1,216.0,湖口派出所,
HNL00054,成功圓明圓社區,大樓,湖口鄉,德盛村,新竹縣湖口鄉德盛村國光路35巷1號,"24.9087052,121.0306432",1,686.0,湖口派出所,
HNL00055,玫瑰華城,大樓,湖口鄉,和興村,新竹縣湖口鄉和興村德興路242巷30號,"24.9111112,121.0444937",1,560.0,湖口派出所,
HNL00056,湖口鄉公所,大樓,湖口鄉,中勢村,新竹縣湖口鄉中勢村15鄰中央街1號,"24.9010092,121.0479192",1,373.0,湖口派出所,
HNL00057,鴛鴦大廈,大樓,湖口鄉,信勢村,新竹縣湖口鄉信勢村金城街23號,"24.903294,121.0420545",1,338.0,湖口派出所,
HNL00058,明明幼兒園,大樓,湖口鄉,信勢村,新竹縣湖口鄉信勢村6鄰新湖路135號,"24.9021586,121.0385362",1,77.0,湖口派出所,
HNL00059,仁慈醫院,大樓,湖口鄉,孝勢村,新竹縣湖口鄉孝勢村忠孝路29號,"24.9004859,121.0455461",3,2577.0,湖口派出所,
HNL00060,新湖國中（圖書館）,公寓,湖口鄉,信勢村,新竹縣湖口鄉信勢村新湖路200號,"24.9027351,121.0357297",1,340.0,湖口派出所,
HNL00061,公寓,公寓,湖口鄉,仁勢村,新竹縣湖口鄉仁勢村中正路一段19號,"24.902657,121.044784",1,400.0,湖口派出所,
HNL00062,信勢國小-活動中心,公寓,湖口鄉,信義村,新竹縣湖口鄉信義村成功路360號,"24.899042, 121.038797",1,1000.0,湖口派出所,
HNL00063,新湖國小-西側教室,公寓,湖口鄉,愛勢村,新竹縣湖口鄉愛勢村民族街222號,"24.9057738,121.0473458",1,1541.0,湖口派出所,
HNL00064,湖口中學-高中部大樓,公寓,湖口鄉,中正村,新竹縣湖口鄉中正村中正路二段263巷21號,"24.8909548,121.0523893",1,1166.0,湖口派出所,
HNL00065,恩祥機械工業公司,公寓,湖口鄉,中正村,新竹縣湖口鄉中正村中正二路213號,"24.8923077,121.0484414",1,1703.0,湖口派出所,
HNL00066,湖口鄉公所-中興停車場,公寓,湖口鄉,中勢村,新竹縣湖口鄉中勢村17鄰達生路123號,"24.9016224,121.0492505",2,1197.0,湖口派出所,
HNL00067,信音企業有限公司,公寓,湖口鄉,中勢村,新竹縣湖口鄉中勢村25鄰中正路二段209號,"24.8904411,121.0536266",1,212.0,湖口派出所,
HNL00068,中國科技大學-健心館,公寓,湖口鄉,東興村,新竹縣湖口鄉東興村中山路3段530號,"24.9192719,121.0550578",1,9975.0,湖口派出所,
HNL00069,新湖國小-活動中心,大樓,湖口鄉,愛勢村,新竹縣湖口鄉愛勢村民族街222號,"24.9057738,121.0473458",1,1137.0,湖口派出所,
HNL00070,信勢國小-活動中心,公寓,湖口鄉,信義村,"新竹縣湖口鄉信義村成功路360號 B棟","24.8991651,121.0386613",1,750.0,湖口派出所,
HNL00071,哈佛大學城,大樓,湖口鄉,東興村,新竹縣湖口鄉東興村中山路三段618巷20弄10-36號,"24.9218685,121.0582352",1,1275.0,湖口派出所,
HNL00072,史丹佛大學城,公寓,湖口鄉,東興村,新竹縣湖口鄉東興村中山路三段550巷31號,"24.9192552,121.055079",1,889.0,湖口派出所,
HNL00073,大樓,大樓,湖口鄉,東興村,新竹縣湖口鄉東興村山葉路17號,"24.9200368,121.0536942",1,230.0,湖口派出所,
HNL00074,"新湖國中 教學大樓",公寓,湖口鄉,信勢村,"新竹縣湖口鄉信勢村新湖路200號 教學大樓","24.9027351,121.0357297",1,1182.0,湖口派出所,
HNL00075,新湖有約社區,大樓,湖口鄉,信義村,新竹縣湖口鄉信義村12鄰中山路1段148號,"24.8831819,121.0369469",1,1156.0,湖口派出所,
HNL00076,路得科技,公寓,湖口鄉,信義村,新竹縣湖口鄉信義村8鄰成功路335巷2號,"24.8990405,121.0400435",1,325.0,湖口派出所,
HNL00077,覺活社區,大樓,湖口鄉,信勢村,新竹縣湖口鄉信勢村24鄰新湖路198巷6弄1號,"24.9027201,121.0365448",1,1952.0,湖口派出所,
HNL00078,新竹縣政府警察局-新湖分局,公寓,湖口鄉,中正村,新竹縣湖口鄉中正村19鄰中正路二段26號,"24.896389,121.0479259",2,906.0,湖口派出所,
