電腦編號,建築物名稱,鄉鎮市區,村里別,地址,地下樓層,可容納人數,轄管分局
DS032,福懋滿邑,大樹區,九曲里,高雄市大樹區九曲里九大路179號,1,599.0,仁武分局
DS033,佛光山,大樹區,興田里,高雄市大樹區興田里興田路153號,1,2740.0,仁武分局
DS034,大樹國中,大樹區,九曲里,高雄市大樹區九曲里九曲路500號,1,807.0,仁武分局
DS035,台灣電力有限公司,大樹區,竹寮里,高雄市大樹區竹寮里竹寮路74號,2,1774.0,仁武分局
DS036,金龍寶塔,大樹區,三和里,高雄市大樹區三和里學城路一段131號之1,1,1613.0,仁武分局
RW001,千集鋼鐵股份有限公司,仁武區,仁武里,高雄市仁武區仁武里工業一路3號,1,47.0,仁武分局
RW002,松聖塑膠企業股份有限公司,仁武區,考潭里,高雄市仁武區考潭里仁心路193號,1,16.0,仁武分局
RW003,仁武國小,仁武區,仁武里,高雄市仁武區仁武里中正路94之1號,1,213.0,仁武分局
RW004,越新電子股份有限公司,仁武區,仁武里,高雄市仁武區仁武里工業二路6號,1,60.0,仁武分局
RW005,工廠,仁武區,烏林里,高雄市仁武區烏林里仁心路312之1號,1,93.0,仁武分局
RW006,台灣氯化工業股份有限公司,仁武區,竹後里,高雄市仁武區竹後里永宏巷16號,1,45.0,仁武分局
RW007,大威鋁品工業股份有限公司,仁武區,仁武里,高雄市仁武區仁武里工業一路6之1號,1,36.0,仁武分局
RW008,台灣聚合公司,仁武區,後安里,高雄市仁武區後安里鳳仁路330號,1,186.0,仁武分局
RW009,鼎玉企業股份有限公司,仁武區,竹後里,高雄市仁武區竹後里鳳仁路367號,1,13.0,仁武分局
RW010,工廠,仁武區,考潭里,高雄市仁武區考潭里仁心路211號,1,128.0,仁武分局
RW011,天誠混凝土公司,仁武區,八卦里,高雄市仁武區八卦里高楠公路99號,1,133.0,仁武分局
RW012,全順金屬工業股份有限公司,仁武區,仁武里,高雄市仁武區仁武里工業二路15號,1,347.0,仁武分局
RW013,台朔重工股份有限公司齒輪廠,仁武區,竹後里,高雄市仁武區竹後里鳳仁路281號,1,156.0,仁武分局
RW014,三豐耐火工業股份有限公司,仁武區,竹後里,高雄市仁武區竹後里鳳仁路398之1號,1,166.0,仁武分局
RW016,世允橡膠企業,仁武區,竹後里,高雄市仁武區竹後里竹門巷153號,1,78.0,仁武分局
RW017,南亞塑膠工業股份有限公司,仁武區,竹後里,高雄市仁武區竹後里水管路101號,1,675.0,仁武分局
RW018,倉庫,仁武區,後安里,高雄市仁武區後安里鳳仁路304號,1,96.0,仁武分局
RW019,寶發鋼鐵廠股份有限公司,仁武區,竹後里,高雄市仁武區竹後里水管路21號,1,163.0,仁武分局
RW020,工業區,仁武區,竹後里,高雄市仁武區竹後里鳳仁路364號,1,61.0,仁武分局
RW021,工業區,仁武區,竹後里,高雄市仁武區竹後里竹門巷145號,1,84.0,仁武分局
RW022,台朔重工股份有限公司齒輪廠,仁武區,竹後里,高雄市仁武區竹後里鳳仁路281號,1,1173.0,仁武分局
RW023,南亞塑膠工業股份有限公司,仁武區,竹後里,高雄市仁武區竹後里水管路101號,1,704.0,仁武分局
RW024,工業區,仁武區,仁武里,高雄市仁武區仁武里鳳仁路225巷1號,1,35.0,仁武分局
RW025,工業區,仁武區,竹後里,高雄市仁武區竹後里竹門巷148號,1,26.0,仁武分局
RW026,工廠,仁武區,烏林里,高雄市仁武區烏林里仁心路252之1號,1,28.0,仁武分局
RW027,連泰鋼鐵公司,仁武區,仁武里,高雄市仁武區仁武里工業二路21號,1,74.0,仁武分局
RW028,台電仁武營業處,仁武區,仁武里,高雄市仁武區仁武里中正路111號,1,150.0,仁武分局
RW029,台塑企業公司,仁武區,竹後里,高雄市仁武區竹後里水管路100號,1,109.0,仁武分局
RW030,台朔,仁武區,竹後里,高雄市仁武區竹後里水管路100號,1,183.0,仁武分局
RW031,台塑企業公司,仁武區,竹後里,高雄市仁武區竹後里水管路100號,1,307.0,仁武分局
RW051,台朔,仁武區,竹後里,高雄市仁武區竹後里水管路100號,1,131.0,仁武分局
RW052,博威特實業股份有限公司,仁武區,竹後里,高雄市仁武區竹後里鳳仁路358號,1,66.0,仁武分局
RW053,工業區,仁武區,仁武里,高雄市仁武區仁武里工業一路14號,1,129.0,仁武分局
RW054,台塑企業公司,仁武區,竹後里,高雄市仁武區竹後里水管路100號,1,506.0,仁武分局
RW055,仁武郵局,仁武區,仁武里,高雄市仁武區仁武里中正路115號,1,109.0,仁武分局
RW056,工業區,仁武區,竹後里,高雄市仁武區竹後里竹門巷150之3號,1,21.0,仁武分局
RW057,工廠,仁武區,竹後里,高雄市仁武區竹後里竹門巷150之6號,1,103.0,仁武分局
RW058,工業區,仁武區,竹後里,高雄市仁武區竹後里竹門巷154號,1,99.0,仁武分局
RW059,工業區,仁武區,竹後里,高雄市仁武區竹後里竹門巷151號,1,91.0,仁武分局
RW060,工業區,仁武區,仁武里,高雄市仁武區仁武里仁武工業區工業一路14號,1,150.0,仁武分局
RW061,工業區,仁武區,竹後里,高雄市仁武區竹後里竹門巷150號,1,222.0,仁武分局
RW062,永昌精機公司,仁武區,竹後里,高雄市仁武區竹後里鳳仁路319號,1,284.0,仁武分局
RW063,工業區,仁武區,竹後里,高雄市仁武區竹後里竹門巷156號,1,22.0,仁武分局
RW064,南亞塑膠仁武廠,仁武區,竹後里,高雄市仁武區竹後里水管路101號,1,62.0,仁武分局
RW065,南亞塑膠工業股份有限公司,仁武區,竹後里,高雄市仁武區竹後里水管路101號,1,92.0,仁武分局
RW066,中華電信訓練所高雄分所,仁武區,赤山里,高雄市仁武區赤山里澄清巷36號,1,657.0,仁武分局
RW067,大威鋁品工業股份有限公司,仁武區,仁武里,高雄市仁武區仁武里工業一路6之1號,1,57.0,仁武分局
RW068,工業區,仁武區,竹後里,高雄市仁武區竹後里竹門巷155號,1,23.0,仁武分局
RW069,三永裕鐵工廠股份有限公司,仁武區,竹後里,高雄市仁武區竹後里水管路24號,1,250.0,仁武分局
RW070,工廠,仁武區,五和里,高雄市仁武區五和里高楠公路94號,1,65.0,仁武分局
RW071,工廠,仁武區,八卦里,高雄市仁武區八卦里高楠公路16號,1,56.0,仁武分局
RW072,臺灣時報公司,仁武區,高楠里,高雄市仁武區高楠里高楠路32號,1,38.0,仁武分局
RW073,台灣愛德克股份有限公司,仁武區,竹後里,高雄市仁武區竹後里水管路87號,1,157.0,仁武分局
RW074,工業區,仁武區,竹後里,高雄市仁武區竹後里竹門158號,1,15.0,仁武分局
RW075,工業區,仁武區,竹後里,高雄市仁武區竹後里鳳仁路385之9號,1,32.0,仁武分局
RW076,"中華電信高雄營運處(仁武服務中心) ",仁武區,赤山里,高雄市仁武區赤山里澄清巷36號,1,657.0,仁武分局
RW077,工業區,仁武區,竹後里,高雄市仁武區竹後里竹門巷10號,1,31.0,仁武分局
RW078,工業區,仁武區,竹後里,高雄市仁武區竹後里鳳仁路365號,1,678.0,仁武分局
RW079,台塑企業公司,仁武區,竹後里,高雄市仁武區竹後里水管路100號,1,1500.0,仁武分局
RW080,大威鋁品工業股份有限公司,仁武區,仁武里,高雄市仁武區仁武里工業一路6之1號,1,59.0,仁武分局
RW081,正義公司,仁武區,烏林里,高雄市仁武區烏林里仁林路148號,1,404.0,仁武分局
RW082,台朔,仁武區,竹後里,高雄市仁武區竹後里水管路100號,1,183.0,仁武分局
RW083,工業區,仁武區,竹後里,高雄市仁武區竹後里鳳仁路385之2號,1,25.0,仁武分局
RW084,信榮昌鍛造股份有限公司,仁武區,竹後里,高雄市仁武區竹後里水管路81號,1,87.0,仁武分局
RW085,工業區,仁武區,竹後里,高雄市仁武區竹後里鳳仁路329之8號,1,17.0,仁武分局
RW086,華信金屬工業股份有限公司,仁武區,竹後里,高雄市仁武區竹後里竹門巷162號,1,76.0,仁武分局
RW087,蔡廣電機股份有限公司,仁武區,竹後里,高雄市仁武區竹後里鳳仁路329之10號,1,62.0,仁武分局
RW088,三雄科技股份有限公司,仁武區,竹後里,高雄市仁武區竹後里鳳仁路329之14號,1,31.0,仁武分局
RW089,一般民宅,仁武區,竹後里,高雄市仁武區竹後里竹門巷8號,1,17.0,仁武分局
RW090,工業區,仁武區,竹後里,高雄市仁武區竹後里鳳仁路329之9號,1,124.0,仁武分局
RW091,工業區,仁武區,仁武里,高雄市仁武區仁武里工業一路1號,1,182.0,仁武分局
RW092,工業區,仁武區,仁武里,高雄市仁武區仁武里工業二路12號,1,65.0,仁武分局
RW093,工業區,仁武區,竹後里,高雄市仁武區竹後里永宏巷12號,1,51.0,仁武分局
RW094,凱臻電子有限公司,仁武區,竹後里,高雄市仁武區竹後里鳳仁路299之7號,1,32.0,仁武分局
RW095,工廠,仁武區,五和里,高雄市仁武區五和里高楠公路96號,1,952.0,仁武分局
RW096,領先電器股份有限公司,仁武區,竹後里,高雄市仁武區竹後里鳳仁路329之7號,1,377.0,仁武分局
RW097,一般民宅,仁武區,考潭里,高雄市仁武區考潭里澄新街148號,1,72.0,仁武分局
RW098,尚合嘉食品有限公司,仁武區,竹後里,高雄市仁武區竹後里鳳仁路329之15號,1,47.0,仁武分局
RW099,欣茂塑膠股份有限公司,仁武區,考潭里,高雄市仁武區考潭里仁心路201號,1,79.0,仁武分局
RW100,臺灣時報公司,仁武區,高楠里,高雄市仁武區高楠里高楠公路32號,1,717.0,仁武分局
RW101,三英鋼鐵股份有限公司,仁武區,鳥林里,高雄市仁武區鳥林里仁心路311號,1,287.0,仁武分局
RW102,李玉全興業股份有限公司,仁武區,烏林里,高雄市仁武區烏林里仁林路230之2號,1,222.0,仁武分局
RW103,台灣聚合公司,仁武區,後安里,高雄市仁武區後安里鳳仁路330號,1,186.0,仁武分局
RW104,尚合嘉食品有限公司,仁武區,竹後里,高雄市仁武區竹後里鳳仁路329之15號,1,35.0,仁武分局
RW105,高褔化學工業股份有限公司,仁武區,竹後里,高雄市仁武區竹後里鳳仁路385號,1,133.0,仁武分局
RW106,高雄中餐工會,仁武區,仁武里,高雄市仁武區仁武里鳳仁路253號,1,221.0,仁武分局
RW107,協信佛具行,仁武區,仁武里,高雄市仁武區仁武里中華路177號,1,658.0,仁武分局
RW108,英鼎鑫實業股份有限公司,仁武區,仁武里,高雄市仁武區仁武里中華路197巷34號,1,161.0,仁武分局
RW109,程鴻建設有限公司,仁武區,仁武里,高雄市仁武區仁武里中華路197巷6號,1,167.0,仁武分局
RW110,聰穎機械廠股份有限公司,仁武區,後安里,高雄市仁武區後安里後庄巷56之5號,1,31.0,仁武分局
RW111,台灣愛德克股份有限公司,仁武區,竹後里,高雄市仁武區竹後里水管路87號,1,82.0,仁武分局
RW112,賀泰鋼鐵工廠,仁武區,烏林里,高雄市仁武區烏林里仁心路251號,1,31.0,仁武分局
RW113,一般民宅,仁武區,高楠里,高雄市仁武區高楠里高楠三街36號,1,27.0,仁武分局
RW114,正康企業行,仁武區,竹後里,高雄市仁武區竹後里竹門巷161附弄6號,1,36.0,仁武分局
RW115,社區大樓,仁武區,仁慈里,高雄市仁武區仁慈里澄新九街20號,1,14.0,仁武分局
RW116,社區大樓,仁武區,仁慈里,高雄市仁武區仁慈里澄新九街18號,1,13.0,仁武分局
RW117,社區大樓,仁武區,仁慈里,高雄市仁武區仁慈里澄新九街16號,1,13.0,仁武分局
RW118,社區大樓,仁武區,仁慈里,高雄市仁武區仁慈里澄新九街12號,1,14.0,仁武分局
RW119,仁武高中,仁武區,文武里,高雄市仁武區文武里仁林路20號,1,2645.0,仁武分局
RW120,一般民宅,仁武區,大灣里,高雄市仁武區大灣里仁雄路280號,1,141.0,仁武分局
RW121,公寓華廈,仁武區,灣內里,高雄市仁武區灣內里仁孝路14巷1號,1,157.0,仁武分局
RW122,一般民宅,仁武區,仁武里,高雄市仁武區仁武里仁信巷203號,1,232.0,仁武分局
RW123,一般民宅,仁武區,大灣里,高雄市仁武區大灣里八德南路469號,1,31.0,仁武分局
RW124,"和運中古車仁武服務廠 ",仁武區,五和里,高雄市仁武區五和里高楠公路100號,1,560.0,仁武分局
RW125,工業區,仁武區,竹後里,高雄市仁武區竹後里竹門巷161附弄18之4號,1,36.0,仁武分局
RW126,育正電線電纜股份有限公司,仁武區,竹後里,高雄市仁武區竹後里鳳仁路329之17號,1,116.0,仁武分局
RW127,大威鋁品工業股份有限公司,仁武區,仁武里,高雄市仁武區仁武里工業一路6之1號,1,36.0,仁武分局
RW128,一般民宅,仁武區,大灣里,高雄市仁武區大灣里仁雄路330巷1號,1,232.0,仁武分局
RW129,工業區,仁武區,考潭里,高雄市仁武區考潭里鳳仁路5巷70號,1,143.0,仁武分局
RW130,台灣水泥公司,仁武區,仁武里,高雄市仁武區仁武里工業一路16號,1,182.0,仁武分局
RW131,"中華電信高雄營運處(仁武服務中心) ",仁武區,赤山里,高雄市仁武區赤山里澄清巷36號,1,1144.0,仁武分局
RW133,工業區,仁武區,竹後里,高雄市仁武區竹後里竹門巷1619附弄18之6號,1,106.0,仁武分局
RW134,台塑企業公司,仁武區,文武里,高雄市仁武區文武里中正路416號,1,2396.0,仁武分局
RW135,演藝廳,仁武區,仁武里,高雄市仁武區仁武里中正路94號,1,338.0,仁武分局
RW136,一般民宅,仁武區,大灣里,高雄市仁武區大灣里仁雄路486之7號,1,788.0,仁武分局
RW137,集合住宅,仁武區,八卦里,高雄市仁武區八卦里八德一路384巷37號,1,281.0,仁武分局
RW138,社區大樓,仁武區,灣內里,高雄市仁武區灣內里仁雅街58號,1,473.0,仁武分局
RW139,泰華油脂工業股份有限公司,仁武區,竹後里,高雄市仁武區竹後里鳳仁路399號,1,105.0,仁武分局
RW140,仁武區公所,仁武區,仁武里,高雄市仁武區仁武里中正路80號,1,1138.0,仁武分局
RW141,明鴻工業公司,仁武區,仁武里,高雄市仁武區仁武里工業二路2號,1,90.0,仁武分局
RW142,杉鴻精密企業股份有限公司,仁武區,竹後里,高雄市仁武區竹後里竹東路32號,1,54.0,仁武分局
RW143,公寓華廈,仁武區,灣內里,高雄市仁武區灣內里澄合一街27號,1,98.0,仁武分局
RW144,公園市大樓,仁武區,竹後里,高雄市仁武區竹後里安樂四街81號,1,1777.0,仁武分局
RW145,順發鐵氟龍股份有限公司,仁武區,竹後里,高雄市仁武區竹後里竹工3巷40號,1,302.0,仁武分局
RW146,公寓華廈,仁武區,灣內里,高雄市仁武區灣內里仁山街52號,1,123.0,仁武分局
RW147,公寓華廈,仁武區,灣內里,高雄市仁武區灣內里仁山街52號,1,143.0,仁武分局
RW148,一般民宅,仁武區,考潭里,高雄市仁武區考潭里仁心路博愛巷6弄1號,1,1676.0,仁武分局
RW149,保五總隊,仁武區,文武里,高雄市仁武區文武里中正路451號,1,666.0,仁武分局
RW150,一般民宅,仁武區,仁慈里,高雄市仁武區仁慈路35巷62號,1,684.0,仁武分局
RW151,台灣宅配通股份有限公司,仁武區,竹後里,高雄市仁武區竹後里鳳仁路397號,1,161.0,仁武分局
RW152,工廠,仁武區,高楠里,高雄市仁武區高楠里高楠公路36號,1,193.0,仁武分局
RW153,公寓華廈,仁武區,灣內里,高雄市仁武區灣內里仁忠路176號,1,335.0,仁武分局
RW154,長谷華城建設,仁武區,八卦里,高雄市仁武區八卦里永新四街181號,1,2892.0,仁武分局
RW155,集合住宅,仁武區,八卦里,高雄市仁武區八卦里永仁街102巷11號,1,893.0,仁武分局
RW156,社區大樓,仁武區,八卦里,高雄市仁武區八卦里永仁街106-136號,1,964.0,仁武分局
RW157,仁武演藝廳,仁武區,仁武里,高雄市仁武區仁武里中正路94號,1,524.0,仁武分局
RW158,竹後國民小學附設幼兒園,仁武區,竹後里,高雄市仁武區竹後里竹楠路250號,1,696.0,仁武分局
RW159,東答企業股份有限公司,仁武區,竹後里,高雄市仁武區竹後里鳳仁路299之2號,1,402.0,仁武分局
RW160,工業區,仁武區,竹後里,高雄市仁武區竹後里鳳仁路299之3號,1,323.0,仁武分局
RW161,演藝廳,仁武區,仁武里,高雄市仁武區仁武里中正路94號,1,1199.0,仁武分局
RW162,冠昌國際金屬科技股份有限公司,仁武區,竹後里,高雄市仁武區竹後里鳳仁路373號,1,31.0,仁武分局
RW163,沅昕有限公司,仁武區,烏林里,高雄市仁武區烏林里仁心路310號,1,348.0,仁武分局
RW164,工廠,仁武區,高楠里,高雄市仁武區高楠里高楠公路36號,1,376.0,仁武分局
RW165,工廠,仁武區,竹後里,高雄市仁武區竹後里水管路95號,1,871.0,仁武分局
RW166,一般民宅,仁武區,仁和里,高雄市仁武區仁和里鳳仁路15之6號,1,506.0,仁武分局
RW167,社區大樓,仁武區,赤山里,高雄市仁武區赤山里仁雄路98號,1,528.0,仁武分局
RW168,烏林國小,仁武區,烏林里,高雄市仁武區烏林里林森巷23號,1,344.0,仁武分局
RW169,永達技術學院,仁武區,文武里,"高雄市仁武區文武里水管路三段69巷69號 (有2棟)",1,333.0,仁武分局
RW170,永達技術學院,仁武區,文武里,"高雄市仁武區文武里水管路三段69巷69號 (有2棟)",1,333.0,仁武分局
RW171,一般民宅,仁武區,五和里,"高雄市仁武區五和里永昌一街72號 (有2棟)",1,980.0,仁武分局
RW172,一般民宅,仁武區,五和里,"高雄市仁武區五和里永昌一街72號 (有2棟)",1,533.0,仁武分局
RW173,仁武區農會,仁武區,仁武里,高雄市仁武區仁武里中正路137號,1,301.0,仁武分局
RW174,遠見微笑大樓,仁武區,八卦里,高雄市仁武區八卦里澄德路23號,1.2.,1634.0,仁武分局
RW175,遠見翡麗大廈,仁武區,八卦里,高雄市仁武區八卦里京吉三路103號,1.2.,668.0,仁武分局
RW176,一般民宅,仁武區,大灣里,高雄市仁武區大灣里大智二街160號,1,75.0,仁武分局
RW177,滋安五金企業有限公司,仁武區,竹後里,高雄市仁武區竹後里竹楠路51號,1,202.0,仁武分局
RW178,社區大樓,仁武區,大灣里,高雄市仁武區大灣里大豐街172號,1.2.,487.0,仁武分局
RW179,高雄國際滑輪溜冰場,仁武區,八卦里,高雄市仁武區八卦里八德西路2015號,1,17.0,仁武分局
RW180,社區大樓,仁武區,赤山里,高雄市仁武區赤山里慈惠八街130號,2,390.0,仁武分局
RW181,社區大樓,仁武區,灣內里,高雄市仁武區灣內里名光街72號,1.2.,480.0,仁武分局
RW182,社區大樓,仁武區,赤山里,高雄市仁武區赤山里澄仁西街263號,1,268.0,仁武分局
RW183,社區大樓,仁武區,五和里,高雄市仁武區五和里八德北路728號,1.2.,261.0,仁武分局
RW184,飛鳥觀止大樓,仁武區,八卦里,高雄市仁武區八卦里京吉二路39號,1,739.0,仁武分局
RW185,遠見繽麗大樓,仁武區,八卦里,高雄市仁武區八卦里八德東路188號,1.2.,803.0,仁武分局
RW186,社區大樓,仁武區,灣內里,高雄市仁武區灣內里名湖街161號,1,353.0,仁武分局
RW187,社區大樓,仁武區,八卦里,高雄市仁武區八卦里同和路12號,1.2.,383.0,仁武分局
RW188,社區大樓,仁武區,赤山里,高雄市仁武區赤山里勇全路102號,1.2.,788.0,仁武分局
RW189,社區大樓,仁武區,八卦里,高雄市仁武區八卦里八德南路177號,1.2.3.,527.0,仁武分局
RW190,社區大樓,仁武區,赤山里,高雄市仁武區赤山里仁勇路516號,1.2.3.,871.0,仁武分局
RW191,樂LOFT社區,仁武區,八卦里,高雄市仁武區八卦里京吉二路192號,1.2.3.,704.0,仁武分局
RW192,社區大樓,仁武區,高楠里,高雄市仁武區高楠里霞海中街23號,1,6380.0,仁武分局
RW193,一般民宅,仁武區,赤山里,高雄市仁武區赤山里赤誠街152號,1,235.0,仁武分局
RW194,社區大樓,仁武區,八卦里,高雄市仁武區八卦里八德南路117號,1.2.3.,361.0,仁武分局
RW195,大麗城大樓,仁武區,八卦里,高雄市仁武區八卦里八德東路232號,1,1630.0,仁武分局
RW196,社區大樓,仁武區,大灣里,高雄市仁武區大灣里勇全路236號,1.2.,450.0,仁武分局
RW197,耘川大樓,仁武區,八卦里,高雄市仁武區八卦里京文街92號,1.2.3.,914.0,仁武分局
RW198,社區大樓,仁武區,大灣里,高雄市仁武區大灣里大春街178號,1,3197.0,仁武分局
RW199,社區大樓,仁武區,八卦里,高雄市仁武區八卦里北屋北街169號,1.2.3.,1201.0,仁武分局
RW200,集合住宅,仁武區,大灣里,高雄市仁武區大灣里仁孝路407巷52號,1.2.3.,692.0,仁武分局
NS001,澄清湖別墅大廈,鳥松區,鳥松里,高雄市鳥松區鳥松里大埤路36號,1,1381.0,仁武分局
NS002,一般民宅,鳥松區,大華里,高雄市鳥松區大華里山腳路21號,1,48.0,仁武分局
NS003,一般民宅,鳥松區,大華里,高雄市鳥松區大華里山腳路23號,1,48.0,仁武分局
NS004,一般民宅,鳥松區,大華里,高雄市鳥松區大華里圓山路7之10號,1,127.0,仁武分局
NS005,一般民宅,鳥松區,鳥松里,高雄市鳥松區鳥松里大埤路39號,1,793.0,仁武分局
NS006,山水大廈A棟,鳥松區,鳥松里,高雄市鳥松區鳥松里大埤路29之63號,1,1391.0,仁武分局
NS007,山水大廈B棟,鳥松區,鳥松里,高雄市鳥松區鳥松里大埤路29之273號,1,479.0,仁武分局
NS008,工廠,鳥松區,仁美里,高雄市鳥松區仁美里學堂路2之1號,1,48.0,仁武分局
NS009,一般民宅,鳥松區,大華里,高雄市鳥松區大華里球場路168號,1,49.0,仁武分局
NS010,一般民宅,鳥松區,大華里,高雄市鳥松區大華里圓山路1之8號,1,27.0,仁武分局
NS011,一般民宅,鳥松區,大華里,高雄市鳥松區大華里圓山路1之9號,1,14.0,仁武分局
NS012,一般民宅,鳥松區,大華里,高雄市鳥松區大華里圓山路1之10號,1,14.0,仁武分局
NS013,一般民宅,鳥松區,大華里,高雄市鳥松區大華里圓山路1之11號,1,22.0,仁武分局
NS014,一般民宅,鳥松區,大華里,高雄市鳥松區大華里圓山路1號,1,176.0,仁武分局
NS015,一般民宅,鳥松區,大華里,高雄市鳥松區大華里圓山路1之7號,1,109.0,仁武分局
NS016,濱湖天下,鳥松區,鳥松里,高雄市鳥松區鳥松里大埤路涵碧巷13號,1,268.0,仁武分局
NS017,高雄長庚,鳥松區,鳥松里,高雄市鳥松區鳥松里大埤路123號,1,111.0,仁武分局
NS018,高雄長庚,鳥松區,鳥松里,高雄市鳥松區鳥松里大埤路123號,1,811.0,仁武分局
NS019,一般民宅,鳥松區,鳥松里,高雄市鳥松區鳥松里大埤南路42號,1,129.0,仁武分局
NS020,高雄長庚,鳥松區,鳥松里,高雄市鳥松區鳥松里大埤路123之3號,1,2361.0,仁武分局
NS021,一般民宅,鳥松區,大華里,高雄市鳥松區大華里圓山路25號,1,111.0,仁武分局
NS022,高雄長庚,鳥松區,鳥松里,高雄市鳥松區鳥松里大埤路123之4號,1,1268.0,仁武分局
NS023,高雄長庚,鳥松區,鳥松里,高雄市鳥松區鳥松里大埤路123號,1,22831.0,仁武分局
NS024,高雄長庚,鳥松區,鳥松里,高雄市鳥松區鳥松里大埤路123之1號,1,1340.0,仁武分局
NS025,高雄圓山大飯店,鳥松區,大華里,高雄市鳥松區大華里圓山路2號,1.2.,2497.0,仁武分局
NS026,社區大樓,鳥松區,鳥松里,高雄市鳥松區鳥松里大埤路27之66號,1,777.0,仁武分局
NS027,高雄市立圖書館鳥松分館,鳥松區,鳥松里,高雄市鳥松區鳥松里大仁北路10號,1,230.0,仁武分局
NS028,正修科大,鳥松區,鳥松里,高雄市鳥松區鳥松里澄清路840號,1,1518.0,仁武分局
NS029,菁華幼兒園,鳥松區,大華里,高雄市鳥松區大華里澄明街200號,1,363.0,仁武分局
NS030,公寓華廈,鳥松區,大華里,高雄市鳥松區大華里球場路2號,1,1845.0,仁武分局
NS031,中南海大廈,鳥松區,鳥松里,高雄市鳥松區鳥松里文海街12號之1,2,884.0,仁武分局
NS032,一般民宅,鳥松區,大華里,高雄市鳥松區大華里球場路138之1號,1,69.0,仁武分局
NS033,觀湖山莊,鳥松區,鳥松里,高雄市鳥松區鳥松里松埔北巷11之217號,1,1459.0,仁武分局
NS034,上景山莊,鳥松區,鳥松里,高雄市鳥松區鳥松里松埔北巷9之40號,1,947.0,仁武分局
NS035,台灣自來水公司第七區管理處,鳥松區,鳥松里,高雄市鳥松區鳥松里大埤路32號,1,362.0,仁武分局
NS036,正修科大,鳥松區,鳥松里,高雄市鳥松區鳥松里澄清路840號,1,432.0,仁武分局
NS037,社區大樓,鳥松區,大華里,高雄市鳥松區大華里本館路46巷3弄3號,1,1032.0,仁武分局
NS038,社區大樓,鳥松區,大華里,高雄市鳥松區大華里本館路46巷4弄2號,1,727.0,仁武分局
NS039,高雄長庚,鳥松區,鳥松里,高雄市鳥松區鳥松里大埤路123之6號,1,9593.0,仁武分局
NS040,圓山飯店,鳥松區,大華里,高雄市鳥松區大華里圓山路2之12號,1,388.0,仁武分局
NS041,工廠,鳥松區,仁美里,高雄市鳥松區仁美里美山路77巷27號,1,50.0,仁武分局
NS042,一般民宅,鳥松區,大華里,高雄市鳥松區大華里本館路19號,1,383.0,仁武分局
NS043,樺舍商旅高雄館,鳥松區,鳥松里,高雄市鳥松區鳥松里大埤路115號,1,2899.0,仁武分局
NS044,高雄市政府勞工局訓練就業中心,鳥松區,鳥松里,高雄市鳥松區鳥松里大埤路117號,1,3569.0,仁武分局
NS045,龍揚山莊,鳥松區,鳥松里,高雄市鳥松區鳥松里松埔北巷4之181號,1,2661.0,仁武分局
NS046,大湖名品,鳥松區,鳥松里,高雄市鳥松區鳥松里大仁東路18號,1,574.0,仁武分局
NS047,明湖園大樓,鳥松區,夢裡里,高雄市鳥松區夢裡里濱湖路323號,2,4219.0,仁武分局
NS048,中華電信鳳山營業處,鳥松區,鳥松里,高雄市鳥松區鳥松里中正路177巷1之3號,1,1330.0,仁武分局
NS049,國泰澄園,鳥松區,鳥松里,高雄市鳥松區鳥松里大仁南路77號,1,477.0,仁武分局
NS050,國泰澄園,鳥松區,鳥松里,高雄市鳥松區鳥松里大仁南路77號,1,1630.0,仁武分局
NS051,正修科大,鳥松區,鳥松里,高雄市鳥松區鳥松里澄清路840號,2,852.0,仁武分局
NS052,正修科大,鳥松區,鳥松里,高雄市鳥松區鳥松里澄清路840號,1,1454.0,仁武分局
NS053,翠湖樓,鳥松區,夢裡里,高雄市鳥松區夢裡里明湖路100號,3,1457.0,仁武分局
NS054,中南海第二期,鳥松區,夢裡里,高雄市鳥松區夢裡里育英街109巷15號,1,1312.0,仁武分局
NS055,集合住宅,鳥松區,夢裡里,高雄市鳥松區夢裡里明湖路89之19號,1,9115.0,仁武分局
NS056,澄湖園澄湖樓,鳥松區,夢裡里,高雄市鳥松區夢裡里澄湖路208巷1號,3.4.,9487.0,仁武分局
NS057,香榭湖畔,鳥松區,夢裡里,高雄市鳥松區夢裡里澄湖路123巷6號,1,3488.0,仁武分局
NS058,濱湖美景,鳥松區,夢裡里,高雄市鳥松區夢裡里濱湖路302號,1,1026.0,仁武分局
NS059,正修科大,鳥松區,鳥松里,高雄市鳥松區鳥松里澄清路840號,2,985.0,仁武分局
NS060,尊皇大廈,鳥松區,夢裡里,高雄市鳥松區夢裡里澄湖路217號B,1,3510.0,仁武分局
NS061,圓山仰德大樓,鳥松區,大華里,高雄市鳥松區大華里圓山路33號,2.3.,4504.0,仁武分局
NS062,文山高中,鳥松區,鳥松里,高雄市鳥松區鳥松里大埤路31號,1,2007.0,仁武分局
NS063,國城麗景,鳥松區,鳥松里,高雄市鳥松區鳥松里大埤路23巷11號,1,804.0,仁武分局
NS064,原山主人大樓,鳥松區,大華里,高雄市鳥松區大華里圓山北路13號,2,1380.0,仁武分局
NS065,太子圓山D棟,鳥松區,大華里,高雄市鳥松區大華里和盛東街13號,1.2.,1070.0,仁武分局
NS066,太子圓山A棟,鳥松區,大華里,高雄市鳥松區大華里和盛街28號,1,557.0,仁武分局
