類別,建築物名稱,電腦編號,村里別,地址,緯經度,地下樓層數,可容納人數,備註
公寓大廈,春堤山林二期大樓,MNA0522,長竹里,嘉義市東區長竹里金龍街61號,"23.47874,120.47099",1.0,795.0,
公寓大廈,,MNA0523,長竹里,嘉義市東區長竹里大雅路二段386巷8號,"23.47809,120.47386",1.0,290.0,
大樓,,MNA0524,長竹里,嘉義市東區長竹里大雅路二段296號,"23.4774,120.47596",1.0,207.0,
一般建築,,MNA0525,長竹里,嘉義市東區長竹里大雅路二段356號,"23.47762,120.4745",1.0,51.0,
一般建築,,MNA0526,長竹里,嘉義市東區長竹里金龍街10號,"23.4782,120.47241",1.0,23.0,
一般建築,,MNA0527,長竹里,嘉義市東區長竹里金龍街10號之1,"23.4782,120.47245",1.0,23.0,
一般建築,,MNA0528,長竹里,嘉義市東區長竹里金龍街10號之2,"23.4782,120.47245",1.0,27.0,
一般建築,,MNA0529,長竹里,嘉義市東區長竹里金龍街10號之3,"23.4782,120.47245",1.0,23.0,
一般建築,,MNA0530,長竹里,嘉義市東區長竹里金龍街10號之5,"23.4782,120.47245",1.0,23.0,
一般建築,,MNA0531,長竹里,嘉義市東區長竹里金龍街10號之6,"23.4782,120.47245",1.0,23.0,
大樓,,MNA0532,長竹里,嘉義市東區長竹里大雅路二段208巷2號,"23.47874,120.47749",1.0,366.0,
一般建築,,MNA0533,文雅里,嘉義市東區文雅里東洋新邨1號,"23.48142,120.48957",1.0,20.0,
一般建築,,MNA0534,文雅里,嘉義市東區文雅里東洋新邨5號,"23.48141,120.48949",1.0,16.0,
一般建築,,MNA0535,文雅里,嘉義市東區文雅里東洋新邨7號,"23.4814,120.48945",1.0,16.0,
一般建築,,MNA0536,文雅里,嘉義市東區文雅里東洋新邨9號,"23.4814,120.48941",1.0,16.0,
一般建築,,MNA0537,文雅里,嘉義市東區文雅里東洋新邨11號,"23.48139,120.48937",1.0,16.0,
一般建築,,MNA0538,文雅里,嘉義市東區文雅里東洋新邨13號,"23.48138,120.48933",1.0,16.0,
公寓大廈,蘭潭新境麗園,MNA0540,文雅里,嘉義市東區文雅里文雅街239號,"23.48232,120.48421",1.0,663.0,
大樓,愛麗絲大樓,MNA0541,文雅里,嘉義市東區文雅里東洋新邨603號,"23.48376,120.48818",1.0,804.0,
一般建築,,MNA0542,蘭潭里,嘉義市東區蘭潭里大雅路二段567號,"23.47721,120.46792",1.0,34.0,
醫院,天主教聖馬爾定醫院,MNA0544,蘭潭里,嘉義市東區蘭潭里大雅路二段565號,"23.47568,120.4671",2.0,6154.0,
醫院,聖馬爾定醫院(立體停車場),MNA0545,蘭潭里,嘉義市東區蘭潭里大雅路二段565號,"23.47568,120.4671",1.0,1397.0,
公有建築,舊長竹派出所,MNA0546,長竹里,嘉義市東區長竹里水源地33號之91,"23.48646,120.47796",1.0,62.0,
學校,嘉華中學,MNA0547,長竹里,嘉義市東區長竹里民權東路45號,"23.48315,120.47728",1.0,1036.0,
學校,嘉華中學,MNA0548,長竹里,嘉義市東區長竹里民權東路45號,"23.48315,120.47728",1.0,312.0,
公有建築,自來水公司,MNA0549,長竹里,嘉義市東區長竹里民權東路46號,"23.48384,120.47708",1.0,172.0,
社區型住宅,,MNA0550,長竹里,嘉義市東區長竹里大雅路二段285巷6號,"23.47688,120.47664",1.0,1045.0,
大樓,,MNA0551,文雅里,嘉義市東區文雅里文雅街166號,"23.48335,120.48485",1.0,159.0,
一般建築,凡爾賽花園大樓,MNA0552,文雅里,嘉義市東區文雅里東洋新邨455號,"23.48361,120.48799",1.0,181.0,
一般建築,凡爾賽花園大樓,MNA0553,文雅里,嘉義市東區文雅里東洋新邨515號,"23.4835,120.48759",1.0,163.0,
一般建築,凡爾賽花園大樓,MNA0554,文雅里,嘉義市東區文雅里東洋新邨455號,"23.48361,120.48799",1.0,381.0,
一般建築,,MNA0555,文雅里,嘉義市東區文雅里東洋新邨89號,"23.48159,120.48946",1.0,16.0,
一般建築,,MNA0556,文雅里,嘉義市東區文雅里東洋新邨91號,"23.48159,120.48948",1.0,34.0,
一般建築,,MNA0557,文雅里,嘉義市東區文雅里東洋新邨15號,"23.48138,120.48929",1.0,16.0,
一般建築,,MNA0558,文雅里,嘉義市東區文雅里東洋新邨17號,"23.48137,120.48925",1.0,16.0,
一般建築,,MNA0559,文雅里,嘉義市東區文雅里東洋新邨19號,"23.48136,120.48921",1.0,16.0,
一般建築,,MNA0560,文雅里,嘉義市東區文雅里東洋新邨75號,"23.48153,120.48918",1.0,16.0,
一般建築,,MNA0561,文雅里,嘉義市東區文雅里東洋新邨77號,"23.48154,120.48922",1.0,16.0,
一般建築,,MNA0562,文雅里,嘉義市東區文雅里東洋新邨79號,"23.48154,120.48924",1.0,16.0,
一般建築,,MNA0563,文雅里,嘉義市東區文雅里東洋新邨81號,"23.48155,120.48929",1.0,16.0,
一般建築,,MNA0564,文雅里,嘉義市東區文雅里東洋新邨83號,"23.48156,120.48932",1.0,16.0,
一般建築,,MNA0565,文雅里,嘉義市東區文雅里東洋新邨85號,"23.48157,120.48937",1.0,16.0,
一般建築,,MNA0566,文雅里,嘉義市東區文雅里東洋新邨87號,"23.48158,120.4894",1.0,16.0,
公寓大廈,香詩麗苑,MNA0567,文雅里,嘉義市東區文雅里東洋新邨119號,"23.4819,120.48888",1.0,216.0,
公寓大廈,蘭潭市民大樓,MNA0568,文雅里,嘉義市東區文雅里文雅街150巷1號,"23.48366,120.48529",1.0,2265.0,
公寓大廈,峇里島大樓,MNA0569,文雅里,嘉義市東區文雅里文雅街116巷7號,"23.48414,120.48603",1.0,2041.0,
學校,文雅國小,MNA0570,文雅里,嘉義市東區文雅里文雅街2號,"23.48408,120.48729",1.0,388.0,
一般建築,,MNA0571,圳頭里,嘉義市東區圳頭里圓福街118巷2弄86號,"23.48835,120.46776",1.0,38.0,
廟宇,妙雲蘭若,MNA0572,圳頭里,嘉義市東區圳頭里盧厝135號之2,"23.48922,120.47178",1.0,1339.0,
一般建築,,MNA0576,宣信里,嘉義市東區宣信里宣信街253號,"23.47177,120.45747",1.0,20.0,
飯店,鈺通大飯店,MNA0577,華南里,嘉義市東區華南里維新路7號,"23.47952,120.45893",1.0,1007.0,
公寓大廈,林園帝國,MNA0578,王田里,嘉義市東區王田里民權路28號,"23.4845,120.4649",1.0,750.0,
公寓大廈,公園第一景,MNA0579,王田里,嘉義市東區王田里民權路38號之6,"23.48461,120.46431",1.2,459.0,
一般建築,,MNA0580,興村里,嘉義市東區興村里溪興街153巷12弄27號,"23.45418,120.45601",1.0,73.0,
一般建築,,MNA0581,興村里,嘉義市東區興村里溪興街153巷12弄33號,"23.45409,120.45585",1.0,73.0,
一般建築,,MNA0582,興村里,嘉義市東區興村里溪興街153巷12弄39號,"23.454,120.4557",1.0,73.0,
大樓,,MNA0583,興村里,嘉義市東區興村里溪興街153巷12弄34號,"23.4541,120.45556",1.0,86.0,
一般建築,,MNA0584,興村里,嘉義市東區興村里溪興街48號,"23.45492,120.4561",1.0,53.0,
一般建築,,MNA0585,興村里,嘉義市東區興村里溪興街46號,"23.45493,120.45613",1.0,53.0,
一般建築,,MNA0586,興村里,嘉義市東區興村里溪興街44號,"23.45493,120.45613",1.0,53.0,
一般建築,,MNA0587,興村里,嘉義市東區興村里溪興街42號,"23.45497,120.45621",1.0,53.0,
一般建築,,MNA0588,興村里,嘉義市東區興村里溪興街40號,"23.455,120.45624",1.0,53.0,
一般建築,,MNA0589,興村里,嘉義市東區興村里溪興街38號,"23.45502,120.45627",1.0,53.0,
一般建築,,MNA0590,興村里,嘉義市東區興村里溪興街36號,"23.45503,120.45631",1.0,53.0,
一般建築,,MNA0591,興村里,嘉義市東區興村里溪興街34號,"23.45505,120.45634",1.0,53.0,
一般建築,,MNA0592,興村里,嘉義市東區興村里溪興街28號之1,"23.45542,120.45701",1.0,47.0,
一般建築,,MNA0593,興村里,嘉義市東區興村里溪興街28號,"23.45546,120.45704",1.0,47.0,
一般建築,,MNA0594,興村里,嘉義市東區興村里溪興街26號,"23.45548,120.45709",1.0,46.0,
一般建築,,MNA0595,興村里,嘉義市東區興村里溪興街24號,"23.45551,120.45714",1.0,46.0,
一般建築,,MNA0596,興村里,嘉義市東區興村里溪興街22號,"23.45554,120.45718",1.0,46.0,
公寓大廈,江南世家,MNA0597,興村里,嘉義市東區興村里溪興街117號,"23.45541,120.4573",3.0,1415.0,
學校,興安國小,MNA0605,興安里,嘉義市東區興安里興美六路2號,"23.4593822, 120.455119",1.0,527.0,
一般建築,,MNA0606,頂寮里,嘉義市東區頂寮里宣信街111巷164號,"23.46525,120.46149",1.0,11.0,
一般建築,,MNA0607,頂寮里,嘉義市東區頂寮里宣信街111巷166號,"23.46527,120.46145",1.0,11.0,
一般建築,,MNA0608,頂寮里,嘉義市東區頂寮里宣信街111巷168號,"23.46514,120.46143",1.0,13.0,
一般建築,,MNA0609,頂寮里,嘉義市東區頂寮里宣信街111巷170號,"23.46514,120.46146",1.0,13.0,
一般建築,,MNA0610,頂寮里,嘉義市東區頂寮里宣信街111巷172號,"23.46513,120.4615",1.0,13.0,
一般建築,,MNA0611,頂寮里,嘉義市東區頂寮里宣信街111巷174號,"23.46513,120.46154",1.0,13.0,
一般建築,,MNA0612,興安里,嘉義市東區興安里興安街136號,"23.46114,120.44998",1.0,246.0,
一般建築,,MNA0613,興安里,嘉義市東區興安里大業街180號,"23.46163,120.45188",1.0,198.0,
一般建築,,MNA0614,興安里,嘉義市東區興安里安業街3號,"23.46227,120.45178",1.0,23.0,
一般建築,,MNA0617,仁義里,嘉義市東區仁義里新生路723號,"23.49554,120.45484",1.0,16.0,
一般建築,,MNA0618,頂寮里,嘉義市東區頂寮里信興街73巷3弄22號,"23.46545,120.45797",1.0,64.0,
一般建築,,MNA0619,頂寮里,嘉義市東區頂寮里南興路145巷9號,"23.46615,120.4587",1.0,20.0,
公寓大廈,大品樺園,MNA0620,頂寮里,嘉義市東區頂寮里信興街97號,"23.46616,120.45896",1.0,436.0,
一般建築,,MNA0621,頂寮里,嘉義市東區頂寮里信興街77號,"23.46562,120.45903",1.0,20.0,
一般建築,,MNA0622,安寮里,嘉義市東區安寮里南興路188巷9號,"23.4668,120.45689",1.0,44.0,
一般建築,,MNA0623,安寮里,嘉義市東區安寮里南興路216巷53號,"23.46672,120.45664",1.0,55.0,
大樓,,MNA0624,安寮里,嘉義市東區安寮里南興路216巷7號,"23.46656,120.45613",1.0,150.0,
大樓,,MNA0625,安寮里,嘉義市東區安寮里南興路216巷5號之1,"23.46653,120.45616",1.0,170.0,
大樓,南興大樓,MNA0626,安寮里,嘉義市東區安寮里南興路257號,"23.46588,120.45599",1.0,748.0,
一般建築,,MNA0627,安寮里,嘉義市東區安寮里芳安路335巷1號,"23.46796,120.45652",1.0,46.0,
一般建築,,MNA0628,安寮里,嘉義市東區安寮里芳安路335巷2號,"23.46792,120.45653",1.0,46.0,
大樓,,MNA0629,安寮里,嘉義市東區安寮里芳安路335巷18號,"23.46735,120.45655",1.0,101.0,
公寓大廈,東太鑽石特區,MNA0630,安寮里,嘉義市東區安寮里吳鳳南路345巷21號,"23.46495,120.45616",1.0,442.0,
公寓大廈,,MNA0633,興仁里,嘉義市東區興仁里軍輝路73號,"23.456,120.4625",1.0,129.0,
學校,大同商專,MNA0634,新開里,嘉義市東區新開里彌陀路259號,"23.47025,120.46465",1.0,537.0,
學校,社區心理衛生中心,MNA0635,新開里,嘉義市東區新開里彌陀路255號,"23.47025,120.46465",1.0,166.0,
一般建築,,MNA0636,新開里,嘉義市東區新開里彌陀路293號,"23.4715,120.46386",1.0,24.0,
學校,社區心理衛生中心,MNA0637,新開里,嘉義市東區新開里彌陀路255號,"23.47025,120.46465",1.0,168.0,
一般建築,,MNA0638,新開里,嘉義市東區新開里彌陀路289巷6號,"23.47138,120.46361",1.0,15.0,
一般建築,,MNA0639,新開里,嘉義市東區新開里彌陀路323號,"23.47218,120.46343",1.0,63.0,
學校,大同商專,MNA0640,新開里,嘉義市東區新開里彌陀路259號,"23.47025,120.46465",1.0,630.0,
一般建築,,MNA0641,芳草里,嘉義市東區芳草里彌陀路251號,"23.46886,120.46545",1.0,58.0,
一般建築,,MNA0642,新開里,嘉義市東區新開里彌陀路375號,"23.47319,120.4628",1.0,341.0,
學校,社區心理衛生中心,MNA0643,新開里,嘉義市東區新開里彌陀路255號,"23.47025,120.46465",1.0,121.0,
公寓大廈,宏都世紀花園廣場,MNA0644,新開里,嘉義市東區新開里興業東路278號,"23.46981,120.46057",1.0,881.0,
學校,大同技術學院,MNA0645,新開里,嘉義市東區新開里彌陀路253號,"23.46957,120.46496",1.0,1799.0,
一般建築,,MNA0646,新開里,嘉義市東區新開里市宅街6號,"23.47388,120.46121",1.0,35.0,
公寓大廈,,MNA0647,新開里,嘉義市東區新開里市宅街10號,"23.47386,120.46103",2.0,295.0,
一般建築,,MNA0648,安寮里,嘉義市東區安寮里吳鳳南路315號,"23.46551,120.45487",1.0,8.0,
一般建築,,MNA0649,安寮里,嘉義市東區安寮里芳安路398號,"23.46812,120.45591",1.0,46.0,
大樓,,MNA0650,安寮里,嘉義市東區安寮里芳安路390號,"23.46813,120.45596",1.0,203.0,
大樓,陳文勝診所,MNA0651,新開里,嘉義市東區新開里垂楊路33號,"23.47455,120.46023",1.2,663.0,
大樓,,MNA0652,新開里,嘉義市東區新開里市宅街16號,"23.47383,120.46058",1.0,231.0,
一般建築,,MNA0653,興仁里,嘉義市東區興仁里吳鳳南路621巷49弄29號,"23.45679,120.46028",1.0,43.0,
一般建築,,MNA0654,興仁里,嘉義市東區興仁里吳鳳南路621巷49弄31號,"23.45683,120.46027",1.0,43.0,
一般建築,,MNA0655,興仁里,嘉義市東區興仁里吳鳳南路621巷49弄33號,"23.45686,120.46026",1.0,43.0,
一般建築,,MNA0656,興仁里,嘉義市東區興仁里吳鳳南路673號,"23.45466,120.45961",1.0,53.0,
一般建築,,MNA0657,興仁里,嘉義市東區興仁里吳鳳南路675號,"23.45463,120.45962",1.0,23.0,
一般建築,,MNA0658,興仁里,嘉義市東區興仁里吳鳳南路607號,"23.45598,120.45913",1.0,82.0,
公寓大廈,好望角大樓,MNA0659,興仁里,嘉義市東區興仁里吳鳳南路573號,"23.45686,120.4588",1.0,706.0,
一般建築,,MNA0660,長竹里,嘉義市東區長竹里大雅路二段433巷28弄17號,"23.47646,120.47228",1.0,31.0,
公寓大廈,豪門貴族,MNA0661,長竹里,嘉義市東區長竹里大雅路二段495巷45號,"23.47664,120.47146",2.0,606.0,
大樓,濱湖園,MNA0662,長竹里,嘉義市東區長竹里大雅路二段433巷28弄41號,"23.47618,120.47212",1.0,495.0,
大樓,宮廷世家,MNA0663,長竹里,嘉義市東區長竹里大雅路二段437號,"23.47739,120.47259",1.0,676.0,
一般建築,,MNA0664,興村里,嘉義市東區興村里軍輝路455號,"23.45299,120.45561",1.0,71.0,
一般建築,,MNA0665,興村里,嘉義市東區興村里軍輝路459號,"23.45293,120.45553",1.0,71.0,
一般建築,,MNA0666,興村里,嘉義市東區興村里軍輝路461號,"23.45291,120.45548",1.0,71.0,
一般建築,,MNA0667,興村里,嘉義市東區興村里軍輝路457號,"23.45296,120.45557",1.0,71.0,
一般建築,,MNA0668,興村里,嘉義市東區興村里軍輝路463號,"23.45288,120.45544",1.0,71.0,
一般建築,,MNA0669,興村里,嘉義市東區興村里溪興街231巷24弄35號,"23.45257,120.45691",1.0,1416.0,
一般建築,,MNA0670,興村里,嘉義市東區興村里溪興街153巷30弄10號,"23.45428,120.45658",1.0,73.0,
一般建築,,MNA0671,興村里,嘉義市東區興村里溪興街153巷30弄16號,"23.4542,120.45643",1.0,73.0,
一般建築,,MNA0672,興村里,嘉義市東區興村里溪興街153巷30弄22號,"23.45411,120.45627",1.0,73.0,
一般建築,,MNA0673,興村里,嘉義市東區興村里溪興街153巷30弄28號,"23.45401,120.45613",1.0,73.0,
一般建築,,MNA0674,興村里,嘉義市東區興村里溪興街153巷30弄34號,"23.45393,120.45598",1.0,73.0,
一般建築,,MNA0675,興村里,嘉義市東區興村里溪興街153巷30弄40號,"23.45384,120.45583",1.0,73.0,
一般建築,,MNA0676,興村里,嘉義市東區興村里溪興街153巷30弄46號,"23.45374,120.45569",1.0,73.0,
一般建築,,MNA0677,興村里,嘉義市東區興村里軍輝路431號,"23.45344,120.45621",1.0,218.0,
學校,東吳高級工業家事職業學校,MNA0678,新開里,嘉義市東區新開里宣信街252號,"23.46882,120.46035",1.0,727.0,
學校,嘉義大學(理工教學大樓),MNA0679,鹿寮里,嘉義市東區鹿寮里學府路300號,"23.4682,120.48372",1.0,404.0,
飯店,桃城茶樣子旅館,MNA0680,仁義里,嘉義市東區仁義里忠孝路516號,"23.49371,120.45292",1.0,589.0,
學校,精忠國小,MNA0683,圳頭里,嘉義市東區圳頭里林森東路840號,"23.49258,120.48011",1.0,300.0,
一般建築,瑪蒂斯大樓,MNA0686,後湖里,嘉義市東區後湖里保建街56號之9,"23.50062,120.45366",1.0,224.0,
飯店,南院旅墅,MNA0687,華南里,嘉義市東區華南里公明路65號,"23.48032,120.45859",2.0,919.0,
飯店,鈺通大飯店,MNA0688,華南里,嘉義市東區華南里中正路77號,"23.47977,120.45851",1.0,546.0,
公寓大廈,晴空樹,MNA0689,荖藤里,嘉義市東區荖藤里忠孝北街231號,"23.51608,120.44243",1.0,3579.0,
飯店,安娜與國王酒店,MNA0690,華南里,嘉義市東區華南里和平路150號,"23.48007,120.45689",1.0,538.0,
飯店,新悅花園酒店,MNA0691,後湖里,嘉義市東區後湖里保順路69號,"23.50494,120.44997",1.0,1776.0,
公有建築,嘉義市調查站,MNA0692,林森里,嘉義市東區林森里維新路321號,"23.48907,120.45638",1.0,381.0,
公寓大廈,夢想家,MNA0693,興安里,嘉義市東區興安里興美五街122號,"23.45816,120.45049",1.0,382.0,
一般建築,,MNA0694,東川里,嘉義市東區東川里公園街27號,"23.47992,120.46936",1.0,226.0,
公寓大廈,天空樹,MNA0695,安業里,嘉義市東區安業里安業街30巷31號,"23.46285,120.45223",1.0,685.0,
大樓,流星雨天秤座,MNA0696,興安里,嘉義市東區興安里興美七街132號,"23.45919,120.44981",1.0,1321.0,
一般住宅,,MNA0698,東興里,嘉義市東區東興里維新路58號,"23.48121,120.45907",1.0,169.0,
學校,東吳高級工業家事職業學校,MNA0699,新開里,嘉義市東區新開里宣信街252號,"23.46882,120.46035",1.0,1669.0,
學校,吳鳳幼兒園,MNA0701,中央里,嘉義市東區中央里中山路260號,"23.48033,120.45026",1.0,622.0,
公有建築,公路總局五工處,MNA0702,林森里,嘉義市東區林森里安和街209號,"23.48636,120.45661",1.0,398.0,
飯店,耐斯王子大飯店,MNA0703,義教里,嘉義市東區義教里新生路836號,"23.49618,120.45354",4.0,6236.0,
公有建築,臺灣嘉義地方法院,MNA0704,太平里,嘉義市東區太平里林森東路282號,"23.48806,120.46294",1.2,5950.0,
學校,國立華南高級商職,MNA0705,華南里,嘉義市東區華南里光彩街69號,"23.47902,120.45902",1.0,1344.0,
一般住宅,,MNA0706,太平里,嘉義市東區太平里長榮街11號,"23.48443,120.45784",1.0,311.0,
飯店,北門車站飯店,MNA0707,林森里,嘉義市東區林森里忠孝路306號,"23.48808,120.45367",1.0,3209.0,
一般住宅,,MNA0708,華南里,嘉義市東區華南里光彩街202號之1,"23.47898,120.45676",1.0,98.0,
電影院,in89豪華影城,MNA0711,過溝里,嘉義市東區過溝里民族路328號,"23.47644,120.45273",1.0,956.0,
公寓大廈,仰喆特級園,MNA0712,王田里,嘉義市東區王田里五福街135號,"23.4869,120.46837",1.0,555.0,
醫院,嘉義基督教醫院智慧手術大樓,MNA0713,中庄里,嘉義市東區中庄里忠孝路539之1號,"23.49982,120.44985",1.0,818.0,
