編號,村里別,地址,可容納人數,地下樓層數,類別,備註,placemark_address
674.0,信義里,彰化縣彰化市信義里成功路309巷18號,85.0,1.0,大樓,,彰化縣彰化市信義里成功路309巷18號
675.0,信義里,彰化縣彰化市信義里中正路1段432號,119.0,1.0,大樓,,彰化縣彰化市信義里中正路1段432號
676.0,陽明里,彰化縣彰化市陽明里長順街45號,41.0,1.0,大樓,,彰化縣彰化市陽明里長順街45號
677.0,陽明里,彰化縣彰化市陽明里陽明街159號,143.0,1.0,大樓,,彰化縣彰化市陽明里陽明街159號
678.0,陽明里,彰化縣彰化市陽明里陽明街161巷1號,136.0,1.0,大樓,,彰化縣彰化市陽明里陽明街161巷1號
679.0,陽明里,彰化縣彰化市陽明里陽明街161巷3號,343.0,1.0,大樓,,彰化縣彰化市陽明里陽明街161巷3號
680.0,陽明里,彰化縣彰化市陽明里中正路1段122號,25.0,1.0,大樓,,彰化縣彰化市陽明里中正路1段122號
681.0,陽明里,彰化縣彰化市陽明里長順街76號,667.0,1.0,大樓,,彰化縣彰化市陽明里長順街76號
682.0,陽明里,彰化縣彰化市陽明里長順街76號,47.0,1.0,大樓,,彰化縣彰化市陽明里長順街76號
683.0,陽明里,彰化縣彰化市陽明里三民路406號,359.0,1.0,大樓,,彰化縣彰化市陽明里三民路406號
684.0,陽明里,彰化縣彰化市陽明里長順街76號,267.0,1.0,大樓,,彰化縣彰化市陽明里長順街76號
685.0,陽明里,彰化縣彰化市陽明里三民路398號,187.0,1.0,大樓,,彰化縣彰化市陽明里三民路398號
686.0,陽明里,彰化縣彰化市陽明里三民路404號,868.0,1.0,大樓,,彰化縣彰化市陽明里三民路404號
687.0,陽明里,彰化縣彰化市陽明里中正路1段226巷2弄2號,93.0,1.0,大樓,,彰化縣彰化市陽明里中正路1段226巷2弄2號
688.0,陽明里,彰化縣彰化市陽明里中正路1段204號,183.0,1.0,大樓,,彰化縣彰化市陽明里中正路1段204號
689.0,陽明里,彰化縣彰化市陽明里中正路1段100號,319.0,1.0,大樓,,彰化縣彰化市陽明里中正路1段100號
690.0,萬安里,彰化縣彰化市陽明里三民路345號,70.0,1.0,大樓,,彰化縣彰化市陽明里三民路345號
691.0,萬安里,彰化縣彰化市萬安里三民路341號,107.0,1.0,大樓,,彰化縣彰化市萬安里三民路341號
692.0,萬安里,彰化縣彰化市萬安里三民路329號,40.0,1.0,大樓,,彰化縣彰化市萬安里三民路329號
693.0,萬安里,彰化縣彰化市萬安里三福街62號,107.0,1.0,大樓,,彰化縣彰化市萬安里三福街62號
694.0,萬安里,彰化縣彰化市萬安里三福街57-61號,167.0,1.0,大樓,,彰化縣彰化市萬安里三福街57-61號
695.0,萬安里,彰化縣彰化市萬安里三民路393巷12號,17.0,1.0,大樓,,彰化縣彰化市萬安里三民路393巷12號
696.0,萬安里,彰化縣彰化市萬安里三福街64號,135.0,1.0,大樓,,彰化縣彰化市萬安里三福街64號
697.0,萬安里,彰化縣彰化市萬安里三福街67號,45.0,1.0,大樓,,彰化縣彰化市萬安里三福街67號
698.0,萬安里,彰化縣彰化市萬安里永安街206號,62.0,1.0,大樓,,彰化縣彰化市萬安里永安街206號
699.0,萬安里,彰化縣彰化市萬安里建國南路63號,36.0,1.0,大樓,,彰化縣彰化市萬安里建國南路63號
700.0,萬安里,彰化縣彰化市萬安里建國南路65號,36.0,1.0,大樓,,彰化縣彰化市萬安里建國南路65號
701.0,萬安里,彰化縣彰化市萬安里建國南路67號,36.0,1.0,大樓,,彰化縣彰化市萬安里建國南路67號
702.0,萬安里,彰化縣彰化市萬安里建國南路69號,36.0,1.0,大樓,,彰化縣彰化市萬安里建國南路69號
703.0,萬安里,彰化縣彰化市萬安里建國南路71號,36.0,1.0,大樓,,彰化縣彰化市萬安里建國南路71號
704.0,萬安里,彰化縣彰化市萬安里建國南路73號,36.0,1.0,大樓,,彰化縣彰化市萬安里建國南路73號
705.0,萬安里,彰化縣彰化市萬安里三福街255巷1號,33.0,1.0,大樓,,彰化縣彰化市萬安里三福街255巷1號
706.0,萬安里,彰化縣彰化市萬安里三福街252巷3號,33.0,1.0,大樓,,彰化縣彰化市萬安里三福街252巷3號
707.0,萬安里,彰化縣彰化市萬安里三福街252巷17號,33.0,1.0,大樓,,彰化縣彰化市萬安里三福街252巷17號
708.0,萬安里,彰化縣彰化市萬安里長順街152號,365.0,1.0,大樓,,彰化縣彰化市萬安里長順街152號
709.0,萬安里,彰化縣彰化市萬安里長順街141巷21號,116.0,1.0,大樓,,彰化縣彰化市萬安里長順街141巷21號
710.0,萬安里,彰化縣彰化市萬安里建國南路36巷1號,3068.0,1.0,大樓,,彰化縣彰化市萬安里建國南路36巷1號
711.0,萬安里,彰化縣彰化市萬安里建國南路45號,36.0,1.0,大樓,,彰化縣彰化市萬安里建國南路45號
712.0,萬安里,彰化縣彰化市萬安里永安街206號,65.0,1.0,大樓,,彰化縣彰化市萬安里永安街206號
713.0,萬安里,彰化縣彰化市萬安里三福街14號,45.0,1.0,大樓,,彰化縣彰化市萬安里三福街14號
714.0,萬安里,彰化縣彰化市萬安里三福街12號,56.0,1.0,大樓,,彰化縣彰化市萬安里三福街12號
715.0,萬安里,彰化縣彰化市萬安里建國南路57號,36.0,1.0,大樓,,彰化縣彰化市萬安里建國南路57號
716.0,萬安里,彰化縣彰化市萬安里建國南路59號,36.0,1.0,大樓,,彰化縣彰化市萬安里建國南路59號
717.0,萬安里,彰化縣彰化市萬安里建國南路61號,36.0,1.0,大樓,,彰化縣彰化市萬安里建國南路61號
718.0,萬安里,彰化縣彰化市萬安里三福街252巷6號,33.0,1.0,大樓,,彰化縣彰化市萬安里三福街252巷6號
719.0,萬安里,彰化縣彰化市萬安里三福街252巷8號,33.0,1.0,大樓,,彰化縣彰化市萬安里三福街252巷8號
720.0,萬安里,彰化縣彰化市萬安里三福街252巷12號,33.0,1.0,大樓,,彰化縣彰化市萬安里三福街252巷12號
721.0,萬安里,彰化縣彰化市萬安里三福街252巷14號,33.0,1.0,大樓,,彰化縣彰化市萬安里三福街252巷14號
722.0,萬安里,彰化縣彰化市萬安里三福街252巷16號,33.0,1.0,大樓,,彰化縣彰化市萬安里三福街252巷16號
723.0,萬安里,彰化縣彰化市萬安里三福街252巷18號,33.0,1.0,大樓,,彰化縣彰化市萬安里三福街252巷18號
724.0,萬安里,彰化縣彰化市萬安里三福街252巷20號,33.0,1.0,大樓,,彰化縣彰化市萬安里三福街252巷20號
725.0,萬安里,彰化縣彰化市萬安里三福街252巷22號,33.0,1.0,大樓,,彰化縣彰化市萬安里三福街252巷22號
726.0,萬安里,彰化縣彰化市萬安里三福街252巷24號,33.0,1.0,大樓,,彰化縣彰化市萬安里三福街252巷24號
727.0,萬安里,彰化縣彰化市萬安里三福街252巷5號,33.0,1.0,大樓,,彰化縣彰化市萬安里三福街252巷5號
728.0,萬安里,彰化縣彰化市萬安里三福街252巷7號,33.0,1.0,大樓,,彰化縣彰化市萬安里三福街252巷7號
729.0,萬安里,彰化縣彰化市萬安里三福街252巷9號,33.0,1.0,大樓,,彰化縣彰化市萬安里三福街252巷9號
730.0,萬安里,彰化縣彰化市萬安里三福街252巷11號,33.0,1.0,大樓,,彰化縣彰化市萬安里三福街252巷11號
731.0,萬安里,彰化縣彰化市萬安里三福街252巷15號,33.0,1.0,大樓,,彰化縣彰化市萬安里三福街252巷15號
732.0,萬安里,彰化縣彰化市萬安里三福街252巷19號,33.0,1.0,大樓,,彰化縣彰化市萬安里三福街252巷19號
733.0,萬安里,彰化縣彰化市萬安里三福街252巷21號,33.0,1.0,大樓,,彰化縣彰化市萬安里三福街252巷21號
734.0,萬安里,彰化縣彰化市萬安里建國南路31號,55.0,1.0,大樓,,彰化縣彰化市萬安里建國南路31號
735.0,萬安里,彰化縣彰化市萬安里建國南路47號,36.0,1.0,大樓,,彰化縣彰化市萬安里建國南路47號
736.0,萬安里,彰化縣彰化市萬安里建國南路49號,36.0,1.0,大樓,,彰化縣彰化市萬安里建國南路49號
737.0,萬安里,彰化縣彰化市萬安里建國南路51號,36.0,1.0,大樓,,彰化縣彰化市萬安里建國南路51號
738.0,萬安里,彰化縣彰化市萬安里建國南路53號,36.0,1.0,大樓,,彰化縣彰化市萬安里建國南路53號
739.0,萬安里,彰化縣彰化市萬安里建國南路55號,36.0,1.0,大樓,,彰化縣彰化市萬安里建國南路55號
740.0,萬安里,彰化縣彰化市萬安里三福街252巷26號,33.0,1.0,大樓,,彰化縣彰化市萬安里三福街252巷26號
741.0,萬安里,彰化縣彰化市萬安里三福街252巷23號,33.0,1.0,大樓,,彰化縣彰化市萬安里三福街252巷23號
742.0,萬安里,彰化縣彰化市萬安里三民路403巷2弄1之4-1之8號,1625.0,1.0,大樓,,彰化縣彰化市萬安里三民路403巷2弄1之4-1之8號
743.0,萬安里,彰化縣彰化市萬安里三民路407號,1625.0,1.0,大樓,,彰化縣彰化市萬安里三民路407號
744.0,興北里,彰化縣彰化市興北里三民路237巷57號,40.0,1.0,大樓,,彰化縣彰化市興北里三民路237巷57號
745.0,興北里,彰化縣彰化市興北里三民路237巷37號,52.0,1.0,大樓,,彰化縣彰化市興北里三民路237巷37號
746.0,興北里,彰化縣彰化市興北里三民路297巷39號,165.0,1.0,大樓,,彰化縣彰化市興北里三民路297巷39號
747.0,興北里,彰化縣彰化市興北里長壽街170號,85.0,1.0,大樓,,彰化縣彰化市興北里長壽街170號
748.0,興北里,彰化縣彰化市興北里三民路126號,18.0,1.0,大樓,,彰化縣彰化市興北里三民路126號
749.0,興北里,彰化縣彰化市興北里民生路351號,28.0,1.0,大樓,,彰化縣彰化市興北里民生路351號
750.0,興北里,彰化縣彰化市興北里民生路353號,37.0,1.0,大樓,,彰化縣彰化市興北里民生路353號
751.0,興北里,彰化縣彰化市興北里三民路235號,33.0,1.0,大樓,,彰化縣彰化市興北里三民路235號
752.0,興北里,彰化縣彰化市興北里和平路196巷1號,37.0,1.0,大樓,,彰化縣彰化市興北里和平路196巷1號
753.0,興北里,彰化縣彰化市興北里和平路196巷2號,36.0,1.0,大樓,,彰化縣彰化市興北里和平路196巷2號
754.0,興北里,彰化縣彰化市興北里三民路82號,74.0,1.0,大樓,,彰化縣彰化市興北里三民路82號
755.0,興北里,彰化縣彰化市興北里長壽街194號,21.0,1.0,大樓,,彰化縣彰化市興北里長壽街194號
756.0,興北里,彰化縣彰化市興北里和平路205-1號,85.0,1.0,大樓,,彰化縣彰化市興北里和平路205-1號
757.0,興北里,彰化縣彰化市興北里民生路355號,22.0,1.0,大樓,,彰化縣彰化市興北里民生路355號
758.0,興北里,彰化縣彰化市興北里民生路420號,1384.0,1.0,大樓,,彰化縣彰化市興北里民生路420號
759.0,興北里,彰化縣彰化市興北里民生路393號,102.0,1.0,大樓,,彰化縣彰化市興北里民生路393號
760.0,興北里,彰化縣彰化市興北里民生路438巷38-1號,28.0,1.0,大樓,,彰化縣彰化市興北里民生路438巷38-1號
761.0,興北里,彰化縣彰化市興北里三民路297巷39號,136.0,1.0,大樓,,彰化縣彰化市興北里三民路297巷39號
762.0,興北里,彰化縣彰化市興北里民生路477號,678.0,1.0,大樓,,彰化縣彰化市興北里民生路477號
763.0,興北里,彰化縣彰化市興北里三民路297巷32號,859.0,1.0,大樓,,彰化縣彰化市興北里三民路297巷32號
764.0,興北里,彰化縣彰化市興北里民生路426號,483.0,1.0,大樓,,彰化縣彰化市興北里民生路426號
765.0,興北里,彰化縣彰化市興北里和平路217號,639.0,1.0,大樓,,彰化縣彰化市興北里和平路217號
766.0,成功里,彰化縣彰化市成功里旭光西路77巷40號,53.0,1.0,大樓,,彰化縣彰化市成功里旭光西路77巷40號
767.0,成功里,彰化縣彰化市成功里南瑤路188號,53.0,1.0,大樓,,彰化縣彰化市成功里南瑤路188號
768.0,成功里,彰化縣彰化市成功里南瑤路259號,37.0,1.0,大樓,,彰化縣彰化市成功里南瑤路259號
769.0,成功里,彰化縣彰化市成功里南瑤路82弄3-7號,213.0,1.0,大樓,,彰化縣彰化市成功里南瑤路82弄3-7號
770.0,成功里,彰化縣彰化市成功里中山路2段47巷8號,68.0,1.0,大樓,,彰化縣彰化市成功里中山路2段47巷8號
771.0,成功里,彰化縣彰化市成功里中山路2段47巷10號,68.0,1.0,大樓,,彰化縣彰化市成功里中山路2段47巷10號
772.0,成功里,彰化縣彰化市成功里中山路2段47巷14號,78.0,1.0,民宅,,彰化縣彰化市成功里中山路2段47巷14號
773.0,成功里,彰化縣彰化市成功里中山路2段47巷16號,78.0,1.0,大樓,,彰化縣彰化市成功里中山路2段47巷16號
774.0,成功里,彰化縣彰化市成功里中山路2段47巷18號,78.0,1.0,大樓,,彰化縣彰化市成功里中山路2段47巷18號
775.0,成功里,彰化縣彰化市成功里中山路2段162號,160.0,1.0,彰化縣衛生局,,彰化縣彰化市成功里中山路2段162號
776.0,成功里,彰化縣彰化市成功里中山路2段69號,61.0,1.0,大樓,,彰化縣彰化市成功里中山路2段69號
777.0,成功里,彰化縣彰化市成功里旭光西路77巷44號,46.0,1.0,大樓,,彰化縣彰化市成功里旭光西路77巷44號
778.0,成功里,彰化縣彰化市成功里旭光西77巷18號,50.0,1.0,大樓,,彰化縣彰化市成功里旭光西77巷18號
779.0,成功里,彰化縣彰化市成功里旭光西路77巷16號,24.0,1.0,大樓,,彰化縣彰化市成功里旭光西路77巷16號
780.0,成功里,彰化縣彰化市成功里旭光西路77巷14號,12.0,1.0,大樓,,彰化縣彰化市成功里旭光西路77巷14號
781.0,成功里,彰化縣彰化市成功里旭光西路77巷12號,12.0,1.0,大樓,,彰化縣彰化市成功里旭光西路77巷12號
782.0,成功里,彰化縣彰化市成功里旭光西路77巷10號,12.0,1.0,大樓,,彰化縣彰化市成功里旭光西路77巷10號
783.0,成功里,彰化縣彰化市成功里旭光西路77巷6號,12.0,1.0,大樓,,彰化縣彰化市成功里旭光西路77巷6號
784.0,成功里,彰化縣彰化市成功里南瑤路222號,50.0,1.0,大樓,,彰化縣彰化市成功里南瑤路222號
785.0,成功里,彰化縣彰化市成功里南瑤路224號,25.0,1.0,華成精密工具有限公司,,彰化縣彰化市成功里南瑤路224號
786.0,成功里,彰化縣彰化市成功里南瑤路226號,50.0,1.0,良南實業有限公司,,彰化縣彰化市成功里南瑤路226號
787.0,成功里,彰化縣彰化市成功里旭光西路77巷8號,13.0,1.0,民宅,,彰化縣彰化市成功里旭光西路77巷8號
788.0,成功里,彰化縣彰化市成功里旭光西路77巷40號,53.0,1.0,寶杰工程,,彰化縣彰化市成功里旭光西路77巷40號
789.0,成功里,彰化縣彰化市成功里旭光西路77巷42號,30.0,1.0,大樓,,彰化縣彰化市成功里旭光西路77巷42號
790.0,成功里,彰化縣彰化市成功里南瑤路210號,25.0,1.0,民宅,,彰化縣彰化市成功里南瑤路210號
791.0,成功里,彰化縣彰化市成功里旭光西路77巷30號,54.0,1.0,大樓,,彰化縣彰化市成功里旭光西路77巷30號
792.0,成功里,彰化縣彰化市成功里南瑤路198號,28.0,1.0,大樓,,彰化縣彰化市成功里南瑤路198號
793.0,成功里,彰化縣彰化市成功里民族路210號,120.0,1.0,大樓,,彰化縣彰化市成功里民族路210號
794.0,成功里,彰化縣彰化市成功里中山路2段187號,3266.0,1.0,彰化地方稅務局,,彰化縣彰化市成功里中山路2段187號
795.0,成功里,彰化縣彰化市成功里曉陽路105號,1813.0,1.0,曉陽桂冠公寓大廈,,彰化縣彰化市成功里曉陽路105號
796.0,延平里,彰化縣彰化市延平里大埔路612號,2376.0,1.0,大樓,,彰化縣彰化市延平里大埔路612號
797.0,延平里,彰化縣彰化市延平里大埔路546號,30.0,1.0,大樓,,彰化縣彰化市延平里大埔路546號
798.0,延平里,彰化縣彰化市延平里延平路491巷10號,192.0,1.0,大樓,,彰化縣彰化市延平里延平路491巷10號
799.0,延平里,彰化縣彰化市延平里中山路1段220號,20.0,1.0,大樓,,彰化縣彰化市延平里中山路1段220號
800.0,延平里,彰化縣彰化市延平里大埔路382號,21.0,1.0,大樓,,彰化縣彰化市延平里大埔路382號
801.0,延平里,彰化縣彰化市延平里大埔路384號,21.0,1.0,大樓,,彰化縣彰化市延平里大埔路384號
802.0,延平里,彰化縣彰化市延平里大埔路382號,21.0,1.0,大樓,,彰化縣彰化市延平里大埔路382號
803.0,延平里,彰化縣彰化市延平里大埔路380號,50.0,1.0,大樓,,彰化縣彰化市延平里大埔路380號
804.0,延平里,彰化縣彰化市延平里大埔路378號,21.0,1.0,大樓,,彰化縣彰化市延平里大埔路378號
805.0,延平里,彰化縣彰化市延平里大埔路376號,46.0,1.0,大樓,,彰化縣彰化市延平里大埔路376號
806.0,延平里,彰化縣彰化市延平里大埔路696巷2號,774.0,1.0,大樓,,彰化縣彰化市延平里大埔路696巷2號
807.0,延平里,彰化縣彰化市延平里延平路427號,68.0,1.0,大樓,,彰化縣彰化市延平里延平路427號
808.0,延平里,彰化縣彰化市延平里延平路400號,26.0,1.0,大樓,,彰化縣彰化市延平里延平路400號
809.0,延平里,彰化縣彰化市延平里延平路402號,50.0,1.0,大樓,,彰化縣彰化市延平里延平路402號
810.0,延平里,彰化縣彰化市延平里延平路452巷24號,86.0,1.0,大樓,,彰化縣彰化市延平里延平路452巷24號
811.0,延平里,彰化縣彰化市延平里大埔路523號,66.0,1.0,大樓,,彰化縣彰化市延平里大埔路523號
812.0,延平里,彰化縣彰化市延平里大埔路527號,21.0,1.0,大樓,,彰化縣彰化市延平里大埔路527號
813.0,延平里,彰化縣彰化市延平里大埔路525號,21.0,1.0,大樓,,彰化縣彰化市延平里大埔路525號
814.0,延平里,彰化縣彰化市延平里大埔路529號,21.0,1.0,大樓,,彰化縣彰化市延平里大埔路529號
815.0,延平里,彰化縣彰化市延平里埔陽街21號,37.0,1.0,大樓,,彰化縣彰化市延平里埔陽街21號
816.0,延平里,彰化縣彰化市延平里埔陽街19號,36.0,1.0,大樓,,彰化縣彰化市延平里埔陽街19號
817.0,延平里,彰化縣彰化市延平里埔陽街17號,34.0,1.0,大樓,,彰化縣彰化市延平里埔陽街17號
818.0,延平里,彰化縣彰化市延平里埔陽街15號,34.0,1.0,大樓,,彰化縣彰化市延平里埔陽街15號
819.0,延平里,彰化縣彰化市延平里埔陽街7號,34.0,1.0,大樓,,彰化縣彰化市延平里埔陽街7號
820.0,延平里,彰化縣彰化市延平里埔陽街5號,34.0,1.0,大樓,,彰化縣彰化市延平里埔陽街5號
821.0,延平里,彰化縣彰化市延平里埔陽街3號,34.0,1.0,大樓,,彰化縣彰化市延平里埔陽街3號
822.0,延平里,彰化縣彰化市延平里埔陽街1號,34.0,1.0,大樓,,彰化縣彰化市延平里埔陽街1號
823.0,延平里,彰化縣彰化市延平里埔陽街6號,57.0,1.0,大樓,,彰化縣彰化市延平里埔陽街6號
824.0,延平里,彰化縣彰化市延平里埔陽街8號,57.0,1.0,大樓,,彰化縣彰化市延平里埔陽街8號
825.0,延平里,彰化縣彰化市延平里大埔路485巷51號,73.0,1.0,大樓,,彰化縣彰化市延平里大埔路485巷51號
826.0,延平里,彰化縣彰化市延平里埔陽街23號,58.0,1.0,大樓,,彰化縣彰化市延平里埔陽街23號
827.0,延平里,彰化縣彰化市延平里大埔路281號,33.0,1.0,大樓,,彰化縣彰化市延平里大埔路281號
828.0,延平里,彰化縣彰化市延平里大埔路279號,33.0,1.0,大樓,,彰化縣彰化市延平里大埔路279號
829.0,延平里,彰化縣彰化市延平里大埔路592號,53.0,1.0,大樓,,彰化縣彰化市延平里大埔路592號
830.0,延平里,彰化縣彰化市延平里埔陽街20號,33.0,1.0,大樓,,彰化縣彰化市延平里埔陽街20號
831.0,延平里,彰化縣彰化市延平里埔陽街23號,62.0,1.0,大樓,,彰化縣彰化市延平里埔陽街23號
832.0,延平里,彰化縣彰化市延平里大埔路564號,56.0,1.0,大樓,,彰化縣彰化市延平里大埔路564號
833.0,延平里,彰化縣彰化市延平里大埔路493號,256.0,1.0,大樓,,彰化縣彰化市延平里大埔路493號
834.0,延平里,彰化縣彰化市延平里大埔路485巷10號,126.0,1.0,大樓,,彰化縣彰化市延平里大埔路485巷10號
835.0,延平里,彰化縣彰化市延平里大埔路588號,106.0,1.0,大樓,,彰化縣彰化市延平里大埔路588號
836.0,延平里,彰化縣彰化市延平里大埔路556巷81弄47號,69.0,1.0,大樓,,彰化縣彰化市延平里大埔路556巷81弄47號
837.0,延平里,彰化縣彰化市延平里大埔路556巷81弄45號,69.0,1.0,大樓,,彰化縣彰化市延平里大埔路556巷81弄45號
838.0,延平里,彰化縣彰化市延平里大埔路556巷81弄43號,69.0,1.0,大樓,,彰化縣彰化市延平里大埔路556巷81弄43號
839.0,延平里,彰化縣彰化市延平里大埔路495號,1077.0,1.0,大樓,,彰化縣彰化市延平里大埔路495號
840.0,延平里,彰化縣彰化市延平里大埔路521巷12號,30.0,1.0,大樓,,彰化縣彰化市延平里大埔路521巷12號
841.0,延平里,彰化縣彰化市延平里大埔路521巷14號,46.0,1.0,大樓,,彰化縣彰化市延平里大埔路521巷14號
842.0,延平里,彰化縣彰化市延平里大埔路461號,1104.0,1.0,大樓,,彰化縣彰化市延平里大埔路461號
843.0,延平里,彰化縣彰化市延平里埔陽街60號,546.0,1.0,大樓,,彰化縣彰化市延平里埔陽街60號
844.0,延平里,彰化縣彰化市延平里延平路409號,422.0,1.0,大樓,,彰化縣彰化市延平里延平路409號
845.0,延平里,彰化縣彰化市延平里埔陽街178號,3969.0,1.0,大樓,,彰化縣彰化市延平里埔陽街178號
846.0,延平里,彰化縣彰化市延平里大埔路496號,5357.0,1.0,大樓,,彰化縣彰化市延平里大埔路496號
847.0,延平里,彰化縣彰化市延平里大埔路488巷37弄22號,652.0,1.0,大樓,,彰化縣彰化市延平里大埔路488巷37弄22號
848.0,延平里,彰化縣彰化市延平里大埔路436號,1133.0,1.0,大樓,,彰化縣彰化市延平里大埔路436號
849.0,延平里,彰化縣彰化市延平里延平路429號,68.0,1.0,大樓,,彰化縣彰化市延平里延平路429號
850.0,延和里,彰化縣彰化市延和里大埔路67號,76.0,1.0,大樓,,彰化縣彰化市延和里大埔路67號
851.0,延和里,彰化縣彰化市延和里大埔路65巷32號,57.0,1.0,大樓,,彰化縣彰化市延和里大埔路65巷32號
852.0,延和里,彰化縣彰化市延和里埔內路405號,626.0,1.0,大樓,,彰化縣彰化市延和里埔內路405號
853.0,延和里,彰化縣彰化市延和里埔內街428號,94.0,1.0,大樓,,彰化縣彰化市延和里埔內街428號
854.0,延和里,彰化縣彰化市延平里埔內街401號,182.0,1.0,大樓,,彰化縣彰化市延平里埔內街401號
855.0,延和里,彰化縣彰化市延和里大埔路76-1號,1133.0,1.0,大樓,,彰化縣彰化市延和里大埔路76-1號
856.0,南瑤里,彰化縣彰化市南瑤里天祥路36號,33.0,1.0,大樓,,彰化縣彰化市南瑤里天祥路36號
857.0,南瑤里,彰化縣彰化市南瑤里南瑤路85號,26.0,1.0,大樓,,彰化縣彰化市南瑤里南瑤路85號
858.0,南瑤里,彰化縣彰化市南瑤里中山路2段37號,26.0,1.0,大樓,,彰化縣彰化市南瑤里中山路2段37號
859.0,南瑤里,彰化縣彰化市南瑤里南瑤路43號,226.0,1.0,大樓,,彰化縣彰化市南瑤里南瑤路43號
860.0,南瑤里,彰化縣彰化市南瑤里南瑤路36號,37.0,1.0,大樓,,彰化縣彰化市南瑤里南瑤路36號
861.0,南瑤里,彰化縣彰化市南瑤里民族路96巷16號,28.0,1.0,大樓,,彰化縣彰化市南瑤里民族路96巷16號
862.0,南瑤里,彰化縣彰化市南瑤里中山路2段35號,13.0,1.0,大樓,,彰化縣彰化市南瑤里中山路2段35號
863.0,南瑤里,彰化縣彰化市南瑤里民族路164號,110.0,1.0,大樓,,彰化縣彰化市南瑤里民族路164號
864.0,南瑤里,彰化縣彰化市南瑤里民族路148號,32.0,1.0,大樓,,彰化縣彰化市南瑤里民族路148號
865.0,南瑤里,彰化縣彰化市南瑤里民族路131號,58.0,1.0,大樓,,彰化縣彰化市南瑤里民族路131號
866.0,南瑤里,彰化縣彰化市南瑤里民族路147巷1-27號,324.0,1.0,大樓,,彰化縣彰化市南瑤里民族路147巷1-27號
867.0,南瑤里,彰化縣彰化市南瑤里中正路2段572巷5弄12號,58.0,1.0,大樓,,彰化縣彰化市南瑤里中正路2段572巷5弄12號
868.0,南瑤里,彰化縣彰化市南瑤里中正路2段572巷5弄14號,58.0,1.0,大樓,,彰化縣彰化市南瑤里中正路2段572巷5弄14號
869.0,南瑤里,彰化縣彰化市南瑤里中正路2段572巷5弄16號,58.0,1.0,大樓,,彰化縣彰化市南瑤里中正路2段572巷5弄16號
870.0,南瑤里,彰化縣彰化市南瑤里中正路2段572巷5弄18號,58.0,1.0,大樓,,彰化縣彰化市南瑤里中正路2段572巷5弄18號
871.0,南瑤里,彰化縣彰化市南瑤里中正路2段675巷61號,24.0,1.0,大樓,,彰化縣彰化市南瑤里中正路2段675巷61號
872.0,南瑤里,彰化縣彰化市南瑤里大埔路485巷145號,69.0,1.0,大樓,,彰化縣彰化市南瑤里大埔路485巷145號
873.0,南瑤里,彰化縣彰化市南瑤里中山路1段542號,846.0,1.0,大樓,,彰化縣彰化市南瑤里中山路1段542號
874.0,南瑤里,彰化縣彰化市南瑤里大埔路485巷143號,69.0,1.0,大樓,,彰化縣彰化市南瑤里大埔路485巷143號
875.0,南瑤里,彰化縣彰化市南瑤里大埔路485巷139號,69.0,1.0,大樓,,彰化縣彰化市南瑤里大埔路485巷139號
876.0,南瑤里,彰化縣彰化市南瑤里大埔路485巷137號,69.0,1.0,大樓,,彰化縣彰化市南瑤里大埔路485巷137號
877.0,南瑤里,彰化縣彰化市南瑤里大埔路485巷133號,69.0,1.0,大樓,,彰化縣彰化市南瑤里大埔路485巷133號
878.0,南瑤里,彰化縣彰化市南瑤里大埔路485巷131號,69.0,1.0,大樓,,彰化縣彰化市南瑤里大埔路485巷131號
879.0,南瑤里,彰化縣彰化市南瑤里大埔路485巷129號,69.0,1.0,大樓,,彰化縣彰化市南瑤里大埔路485巷129號
880.0,南瑤里,彰化縣彰化市南瑤里大埔路485巷127號,69.0,1.0,大樓,,彰化縣彰化市南瑤里大埔路485巷127號
881.0,南瑤里,彰化縣彰化市南瑤里大埔路485巷125號,69.0,1.0,大樓,,彰化縣彰化市南瑤里大埔路485巷125號
882.0,南瑤里,彰化縣彰化市南瑤里大埔路485巷119號,69.0,1.0,大樓,,彰化縣彰化市南瑤里大埔路485巷119號
883.0,南瑤里,彰化縣彰化市南瑤里大埔路485巷117號,69.0,1.0,大樓,,彰化縣彰化市南瑤里大埔路485巷117號
884.0,南瑤里,彰化縣彰化市南瑤里大埔路485巷115號,69.0,1.0,大樓,,彰化縣彰化市南瑤里大埔路485巷115號
885.0,南瑤里,彰化縣彰化市南瑤里南瑤路66號,14.0,1.0,大樓,,彰化縣彰化市南瑤里南瑤路66號
886.0,南瑤里,彰化縣彰化市南瑤里中央路44巷12弄14號,69.0,1.0,大樓,,彰化縣彰化市南瑤里中央路44巷12弄14號
887.0,南瑤里,彰化縣彰化市南瑤里中央路44巷12弄12號,93.0,1.0,大樓,,彰化縣彰化市南瑤里中央路44巷12弄12號
888.0,南瑤里,彰化縣彰化市南瑤里中央路44巷6號,49.0,1.0,大樓,,彰化縣彰化市南瑤里中央路44巷6號
889.0,南瑤里,彰化縣彰化市南瑤里中央路44巷4號,49.0,1.0,大樓,,彰化縣彰化市南瑤里中央路44巷4號
890.0,南瑤里,彰化縣彰化市南瑤里中央路32號,49.0,1.0,大樓,,彰化縣彰化市南瑤里中央路32號
891.0,南瑤里,彰化縣彰化市南瑤里中山路1段619巷1號,68.0,1.0,大樓,,彰化縣彰化市南瑤里中山路1段619巷1號
