類別,檔案卡電腦編號,里別,防空疏散避難設施地址,地下層數位址,可容納數
公寓,WQA00980,萬祥里,臺北市文山區羅斯福路五段239號,1,280.0
公寓,WQA00982,萬祥里,臺北市文山區羅斯福路五段259號,1,129.0
公寓,WQA00984,萬祥里,臺北市文山區羅斯福路五段273號,1,70.0
公寓,WQA01003,萬祥里,臺北市文山區羅斯福路五段161巷2號,1,81.0
大樓,WQA01030,萬祥里,臺北市文山區羅斯福路五段211巷27號,1,486.0
大樓,WQA01186,萬祥里,臺北市文山區羅斯福路五段211巷39號,1,498.0
大樓,WQA01187,萬祥里,臺北市文山區羅斯福路五段211巷45號,1,436.0
大樓,WQA01222,萬祥里,臺北市文山區羅斯福路五段245號,1,1349.0
公寓,WQA00229,萬祥里,臺北市文山區景明街14巷2號,1,334.0
公寓,WQA00230,萬祥里,臺北市文山區景明街14巷5號,1,238.0
大樓,WQA00693,萬祥里,臺北市文山區興隆路一段106號,1,400.0
公寓,WQA00696,萬祥里,臺北市文山區興隆路一段126號,1,169.0
公寓,WQA00707,萬祥里,臺北市文山區興隆路一段72號,1,548.0
公寓,WQA00708,萬祥里,臺北市文山區興隆路一段82號,1,192.0
公寓,WQA00711,萬祥里,臺北市文山區興隆路一段102巷17號,1,85.0
公寓,WQA00733,萬祥里,臺北市文山區興隆路一段70巷11弄13號,1,105.0
公寓,WQA00315,萬祥里,臺北市文山區羅斯福路五段269巷17弄10號,1,206.0
公寓,WQA00733,萬祥里,臺北市文山區興隆路一段70巷11弄12號,1,44.0
公寓,WQA00734,萬祥里,臺北市文山區興隆路一段70巷11弄14號,1,128.0
公寓,WQA00735,萬祥里,臺北市文山區興隆路一段70巷11弄16號,1,364.0
公寓,WQA00736,萬祥里,臺北市文山區興隆路一段70巷11弄2號,1,53.0
公寓,WQA00737,萬祥里,臺北市文山區興隆路一段70巷11弄23號,1,169.0
公寓,WQA00738,萬祥里,臺北市文山區興隆路一段70巷11弄25號,1,70.0
公寓,WQA00739,萬祥里,臺北市文山區興隆路一段70巷11弄7號,1,101.0
公寓,WQA01031,萬祥里,臺北市文山區羅斯福路五段211巷38號,1,201.0
公寓,WQA01032,萬祥里,臺北市文山區羅斯福路五段211巷26弄2號,1,393.0
公寓,WQA00218,萬祥里,臺北市文山區景明街1號,1,34.0
公寓,WQA00220,萬祥里,臺北市文山區景明街3號,1,74.0
公寓,WQA00221,萬祥里,臺北市文山區景明街3-7號,1,92.0
公寓,WQA00222,萬祥里,臺北市文山區景明街46號,1,40.0
公寓,WQA00223,萬祥里,臺北市文山區景明街48號,1,157.0
公寓,WQA00225,萬祥里,臺北市文山區景明街70號,1,338.0
公寓,WQA00231,萬祥里,臺北市文山區景明街3之9號,1,96.0
公寓,WQA00295,萬祥里,臺北市文山區景隆街15號,1,385.0
公寓,WQA00296,萬祥里,臺北市文山區景隆街2號,1,261.0
公寓,WQA00308,萬祥里,臺北市文山區羅斯福路五段269巷15號,1,105.0
大樓,WQA00309,萬祥里,臺北市文山區景隆街1巷2號,1,694.0
公寓,WQA00310,萬祥里,臺北市文山區景隆街1巷3號,1,112.0
公寓,WQA00311,萬祥里,臺北市文山區景隆街1巷7號,1,126.0
公寓,WQA00976,萬隆里,臺北市文山區羅斯福路五段216號,1,512.0
公寓,WQA00977,萬隆里,臺北市文山區羅斯福路五段218-1號,1,372.0
大樓,WQA01036,萬隆里,臺北市文山區羅斯福路五段218巷11號,1,1241.0
大樓,WQA01038,萬隆里,臺北市文山區羅斯福路五段218巷6弄1號,1,1662.0
公寓,WQA01039,萬隆里,臺北市文山區羅斯福路五段218巷6弄6號,1,218.0
大樓,WQA01040,萬隆里,臺北市文山區羅斯福路五段236巷24號,1,722.0
大樓,WQA01109,萬隆里,臺北市文山區羅斯福路五段218巷38弄1號,1,4384.0
大樓,WQA00609,萬隆里,臺北市文山區萬隆街64號,1,461.0
大樓,WQA00611,萬隆里,臺北市文山區萬隆街74號,1,553.0
大樓,WQA00612,萬隆里,臺北市文山區萬隆街79號,1,1598.0
大樓,WQA00613,萬隆里,臺北市文山區萬隆街84號,1,1405.0
大樓,WQA00979,萬隆里,臺北市文山區羅斯福路五段230號,1,710.0
公寓,WQA01041,萬隆里,臺北市文山區羅斯福路五段236巷3號,1,192.0
大樓,WQA01042,萬隆里,臺北市文山區羅斯福路五段236巷5-4號,1,2045.0
大樓,WQA01043,萬隆里,臺北市文山區羅斯福路五段236巷7號,1,1350.0
公寓,WQA01292,萬隆里,臺北市文山區羅斯福路五段236巷5號之11,1,98.0
大樓,WQA01201,萬隆里,臺北市文山區萬隆街89-97號,1,1337.0
大樓,WQA00370,萬隆里,臺北市文山區景福街54巷5弄2號,1,624.0
大樓,WQA01257,萬隆里,臺北市文山區羅斯福路236巷3弄20號,1,1804.0
大樓,WQA00606,萬隆里,臺北市文山區萬隆街45號,1,2154.0
公寓,WQA00607,萬隆里,臺北市文山區萬隆街50號,1,49.0
公寓,WQA00608,萬隆里,臺北市文山區萬隆街6-1號,1,168.0
公寓,WQA00610,萬隆里,臺北市文山區萬隆街7號,1,254.0
公寓,WQA00614,萬隆里,臺北市文山區萬隆街13巷4號,1,757.0
大樓,WQA00615,萬隆里,臺北市文山區萬隆街52巷3號,1,2457.0
公寓,WQA00983,萬隆里,臺北市文山區羅斯福路五段266號,1,220.0
公寓,WQA01127,萬隆里,臺北市文山區萬隆街43號,1,1074.0
公寓,WQA01071,萬隆里,臺北市文山區羅斯福路六段28號,1,100.0
大樓,WQA01081,萬隆里,臺北市文山區羅斯福路六段6號,1,1024.0
公寓,WQA01097,萬隆里,臺北市文山區羅斯福路六段4號,1,329.0
大樓,WQA01258,萬隆里,臺北市文山區萬隆街48號,1,3788.0
公寓,WQA00319,萬隆里,臺北市文山區景福街100號,1,81.0
大樓,WQA00347,萬隆里,臺北市文山區景福街30號,1,724.0
公寓,WQA00348,萬隆里,臺北市文山區景福街42號,1,360.0
公寓,WQA00351,萬隆里,臺北市文山區景福街12巷2號,1,25.0
公寓,WQA00369,萬隆里,臺北市文山區景福街54巷4號,1,233.0
大樓,WQA01133,萬隆里,臺北市文山區景福54巷1號,1,16821.0
公寓,WQA01194,萬隆里,臺北市文山區萬隆街50號之2,1,250.0
景美國小,WQA00200,景行里,臺北市文山區景文街108號,1,1064.0
景美國小,WQA01314,景行里,臺北市文山區景文街108號,1,338.0
景美消防分隊,WQA00206,景行里,臺北市文山區景文街30號,1,14.0
景美國小停車場,WQA01253,景行里,臺北市文山區景文街142巷2號,1,10822.0
文山第二分局,WQA01188,景行里,臺北市文山區景中街2號,1,1197.0
滬江高中,WQA01071,景美里,臺北市文山區羅斯福路六段336號,1,382.0
滬江高中,WQA01073,景美里,臺北市文山區羅斯福路六段336號,1,306.0
滬江高中,WQA01074,景美里,臺北市文山區羅斯福路六段336號,1,884.0
滬江高中,WQA01075,景美里,臺北市文山區羅斯福路六段336號,1,578.0
滬江高中,WQA01112,景美里,臺北市文山區羅斯福路六段336號,1,1624.0
景興國中,WQA00402,景華里,臺北市文山區景興路44號,1,2274.0
景興國中,WQA00403,景華里,臺北市文山區景興路44號,1,1662.0
溪口國小,WQA00340,景慶里,臺北市文山區景福街225號,1,1921.0
溪口國小,WQA00341,景慶里,臺北市文山區景福街225號,1,1154.0
師大分部,WQA00068,萬年里,臺北市文山區汀州路四段88號,1,1762.0
師大分部,WQA01105,萬年里,臺北市文山區汀州路四段88號,1,2284.0
師大分部,WQA01142,萬年里,臺北市文山區汀州路四段88號,1,5122.0
師大分部,WQA00985,萬年里,臺北市文山區汀州路四段88號,1,189.0
師大分部,WQA00994,萬年里,臺北市文山區汀州路四段88號,1,1078.0
師大分部,WQA00995,萬年里,臺北市文山區汀州路四段88號,1,918.0
師大分部,WQA00996,萬年里,臺北市文山區汀州路四段88號,1,1420.0
師大分部,WQA00997,萬年里,臺北市文山區汀州路四段88號,1,938.0
師大分部,WQA01219,萬年里,臺北市文山區汀州路四段88號,1,1346.0
武功國小,WQA01137,萬祥里,臺北市文山區興隆路一段68號,1,20542.0
景美醫院,WQA01095,景美里,臺北市文山區羅斯福路六段276巷1號,1,54.0
花木批發市場,WQA01181,萬盛里,臺北市文山區興隆路一段15號,1,13605.0
大樓,WQA00904,興光里,臺北市文山區興隆路三段69號,2,1644.0
大樓,WQA01233,興光里,臺北市文山區興隆路三段137號,3,945.0
公寓,WQA01309,興光里,臺北市文山區興德路20巷18號,1,461.0
大樓,WQA00560,興光里,臺北市文山區萬芳路105巷103號,1,6402.0
大樓,WQA01235,興光里,臺北市文山區興隆路三段107巷1號,3,3280.0
大樓,WQA01290,興光里,臺北市文山區興隆路三段107巷8號,3,2333.0
公寓,WQA01315,興光里,臺北市文山區萬芳路111號,1、2,209.0
公寓,WQA00124,興光里,臺北市文山區辛亥路四段213號,1,65.0
公寓,WQA00126,興光里,臺北市文山區辛亥路四段227號,1,53.0
公寓,WQA00128,興光里,臺北市文山區辛亥路四段233號,1,213.0
公寓,WQA00176,興光里,臺北市文山區辛亥路四段211巷2號,1,94.0
公寓,WQA00889,興光里,臺北市文山區興隆路三段17號,1,70.0
公寓,WQA01336,興光里,臺北市文山區興德路22號,1,121.0
大樓,WQA00043,興安里,臺北市文山區仙岩路45號,3,1000.0
大樓,WQA00768,興安里,臺北市文山區興隆路二段94號,1,602.0
公寓,WQA00855,興安里,臺北市文山區興隆路二段96巷1號,1,112.0
公寓,WQA00859,興安里,臺北市文山區興隆路二段96巷2-4號,1,36.0
公寓,WQA00871,興安里,臺北市文山區興隆路二段96巷2弄1號,1,349.0
公寓,WQA00872,興安里,臺北市文山區興隆路二段96巷2弄4號,1,161.0
大樓,WQA00047,興安里,臺北市文山區仙岩路11巷2號,1,497.0
公寓,WQA01206,興安里,臺北市文山區仙岩路23號,1,201.0
大樓,WQA01237,興安里,臺北市文山區仙岩路25號,1,1496.0
大樓,WQA01317,興安里,臺北市文山區景華街216巷2號,4、5,3105.0
公寓,WQA00039,興安里,臺北市文山區仙岩路16巷51弄2號,1,374.0
公寓,WQA00040,興安里,臺北市文山區仙岩路16巷40號,1,69.0
公寓,WQA00042,興安里,臺北市文山區仙岩路40號,1,56.0
公寓,WQA00045,興安里,臺北市文山區仙岩路16巷43號,1,126.0
公寓,WQA00046,興安里,臺北市文山區仙岩路16巷51弄3號,1,94.0
公寓,WQA00051,興安里,臺北市文山區仙岩路16巷42號,1,745.0
大樓,WQA00052,興安里,臺北市文山區仙岩路16巷57弄2號,1,502.0
公寓,WQA00053,興安里,臺北市文山區仙岩路16巷57弄2號,2,134.0
公寓,WQA00060,興安里,臺北市文山區仙岩路16巷35弄6號,1,158.0
公寓,WQA00061,興安里,臺北市文山區仙岩路16巷39弄1號,1,121.0
公寓,WQA00062,興安里,臺北市文山區仙岩路16巷39弄2號,1,158.0
公寓,WQA00063,興安里,臺北市文山區仙岩路16巷41弄2號,1,706.0
公寓,WQA00856,興安里,臺北市文山區興隆路二段96巷100號,1,621.0
公寓,WQA00857,興安里,臺北市文山區興隆路二段96巷100號,2,364.0
公寓,WQA00858,興安里,臺北市文山區興隆路二段96巷15號,1,384.0
公寓,WQA00860,興安里,臺北市文山區興隆路二段96巷20-2號,1,52.0
公寓,WQA00861,興安里,臺北市文山區興隆路二段96巷24-2號,1,37.0
大樓,WQA00862,興安里,臺北市文山區興隆路二段96巷24-5號,1,1013.0
公寓,WQA00863,興安里,臺北市文山區興隆路二段96巷41號,1,22.0
公寓,WQA00864,興安里,臺北市文山區興隆路二段96巷55-2號,1,52.0
公寓,WQA00865,興安里,臺北市文山區興隆路二段96巷56-2號,1,36.0
公寓,WQA00866,興安里,臺北市文山區興隆路二段96巷72-2號,1,54.0
公寓,WQA00867,興安里,臺北市文山區興隆路二段96巷73-2號,1,24.0
公寓,WQA00868,興安里,臺北市文山區興隆路二段96巷90號,2,60.0
公寓,WQA00873,興安里,臺北市文山區仙岩路66號,1,381.0
大樓,WQA01120,興安里,臺北市文山區仙岩路16巷74號,1,1268.0
大樓,WQA01121,興安里,臺北市文山區仙岩路16巷75號,2,6506.0
大樓,WQA01260,興安里,臺北市文山區興隆路二段96巷17號,4,1960.0
公寓,WQA01283,興安里,臺北市文山區仙岩路68號,1,196.0
公寓,WQA00048,興安里,臺北市文山區仙岩路16巷28號,1,172.0
公寓,WQA00049,興安里,臺北市文山區仙岩路16巷30-1號,2,242.0
公寓,WQA00050,興安里,臺北市文山區仙岩路16巷36號,2,212.0
大樓,WQA00054,興安里,臺北市文山區仙岩路188號,1,486.0
公寓,WQA00055,興安里,臺北市文山區景華街174號,1,57.0
公寓,WQA00059,興安里,臺北市文山區仙岩路6巷2號,1,378.0
公寓,WQA00270,興安里,臺北市文山區景華街176巷9號,1,614.0
大樓,WQA01196,興安里,臺北市文山區景華街150巷21號,1,893.0
公寓,WQA00790,興安里,臺北市文山區景華街170號,1,184.0
公寓,WQA00791,興安里,臺北市文山區景華街154號,1,133.0
公寓,WQA00796,興安里,臺北市文山區景華街150巷15號,1,258.0
公寓,WQA01152,興安里,臺北市文山區景崋街176巷15號,1,229.0
大樓,WQA00287,興安里,臺北市文山區景華街150巷21號,1,2425.0
公寓,WQA01224,興安里,"臺北市文山區景華街150巷1號之1 ",1,476.0
公寓,WQA01295,興安里,臺北市文山區景華街176巷22號,1,192.0
大樓,WQA01297,興安里,臺北市文山區景華街176巷2號,1,750.0
公寓,WQA00043,興安里,臺北市文山區仙岩路4-1號,1,82.0
大樓,WQA00058,興安里,臺北市文山區仙岩路22巷9號,2,2742.0
大樓,WQA01164,興安里,臺北市文山區仙岩路18號,1,526.0
大樓,WQA01317,興安里,臺北市文山區景華街216巷2號,4、5,3105.0
公寓,WQA01324,興安里,臺北市文山區仙岩路22巷1號,1,3070.0
公寓,WQA01326,興安里,臺北市文山區興隆路二段96巷26-2號,1,261.0
公寓,WQA00745,興邦里,臺北市文山區興隆路二段189號,1,89.0
公寓,WQA00770,興邦里,臺北市文山區興隆路二段123巷6號,1,464.0
公寓,WQA00772,興邦里,臺北市文山區興隆路二段153巷5弄2號,1,108.0
大樓,WQA00778,興邦里,臺北市文山區興隆路二段153巷6弄9號,3,1385.0
大樓,WQA01104,興邦里,臺北市文山區興隆路二段203巷78號,1,8442.0
大樓,WQA01134,興邦里,臺北市文山區興隆路路二段203巷48號,1,6402.0
大樓,WQA01293,興邦里,臺北市文山區興隆路路二段203巷97號,1,1282.0
公寓,WQA01296,興邦里,臺北市文山區興隆路路二段203巷119號,1,209.0
大樓,WQA01300,興邦里,臺北市文山區興隆路路二段203巷127號,1,1550.0
大樓,WQA01302,興邦里,臺北市文山區興隆路路二段203巷151號,1、2,900.0
大樓,WQA00752,興邦里,臺北市文山區興隆路二段235號,1,417.0
公寓,WQA00752,興邦里,臺北市文山區興隆路二段235號,1,113.0
公寓,WQA00754,興邦里,臺北市文山區興隆路二段237號,1,28.0
公寓,WQA00755,興邦里,臺北市文山區興隆路二段239號,1,36.0
公寓,WQA00756,興邦里,臺北市文山區興隆路二段243號,1,42.0
公寓,WQA00775,興邦里,臺北市文山區興隆路二段203巷1號,1,164.0
公寓,WQA00776,興邦里,臺北市文山區興隆路二段203巷8號,1,314.0
公寓,WQA00777,興邦里,臺北市文山區興隆路二段203巷9號,1,272.0
公寓,WQA00778,興邦里,臺北市文山區興隆路二段203巷6弄1號,1,136.0
大樓,WQA00779,興邦里,臺北市文山區興隆路二段217巷8號,3,1432.0
公寓,WQA00825,興邦里,臺北市文山區興隆路二段233巷2號,1,440.0
大樓,WQA01115,興邦里,臺北市文山區興隆路二段233巷5弄2號,1,652.0
公寓,WQA01255,興邦里,臺北市文山區興隆路二段233巷5弄16號,1,336.0
公寓,WQA01331,興邦里,臺北市文山區興隆路二段251號,1,174.0
公寓,WQA01335,興邦里,臺北市文山區興隆路二段153巷5弄16號,1,398.0
公寓,WQA00642,興旺里,臺北市文山區福興路15號,1,126.0
公寓,WQA00646,興旺里,臺北市文山區福興路23號,1,402.0
公寓,WQA00647,興旺里,臺北市文山區福興路30號,1,140.0
公寓,WQA00648,興旺里,臺北市文山區福興路35號,1,190.0
公寓,WQA00649,興旺里,臺北市文山區福興路48號,1,550.0
公寓,WQA00650,興旺里,臺北市文山區福興路53號,1,110.0
公寓,WQA00656,興旺里,臺北市文山區福興路81-1號,1,97.0
公寓,WQA00659,興旺里,臺北市文山區福興路21巷1號,1,265.0
公寓,WQA00660,興旺里,臺北市文山區福興路4巷3號,1,56.0
公寓,WQA00661,興旺里,臺北市文山區福興路4巷9號,1,177.0
公寓,WQA00670,興旺里,臺北市文山區福興路46巷2號,1,220.0
大樓,WQA00671,興旺里,臺北市文山區福興路63巷1號,1,734.0
公寓,WQA00678,興旺里,臺北市文山區福興路78巷1弄14號,1,137.0
公寓,WQA00679,興旺里,臺北市文山區福興路78巷1弄2號,1,317.0
公寓,WQA00681,興旺里,臺北市文山區福興路78巷20弄1號,1,322.0
公寓,WQA00682,興旺里,臺北市文山區福興路78巷20弄17號,1,437.0
公寓,WQA00683,興旺里,臺北市文山區福興路78巷20弄37號,1,418.0
公寓,WQA00684,興旺里,臺北市文山區福興路78巷20弄38號,1,310.0
公寓,WQA00685,興旺里,臺北市文山區福興路78巷20弄53號,1,84.0
大樓,WQA00686,興旺里,臺北市文山區福興路78巷20弄57號,1,852.0
公寓,WQA01122,興旺里,臺北市文山區福興路78巷１弄20號,1,164.0
大樓,WQA00651,興旺里,臺北市文山區福興路62號,3,2400.0
公寓,WQA00662,興旺里,臺北市文山區福興路4巷15弄16號,1,262.0
公寓,WQA00663,興旺里,臺北市文山區福興路4巷15弄2號,1,369.0
公寓,WQA00664,興旺里,臺北市文山區福興路4巷5弄1號,1,65.0
大樓,WQA00665,興旺里,臺北市文山區福興路4巷5弄12號,3,1552.0
公寓,WQA00666,興旺里,臺北市文山區福興路4巷6弄14號,1,236.0
公寓,WQA00667,興旺里,臺北市文山區福興路4巷6弄2號,1,65.0
公寓,WQA00668,興旺里,臺北市文山區福興路4巷6弄22號,1,466.0
公寓,WQA00669,興旺里,臺北市文山區福興路4巷7弄6號,1,400.0
公寓,WQA00677,興旺里,臺北市文山區福興路78巷8號,1,450.0
大樓,WQA00680,興旺里,臺北市文山區福興路78巷10弄1號,1,1602.0
大樓,WQA00657,興旺里,臺北市文山區福興路84號,2,1418.0
大樓,WQA00658,興旺里,臺北市文山區福興路96號,1,750.0
公寓,WQA00687,興旺里,臺北市文山區福興路82巷2號,1,257.0
公寓,WQA00688,興旺里,臺北市文山區福興路82巷8號,1,206.0
公寓,WQA00689,興旺里,臺北市文山區福興路82巷1弄1號,1,401.0
大樓,WQA00690,興旺里,臺北市文山區福興路82巷1弄2號,1,1224.0
公寓,WQA00691,興旺里,臺北市文山區福興路82巷5弄2號,1,388.0
大樓,WQA01177,興旺里,臺北市文山區福興路100號,2,1494.0
公寓,WQA01192,興旺里,臺北市文山區福興路106號,1,160.0
大樓,WQA01207,興旺里,臺北市文山區福興路108號,2,1805.0
公寓,WQA01208,興旺里,"臺北市文山區福興路108號之8 ",1,96.0
大樓,WQA01256,興旺里,臺北市文山區福興路106巷28弄1號,1,2614.0
