地址,避難所在之地下樓層數,經度,緯度,里別,可容納人數,轄管分局,編號
臺中市北屯區興安路2段38號,1.0,120.6948916,24.1757809,平田里,"  208 ",第五分局,1002.0
臺中市北屯區興安路2段461巷12號,1.0,120.6946987,24.1845044,松強里,"  1,755 ",第五分局,1003.0
臺中市北屯區興安路2段461巷33號,1.0,120.6946315,24.1840857,松強里,"  527 ",第五分局,1004.0
臺中市北屯區興安路2段461巷58弄10號,1.0,120.6938846,24.1847957,松強里,"  1,593 ",第五分局,1005.0
臺中市北屯區興安路2段461巷58弄3號,1.0,120.6939213,24.1846365,松強里,"  1,343 ",第五分局,1006.0
臺中市北屯區興安路2段46號,1.0,120.6948098,24.1760802,平田里,"  200 ",第五分局,1007.0
臺中市北屯區興安路2段470號,1.0,120.6951748,24.1840087,松茂里,"  1,036 ",第五分局,1008.0
臺中市北屯區興安路二段77號,1.0,120.6944372,24.1772065,平興里,"  659 ",第五分局,1009.0
臺中市北屯區遼陽5街128號,1.0,120.6950101,24.1718501,平田里,"  130 ",第五分局,1010.0
臺中市北屯區遼陽北1街26號,1.0,120.6934843,24.1737915,平田里,"  130 ",第五分局,1011.0
臺中市北屯區遼陽北二街73號,1.0,120.6949946,24.1732162,平田里,"  166 ",第五分局,1012.0
臺中市北屯區遼寧路1段132號,1.0,120.6969384,24.1749353,平興里,"  5,981 ",第五分局,1013.0
臺中市北屯區遼寧路1段14號,1.0,120.6972232,24.1720248,平田里,"  130 ",第五分局,1014.0
臺中市北屯區遼寧路1段15號,1.0,120.6965829,24.1725116,平田里,"  641 ",第五分局,1015.0
臺中市北屯區遼寧路1段27號,1.0,120.6964292,24.1728853,平田里,"  250 ",第五分局,1016.0
臺中市北屯區遼寧路1段281號,1.0,120.6963034,24.1810398,松安里,"  1,210 ",第五分局,1017.0
臺中市北屯區遼寧路1段33號,1.0,120.6966008,24.1729655,平田里,"  148 ",第五分局,1018.0
臺中市北屯區遼寧路1段369號,1.0,120.6961119,24.1830727,松安里,"  1,294 ",第五分局,1019.0
臺中市北屯區遼寧路1段57號,1.0,120.6966379,24.1750579,平興里,"  5,484 ",第五分局,1020.0
臺中市北屯區遼寧路1段6-1號,1.0,120.69742,24.17157,東光里,"  900 ",第五分局,1021.0
臺中市北屯區遼寧路一段357巷2號,1.0,120.69588,24.18281,松安里,"  1,131 ",第五分局,1022.0
臺中市北屯區遼寧路一段36號,1.0,120.69688,24.173133,平田里,"  967 ",第五分局,1023.0
臺中市北屯區瀋陽路3段334號,1.0,120.69492,24.17252,平田里,"  182 ",第五分局,1024.0
臺中市北屯區瀋陽路3段338號,1.0,120.69508,24.17263,平田里,"  489 ",第五分局,1025.0
臺中市北屯區舊社里1鄰敦富十二街123號,1.0,120.70525,24.19541,舊社里,"  204 ",第五分局,1026.0
臺中市北屯區舊社里1鄰敦富路633號五樓之12,1.0,120.70687,24.19365,舊社里,"  3,014 ",第五分局,1027.0
"臺中市北屯區舊社里1鄰敦富路739號 十四樓之1",1.0,120.70684,24.19595,舊社里,"  726 ",第五分局,1028.0
臺中市北屯區舊社里僑孝街80號,1.0,120.69826,24.17925,舊社里,"  300 ",第五分局,1029.0
臺中市北屯區舊社里7鄰敦富一街267號九樓之3,1.0,120.70398,24.18373,舊社里,"  1,352 ",第五分局,1030.0
臺中市北屯區松強里8鄰松柏三街20號,1.0,120.69597,24.18895,松強里,"  50 ",第五分局,1031.0
臺中市北屯區松強里8鄰松柏三街18號,1.0,120.69602,24.18919,松強里,"  50 ",第五分局,1032.0
"臺中市北屯區舊社里1鄰南興路866號  ",1.0,120.70478,24.18751,舊社里,"  691 ",第五分局,1033.0
臺中市北屯區松強里8鄰山西路三段460號2樓之1,1.0,120.69305,24.18559,松強里,"  973 ",第五分局,1034.0
臺中市北屯區舊社里7鄰南興三路285,2.0,120.70335,24.17835,舊社里,"  756 ",第五分局,1035.0
臺中市北屯區松安里20鄰修齊街28號二樓之2,3.0,120.69404,24.18237,松安里,"  458 ",第五分局,1036.0
臺中市北屯區舊社里4鄰敦富三街130號,3.0,120.70483820276655,24.185936690302164,舊社里,"  846 ",第五分局,1037.0
臺中市北屯區松竹路二段7巷56號,1.0,120.69916,24.18142,舊社里,"  255 ",第五分局,1038.0
臺中市北屯區軍福十九路486號,1.0," 120.70902",24.18043,舊社里,"  1,420 ",第五分局,1039.0
臺中市北屯區南興路50號,2.0,120.70393,"24.17446 ",舊社里,"  2,313 ",第五分局,1040.0
臺中市北屯區舊社里敦富路711號,4.0," 120.70706",24.19507,舊社里,"  1,840 ",第五分局,1041.0
臺中市北屯區舊社里敦富一街160號,4.0,120.70686,"24.18442 ",舊社里,"  1,270 ",第五分局,1042.0
臺中市北屯區舊社里1鄰敦富路806號地下第1層,1.0,120.70784561753904,24.19549823032055,舊社里,"  1,261 ",第五分局,1043.0
臺中市北屯區舊社里7鄰南興三路325號,1.0,120.7025512,24.1784292437223,舊社里,"  1,947 ",第五分局,1044.0
"臺中市北屯區平陽里2鄰榮德路30號 ",2.0,120.6803289,24.17789391,平陽里,"  581 ",第五分局,1045.0
臺中市北屯區舊社里1鄰南興路888號十樓之2,3.0,120.7052231,24.18833389,舊社里,"  740 ",第五分局,1046.0
臺中市北屯區廍子里012鄰祥順東路二段108號,3.0,120.7314979,24.17337893,廍子里,"  312 ",第五分局,1047.0
臺中市北屯區軍功里36鄰松竹五路二段408號2樓之1,1.0,120.7135519,24.18186163,軍功里,"  369 ",第五分局,1048.0
臺中市北屯區水湳里1鄰山西路二段510號九樓之1,2.0,120.6770759,24.18159049,水湳里,"  4,028 ",第五分局,1049.0
