編號,村里別,地址,建築物名稱,類別,地下樓層數,可容納人數,電腦編號,緯經度,備註,placemark_address
826.0,延平里,彰化縣彰化市延平里埔陽街60號,民宅,地下室,1.0,546.0,JMA00419,24.063638959361892，120.54658729051184,,彰化縣彰化市延平里埔陽街60號
827.0,延平里,彰化縣彰化市延平里延平路409號,民宅,地下室,1.0,422.0,JMA00425,24.063010952658324，120.54236519475499,,彰化縣彰化市延平里延平路409號
828.0,延平里,彰化縣彰化市延平里埔陽街178號,延寶建設,地下室,1.0,3969.0,JMA00431,24.064195951843445，120.54671291749767,,彰化縣彰化市延平里埔陽街178號
829.0,延平里,彰化縣彰化市延平里大埔路496號,民宅,地下室,1.0,5357.0,JMA00437,24.06476654049515，120.54335352359074,,彰化縣彰化市延平里大埔路496號
830.0,延平里,彰化縣彰化市延平里大埔路488巷37弄22號,民宅,地下室,1.0,652.0,JMA00438,24.066277501485338，120.54632099976165,,彰化縣彰化市延平里大埔路488巷37弄22號
831.0,延平里,彰化縣彰化市延平里大埔路436號,夏威夷社區,地下室,1.0,1133.0,JMA00453,24.0635659847449，120.54392760824777,,彰化縣彰化市延平里大埔路436號
832.0,延平里,彰化縣彰化市延平里延平路429號,民宅,地下室,1.0,68.0,JM00299,24.062998914012663，120.54241950770454,,彰化縣彰化市延平里延平路429號
833.0,延和里,彰化縣彰化市延和里大埔路67號,民宅,地下室,1.0,76.0,JMA00133,24.055407425607005，120.54542086646218,,彰化縣彰化市延和里大埔路67號
834.0,延和里,彰化縣彰化市延和里大埔路65巷32號,民宅,地下室,1.0,57.0,JMA00214,24.05547740203842，120.54420679714792,,彰化縣彰化市延和里大埔路65巷32號
835.0,延和里,彰化縣彰化市延和里埔內路405號,南屏實業社,地下室,1.0,626.0,JMA00357,24.057675950104553，120.53752266352605,,彰化縣彰化市延和里埔內路405號
836.0,延和里,彰化縣彰化市延平里埔內街428號,民宅,地下室,1.0,94.0,JMA00366,24.058043343520747，120.53631216406914,,彰化縣彰化市延平里埔內街428號
837.0,延和里,彰化縣彰化市延平里埔內街401號,南興機械廠,地下室,1.0,182.0,JMA00396,24.057781743780517，120.53713002359052,,彰化縣彰化市延平里埔內街401號
838.0,延和里,彰化縣彰化市延和里大埔路76-1號,財團法人天主教臺灣省私立慈愛殘障教養院,地下室,1.0,1133.0,JMA00443,24.055576548918733，120.54607187941195,,彰化縣彰化市延和里大埔路76-1號
839.0,南瑤里,彰化縣彰化市南瑤里天祥路36號,民宅,地下室,1.0,33.0,JMA00111,24.067293876772837，120.53435790824791,,彰化縣彰化市南瑤里天祥路36號
840.0,南瑤里,彰化縣彰化市南瑤里南瑤路85號,民宅,地下室,1.0,26.0,JMA00114,24.06874574080195，120.53965893099063,,彰化縣彰化市南瑤里南瑤路85號
841.0,南瑤里,彰化縣彰化市南瑤里中山路2段37號,民宅,地下室,1.0,26.0,JMA00120,24.06785195321811，120.53994069845497,,彰化縣彰化市南瑤里中山路2段37號
842.0,南瑤里,彰化縣彰化市南瑤里南瑤路43號,南瑤宮,地下室,1.0,226.0,JMA00122,24.06782612992273，120.53898456591929,,彰化縣彰化市南瑤里南瑤路43號
843.0,南瑤里,彰化縣彰化市南瑤里南瑤路36號,民宅,地下室,1.0,37.0,JMA00123,24.0680609906999，120.53928431989083,,彰化縣彰化市南瑤里南瑤路36號
844.0,南瑤里,彰化縣彰化市南瑤里民族路96巷16號,民宅,地下室,1.0,28.0,JMA00135,24.068659701422984，120.53961723654041,,彰化縣彰化市南瑤里民族路96巷16號
845.0,南瑤里,彰化縣彰化市南瑤里中山路2段35號,民宅,地下室,1.0,13.0,JMA00136,24.067832953229736，120.53969302174076,,彰化縣彰化市南瑤里中山路2段35號
846.0,南瑤里,彰化縣彰化市南瑤里民族路164號,民宅,地下室,1.0,110.0,JMA00137,24.069596715977575，120.53894689290512,,彰化縣彰化市南瑤里民族路164號
847.0,南瑤里,彰化縣彰化市南瑤里民族路148號,民宅,地下室,1.0,32.0,JMA00138,24.069279720381353，120.53899889660508,,彰化縣彰化市南瑤里民族路148號
848.0,南瑤里,彰化縣彰化市南瑤里民族路131號,民宅,地下室,1.0,58.0,JMA00139,24.069057632582798，120.53864104078359,,彰化縣彰化市南瑤里民族路131號
849.0,南瑤里,彰化縣彰化市南瑤里民族路147巷1-27號,民宅,地下室,1.0,324.0,JMA00140,24.069399484250766，120.53832596406933,,彰化縣彰化市南瑤里民族路147巷1-27號
850.0,南瑤里,彰化縣彰化市南瑤里中正路2段572巷5弄12號,民宅,地下室,1.0,58.0,JMA00141,24.06958072402924，120.53524966961932,,彰化縣彰化市南瑤里中正路2段572巷5弄12號
851.0,南瑤里,彰化縣彰化市南瑤里中正路2段572巷5弄14號,民宅,地下室,1.0,58.0,JMA00142,24.069459156247984，120.53598415928323,,彰化縣彰化市南瑤里中正路2段572巷5弄14號
852.0,南瑤里,彰化縣彰化市南瑤里中正路2段572巷5弄16號,民宅,地下室,1.0,58.0,JMA00143,24.069437552248594，120.53583588441892,,彰化縣彰化市南瑤里中正路2段572巷5弄16號
853.0,南瑤里,彰化縣彰化市南瑤里中正路2段572巷5弄18號,民宅,地下室,1.0,58.0,JMA00144,24.069491216114635，120.53503797941224,,彰化縣彰化市南瑤里中正路2段572巷5弄18號
854.0,南瑤里,彰化縣彰化市南瑤里中正路2段675巷61號,民宅,地下室,1.0,24.0,JMA00145,24.067238253593345，120.53721215612636,,彰化縣彰化市南瑤里中正路2段675巷61號
855.0,南瑤里,彰化縣彰化市南瑤里大埔路485巷145號,民宅,地下室,1.0,69.0,JMA00148,24.06392613767926，120.5399516640693,,彰化縣彰化市南瑤里大埔路485巷145號
856.0,南瑤里,彰化縣彰化市南瑤里中山路1段542號,彰化市秀傳醫院,地下室,1.0,846.0,JMA00149,24.065191510663333，120.5384642481834,,彰化縣彰化市南瑤里中山路1段542號
857.0,南瑤里,彰化縣彰化市南瑤里大埔路485巷143號,民宅,地下室,1.0,69.0,JMA00150,24.06385196641891，120.54029410030476,,彰化縣彰化市南瑤里大埔路485巷143號
858.0,南瑤里,彰化縣彰化市南瑤里大埔路485巷139號,民宅,地下室,1.0,69.0,JMA00152,24.06395063048087，120.54013396591927,,彰化縣彰化市南瑤里大埔路485巷139號
859.0,南瑤里,彰化縣彰化市南瑤里大埔路485巷137號,民宅,地下室,1.0,69.0,JMA00153,24.063895152050247，120.54019279475504,,彰化縣彰化市南瑤里大埔路485巷137號
860.0,南瑤里,彰化縣彰化市南瑤里大埔路485巷133號,民宅,地下室,1.0,69.0,JMA00154,24.063954226890647，120.54035293893351,,彰化縣彰化市南瑤里大埔路485巷133號
861.0,南瑤里,彰化縣彰化市南瑤里大埔路485巷131號,民宅,地下室,1.0,69.0,JMA00155,24.063904744870673，120.54094906722602,,彰化縣彰化市南瑤里大埔路485巷131號
862.0,南瑤里,彰化縣彰化市南瑤里大埔路485巷129號,民宅,地下室,1.0,69.0,JMA00156,24.0638809592325，120.54049574078353,,彰化縣彰化市南瑤里大埔路485巷129號
863.0,南瑤里,彰化縣彰化市南瑤里大埔路485巷127號,民宅,地下室,1.0,69.0,JMA00157,24.063813980772718，120.54073443099054,,彰化縣彰化市南瑤里大埔路485巷127號
864.0,南瑤里,彰化縣彰化市南瑤里大埔路485巷125號,民宅,地下室,1.0,69.0,JMA00158,24.06393033767524，120.54064018496204,,彰化縣彰化市南瑤里大埔路485巷125號
865.0,南瑤里,彰化縣彰化市南瑤里大埔路485巷119號,民宅,地下室,1.0,69.0,JMA00160,24.063910744865584，120.5404999640692,,彰化縣彰化市南瑤里大埔路485巷119號
866.0,南瑤里,彰化縣彰化市南瑤里大埔路485巷117號,民宅,地下室,1.0,69.0,JMA00161,24.063893152051588，120.54049204872639,,彰化縣彰化市南瑤里大埔路485巷117號
867.0,南瑤里,彰化縣彰化市南瑤里大埔路485巷115號,民宅,地下室,1.0,69.0,JMA00162,24.06410608000195，120.54047417571218,,彰化縣彰化市南瑤里大埔路485巷115號
868.0,南瑤里,彰化縣彰化市南瑤里南瑤路66號,民宅,地下室,1.0,14.0,JMA00163,24.068387945031162，120.53953389660504,,彰化縣彰化市南瑤里南瑤路66號
869.0,南瑤里,彰化縣彰化市南瑤里中央路44巷12弄14號,民宅,地下室,1.0,69.0,JMA00167,24.064458048034073，120.53629585057655,,彰化縣彰化市南瑤里中央路44巷12弄14號
870.0,南瑤里,彰化縣彰化市南瑤里中央路44巷12弄12號,民宅,地下室,1.0,93.0,JMA168,24.064423962570714，120.53689225188317,,彰化縣彰化市南瑤里中央路44巷12弄12號
871.0,南瑤里,彰化縣彰化市南瑤里中央路44巷6號,民宅,地下室,1.0,49.0,JMA00169,24.06457012977109，120.53616202729056,,彰化縣彰化市南瑤里中央路44巷6號
872.0,南瑤里,彰化縣彰化市南瑤里中央路44巷4號,民宅,地下室,1.0,49.0,JMA00170,24.06457791523144，120.53607592544066,,彰化縣彰化市南瑤里中央路44巷4號
873.0,南瑤里,彰化縣彰化市南瑤里中央路32號,民宅,地下室,1.0,49.0,JMA00171,24.06446219367876，120.53614552359076,,彰化縣彰化市南瑤里中央路32號
874.0,南瑤里,彰化縣彰化市南瑤里中山路1段619巷1號,民宅,地下室,1.0,68.0,JMA00172,24.067007011706085，120.53844364263351,,彰化縣彰化市南瑤里中山路1段619巷1號
875.0,南瑤里,彰化縣彰化市南瑤里大埔路485巷81號,民宅,地下室,1.0,65.0,JMA00204,24.064009548376728，120.54216393839032,,彰化縣彰化市南瑤里大埔路485巷81號
876.0,南瑤里,彰化縣彰化市南瑤里大埔路485巷79號,民宅,地下室,1.0,64.0,JMA00205,24.064052330364376，120.54208500770466,,彰化縣彰化市南瑤里大埔路485巷79號
877.0,南瑤里,彰化縣彰化市南瑤里大埔路485巷77號,民宅,地下室,1.0,66.0,JMA00206,24.06398672326301，120.54195639051184,,彰化縣彰化市南瑤里大埔路485巷77號
878.0,南瑤里,彰化縣彰化市南瑤里大埔路485巷99號,民宅,地下室,1.0,381.0,JMA00207,24.063878266408878，120.54146560585467,,彰化縣彰化市南瑤里大埔路485巷99號
879.0,南瑤里,彰化縣彰化市南瑤里中山路2段60巷20號,民宅,地下室,1.0,234.0,JMA00213,24.06708684985526，120.54009998311209,,彰化縣彰化市南瑤里中山路2段60巷20號
880.0,南瑤里,彰化縣彰化市南瑤里民族路147巷42號,民宅,地下室,1.0,21.0,JMA00216,24.069659303837604，120.53773961194791,,彰化縣彰化市南瑤里民族路147巷42號
881.0,南瑤里,彰化縣彰化市南瑤里民族路147巷44號,民宅,地下室,1.0,21.0,JMA00217,24.069757467484145，120.53744871989088,,彰化縣彰化市南瑤里民族路147巷44號
882.0,南瑤里,彰化縣彰化市南瑤里民族路147巷46號,民宅,地下室,1.0,61.0,JMA00218,24.069504456223754，120.53807357886915,,彰化縣彰化市南瑤里民族路147巷46號
883.0,南瑤里,彰化縣彰化市南瑤里民族路147巷48號,民宅,地下室,1.0,21.0,JMA00219,24.069573532070372，120.5377863444835,,彰化縣彰化市南瑤里民族路147巷48號
884.0,南瑤里,彰化縣彰化市南瑤里民族路126號,民宅,地下室,1.0,32.0,JMA00233,24.068834128844486，120.53919726352628,,彰化縣彰化市南瑤里民族路126號
885.0,南瑤里,彰化縣彰化市南瑤里南瑤路48號,民宅,地下室,1.0,16.0,JMA00275,24.068070214061198，120.53945780824783,,彰化縣彰化市南瑤里南瑤路48號
886.0,南瑤里,彰化縣彰化市南瑤里大埔路485巷188號,民宅,地下室,1.0,37.0,JMA00277,24.064029359153015，120.53957736537613,,彰化縣彰化市南瑤里大埔路485巷188號
887.0,南瑤里,彰化縣彰化市南瑤里大埔路485巷190號,民宅,地下室,1.0,36.0,JMA00278,24.06398049608983，120.53901864776876,,彰化縣彰化市南瑤里大埔路485巷190號
888.0,南瑤里,彰化縣彰化市南瑤里大埔路485巷192號,民宅,地下室,1.0,37.0,JMA00279,24.064046172674423，120.53866521153323,,彰化縣彰化市南瑤里大埔路485巷192號
889.0,南瑤里,彰化縣彰化市南瑤里大埔路485巷194號,民宅,地下室,1.0,37.0,JMA00280,24.064052572671258，120.5385886826975,,彰化縣彰化市南瑤里大埔路485巷194號
890.0,南瑤里,彰化縣彰化市南瑤里大埔路485巷196號,民宅,地下室,1.0,37.0,JMA00281,24.064070469060933，120.53858144711535,,彰化縣彰化市南瑤里大埔路485巷196號
891.0,南瑤里,彰化縣彰化市南瑤里大埔路485巷212號,民宅,地下室,1.0,37.0,JMA00282,24.064222588854747，120.53841277290451,,彰化縣彰化市南瑤里大埔路485巷212號
892.0,南瑤里,彰化縣彰化市南瑤里大埔路485巷214號,民宅,地下室,1.0,37.0,JMA00283,24.06414588706116，120.53850000544016,,彰化縣彰化市南瑤里大埔路485巷214號
893.0,南瑤里,彰化縣彰化市南瑤里大埔路485巷216號,民宅,地下室,1.0,37.0,JMA00284,24.06432787253458，120.5381211980403,,彰化縣彰化市南瑤里大埔路485巷216號
894.0,南瑤里,彰化縣彰化市南瑤里大埔路485巷213號,民宅,地下室,1.0,36.0,JMA00285,24.063971272711616，120.5386451342759,,彰化縣彰化市南瑤里大埔路485巷213號
895.0,南瑤里,彰化縣彰化市南瑤里大埔路485巷221號,民宅,地下室,1.0,36.0,JMA00286,24.063989170904982，120.53821252382951,,彰化縣彰化市南瑤里大埔路485巷221號
896.0,南瑤里,彰化縣彰化市南瑤里大埔路485巷223號,民宅,地下室,1.0,36.0,JMA00287,24.06402387268549，120.53826453427587,,彰化縣彰化市南瑤里大埔路485巷223號
897.0,南瑤里,彰化縣彰化市南瑤里南瑤路19號,民宅,地下室,1.0,34.0,JMA00289,24.067235149753337，120.5391046426335,,彰化縣彰化市南瑤里南瑤路19號
898.0,南瑤里,彰化縣彰化市南瑤里民族路142號,民宅,地下室,1.0,37.0,JMA00293,24.069010352509853，120.53932238866201,,彰化縣彰化市南瑤里民族路142號
899.0,南瑤里,彰化縣彰化市南瑤里中正路2段607巷60號,民宅,地下室,1.0,57.0,JMA00301,24.069177152876，120.53538553947674,,彰化縣彰化市南瑤里中正路2段607巷60號
900.0,南瑤里,彰化縣彰化市南瑤里中正路2段670巷62號,民宅,地下室,1.0,54.0,JMA00302,24.069177152876，120.53538553947674,,彰化縣彰化市南瑤里中正路2段670巷62號
901.0,南瑤里,彰化縣彰化市南瑤里中正路2段670巷64號,民宅,地下室,1.0,54.0,JMA00303,24.069177152876，120.53538553947674,,彰化縣彰化市南瑤里中正路2段670巷64號
902.0,南瑤里,彰化縣彰化市南瑤里中正路2段670巷67號,民宅,地下室,1.0,54.0,JMA00305,24.069177152876，120.53538553947674,,彰化縣彰化市南瑤里中正路2段670巷67號
903.0,南瑤里,彰化縣彰化市南瑤里中正路2段670巷69號,民宅,地下室,1.0,54.0,JMA00306,24.069177152876，120.53538553947674,,彰化縣彰化市南瑤里中正路2段670巷69號
904.0,南瑤里,彰化縣彰化市南瑤里民族路70號,民宅,地下室,1.0,49.0,JMA00315,24.067571945654727，120.53832769290513,,彰化縣彰化市南瑤里民族路70號
905.0,南瑤里,彰化縣彰化市南瑤里民族路68號,民宅,地下室,1.0,41.0,JMA00316,24.06759531471418，120.53887405003331,,彰化縣彰化市南瑤里民族路68號
906.0,南瑤里,彰化縣彰化市南瑤里南平街139號,民宅,地下室,1.0,60.0,JMA00317,24.066577535046147，120.53955421934762,,彰化縣彰化市南瑤里南平街139號
907.0,南瑤里,彰化縣彰化市南瑤里南平街137號,民宅,地下室,1.0,62.0,JMA00318,24.06665920463219，120.53888281804082,,彰化縣彰化市南瑤里南平街137號
908.0,南瑤里,彰化縣彰化市南瑤里南平街135號,民宅,地下室,1.0,62.0,JMA00319,24.066508865403243，120.53918028126206,,彰化縣彰化市南瑤里南平街135號
909.0,南瑤里,彰化縣彰化市南瑤里南平街145號,民宅,地下室,1.0,62.0,JMA00320,24.066567742632564，120.5388422794122,,彰化縣彰化市南瑤里南平街145號
910.0,南瑤里,彰化縣彰化市南瑤里中山路1段556巷21弄18號,民宅,地下室,1.0,66.0,JMA00336,24.0662090316523，120.53920886221943,,彰化縣彰化市南瑤里中山路1段556巷21弄18號
911.0,南瑤里,彰化縣彰化市南瑤里中正路2段579號,民宅,地下室,1.0,101.0,JMA00349,24.06949404819965，120.53659264263351,,彰化縣彰化市南瑤里中正路2段579號
912.0,南瑤里,彰化縣彰化市南瑤里中正路2段561.63號,民宅,地下室,1.0,78.0,JMA00354,24.069918147907977，120.53631325242654,,彰化縣彰化市南瑤里中正路2段561.63號
913.0,南瑤里,彰化縣彰化市南瑤里中山路1段542號,彰化市秀傳醫院,地下室,1.0,1193.0,JMA00364,24.06509354754852，120.53804582359079,,彰化縣彰化市南瑤里中山路1段542號
