類別,編號,里別,地址,Location,地下層數位址,可容納人數,備註
一般建築,A1127,林德里,高雄市苓雅區林德里和平一路72號,"22.621779,120.32138",1,761,
一般建築,A1128,林德里,高雄市苓雅區林德里英明路300號,"22.622204,120.322922",1,320,
一般建築,A1129,林興里,高雄市苓雅區林興里三多二路293號,"22.618549,120.319391",1,307,
醫院照護,A1130,林興里,高雄市苓雅區林興里三多二路353號,"22.618227,120.318057",1,298,
一般建築,A1131,林興里,高雄市苓雅區林興里林西街48巷12號,"22.618272,120.320049",1,313,
一般建築,A1132,城北里,高雄市苓雅區城北里三多四路110號,"22.612175,120.29875",2,2292,
一般建築,A1133,城北里,高雄市苓雅區城北里四維四路69號,"22.615245,120.298768",1,377,
郵局,A1134,城北里,高雄市苓雅區城北里成功一路134號,"22.614661,120.297712",1,137,
一般建築,A1135,城北里,高雄市苓雅區城北里興中二路106號,"22.614107,120.299471",1,1035,
一般建築,A1136,城北里,高雄市苓雅區城北里興中二路125號,"22.613734,120.298961",1,1331,
一般建築,A1137,城北里,高雄市苓雅區城北里興中二路146號,"22.613821,120.298603",1,817,
一般建築,A1138,城西里,高雄市苓雅區城西里中華四路45號,"22.613305,120.301793",3,1472,
一般建築,A1139,城西里,高雄市苓雅區城西里中華四路51號,"22.613714,120.301642",2,870,
一般建築,A1140,城西里,高雄市苓雅區城西里中華四路55號,"22.613931,120.301576",1,535,
一般建築,A1141,城西里,高雄市苓雅區城西里中華四路71號,"22.614252,120.301449",1,683,
一般建築,A1142,城西里,高雄市苓雅區城西里中華四路75號,"22.614508,120.301347",2,339,
學校,A1143,城西里,高雄市苓雅區城西里四維四路61號,"22.614522,120.300464",1,836,
一般建築,A1144,城西里,高雄市苓雅區城西里興中二路69號,"22.61436,120.300866",2,403,
一般建築,A1145,城東里,高雄市苓雅區城東里中山二路361號,"22.61657779,120.303258596182",1,2711,
一般建築,A1146,城東里,高雄市苓雅區城東里中華四路100號,"22.614402,120.301916",2,1821,
一般建築,A1147,城東里,高雄市苓雅區城東里中華四路126號,"22.615168,120.301623",1,271,
一般建築,A1148,城東里,高雄市苓雅區城東里中華四路140號,"22.615735,120.301415",1,1371,
一般建築,A1149,城東里,高雄市苓雅區城東里仁義街23號,"22.614878,120.302933",2,1861,
一般建築,A1150,城東里,高雄市苓雅區城東里仁義街2之4號,"22.614355,120.303549",2,571,
一般建築,A1151,城東里,高雄市苓雅區城東里仁德街29號,"22.614694,120.302383",3,2037,
一般建築,A1152,城東里,高雄市苓雅區城東里四維四路7號,"22.616088,120.301328",2,1953,
一般建築,A1153,城東里,高雄市苓雅區城東里興中二路11號,"22.615203,120.303409",1,379,
一般建築,A1154,城北里,高雄市苓雅區城北里興中二路140號,"22.613852,120.298708",4,3464,
一般建築,A1155,城東里,高雄市苓雅區城東里興中二路35號,"22.614963,120.302715",2,2260,
一般建築,A1156,奏捷里,高雄市苓雅區奏捷里同慶路2號,"22.628601,120.323677",1,2573,
一般建築,A1157,奏捷里,高雄市苓雅區奏捷里凱旋二路130號,"22.62519,120.324271",3,16353,
政府機關,A1158,奏捷里,高雄市苓雅區奏捷里凱旋二路132之1號,"22.626581,120.32534",1.2,5881,
醫院照護,A1159,奏捷里,高雄市苓雅區奏捷里凱旋二路132號,"22.625924,120.323972",2,2985,
醫院照護,A1160,奏捷里,高雄市苓雅區奏捷里凱旋二路134號,"22.626491,120.323736",1,1894,
一般建築,A1161,建軍里,高雄市苓雅區建軍里至誠路73號,"22.631808,120.340633",1,1821,
一般建築,A1162,建軍里,高雄市苓雅區建軍里義勇路55號,"22.632829,120.341274",1,135,
一般建築,A1163,建軍里,高雄市苓雅區建軍里澄清路173號,"22.633354,120.343862",1,1932,
一般建築,A1164,美田里,高雄市苓雅區美田里中興街127號,"22.619969,120.30501",1,147,
一般建築,A1165,美田里,高雄市苓雅區美田里林森二路73號,"22.620571,120.306263",1,124,
一般建築,A1166,美田里,高雄市苓雅區美田里林森二路89號,"22.621054,120.306093",1.2,1340,
一般建築,A1167,美田里,高雄市苓雅區美田里青年一路191號,"22.621321,120.306713",2,669,
一般建築,A1168,美田里,高雄市苓雅區美田里青年一路193號,"22.62124,120.306472",2,1094,
一般建築,A1169,苓中里,高雄市苓雅區苓中里四維四路190之1號,"22.614453,120.295006",1,1003,
一般建築,A1170,苓中里,高雄市苓雅區苓中里四維四路196號地下室,"22.614315,120.294629",1,366,
一般建築,A1171,苓中里,高雄市苓雅區苓中里四維四路216號,"22.614149,120.293852",2,656,
一般建築,A1172,苓中里,高雄市苓雅區苓中里四維四路226號,"22.614177,120.293797",1,210,
一般建築,A1173,苓中里,高雄市苓雅區苓中里永平路27巷17號,"22.614913,120.292796",1.2,2804,
一般建築,A1174,苓中里,高雄市苓雅區苓中里永平路42號,"22.614898,120.293468",1,256,
一般建築,A1175,苓中里,高雄市苓雅區苓中里苓中路153號,"22.614505,120.294563",1,833,
一般建築,A1176,苓中里,高雄市苓雅區苓中里苓中路159號,"22.614712,120.294479",1,1077,
一般建築,A1177,苓中里,高雄市苓雅區苓中里苓中路179號,"22.614946,120.294137",1,1184,
一般建築,A1178,苓中里,高雄市苓雅區苓中里苓中路203號,"22.615366,120.293193",1,271,
一般建築,A1179,苓昇里,高雄市苓雅區苓昇里昇平街104號,"22.617101,120.295822",1,594,
一般建築,A1180,苓昇里,高雄市苓雅區苓昇里青年二路149號,"22.617671,120.295644",1,152,
一般建築,A1181,苓昇里,高雄市苓雅區苓昇里青年二路169號,"22.617507,120.295141",1,590,
一般建築,A1182,苓昇里,高雄市苓雅區苓昇里海邊路29號,"22.615835,120.293015",4,2558,
一般建築,A1183,苓東里,高雄市苓雅區苓東里四維四路167號,"22.613948,120.295118",2,681,
一般建築,A1184,苓東里,高雄市苓雅區苓東里四維四路177號,"22.613773,120.294612",1,572,
一般建築,A1185,苓東里,高雄市苓雅區苓東里四維四路237號,"22.614298,120.292527",1,180,
一般建築,A1186,苓東里,高雄市苓雅區苓東里苓南路2號,"22.613201,120.293943",2.3,3854,
一般建築,A1187,苓東里,高雄市苓雅區苓東里苓南路7號,"22.613453,120.293505",1,903,
學校,A1188,苓東里,高雄市苓雅區苓東里華新街59號,"22.613721,120.297098",1,1050,
一般建築,A1189,苓洲里,高雄市苓雅區苓洲里允文街133號,"22.618223,120.294407",1,350,
一般建築,A1190,苓洲里,高雄市苓雅區苓洲里光明街83號,"22.620082,120.294901",1,1108,
一般建築,A1191,苓洲里,高雄市苓雅區苓洲里光明街87號,"22.61993,120.294608",1,539,
一般建築,A1192,苓洲里,高雄市苓雅區苓洲里光明街89號,"22.619899,120.294466",1,1436,
一般建築,A1193,苓洲里,高雄市苓雅區苓洲里青年二路210號,"22.617864,120.294996",2,726,
一般建築,A1194,苓洲里,高雄市苓雅區苓洲里青年二路212號,"22.617861,120.294977",1,440,
一般建築,A1195,苓洲里,高雄市苓雅區苓洲里海邊路46號,"22.618041,120.293772",1,1817,
一般建築,A1196,苓洲里,高雄市苓雅區苓洲里海邊路48號,"22.618179,120.293728",1,972,
一般建築,A1197,苓洲里,高雄市苓雅區苓洲里新田路378號,"22.619081,120.293642",5,5672,
一般建築,A1198,苓洲里,高雄市苓雅區苓洲里新田路391號,"22.618922,120.294216",3,1273,
一般建築,A1199,苓雅里,高雄市苓雅區苓雅里四維四路139號,"22.614467,120.296486",1,174,
一般建築,A1200,苓雅里,高雄市苓雅區苓雅里四維四路170之7號,"22.615026,120.296743",1,267,
一般建築,A1201,苓雅里,高雄市苓雅區苓雅里四維四路172之3號,"22.614988,120.296637",1,228,
一般建築,A1202,苓雅里,高雄市苓雅區苓雅里四維四路172之6號,"22.61500039,120.296692796182",1,629,
一般建築,A1203,苓雅里,高雄市苓雅區苓雅里四維四路172之8號,"22.614871,120.296379",1,34,
一般建築,A1204,苓雅里,高雄市苓雅區苓雅里四維四路174之1號,"22.614844,120.296235",1,266,
一般建築,A1205,苓雅里,高雄市苓雅區苓雅里四維四路176號,"22.614819,120.296066",1,987,
一般建築,A1206,苓雅里,高雄市苓雅區苓雅里四維四路178號,"22.614699,120.295846",2,1364,
一般建築,A1207,苓雅里,高雄市苓雅區苓雅里苓雅二路235號,"22.615918,120.295457",1,100,
醫院照護,A1208,苓雅里,高雄市苓雅區苓雅里華新街86號,"22.613969,120.296421",1,669,
一般建築,A1209,英明里,高雄市苓雅區英明里二聖一路16號,"22.612003,120.326159",1,388,
一般建築,A1210,英明里,高雄市苓雅區英明里英明路118之1號,"22.614331,120.325391",1,363,
一般建築,A1211,英明里,高雄市苓雅區英明里英明路120號,"22.614384,120.32538",1,2925,
一般建築,A1212,凱旋里,高雄市苓雅區凱旋里五福一路31號,"22.629342,120.320286",1,6359,
一般建築,A1213,凱旋里,高雄市苓雅區凱旋里凱旋二路131號,"22.629083,120.321821",1,153,
一般建築,A1214,博仁里,高雄市苓雅區博仁里五福三路101號,"22.620729,120.294832",1,1017,
一般建築,A1215,博仁里,高雄市苓雅區博仁里五福三路117號,"22.620647,120.294217",1.2.3,8183,
宗教設施,A1216,博仁里,高雄市苓雅區博仁里五福三路149之1號,"22.620507,120.291745",1,728,
一般建築,A1217,博仁里,高雄市苓雅區博仁里五福三路149號,"22.620469,120.2919",1,2072,
一般建築,A1218,博仁里,高雄市苓雅區博仁里海邊路109號,"22.61964,120.29165",1,1967,
一般建築,A1219,博仁里,高雄市苓雅區博仁里海邊路65號地下室,"22.61985,120.29212",2,940,
一般建築,A1220,普天里,高雄市苓雅區普天里三多二路308號,"22.618307,120.317027",1,1100,
一般建築,A1221,普天里,高雄市苓雅區普天里三多二路348號,"22.618112,120.316287",1,408,
一般建築,A1222,普天里,高雄市苓雅區普天里三多二路372號,"22.617885,120.315777",1,5270,
一般建築,A1223,普天里,高雄市苓雅區普天里三多二路390號,"22.617782,120.31537",1,216,
一般建築,A1224,普天里,高雄市苓雅區普天里四維二路329號,"22.620861,120.316039",1,709,
一般建築,A1225,普天里,高雄市苓雅區普天里四維二路331號,"22.62078,120.315827",1,900,
一般建築,A1226,普天里,高雄市苓雅區普天里四維二路365號,"22.620152,120.313919",1,469,
一般建築,A1227,普天里,高雄市苓雅區普天里民權一路26巷1號之1,"22.61866899,120.314539996182",4,2094,
一般建築,A1228,普天里,高雄市苓雅區普天里民權一路30號,"22.619122,120.31411",1,862,
宗教設施,A1229,普天里,高雄市苓雅區普天里民權一路38號,"22.619812,120.313879",1,3130,
一般建築,A1230,普天里,高雄市苓雅區普天里永富街27號,"22.618535,120.316021",1,476,
一般建築,A1231,普天里,高雄市苓雅區普天里永富街51號,"22.618259,120.315157",1,3576,
一般建築,A1232,普天里,高雄市苓雅區普天里永靖街113號,"22.619529,120.31392",1,1380,
一般建築,A1233,普天里,高雄市苓雅區普天里永靖街85號,"22.619844,120.314854",4,1665,
一般建築,A1234,普天里,高雄市苓雅區普天里光華一路109號,"22.620761,120.316588",4,4286,
一般建築,A1235,普天里,高雄市苓雅區普天里光華一路53號,"22.619461,120.317078",1,2856,
一般建築,A1236,普天里,高雄市苓雅區普天里福建街24號,"22.618918,120.316779",1,663,
一般建築,A1237,普天里,高雄市苓雅區普天里福建街31號,"22.619078,120.316464",1,971,
一般建築,A1238,普天里,高雄市苓雅區普天里福建街32號,"22.619225,120.316669",1,266,
一般建築,A1239,普天里,高雄市苓雅區普天里福建街61號,"22.620035,120.316101",1,1736,
一般建築,A1240,普天里,高雄市苓雅區普天里興中一路22號,"22.61971,120.316151",1,1304,
一般建築,A1241,普天里,高雄市苓雅區普天里興中一路52號之1,"22.619306,120.314899",1,1210,
一般建築,A1242,普照里,高雄市苓雅區普照里四維三路33號,"22.6189668,120.310642967346",3,2631,
一般建築,A1243,普照里,高雄市苓雅區普照里民權一路11號,"22.61769,120.313905",1,1373,
一般建築,A1244,普照里,高雄市苓雅區普照里民權一路39巷11號,"22.618082,120.313261",1,754,
一般建築,A1245,普照里,高雄市苓雅區普照里民權一路39巷19號,"22.618015,120.313064",1,267,
一般建築,A1246,普照里,高雄市苓雅區普照里民權一路39巷40號,"22.618003,120.312568",1,543,
一般建築,A1247,普照里,高雄市苓雅區普照里民權一路53號,"22.61882,120.313469",2,450,
一般建築,A1248,普照里,高雄市苓雅區普照里民權一路59號,"22.619138,120.313289",1,791,
一般建築,A1249,普照里,高雄市苓雅區普照里民權一路63號,"22.619357,120.313216",3,15551,
一般建築,A1250,普照里,高雄市苓雅區普照里永定街2號,"22.616955,120.312575",1,292,
一般建築,A1251,普照里,高雄市苓雅區普照里永定街85號,"22.618777,120.311583",1,1328,
一般建築,A1252,普照里,高雄市苓雅區普照里復興二路22號,"22.617099,120.311738",1,732,
一般建築,A1253,普照里,高雄市苓雅區普照里復興二路3號,"22.616854,120.311376",1,1485,
一般建築,A1254,普照里,高雄市苓雅區普照里復興二路8號,"22.616871,120.311825",1,847,
一般建築,A1255,普照里,高雄市苓雅區普照里復興二路9號,"22.616952,120.311346",2,747,
一般建築,A1256,普照里,高雄市苓雅區普照里興中一路110號,"22.617999,120.310981",1,1151,
一般建築,A1257,普照里,高雄市苓雅區普照里興中一路120號,"22.617802,120.310492",1,2548,
政府機關,A1258,晴朗里,高雄市苓雅區晴朗里四維三路2號,"22.620462,120.312025",1,22494,
一般建築,A1259,晴朗里,高雄市苓雅區晴朗里四維三路6號,"22.61991,120.311003",2,3404,
政府機關,A1260,晴朗里,高雄市苓雅區晴朗里民權一路85號,"22.621777,120.31215",1,5992,
一般建築,A1261,晴朗里,高雄市苓雅區晴朗里民權一路87號,"22.622133,120.312162",3,2552,
一般建築,A1262,晴朗里,高雄市苓雅區晴朗里永定街133號,"22.620645,120.310834",1,253,
一般建築,A1263,晴朗里,高雄市苓雅區晴朗里永定街155號,"22.621514,120.310552",1,148,
一般建築,A1264,晴朗里,高雄市苓雅區晴朗里永裕街29號,"22.622119,120.311435",1,525,
一般建築,A1265,晴朗里,高雄市苓雅區晴朗里永裕街42號,"22.622603,120.311623",4,16060,
一般建築,A1266,晴朗里,高雄市苓雅區晴朗里青年一路115之1號,"22.622477,120.310479",1,14130,
一般建築,A1267,晴朗里,高雄市苓雅區晴朗里苓雅一路195號,"22.620941,120.3108",1,114,
一般建築,A1268,晴朗里,高雄市苓雅區晴朗里苓雅一路252號,"22.62115,120.310357",1,92,
一般建築,A1269,晴朗里,高雄市苓雅區晴朗里復興二路128號,"22.620114,120.310543",2,861,
一般建築,A1270,華堂里,高雄市苓雅區華堂里三多三路220號,"22.614937,120.306952",1,4697,
一般建築,A1271,華堂里,高雄市苓雅區華堂里四維三路174號,"22.61867,120.307445",1,266,
一般建築,A1272,華堂里,高雄市苓雅區華堂里永樂街115號,"22.615808,120.307759",2,6757,
一般建築,A1273,華堂里,高雄市苓雅區華堂里永樂街139號,"22.615635,120.307244",1.2,3042,
一般建築,A1274,華堂里,高雄市苓雅區華堂里忠孝二路85號,"22.619675,120.308104",1,240,
一般建築,A1275,華堂里,高雄市苓雅區華堂里林森二路17巷7號,"22.617018,120.307449",1,1965,
一般建築,A1276,華堂里,高雄市苓雅區華堂里林森二路23號,"22.617397,120.307518",1,644,
一般建築,A1277,華堂里,高雄市苓雅區華堂里林森二路84號,"22.618912,120.307244",1,266,
一般建築,A1278,華堂里,高雄市苓雅區華堂里苓雅一路317號,"22.619824,120.307175",1,113,
一般建築,A1279,華堂里,高雄市苓雅區華堂里興中一路349號,"22.616429,120.307063",1,160,
一般建築,A1280,意誠里,高雄市苓雅區意誠里三多四路123號,"22.612015,120.299271",1,1044,
商場,A1281,意誠里,高雄市苓雅區意誠里三多四路21號,"22.612841,120.303949",5,9082,
一般建築,A1282,意誠里,高雄市苓雅區意誠里三多四路79號,"22.612628,120.301112",1,2629,
一般建築,A1283,意誠里,高雄市苓雅區意誠里中華四路2號,"22.612038,120.302977",2,1165,
一般建築,A1284,意誠里,高雄市苓雅區意誠里自強三路62號,"22.613202,120.300211",2,2405,
一般建築,A1285,意誠里,高雄市苓雅區意誠里自強三路7號B之48,"22.611583,120.300144",5,15459,
一般建築,A1286,意誠里,高雄市苓雅區意誠里新光路126號,"22.610907,120.299924",1,1520,
一般建築,A1287,意誠里,高雄市苓雅區意誠里新光路142號,"22.610721,120.299377",2,1231,
一般建築,A1288,意誠里,高雄市苓雅區意誠里新光路24巷1號,"22.612204,120.303436",1,200,
一般建築,A1289,意誠里,高雄市苓雅區意誠里新光路40號,"22.611656,120.301841",2,3684,
一般建築,A1290,意誠里,高雄市苓雅區意誠里新光路48號,"22.611519,120.30161",1,11032,
醫院照護,A1291,鼓中里,高雄市苓雅區鼓中里四維四路136號,"22.615684,120.298473",2,1969,
一般建築,A1292,鼓中里,高雄市苓雅區鼓中里四維四路166號,"22.615466,120.297811",2,1143,
一般建築,A1293,鼓中里,高雄市苓雅區鼓中里四維四路30號,"22.616372,120.300411",2,2133,
醫院照護,A1294,鼓中里,高雄市苓雅區鼓中里永昌街49號,"22.615874,120.297726",1,199,
醫院照護,A1295,鼓中里,高雄市苓雅區鼓中里成功一路162號,"22.615583,120.297377",1,415,
一般建築,A1296,鼓中里,高雄市苓雅區鼓中里苓雅二路85之5號,"22.617349,120.299711",1,115,
一般建築,A1297,福地里,高雄市苓雅區福地里和平一路76號,"22.621894,120.321515",1,2590,
一般建築,A1298,福西里,高雄市苓雅區福西里三多一路146號,"22.623034,120.331378",1,515,
一般建築,A1299,福西里,高雄市苓雅區福西里三多一路94號,"22.62359,120.332666",1,228,
一般建築,A1300,福西里,高雄市苓雅區福西里明德街23號,"22.62522879,120.333109825019",1,1667,
一般建築,A1301,福西里,高雄市苓雅區福西里明德街27號,"22.624973,120.332432",3,2423,
政府機關,A1302,福西里,高雄市苓雅區福西里政南街2號,"22.6243288,120.33322766401",1,2479,
政府機關,A1303,福西里,高雄市苓雅區福西里政南街6號,"22.624559,120.33318",3,5391,
一般建築,A1304,福西里,高雄市苓雅區福西里福西街64號,"22.624625,120.331742",2,155,
一般建築,A1305,福東里,高雄市苓雅區福東里三多一路35號,"22.623654,120.335205",3,1079,
一般建築,A1306,福東里,高雄市苓雅區福東里三多一路69號,"22.623488,120.3342",2,685,
一般建築,A1307,福東里,高雄市苓雅區福東里武智街58號,"22.622819,120.333945",2,2115,
一般建築,A1308,福東里,高雄市苓雅區福東里武嶺街46號,"22.62177,120.333978",1,266,
一般建築,A1309,福東里,高雄市苓雅區福東里武嶺街50巷36號,"22.622586,120.334686",1,1476,
一般建築,A1310,福東里,高雄市苓雅區福東里武嶺街92號地下室,"22.622812,120.333153",1,546,
一般建築,A1311,福東里,高雄市苓雅區福東里武營路693號,"22.623557,120.335528",1,1466,
一般建築,A1312,福南里,高雄市苓雅區福南里中正一路249號,"22.629425,120.326311",2,784,
一般建築,A1313,福南里,高雄市苓雅區福南里中正一路255號,"22.629415,120.326047",2,308,
一般建築,A1314,福南里,高雄市苓雅區福南里中正一路263號,"22.629441,120.325743",2,788,
一般建築,A1315,福南里,高雄市苓雅區福南里中正一路305號,"22.629535,120.324448",2,419,
一般建築,A1316,福南里,高雄市苓雅區福南里福安路470號,"22.628641,120.324479",1,224,
學校,A1317,福祥里,高雄市苓雅區福祥里三多一路186號,"22.622264,120.328845",1,2686,
一般建築,A1318,福祥里,高雄市苓雅區福祥里河南路46號,"22.625121,120.32937",1,159,
一般建築,A1319,福隆里,高雄市苓雅區福隆里漢陽街108號,"22.619147,120.329263",1,181,
一般建築,A1320,福隆里,高雄市苓雅區福隆里漢陽街116號,"22.619112,120.329026",1,471,
學校,A1321,福隆里,高雄市苓雅區福隆里漢陽街17號,"22.618957,120.32935",1,962,
一般建築,A1322,福隆里,高雄市苓雅區福隆里福德三路54號,"22.619752,120.328258",1,269,
一般建築,A1323,福壽里,高雄市苓雅區福壽里河南路102號,"22.626629,120.327134",1,280,
一般建築,A1324,廣澤里,高雄市苓雅區廣澤里三多三路222之2號,"22.614847,120.306595",1,431,
一般建築,A1325,廣澤里,高雄市苓雅區廣澤里三多三路224號,"22.614809,120.306518",1,203,
一般建築,A1326,廣澤里,高雄市苓雅區廣澤里中山二路272號,"22.61463,120.304813",1,488,
一般建築,A1327,廣澤里,高雄市苓雅區廣澤里中山二路320號,"22.615908,120.304105",1,378,
一般建築,A1328,廣澤里,高雄市苓雅區廣澤里四維三路251號,"22.616861,120.304156",2,1365,
一般建築,A1329,衛武里,高雄市苓雅區衛武里尚勇路9號,"22.627365,120.343782",1,6568,
一般建築,A1330,衛武里,高雄市苓雅區衛武里澄清路9巷2號,"22.62688,120.344199",1,857,
一般建築,A1480,民主里,高雄市苓雅區民主里憲政路130號,"22.63582607892202, 120.32420116887333",1.2,2988,
一般建築,A1481,苓洲里,高雄市苓雅區苓洲里允文街120號,"22.618740143309317, 120.29528522157784",1.2,1372,
一般建築,A1484,晴朗里,高雄市苓雅區晴朗里復興二路142號,"22.620397446040823, 120.31036530370994",1.2.3,829,
一般建築,A1485,田西里,高雄市苓雅區田西里自強三路189號,"22.618369521424313, 120.29784261111197",5,3138,
一般建築,A1486,苓東里,高雄市苓雅區苓東里四維四路239號,"22.614452182119415, 120.29241769449469",3,2867,
一般建築,A1487,苓昇里,高雄市苓雅區苓昇里海邊路31號,"22.616511839572127, 120.29339227479356",4,2921,
一般建築,A1488,城北里,高雄市苓雅區城北里成功一路6號,"22.612731533289548, 120.29867567789253",4,1587,
一般建築,LY4232,苓雅里,高雄市苓雅區苓雅里四維四路170號,"22.61516547899162, 120.29714218927727",1.2.3.4,1859,
一般建築,LY4233,福隆里,高雄市苓雅區福隆里三多二路7-1號,"22.621232579397223, 120.32755919205098",1,4810,
一般建築,LY4234,民主里,高雄市苓雅區民主里憲政路175號,"22.636177206013752, 120.32264120404882",1,3171,
一般建築,A1331,力行里,高雄市三民區台安街26號,"22.640889139137826, 120.28774449838286",1,"  153 ",
一般建築,A1332,力行里,高雄市三民區九如三路271號,"22.643907332401866, 120.28523578700904",2,"  147 ",
一般建築,A1449,十全里,高雄市三民區十全里中華二路212號,"22.643802,120.292058",1,1406,
一般建築,A1450,十全里,高雄市三民區十全里中華二路292號,"22.645757,120.292102",3,470,
一般建築,A1333,十美里,高雄市三民區自立一路315號,"22.644328248357564, 120.29629450856643",1,"  655 ",
一般建築,A1334,千北里,高雄市三民區千北里建國三路252之1號,"22.635904,120.289365",3,620,
一般建築,A1335,千北里,高雄市三民區中和街185號,"22.638746188895276, 120.28641632298508",1,"  3,310 ",
一般建築,A1336,千歲里,高雄市三民區千歲里自強一路207巷28號,"22.634753,120.290447",1,306,
一般建築,SF2515,興德里,高雄市三民區興德里建國三路241號,"22.637726,120.29636",1.2.3.4,5777,
一般建築,A1338,民享里,高雄市三民區民享里十全二路128號,"22.645892,120.299597",1,857,
一般建築,A1339,民享里,高雄市三民區民享里十全二路135號,"22.64552,120.299287",1,537,
一般建築,A1340,民享里,高雄市三民區民享里十全二路2號,"22.645669,120.302653",1,405,
一般建築,A1341,民享里,高雄市三民區民享里十全二路306號,"22.646189,120.295282",1,99,
一般建築,SF2502,安邦里,高雄市三民區民享里十全二路318之2號,"22.64628,120.294599",1.2.3.4,4467,
一般建築,A1343,民享里,高雄市三民區民享里十全二路341號,"22.645892,120.293501",1,891,
一般建築,A1344,民享里,高雄市三民區民享里重慶街1之5號,"22.640616,120.301604",1,298,
一般建築,A1345,民享里,高雄市三民區民享里重慶街349巷8號,"22.651247,120.301997",1,1158,
一般建築,A1346,民享里,高雄市三民區民享里重慶街372號,"22.651306,120.302732",1,156,
一般建築,A1347,民享里,高雄市三民區民享里重慶街39號,"22.64247172,120.301796150917",1,627,
一般建築,A1348,民享里,高雄市三民區民享里熱河二街188號,"22.644528,120.297453",1,637,
一般建築,A1349,立業里,高雄市三民區立業里安寧街454號,"22.64059722,120.301694666735",2,379,
一般建築,A1350,立德里,高雄市三民區立德里中庸街20號,"22.634523,120.289911",1,71,
一般建築,A1351,立德里,高雄市三民區立德里市中一路385號之1,"22.63560088,120.287217594441",1,2369,
一般建築,A1352,同德里,高雄市三民區同德里山東街142號,"22.644276,120.31175",2,1661,
一般建築,A1353,同德里,高雄市三民區同德里山東街166號,"22.64552,120.311851",1,133,
一般建築,A1354,同德里,高雄市三民區同德里山東街215號,"22.646874,120.311618",1,262,
一般建築,A1355,安生里,高雄市三民區安生里自忠街24號,"22.646312,120.313337",1,240,
一般建築,A1356,安生里,高雄市三民區安生里察哈爾一街13號,"22.646795,120.312421",1,538,
一般建築,A1357,安生里,高雄市三民區安生里察哈爾一街15號,"22.646805,120.312382",1,197,
一般建築,A1358,興德里,高雄市三民區興德里三民街66號,"22.636658,120.294653",4,2005,
一般建築,A1359,安邦里,高雄市三民區安邦里同協路199號,"22.648847,120.292714",1,1435,
一般建築,A1360,安邦里,高雄市三民區安邦里重慶街199號,"22.647155,120.30215",3,1097,
一般建築,A1361,安邦里,高雄市三民區安邦里康平街268號,"22.647489,120.29467",1,1836,
一般建築,A1362,安邦里,高雄市三民區安邦里博愛一路267號,"22.648553,120.303034",1,143,
一般建築,A1452,安邦里,高雄市三民區安邦里中華二路358號,"22.648586,120.292246",1,747,
一般建築,A1363,安和里,高雄市三民區安和里北安街83號,"22.650649,120.305381",1,564,
一般建築,A1364,安和里,高雄市三民區安和里同盟一路315號,"22.65111308,120.307218740677",1,260,
一般建築,A1365,安和里,高雄市三民區安和里同盟一路365號,"22.651734,120.305141",2,2225,
政府機關,A1366,安和里,高雄市三民區安和里同盟一路367號,"22.651835,120.304815",1,1167,
一般建築,A1367,安和里,高雄市三民區安和里同盟一路397號,"22.651772,120.304261",1,826,
一般建築,A1368,安宜里,高雄市三民區安宜里自立一路542之1號,"22.650251,120.29709",1,452,
一般建築,A1369,安宜里,高雄市三民區安宜里漢口街215號,"22.646622,120.297383",1,358,
一般建築,A1370,安宜里,高雄市三民區安宜里漢口街342號,"22.650327,120.297965",1,165,
一般建築,A1371,安宜里,高雄市三民區安宜里興安街20號,"22.648671,120.29899",1,89,
一般建築,A1372,安宜里,高雄市三民區安宜里興安街85號,"22.650124,120.29885",1,2146,
一般建築,A1373,安東里,高雄市三民區安東里十全一路215號,"22.644964,120.307676",1,224,
一般建築,A1374,安東里,高雄市三民區安東里北平一街120號,"22.65014798,120.305297915227",1,133,
一般建築,A1375,安東里,高雄市三民區安東里北平一街56號,"22.650008,120.307186",3,5905,
一般建築,A1376,安東里,高雄市三民區安東里合江街107號,"22.650348,120.307847",2,1476,
一般建築,A1377,安東里,高雄市三民區安東里合江街109號,"22.650504,120.307852",1,1476,
一般建築,A1378,安東里,高雄市三民區安東里自由一路100號,"22.647122,120.310169",2,1934,
一般建築,A1379,安東里,高雄市三民區安東里自由一路57號,"22.642453,120.308415",1,832,
一般建築,A1380,安東里,高雄市三民區安東里萬全街121號,"22.6480353,120.304644124666",1,543,
一般建築,A1381,安東里,高雄市三民區安東里萬全街1號,"22.647743,120.308767",1,1737,
一般建築,A1382,安泰里,高雄市三民區安泰里天津街12之4號,"22.640442,120.300649",1,396,
一般建築,A1383,安泰里,高雄市三民區安泰里天津街189號,"22.647152,120.30096",1,121,
一般建築,A1384,安泰里,高雄市三民區安泰里天津街223號,"22.648164,120.301043",1,286,
一般建築,A1385,安泰里,高雄市三民區安泰里天津街226號,"22.648157,120.301284",1,1136,
一般建築,A1386,安泰里,高雄市三民區安泰里天津街30號,"22.642284,120.300774",1,203,
一般建築,A1387,安泰里,高雄市三民區安泰里北平二街75號,"22.650251,120.301038",1,145,
一般建築,A1388,安泰里,高雄市三民區安泰里同盟二路21之2號,"22.651515,120.30244",1,1335,
一般建築,A1389,安泰里,高雄市三民區安泰里同盟二路61號,"22.651136,120.301306",1,3770,
一般建築,A1390,安泰里,高雄市三民區安泰里開原街42號,"22.650115,120.301057",1,102,
